frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.082138e-01;2.082138e-01;0;0;0;1.957551e+03;3.006992e+03;4000;6.841040e+02;3.481966e+02;9.261540e+02;0;0;0;0
1;0.020000;4.387742e-01;4.387742e-01;0;0;0;1.914987e+03;3.000990e+03;4000;6.917463e+02;3.180038e+02;1.033790e+03;0;0;0;0
2;0.030000;6.619362e-01;6.619362e-01;0;0;0;1.584300e+03;2.604518e+03;3.698752e+03;7.826331e+02;4.569461e+02;9.445284e+02;0;0;0;0
3;0.040000;7.251721e-01;7.251721e-01;0;0;0;1.444001e+03;2.422283e+03;3.428604e+03;7.448826e+02;6.386655e+02;6.648621e+02;0;0;0;0
4;0.050000;7.424817e-01;7.424817e-01;0;0;0;1.315083e+03;2.239181e+03;3.144612e+03;6.969576e+02;7.471934e+02;4.723716e+02;0;0;0;0
5;0.060000;7.234707e-01;7.234707e-01;0;0;0;1.443624e+03;2.421689e+03;3.142504e+03;6.160859e+02;6.792818e+02;4.678057e+02;0;0;0;0
6;0.070000;6.195433e-01;6.195433e-01;0;0;0;1.369059e+03;2.356398e+03;3.099779e+03;6.838986e+02;5.896110e+02;4.093976e+02;0;0;0;0
7;0.080000;5.217773e-01;5.217773e-01;0;0;0;1.635768e+03;2.554999e+03;3.383770e+03;6.926260e+02;5.580817e+02;6.803440e+02;0;0;0;0
8;0.090000;4.947673e-01;4.947673e-01;0;0;0;1.492042e+03;2.536066e+03;3.361271e+03;5.457509e+02;5.857562e+02;7.250386e+02;0;0;0;0
9;0.100000;5.276818e-01;5.276818e-01;0;0;0;1.386705e+03;2.537203e+03;3.346658e+03;3.573661e+02;6.256648e+02;7.734802e+02;0;0;0;0
10;0.110000;5.371358e-01;5.371358e-01;0;0;0;9.504890e+02;2.307953e+03;3.010052e+03;2.641079e+02;7.189921e+02;5.929537e+02;0;0;0;0
