frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.954694e-01;2.954694e-01;0;0;0;1.296166e+03;5.567413e+02;3.981322e+02;4.006632e+02;7.694368e+02;1.347428e+03;0;0;0;0
1;0.020000;5.779156e-01;5.779156e-01;0;0;0;8.800142e+02;1.116627e+03;1.990661e+02;7.131987e+02;5.448340e+02;1.353730e+03;0;0;0;0
2;0.030000;8.627413e-01;8.627413e-01;0;0;0;4.620277e+02;1.683444e+03;0;1.030661e+03;3.031961e+02;1.381907e+03;0;0;0;0
3;0.040000;8.672947e-01;8.672947e-01;0;0;0;4.429791e+02;1.699850e+03;0;1.042643e+03;3.088191e+02;1.475002e+03;0;0;0;0
4;0.050000;8.910398e-01;8.910398e-01;0;0;0;4.525926e+02;1.716233e+03;0;1.047720e+03;2.923187e+02;1.434617e+03;0;0;0;0
5;0.060000;9.107639e-01;9.107639e-01;0;0;0;4.258274e+02;1.738735e+03;1.333333e+03;1.015568e+03;2.764709e+02;1.095266e+03;0;0;0;0
6;0.070000;9.079204e-01;9.079204e-01;0;0;0;4.258459e+02;1.765513e+03;1.333333e+03;9.881707e+02;3.029337e+02;1.137069e+03;0;0;0;0
7;0.080000;8.850818e-01;8.850818e-01;0;0;0;3.895156e+02;1.792684e+03;2.666667e+03;9.656243e+02;2.912882e+02;8.373734e+02;0;0;0;0
8;0.090000;8.661348e-01;8.661348e-01;0;0;0;3.924747e+02;1.813221e+03;2.666667e+03;1.017220e+03;2.289555e+02;7.606399e+02;0;0;0;0
9;0.100000;8.777501e-01;8.777501e-01;0;0;0;4.238391e+02;1.797436e+03;2.666667e+03;1.005658e+03;1.859950e+02;5.865569e+02;0;0;0;0
10;0.110000;9.073653e-01;9.073653e-01;0;0;0;3.029916e+02;1.193996e+03;1.333333e+03;6.837220e+02;9.886416e+01;4.426754e+02;0;0;0;0
11;0.120000;9.280353e-01;9.280353e-01;0;0;0;1.810687e+02;5.841400e+02;0;3.199465e+02;7.880285e+01;3.529238e+02;0;0;0;0
12;0.130000;9.213501e-01;9.213501e-01;0;0;0;2.631349e+02;5.957741e+02;9.232230e+02;3.354689e+02;2.143386e+02;3.001447e+02;0;0;0;0
13;0.140000;9.030587e-01;9.030587e-01;0;0;0;8.389710e+02;5.957741e+02;1.212062e+03;3.445832e+02;4.470949e+02;5.558752e+02;0;0;0;0
