frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;1.433003e-01;1.433003e-01;0;0;0;2.526598e+03;3.437653e+03;2.666667e+03;3.202271e+02;5.785740e+02;6.455020e+02;0;0;0;0
1;0.020000;4.130509e-01;4.130509e-01;0;0;0;2.243615e+03;2.385493e+03;2.138269e+03;4.214438e+02;7.707576e+02;4.406687e+02;0;0;0;0
2;0.030000;6.922708e-01;6.922708e-01;0;0;0;1.945455e+03;1.333333e+03;1.023934e+03;5.502245e+02;9.364941e+02;7.546891e+02;0;0;0;0
3;0.040000;8.517814e-01;8.517814e-01;0;0;0;1.376996e+03;0;1.250774e+03;6.045416e+02;9.803340e+02;8.867180e+02;0;0;0;0
4;0.050000;8.918929e-01;8.918929e-01;0;0;0;1.388115e+03;8.408195e+02;1.531796e+03;6.179871e+02;6.585596e+02;8.864556e+02;0;0;0;0
5;0.060000;9.257848e-01;9.257848e-01;0;0;0;9.403279e+02;8.408195e+02;1.312798e+03;3.959290e+02;3.259451e+02;3.562516e+02;0;0;0;0
6;0.070000;9.403331e-01;9.403331e-01;0;0;0;9.389026e+02;1.610934e+03;2.142062e+03;5.835976e+02;1.088606e+02;2.867265e+01;0;0;0;0
7;0.080000;9.501702e-01;9.501702e-01;0;0;0;4.648192e+02;7.701141e+02;1.056104e+03;3.756581e+02;7.157334e+01;1.758465e+01;0;0;0;0
8;0.090000;9.600354e-01;9.600354e-01;0;0;0;4.648192e+02;7.701141e+02;1.056104e+03;3.756581e+02;7.157334e+01;1.758465e+01;0;0;0;0
9;0.100000;9.661554e-01;9.661554e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
10;0.110000;9.610088e-01;9.610088e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
11;0.120000;9.526967e-01;9.526967e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
12;0.130000;9.310322e-01;9.310322e-01;0;0;0;2.738634e+02;0;0;2.826159e+02;2.915844e+02;1.180244e+03;0;0;0;0
13;0.140000;9.201019e-01;9.201019e-01;0;0;0;2.738634e+02;0;0;2.826159e+02;2.915844e+02;1.180244e+03;0;0;0;0
14;0.150000;9.202005e-01;9.202005e-01;0;0;0;5.315406e+02;0;0;5.564206e+02;5.842828e+02;2.815439e+03;0;0;0;0
15;0.160000;9.339356e-01;9.339356e-01;0;0;0;5.197376e+02;0;0;5.480750e+02;5.988862e+02;2.900044e+03;0;0;0;0
16;0.170000;9.377806e-01;9.377806e-01;0;0;0;7.833159e+02;0;0;8.206465e+02;9.071055e+02;4.106881e+03;0;0;0;0
17;0.180000;9.068370e-01;9.068370e-01;0;0;0;5.256387e+02;0;0;5.468417e+02;6.144070e+02;2.471685e+03;0;0;0;0
18;0.190000;8.753540e-01;8.753540e-01;0;0;0;1.378766e+03;0;2.440225e+02;4.786505e+02;5.906016e+02;1.474239e+03;0;0;0;0
19;0.200000;8.727222e-01;8.727222e-01;0;0;0;1.115187e+03;0;2.440225e+02;2.060790e+02;2.823824e+02;2.674019e+02;0;0;0;0
20;0.210000;7.082347e-01;7.082347e-01;0;0;0;1.115187e+03;0;2.440225e+02;2.060790e+02;2.823824e+02;2.674019e+02;0;0;0;0
21;0.220000;5.187809e-01;5.187809e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
22;0.230000;3.234642e-01;3.234642e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
23;0.240000;3.028238e-01;3.028238e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
24;0.250000;3.484788e-01;3.484788e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
25;0.260000;3.256688e-01;4.163521e-01;0;0;0;7.029410e+02;0;3.105930e+02;3.945068e+01;1.668175e+02;2.542139e+02;0;0;0;0
26;0.270000;4.463940e-01;4.043690e-01;0;0;0;1.535761e+03;0;5.758801e+02;2.196072e+02;4.453697e+02;5.527038e+02;0;0;0;0
27;0.280000;5.255433e-01;4.835184e-01;0;0;0;1.629368e+03;3.455592e+02;1.425678e+03;5.547116e+02;6.662393e+02;8.183965e+02;0;0;0;0
28;0.290000;7.023713e-01;5.696630e-01;0;0;0;1.023509e+03;6.968181e+02;1.996301e+03;8.486345e+02;7.391545e+02;7.254714e+02;0;0;0;0
29;0.300000;7.801790e-01;7.801790e-01;0;0;0;2.998725e+02;1.072611e+03;2.624796e+03;9.976030e+02;6.777172e+02;6.626185e+02;0;0;0;0
30;0.310000;8.655483e-01;8.655483e-01;0;0;0;3.138231e+02;1.119555e+03;2.694750e+03;1.011582e+03;6.962651e+02;5.597913e+02;0;0;0;0
31;0.320000;8.993532e-01;8.993532e-01;0;0;0;3.167293e+02;1.163892e+03;2.712095e+03;1.003275e+03;7.024136e+02;5.242624e+02;0;0;0;0
32;0.330000;8.840930e-01;8.840930e-01;0;0;0;3.062814e+02;1.210582e+03;3.005139e+03;9.120447e+02;6.305823e+02;4.686092e+02;0;0;0;0
33;0.340000;8.072721e-01;8.072721e-01;0;0;0;2.855715e+02;1.282256e+03;3.273812e+03;8.310940e+02;5.183619e+02;5.131219e+02;0;0;0;0
34;0.350000;6.702497e-01;6.702497e-01;0;0;0;2.650938e+02;1.337178e+03;3.569747e+03;7.509400e+02;3.721395e+02;5.879670e+02;0;0;0;0
35;0.360000;4.812043e-01;4.812043e-01;0;0;0;5.458055e+02;1.837880e+03;3.573238e+03;6.682709e+02;5.005504e+02;6.602906e+02;0;0;0;0
36;0.370000;3.130910e-01;3.130910e-01;0;0;0;1.147693e+03;2.304564e+03;3.579414e+03;6.467588e+02;6.604009e+02;7.232181e+02;0;0;0;0
37;0.380000;2.183565e-01;2.183565e-01;0;0;0;1.233099e+03;2.209990e+03;3.148803e+03;4.582062e+02;8.042001e+02;7.827295e+02;0;0;0;0
38;0.390000;1.871252e-01;1.871252e-01;0;0;0;1.550467e+03;2.247720e+03;3.195947e+03;5.579720e+02;8.148082e+02;8.534760e+02;0;0;0;0
39;0.400000;2.099144e-01;2.099144e-01;0;0;0;1.581844e+03;2.284499e+03;3.213988e+03;5.489905e+02;8.714165e+02;9.201053e+02;0;0;0;0
40;0.410000;2.467635e-01;2.467635e-01;0;0;0;1.761192e+03;2.645042e+03;3.418153e+03;5.933472e+02;8.533401e+02;9.977803e+02;0;0;0;0
41;0.420000;2.996219e-01;2.996219e-01;0;0;0;1.776551e+03;2.643460e+03;3.394027e+03;5.871204e+02;9.207666e+02;1.012152e+03;0;0;0;0
42;0.430000;3.072025e-01;3.072025e-01;0;0;0;1.763377e+03;2.634323e+03;3.397181e+03;5.844837e+02;9.004551e+02;1.000643e+03;0;0;0;0
43;0.440000;2.849282e-01;2.849282e-01;0;0;0;1.589559e+03;2.194570e+03;3.165658e+03;5.826385e+02;8.844395e+02;8.690998e+02;0;0;0;0
