frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;3.046260e-01;3.046260e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.020000;6.114752e-01;6.114752e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0.030000;9.185840e-01;9.185840e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
3;0.040000;9.202600e-01;9.202600e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
4;0.050000;9.112961e-01;9.112961e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
5;0.060000;9.010181e-01;9.010181e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
6;0.070000;8.982344e-01;8.982344e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
7;0.080000;9.071863e-01;9.071863e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
8;0.090000;9.187736e-01;9.187736e-01;0;0;0;1.868706e+02;0;5.908677e+02;2.649179e+02;3.383329e+02;4.180202e+01;0;0;0;0
9;0.100000;9.222149e-01;9.222149e-01;0;0;0;3.251974e+02;5.754557e+02;1.558980e+03;6.323184e+02;5.233088e+02;2.676743e+02;0;0;0;0
10;0.110000;9.208200e-01;9.208200e-01;0;0;0;4.980774e+02;5.754557e+02;2.144641e+03;9.322956e+02;9.066761e+02;3.154408e+02;0;0;0;0
11;0.120000;9.161763e-01;9.161763e-01;0;0;0;3.112068e+02;5.754557e+02;1.553773e+03;6.673776e+02;5.683433e+02;2.736388e+02;0;0;0;0
12;0.130000;9.053221e-01;9.053221e-01;0;0;0;1.728800e+02;0;5.856608e+02;2.999773e+02;3.833673e+02;4.776651e+01;0;0;0;0
13;0.140000;8.944352e-01;8.944352e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
14;0.150000;8.901908e-01;8.901908e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
15;0.160000;8.979647e-01;8.979647e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
16;0.170000;9.075747e-01;9.075747e-01;0;0;0;2.187619e+02;5.599033e+02;9.431560e+02;2.510223e+02;7.158962e+01;2.181180e+01;0;0;0;0
17;0.180000;9.129705e-01;9.129705e-01;0;0;0;4.398826e+02;1.110746e+03;1.892156e+03;5.167704e+02;1.630974e+02;5.613334e+01;0;0;0;0
18;0.190000;9.147906e-01;9.147906e-01;0;0;0;4.398826e+02;1.110746e+03;1.892156e+03;5.167704e+02;1.630974e+02;5.613334e+01;0;0;0;0
19;0.200000;9.123735e-01;9.123735e-01;0;0;0;2.211207e+02;5.508427e+02;9.490002e+02;2.657482e+02;9.150778e+01;3.432154e+01;0;0;0;0
20;0.210000;9.119436e-01;9.119436e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
21;0.220000;9.091993e-01;9.091993e-01;0;0;0;4.956663e+02;0;2.399072e+02;1.448460e+02;2.756669e+02;2.857512e+02;0;0;0;0
22;0.230000;9.182960e-01;9.182960e-01;0;0;0;7.628804e+02;4.790086e+02;1.121763e+03;4.549165e+02;4.650769e+02;3.886088e+02;0;0;0;0
23;0.240000;9.289595e-01;9.289595e-01;0;0;0;7.628804e+02;4.790086e+02;1.121763e+03;4.549165e+02;4.650769e+02;3.886088e+02;0;0;0;0
24;0.250000;9.384547e-01;9.384547e-01;0;0;0;2.672141e+02;4.790086e+02;8.818555e+02;3.100706e+02;1.894101e+02;1.028576e+02;0;0;0;0
25;0.260000;9.106746e-01;9.106746e-01;0;0;0;1.333333e+03;0;3.626314e+02;2.238325e+02;2.668849e+02;3.002997e+02;0;0;0;0
26;0.270000;8.057032e-01;8.057032e-01;0;0;0;2.666667e+03;0;6.991165e+02;5.165906e+02;5.062169e+02;5.460449e+02;0;0;0;0
27;0.280000;6.597554e-01;6.597554e-01;0;0;0;3.456460e+03;1.000133e+03;2.032450e+03;7.087700e+02;7.652708e+02;9.419841e+02;0;0;0;0
28;0.290000;5.549337e-01;5.010827e-01;0;0;0;2.493332e+03;1.728561e+03;2.627054e+03;7.169847e+02;6.595595e+02;7.855117e+02;0;0;0;0
29;0.300000;5.229889e-01;4.691379e-01;0;0;0;1.690395e+03;2.492607e+03;3.348964e+03;7.035706e+02;5.501035e+02;7.113630e+02;0;0;0;0
30;0.310000;5.416406e-01;4.877896e-01;0;0;0;1.415359e+03;2.255741e+03;3.049298e+03;8.174031e+02;4.340866e+02;4.990411e+02;0;0;0;0
31;0.320000;5.315925e-01;5.315925e-01;0;0;0;1.521341e+03;2.287157e+03;3.119702e+03;9.035210e+02;4.009842e+02;5.177197e+02;0;0;0;0
32;0.330000;5.048812e-01;5.048812e-01;0;0;0;1.438032e+03;2.270703e+03;3.078229e+03;9.587480e+02;4.278373e+02;5.261577e+02;0;0;0;0
33;0.340000;4.688257e-01;4.688257e-01;0;0;0;1.370304e+03;2.255042e+03;3.062757e+03;9.699517e+02;4.421487e+02;5.287466e+02;0;0;0;0
34;0.350000;4.384587e-01;4.384587e-01;0;0;0;1.305954e+03;2.221330e+03;3.035800e+03;8.982217e+02;4.926063e+02;5.490322e+02;0;0;0;0
35;0.360000;4.926285e-01;4.926285e-01;0;0;0;1.573074e+03;2.462862e+03;3.352212e+03;7.415895e+02;5.617861e+02;1.630416e+03;0;0;0;0
36;0.370000;5.543788e-01;5.543788e-01;0;0;0;1.675333e+03;2.410138e+03;3.318476e+03;7.038552e+02;6.773434e+02;1.567762e+03;0;0;0;0
37;0.380000;5.277414e-01;5.277414e-01;0;0;0;1.576217e+03;2.319459e+03;3.282179e+03;7.282632e+02;6.800651e+02;1.653599e+03;0;0;0;0
38;0.390000;4.794057e-01;4.109418e-01;0;0;0;1.553343e+03;2.264148e+03;3.282179e+03;6.930196e+02;6.758126e+02;3.959755e+02;0;0;0;0
39;0.400000;4.259227e-01;3.574588e-01;0;0;0;1.328028e+03;2.577918e+03;3.631053e+03;4.310415e+02;5.782975e+02;5.219965e+02;0;0;0;0
40;0.410000;5.031002e-01;4.346363e-01;0;0;0;1.339483e+03;2.542401e+03;4000;2.112169e+02;5.590162e+02;3.517919e+02;0;0;0;0
41;0.420000;5.425810e-01;5.425810e-01;0;0;0;9.773120e+02;2.571185e+03;4000;1.406457e+02;5.374566e+02;3.707600e+02;0;0;0;0
42;0.430000;5.902960e-01;5.902960e-01;0;0;0;9.772881e+02;2.159350e+03;4000;1.976235e+02;5.503771e+02;1.409767e+02;0;0;0;0
43;0.440000;6.081120e-01;6.081120e-01;0;0;0;9.673832e+02;2.194004e+03;4000;2.377144e+02;5.788291e+02;8.000639e+01;0;0;0;0
44;0.450000;6.000386e-01;6.000386e-01;0;0;0;9.177975e+02;1.866317e+03;3.617324e+03;2.469144e+02;5.541566e+02;2.356171e+02;0;0;0;0
45;0.460000;6.087434e-01;6.087434e-01;0;0;0;8.443757e+02;1.899905e+03;3.227958e+03;2.881880e+02;5.407850e+02;4.099408e+02;0;0;0;0
46;0.470000;6.316147e-01;6.316147e-01;0;0;0;7.618975e+02;1.873245e+03;3.227958e+03;2.977135e+02;5.599410e+02;4.510798e+02;0;0;0;0
47;0.480000;6.439056e-01;6.439056e-01;0;0;0;7.807147e+02;1.865246e+03;3.610634e+03;4.062968e+02;5.805424e+02;2.855857e+02;0;0;0;0
48;0.490000;6.275430e-01;6.275430e-01;0;0;0;8.695914e+02;2.568177e+03;2.666667e+03;3.977356e+02;5.179161e+02;1.938103e+02;0;0;0;0
49;0.500000;6.030862e-01;6.030862e-01;0;0;0;1.012516e+03;1.960245e+03;2.666667e+03;3.511217e+02;4.245028e+02;2.006220e+02;0;0;0;0
50;0.510000;6.253593e-01;6.253593e-01;0;0;0;1.454951e+03;2.364505e+03;2.666667e+03;3.774320e+02;3.345099e+02;4.264547e+02;0;0;0;0
51;0.520000;6.860908e-01;6.860908e-01;0;0;0;1.862399e+03;2.055396e+03;4000;4.547014e+02;3.520041e+02;7.839219e+02;0;0;0;0
52;0.530000;7.390324e-01;7.390324e-01;0;0;0;2.216626e+03;3.082196e+03;4000;6.472099e+02;4.515429e+02;1.102530e+03;0;0;0;0
53;0.540000;7.612346e-01;7.612346e-01;0;0;0;2.226952e+03;3.060779e+03;4000;6.242150e+02;5.067016e+02;1.430193e+03;0;0;0;0
54;0.550000;7.614185e-01;7.614185e-01;0;0;0;2.239713e+03;3.061852e+03;4000;6.501555e+02;5.741470e+02;1.432062e+03;0;0;0;0
55;0.560000;7.647123e-01;7.647123e-01;0;0;0;1.952679e+03;2.803114e+03;3.693176e+03;5.346979e+02;5.562691e+02;1.221872e+03;0;0;0;0
56;0.570000;7.721087e-01;7.721087e-01;0;0;0;1.663577e+03;2.562293e+03;3.364026e+03;4.714647e+02;5.888524e+02;8.225843e+02;0;0;0;0
57;0.580000;7.841474e-01;7.841474e-01;0;0;0;1.358065e+03;2.353246e+03;3.041933e+03;4.398535e+02;6.758213e+02;6.695895e+02;0;0;0;0
58;0.590000;8.066835e-01;8.066835e-01;0;0;0;1.378843e+03;2.407447e+03;3.348757e+03;4.624127e+02;7.590510e+02;1.009391e+03;0;0;0;0
59;0.600000;8.301976e-01;8.301976e-01;0;0;0;1.380936e+03;2.366422e+03;3.340334e+03;4.582672e+02;7.634321e+02;9.467971e+02;0;0;0;0
60;0.610000;8.193984e-01;8.193984e-01;0;0;0;1.595879e+03;2.541549e+03;3.662428e+03;6.000171e+02;7.059144e+02;1.260880e+03;0;0;0;0
61;0.620000;7.879255e-01;7.879255e-01;0;0;0;1.598255e+03;2.416561e+03;3.366855e+03;6.798759e+02;7.367374e+02;9.498660e+02;0;0;0;0
62;0.630000;7.594019e-01;7.594019e-01;0;0;0;1.785554e+03;2.755797e+03;3.704427e+03;8.753177e+02;8.829304e+02;2.149388e+03;0;0;0;0
63;0.640000;7.384703e-01;7.384703e-01;0;0;0;1.750733e+03;2.842631e+03;3.704427e+03;7.483430e+02;9.078936e+02;2.385890e+03;0;0;0;0
64;0.650000;7.211868e-01;7.211868e-01;0;0;0;1.643961e+03;2.801416e+03;3.704724e+03;8.317996e+02;7.578162e+02;2.357899e+03;0;0;0;0
65;0.660000;7.037079e-01;7.037079e-01;0;0;0;1.287822e+03;2.370780e+03;3.483747e+03;8.053500e+02;5.500441e+02;1.283094e+03;0;0;0;0
66;0.670000;7.036991e-01;7.036991e-01;0;0;0;1.197692e+03;1.971499e+03;3.203647e+03;9.751934e+02;4.770558e+02;5.549188e+02;0;0;0;0
67;0.680000;7.129571e-01;7.129571e-01;0;0;0;1.345458e+03;1.970255e+03;3.224008e+03;1.733656e+03;4.556894e+02;5.051365e+02;0;0;0;0
68;0.690000;6.945707e-01;6.945707e-01;0;0;0;1.324669e+03;2.003970e+03;3.148848e+03;1.744819e+03;4.201136e+02;3.454808e+02;0;0;0;0
69;0.700000;7.187011e-01;7.187011e-01;0;0;0;1.083624e+03;2.007864e+03;3.125756e+03;1.673768e+03;3.305174e+02;2.710882e+02;0;0;0;0
70;0.710000;7.571330e-01;7.571330e-01;0;0;0;1.256214e+03;2.348765e+03;3.400671e+03;7.180151e+02;2.566389e+02;9.101965e+02;0;0;0;0
71;0.720000;8.459036e-01;8.459036e-01;0;0;0;1.659116e+03;2.673794e+03;3.696808e+03;5.488061e+02;1.824523e+02;1.450829e+03;0;0;0;0
72;0.730000;8.882958e-01;8.882958e-01;0;0;0;2.018891e+03;2.972050e+03;4000;4.327644e+02;1.622540e+02;1.770524e+03;0;0;0;0
73;0.740000;9.068003e-01;9.068003e-01;0;0;0;2.016086e+03;2.964561e+03;4000;4.432639e+02;1.140753e+02;1.534307e+03;0;0;0;0
74;0.750000;8.939894e-01;8.939894e-01;0;0;0;2.015932e+03;2.957819e+03;4000;4.499994e+02;1.027357e+02;1.524293e+03;0;0;0;0
75;0.760000;8.747974e-01;8.747974e-01;0;0;0;2.018634e+03;2.968719e+03;4000;4.766817e+02;8.633380e+01;1.469631e+03;0;0;0;0
76;0.770000;8.597415e-01;8.597415e-01;0;0;0;2.033819e+03;2.968827e+03;4000;5.192827e+02;8.593961e+01;1.467349e+03;0;0;0;0
77;0.780000;8.396351e-01;8.396351e-01;0;0;0;2.011237e+03;2.953530e+03;4000;5.734866e+02;1.376808e+02;1.237289e+03;0;0;0;0
78;0.790000;7.977318e-01;7.977318e-01;0;0;0;1.798695e+03;2.674816e+03;3.675767e+03;7.843945e+02;3.610997e+02;9.544519e+02;0;0;0;0
79;0.800000;7.630658e-01;7.630658e-01;0;0;0;1.600707e+03;2.401198e+03;3.344814e+03;9.809577e+02;6.576265e+02;4.603402e+02;0;0;0;0
80;0.810000;7.371041e-01;7.371041e-01;0;0;0;1.442504e+03;2.277295e+03;2.970873e+03;1.054115e+03;9.974421e+02;1.683138e+02;0;0;0;0
81;0.820000;7.190338e-01;7.190338e-01;0;0;0;1.476632e+03;2.364095e+03;2.953967e+03;8.261413e+02;9.291871e+02;2.111660e+02;0;0;0;0
82;0.830000;6.767141e-01;6.767141e-01;0;0;0;1.461911e+03;2.455165e+03;2.937812e+03;6.343282e+02;8.089795e+02;2.647238e+02;0;0;0;0
83;0.840000;6.805579e-01;6.805579e-01;0;0;0;1.452093e+03;2.401204e+03;2.969256e+03;5.143966e+02;5.753458e+02;2.908875e+02;0;0;0;0
84;0.850000;7.165888e-01;7.165888e-01;0;0;0;1.472740e+03;2.392439e+03;2.964550e+03;4.640498e+02;5.275394e+02;3.407699e+02;0;0;0;0
85;0.860000;7.660105e-01;7.660105e-01;0;0;0;1.315291e+03;2.210601e+03;2.928404e+03;6.842654e+02;4.310396e+02;3.610273e+02;0;0;0;0
86;0.870000;7.577190e-01;7.577190e-01;0;0;0;1.443971e+03;2.060640e+03;2.914599e+03;1.007854e+03;4.141506e+02;3.554452e+02;0;0;0;0
87;0.880000;7.133055e-01;7.133055e-01;0;0;0;1.576800e+03;1.930990e+03;2.893606e+03;1.000037e+03;8.631730e+02;3.370208e+02;0;0;0;0
88;0.890000;6.408341e-01;6.408341e-01;0;0;0;1.900844e+03;2.028478e+03;2.896426e+03;7.304166e+02;1.675738e+03;3.482227e+02;0;0;0;0
89;0.900000;5.874860e-01;5.874860e-01;0;0;0;1.862582e+03;2.159626e+03;2.851521e+03;5.148312e+02;1.850783e+03;4.764132e+02;0;0;0;0
90;0.910000;5.464404e-01;5.464404e-01;0;0;0;1.786430e+03;2.287383e+03;2.789297e+03;7.043098e+02;1.637160e+03;6.070972e+02;0;0;0;0
91;0.920000;5.496111e-01;5.496111e-01;0;0;0;1.681530e+03;2.418714e+03;2.710273e+03;9.299051e+02;9.760975e+02;9.375554e+02;0;0;0;0
92;0.930000;6.019912e-01;6.019912e-01;0;0;0;1.642199e+03;2.476041e+03;2.724453e+03;1.052782e+03;8.556833e+02;1.305794e+03;0;0;0;0
93;0.940000;6.795028e-01;6.795028e-01;0;0;0;1.604169e+03;2.506540e+03;2.756271e+03;1.122557e+03;7.015191e+02;1.474821e+03;0;0;0;0
94;0.950000;7.528472e-01;7.528472e-01;0;0;0;1.524999e+03;2.409030e+03;2.898559e+03;1.123615e+03;6.490364e+02;1.205502e+03;0;0;0;0
95;0.960000;7.638046e-01;7.638046e-01;0;0;0;1.442911e+03;2.337781e+03;2.962524e+03;1.080196e+03;6.266565e+02;7.769261e+02;0;0;0;0
96;0.970000;6.802483e-01;6.802483e-01;0;0;0;1.439384e+03;2.316767e+03;3.022681e+03;9.825798e+02;6.026372e+02;5.899912e+02;0;0;0;0
97;0.980000;5.741111e-01;5.386217e-01;0;0;0;1.511622e+03;2.351270e+03;3.025391e+03;8.192549e+02;5.576222e+02;5.925254e+02;0;0;0;0
