frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;9.317560e-02;9.317560e-02;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.020000;2.065779e-01;2.065779e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0.030000;4.405962e-01;4.405962e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
3;0.040000;6.231012e-01;6.231012e-01;0;0;0;2.629145e+02;7.493307e+02;1.153467e+03;3.456383e+02;2.309642e+02;3.544114e+01;0;0;0;0
4;0.050000;8.041549e-01;8.041549e-01;0;0;0;5.682092e+02;1.517775e+03;2.327304e+03;7.213896e+02;4.573174e+02;1.422637e+02;0;0;0;0
5;0.060000;8.758998e-01;8.758998e-01;0;0;0;9.290720e+02;2.280890e+03;3.480061e+03;1.113851e+03;6.516219e+02;1.733327e+02;0;0;0;0
6;0.070000;9.009783e-01;9.009783e-01;0;0;0;1.071317e+03;2.301920e+03;3.484790e+03;1.079841e+03;6.056855e+02;1.431452e+02;0;0;0;0
7;0.080000;8.863605e-01;8.863605e-01;0;0;0;1.178202e+03;2.318570e+03;3.477587e+03;1.022034e+03;5.791315e+02;9.168533e+01;0;0;0;0
8;0.090000;8.803329e-01;8.803329e-01;0;0;0;1.526250e+03;2.569777e+03;3.658164e+03;8.712569e+02;7.448080e+02;2.097504e+02;0;0;0;0
9;0.100000;8.903559e-01;8.903559e-01;0;0;0;2.248326e+03;1.799416e+03;2.763823e+03;7.031068e+02;9.250198e+02;6.472279e+02;0;0;0;0
10;0.110000;9.234216e-01;9.234216e-01;0;0;0;2.452372e+03;1.707853e+03;2.742376e+03;9.084233e+02;9.891911e+02;7.530497e+02;0;0;0;0
11;0.120000;9.354870e-01;9.354870e-01;0;0;0;2.412130e+03;1.798473e+03;2.742376e+03;8.602605e+02;8.724699e+02;1.843564e+03;0;0;0;0
12;0.130000;9.359998e-01;9.359998e-01;0;0;0;1.490993e+03;2.415420e+03;2.478520e+03;1.048753e+03;6.245003e+02;1.775826e+03;0;0;0;0
13;0.140000;9.324091e-01;9.324091e-01;0;0;0;1.461657e+03;1.721888e+03;1.525081e+03;5.341918e+02;6.744916e+02;1.881599e+03;0;0;0;0
14;0.150000;9.289728e-01;9.289728e-01;0;0;0;1.362717e+03;1.479458e+03;1.295112e+03;3.729531e+02;6.315020e+02;9.554834e+02;0;0;0;0
15;0.160000;9.169537e-01;9.169537e-01;0;0;0;1.721250e+03;8.625115e+02;1.478643e+03;4.204897e+01;8.775283e+02;9.017946e+02;0;0;0;0
16;0.170000;9.040896e-01;9.040896e-01;0;0;0;1.300982e+03;1.406364e+03;1.286895e+03;3.224891e+02;5.883660e+02;1.015635e+03;0;0;0;0
17;0.180000;8.854773e-01;8.854773e-01;0;0;0;1.263538e+03;1.371124e+03;1.353233e+03;3.116120e+02;5.074360e+02;9.234134e+02;0;0;0;0
18;0.190000;8.727733e-01;8.727733e-01;0;0;0;1.231732e+03;2.201432e+03;2.503036e+03;3.694888e+02;2.718456e+02;8.110323e+02;0;0;0;0
19;0.200000;8.642969e-01;8.642969e-01;0;0;0;1.582154e+03;2.470866e+03;3.702943e+03;1.527019e+02;3.884495e+02;6.114233e+02;0;0;0;0
20;0.210000;8.580317e-01;8.580317e-01;0;0;0;1.842181e+03;2.976928e+03;3.866573e+03;3.069797e+02;6.487916e+02;5.530361e+02;0;0;0;0
21;0.220000;8.270822e-01;8.270822e-01;0;0;0;2.077463e+03;3.479953e+03;3.866573e+03;4.156816e+02;8.064826e+02;4.592919e+02;0;0;0;0
22;0.230000;7.788408e-01;7.788408e-01;0;0;0;2.026125e+03;3.417466e+03;3.879971e+03;5.172770e+02;8.088740e+02;3.572040e+02;0;0;0;0
23;0.240000;7.147275e-01;7.147275e-01;0;0;0;1.691068e+03;2.830974e+03;3.742301e+03;5.244473e+02;5.535230e+02;2.288890e+02;0;0;0;0
24;0.250000;6.622242e-01;6.622242e-01;0;0;0;1.368122e+03;2.257660e+03;3.565429e+03;5.663788e+02;3.993826e+02;1.324271e+02;0;0;0;0
25;0.260000;6.177485e-01;6.177485e-01;0;0;0;1.345261e+03;2.260162e+03;3.505751e+03;5.946052e+02;3.538457e+02;7.449389e+01;0;0;0;0
26;0.270000;6.183199e-01;6.183199e-01;0;0;0;1.301884e+03;2.263793e+03;3.470226e+03;6.671138e+02;3.355429e+02;6.553190e+01;0;0;0;0
27;0.280000;6.450773e-01;6.450773e-01;0;0;0;1.252021e+03;2.256695e+03;3.428217e+03;7.196135e+02;2.842961e+02;6.244464e+01;0;0;0;0
28;0.290000;6.434223e-01;6.434223e-01;0;0;0;1.167567e+03;2.251017e+03;3.361567e+03;8.056568e+02;3.164380e+02;6.044254e+01;0;0;0;0
29;0.300000;6.094988e-01;6.094988e-01;0;0;0;1.468757e+03;2.588732e+03;3.534763e+03;6.866276e+02;2.807112e+02;1.590003e+03;0;0;0;0
30;0.310000;6.404435e-01;6.404435e-01;0;0;0;1.762585e+03;2.817622e+03;3.753644e+03;6.621384e+02;3.817660e+02;1.841110e+03;0;0;0;0
31;0.320000;7.083390e-01;7.083390e-01;0;0;0;1.404193e+03;2.069999e+03;2.666667e+03;3.739204e+02;2.513664e+02;1.821945e+03;0;0;0;0
32;0.330000;7.840460e-01;7.840460e-01;0;0;0;1.380673e+03;9.818115e+02;1.622489e+03;3.831255e+02;5.656240e+02;6.924210e+02;0;0;0;0
33;0.340000;7.746292e-01;7.746292e-01;0;0;0;1.141682e+03;0;2.891558e+02;4.394388e+02;8.388552e+02;1.030069e+03;0;0;0;0
34;0.350000;7.423416e-01;7.423416e-01;0;0;0;1.141682e+03;0;2.891558e+02;4.394388e+02;8.388552e+02;1.030069e+03;0;0;0;0
35;0.360000;7.084373e-01;7.084373e-01;0;0;0;7.998693e+02;0;1.333333e+03;4.733412e+02;6.983620e+02;7.611826e+02;0;0;0;0
36;0.370000;6.942924e-01;6.942924e-01;0;0;0;3.497357e+02;0;1.333333e+03;1.794405e+02;2.440663e+02;1.567973e+02;0;0;0;0
37;0.380000;7.055624e-01;7.055624e-01;0;0;0;1.388140e+03;1.333333e+03;1.333333e+03;2.229755e+02;3.339982e+02;4.586275e+02;0;0;0;0
38;0.390000;7.236006e-01;7.236006e-01;0;0;0;1.097537e+03;1.763657e+03;7.187490e+02;4.731530e+02;3.228591e+02;5.310657e+02;0;0;0;0
39;0.400000;7.434640e-01;7.434640e-01;0;0;0;1.193331e+03;2.233425e+03;1.454839e+03;8.178494e+02;4.579424e+02;7.612493e+02;0;0;0;0
40;0.410000;7.767180e-01;7.767180e-01;0;0;0;6.135535e+02;1.621597e+03;2.555658e+03;8.933760e+02;6.302469e+02;4.632003e+02;0;0;0;0
