frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.386814e-01;2.386814e-01;0;0;0;1.726138e+03;2.579631e+03;3.356328e+03;3.407417e+02;3.584520e+02;7.009014e+02;0;0;0;0
1;0.020000;4.660322e-01;4.660322e-01;0;0;0;2.026253e+03;2.812640e+03;3.678164e+03;3.192401e+02;4.236346e+02;1.046321e+03;0;0;0;0
2;0.030000;6.983930e-01;6.983930e-01;0;0;0;2.317159e+03;3.056950e+03;4000;3.102136e+02;5.130784e+02;1.277768e+03;0;0;0;0
3;0.040000;6.868031e-01;6.868031e-01;0;0;0;2.319086e+03;3.044099e+03;4000;3.171213e+02;4.982932e+02;1.369330e+03;0;0;0;0
4;0.050000;6.844313e-01;6.844313e-01;0;0;0;2.314552e+03;3.042175e+03;4000;3.319785e+02;5.128323e+02;1.386217e+03;0;0;0;0
5;0.060000;7.177132e-01;7.177132e-01;0;0;0;2.316035e+03;3.060643e+03;4000;3.532995e+02;5.504746e+02;1.356410e+03;0;0;0;0
6;0.070000;7.567061e-01;7.567061e-01;0;0;0;2.319090e+03;3.063023e+03;4000;3.602992e+02;5.533115e+02;1.396036e+03;0;0;0;0
7;0.080000;7.718242e-01;7.718242e-01;0;0;0;2.323763e+03;3.091326e+03;4000;4.048379e+02;5.908777e+02;1.317027e+03;0;0;0;0
8;0.090000;7.227958e-01;7.227958e-01;0;0;0;2.065564e+03;2.808812e+03;3.669523e+03;4.038352e+02;5.333434e+02;1.105541e+03;0;0;0;0
9;0.100000;6.451287e-01;6.451287e-01;0;0;0;1.595553e+03;2.450542e+03;3.332407e+03;5.450109e+02;5.327565e+02;8.687568e+02;0;0;0;0
10;0.110000;5.761951e-01;5.282025e-01;0;0;0;1.339199e+03;2.233368e+03;3.029369e+03;6.359450e+02;5.589973e+02;6.099841e+02;0;0;0;0
11;0.120000;5.307443e-01;4.827518e-01;0;0;0;1.343506e+03;2.303616e+03;3.105899e+03;7.421279e+02;6.213116e+02;6.524095e+02;0;0;0;0
12;0.130000;5.143545e-01;4.663619e-01;0;0;0;1.549207e+03;2.476503e+03;3.199404e+03;7.152974e+02;6.671622e+02;5.414613e+02;0;0;0;0
13;0.140000;5.367826e-01;5.367826e-01;0;0;0;1.544385e+03;2.472661e+03;3.255084e+03;7.042844e+02;6.465506e+02;5.649150e+02;0;0;0;0
14;0.150000;5.631984e-01;5.631984e-01;0;0;0;1.574943e+03;2.490737e+03;3.267303e+03;7.165021e+02;7.150258e+02;6.990204e+02;0;0;0;0
15;0.160000;5.181288e-01;5.181288e-01;0;0;0;1.628467e+03;2.569186e+03;3.243743e+03;7.569173e+02;8.665198e+02;1.054613e+03;0;0;0;0
16;0.170000;4.521308e-01;4.521308e-01;0;0;0;1.670379e+03;2.585111e+03;3.223760e+03;7.354126e+02;8.419232e+02;1.100360e+03;0;0;0;0
17;0.180000;4.507701e-01;4.507701e-01;0;0;0;1.671436e+03;2.510474e+03;3.145848e+03;6.067191e+02;7.526229e+02;9.868008e+02;0;0;0;0
18;0.190000;5.385036e-01;5.385036e-01;0;0;0;1.647291e+03;2.367601e+03;3.083937e+03;4.636831e+02;5.791913e+02;6.244579e+02;0;0;0;0
19;0.200000;6.577696e-01;6.577696e-01;0;0;0;1.857018e+03;2.548572e+03;3.351279e+03;4.460151e+02;5.695773e+02;8.273846e+02;0;0;0;0
20;0.210000;6.862276e-01;6.862276e-01;0;0;0;2.079082e+03;2.785939e+03;3.670919e+03;5.199623e+02;5.433430e+02;1.090132e+03;0;0;0;0
21;0.220000;6.632261e-01;6.632261e-01;0;0;0;2.313192e+03;3.034258e+03;4000;6.074504e+02;5.412009e+02;1.339092e+03;0;0;0;0
22;0.230000;5.823851e-01;5.823851e-01;0;0;0;2.879059e+03;2.021182e+03;2.955524e+03;8.230677e+02;4.470085e+02;1.054457e+03;0;0;0;0
23;0.240000;5.311354e-01;5.311354e-01;0;0;0;3.121519e+03;2.345390e+03;1.622191e+03;8.234119e+02;7.211028e+02;6.848047e+02;0;0;0;0
24;0.250000;5.101030e-01;5.101030e-01;0;0;0;3.049331e+03;2.336103e+03;1.622191e+03;7.506220e+02;8.071914e+02;7.258962e+02;0;0;0;0
25;0.260000;5.048388e-01;5.048388e-01;0;0;0;2.263540e+03;3.096892e+03;2.350073e+03;6.678591e+02;7.919020e+02;7.925572e+02;0;0;0;0
26;0.270000;4.799585e-01;4.799585e-01;0;0;0;1.777083e+03;2.549306e+03;3.410083e+03;8.219833e+02;4.277668e+02;9.933193e+02;0;0;0;0
27;0.280000;4.482199e-01;4.482199e-01;0;0;0;1.596819e+03;2.373424e+03;3.185954e+03;9.514629e+02;3.292372e+02;8.032029e+02;0;0;0;0
28;0.290000;4.530198e-01;4.530198e-01;0;0;0;1.574784e+03;2.413800e+03;3.252122e+03;8.854339e+02;4.786360e+02;7.912901e+02;0;0;0;0
