frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.616412e-01;2.616412e-01;0;0;0;1.837485e+03;2.430554e+03;4000;5.463974e+02;8.506118e+02;1.152476e+03;0;0;0;0
1;0.020000;5.173191e-01;5.173191e-01;0;0;0;1.837056e+03;2.411816e+03;4000;5.420429e+02;8.987800e+02;1.141323e+03;0;0;0;0
2;0.030000;7.678685e-01;7.678685e-01;0;0;0;1.833257e+03;2.420701e+03;3.770055e+03;4.949629e+02;9.747617e+02;1.365698e+03;0;0;0;0
3;0.040000;7.696186e-01;7.696186e-01;0;0;0;1.842014e+03;2.425247e+03;3.595719e+03;4.362115e+02;1.248778e+03;1.249326e+03;0;0;0;0
4;0.050000;7.923017e-01;7.923017e-01;0;0;0;1.876167e+03;2.513625e+03;3.378768e+03;3.363333e+02;1.551531e+03;1.236103e+03;0;0;0;0
5;0.060000;8.618870e-01;8.618870e-01;0;0;0;1.269296e+03;1.698424e+03;2.275380e+03;2.004614e+02;1.183864e+03;6.506292e+02;0;0;0;0
6;0.070000;9.230091e-01;9.230091e-01;0;0;0;1.251118e+03;1.637226e+03;2.164761e+03;1.791386e+02;1.093822e+03;5.446558e+02;0;0;0;0
7;0.080000;9.687075e-01;9.687075e-01;0;0;0;6.067245e+02;7.612693e+02;1.048378e+03;1.004195e+02;4.512161e+02;2.079336e+02;0;0;0;0
8;0.090000;9.725674e-01;9.725674e-01;0;0;0;6.067245e+02;7.612693e+02;1.048378e+03;1.004195e+02;4.512161e+02;2.079336e+02;0;0;0;0
9;0.100000;9.729862e-01;9.729862e-01;0;0;0;6.102891e+02;8.220479e+02;1.061559e+03;1.187303e+02;4.885725e+02;2.233707e+02;0;0;0;0
10;0.110000;9.749711e-01;9.749711e-01;0;0;0;1.220739e+03;1.642946e+03;2.118261e+03;2.515006e+02;8.940939e+02;4.533223e+02;0;0;0;0
11;0.120000;9.677933e-01;9.677933e-01;0;0;0;1.721974e+03;2.411944e+03;3.129194e+03;6.210644e+02;1.059293e+03;6.333388e+02;0;0;0;0
12;0.130000;9.093471e-01;9.093471e-01;0;0;0;1.590263e+03;2.408999e+03;3.061719e+03;9.359995e+02;8.447233e+02;6.613743e+02;0;0;0;0
13;0.140000;7.780673e-01;7.780673e-01;0;0;0;1.514869e+03;2.397383e+03;2.917605e+03;2.440485e+03;8.116428e+02;9.179453e+02;0;0;0;0
14;0.150000;6.904667e-01;6.904667e-01;0;0;0;1.342682e+03;2.334385e+03;2.883697e+03;2.425334e+03;8.589622e+02;9.310952e+02;0;0;0;0
15;0.160000;6.852248e-01;6.852248e-01;0;0;0;1.555814e+03;2.525351e+03;3.222947e+03;2.204224e+03;8.745583e+02;3.643515e+03;0;0;0;0
16;0.170000;7.352176e-01;7.352176e-01;0;0;0;1.390810e+03;2.405417e+03;3.303208e+03;8.835569e+02;6.795473e+02;3.361304e+03;0;0;0;0
17;0.180000;7.644631e-01;7.644631e-01;0;0;0;1.749626e+03;2.695868e+03;3.659517e+03;7.233255e+02;7.739306e+02;6.308694e+03;0;0;0;0
18;0.190000;7.524630e-01;7.524630e-01;0;0;0;1.434009e+03;2.376180e+03;3.353906e+03;8.331421e+02;6.683115e+02;3.620406e+03;0;0;0;0
19;0.200000;7.802653e-01;7.802653e-01;0;0;0;1.493478e+03;2.389158e+03;3.355380e+03;8.226780e+02;6.455203e+02;3.570610e+03;0;0;0;0
20;0.210000;7.868025e-01;7.868025e-01;0;0;0;1.191694e+03;2.089351e+03;3.090073e+03;9.743998e+02;5.212936e+02;7.022346e+02;0;0;0;0
21;0.220000;7.948885e-01;7.948885e-01;0;0;0;1.219704e+03;2.101872e+03;3.082591e+03;9.839607e+02;5.130110e+02;6.550078e+02;0;0;0;0
22;0.230000;7.537636e-01;7.537636e-01;0;0;0;1.173167e+03;2.102325e+03;3.137563e+03;9.925635e+02;5.396055e+02;7.858391e+02;0;0;0;0
23;0.240000;7.177016e-01;7.177016e-01;0;0;0;1.203337e+03;2.113218e+03;3.074314e+03;9.614338e+02;5.221906e+02;7.043435e+02;0;0;0;0
24;0.250000;6.765563e-01;6.765563e-01;0;0;0;1.195618e+03;2.127330e+03;3.056277e+03;9.555355e+02;5.273164e+02;7.540472e+02;0;0;0;0
25;0.260000;6.549568e-01;6.549568e-01;0;0;0;1.533281e+03;2.517120e+03;3.340312e+03;8.330835e+02;7.572933e+02;8.019269e+03;0;0;0;0
26;0.270000;6.168419e-01;6.168419e-01;0;0;0;1.516382e+03;2.537026e+03;3.347246e+03;8.710491e+02;7.558394e+02;8.087871e+03;0;0;0;0
27;0.280000;6.044224e-01;6.044224e-01;0;0;0;1.510437e+03;2.552547e+03;3.381867e+03;9.686467e+02;7.320727e+02;8.101094e+03;0;0;0;0
28;0.290000;6.085215e-01;6.085215e-01;0;0;0;1.211812e+03;2.196719e+03;3.019863e+03;1.113634e+03;4.758278e+02;7.815849e+02;0;0;0;0
29;0.300000;6.283876e-01;6.283876e-01;0;0;0;1.233205e+03;2.209259e+03;3.093095e+03;1.101584e+03;4.580677e+02;7.937629e+02;0;0;0;0
30;0.310000;6.520140e-01;6.520140e-01;0;0;0;1.181638e+03;2.210671e+03;3.177504e+03;1.100009e+03;4.897540e+02;6.958454e+02;0;0;0;0
31;0.320000;6.683508e-01;6.683508e-01;0;0;0;1.181542e+03;2.203731e+03;3.270978e+03;1.092283e+03;4.837750e+02;6.433077e+02;0;0;0;0
32;0.330000;6.696152e-01;6.696152e-01;0;0;0;1.158535e+03;2.187694e+03;3.272487e+03;1.108669e+03;5.000382e+02;5.685690e+02;0;0;0;0
33;0.340000;6.329974e-01;6.329974e-01;0;0;0;1.249369e+03;2.187473e+03;3.184430e+03;9.668901e+02;4.487890e+02;5.093375e+02;0;0;0;0
34;0.350000;6.200462e-01;6.200462e-01;0;0;0;1.253642e+03;2.215058e+03;3.163204e+03;9.126147e+02;4.358009e+02;5.009128e+02;0;0;0;0
35;0.360000;6.515768e-01;6.515768e-01;0;0;0;1.545317e+03;2.470748e+03;3.410087e+03;7.211603e+02;5.764620e+02;1.846180e+03;0;0;0;0
36;0.370000;6.445026e-01;6.445026e-01;0;0;0;1.493452e+03;2.423550e+03;3.329492e+03;7.130157e+02;6.043625e+02;1.913999e+03;0;0;0;0
37;0.380000;6.240142e-01;6.240142e-01;0;0;0;1.735651e+03;2.607989e+03;3.619249e+03;5.877346e+02;7.761708e+02;2.220143e+03;0;0;0;0
38;0.390000;5.838698e-01;5.838698e-01;0;0;0;1.416572e+03;2.315775e+03;3.241134e+03;7.232733e+02;6.432621e+02;8.659304e+02;0;0;0;0
39;0.400000;5.923786e-01;5.923786e-01;0;0;0;1.713239e+03;2.585665e+03;3.621885e+03;6.169944e+02;7.403521e+02;2.006901e+03;0;0;0;0
40;0.410000;5.620558e-01;5.620558e-01;0;0;0;1.598803e+03;2.336474e+03;3.299651e+03;8.984189e+02;6.563183e+02;1.777118e+03;0;0;0;0
41;0.420000;5.286893e-01;5.286893e-01;0;0;0;1.876917e+03;2.680791e+03;3.677766e+03;7.591437e+02;8.020082e+02;2.578241e+03;0;0;0;0
42;0.430000;5.128660e-01;5.128660e-01;0;0;0;1.716951e+03;2.425619e+03;3.340703e+03;9.714532e+02;7.232405e+02;1.399177e+03;0;0;0;0
43;0.440000;5.700142e-01;5.700142e-01;0;0;0;1.684668e+03;2.424158e+03;3.361467e+03;1.108677e+03;6.874016e+02;1.403029e+03;0;0;0;0
44;0.450000;6.539896e-01;6.539896e-01;0;0;0;1.637773e+03;2.075481e+03;3.135197e+03;1.523671e+03;5.764091e+02;7.300544e+02;0;0;0;0
45;0.460000;7.269209e-01;7.269209e-01;0;0;0;1.685524e+03;2.060950e+03;3.157281e+03;1.850224e+03;5.932336e+02;8.837584e+02;0;0;0;0
46;0.470000;7.478166e-01;7.478166e-01;0;0;0;1.838856e+03;2.267119e+03;3.458751e+03;1.473225e+03;9.247910e+02;1.141249e+03;0;0;0;0
47;0.480000;7.388328e-01;7.388328e-01;0;0;0;1.707214e+03;2.278092e+03;3.337659e+03;1.495863e+03;9.022908e+02;1.083527e+03;0;0;0;0
48;0.490000;7.327034e-01;7.327034e-01;0;0;0;1.811743e+03;2.522838e+03;3.652639e+03;9.495018e+02;1.138058e+03;1.200060e+03;0;0;0;0
49;0.500000;7.259820e-01;7.259820e-01;0;0;0;1.813831e+03;2.632483e+03;3.652639e+03;9.023672e+02;9.693767e+02;1.891808e+03;0;0;0;0
50;0.510000;7.303789e-01;7.303789e-01;0;0;0;1.673727e+03;2.619104e+03;3.656672e+03;5.802905e+02;9.258348e+02;1.864949e+03;0;0;0;0
51;0.520000;6.865807e-01;6.865807e-01;0;0;0;1.682255e+03;2.691717e+03;3.656672e+03;5.444957e+02;7.295165e+02;3.450544e+03;0;0;0;0
52;0.530000;6.305532e-01;6.305532e-01;0;0;0;1.676715e+03;2.649833e+03;3.656672e+03;5.150316e+02;5.879936e+02;4.256557e+03;0;0;0;0
53;0.540000;5.688105e-01;5.688105e-01;0;0;0;1.647797e+03;2.648009e+03;3.645187e+03;4.841225e+02;5.446544e+02;4.358503e+03;0;0;0;0
54;0.550000;6.122441e-01;6.122441e-01;0;0;0;1.599491e+03;2.555034e+03;3.645187e+03;6.215527e+02;5.920829e+02;2.639570e+03;0;0;0;0
55;0.560000;7.025849e-01;7.025849e-01;0;0;0;1.513793e+03;2.405547e+03;3.341522e+03;8.161063e+02;6.631818e+02;8.819104e+02;0;0;0;0
56;0.570000;7.893329e-01;7.893329e-01;0;0;0;1.769818e+03;2.519899e+03;3.386857e+03;8.756008e+02;7.558091e+02;7.155266e+02;0;0;0;0
57;0.580000;8.287711e-01;8.287711e-01;0;0;0;1.142775e+03;1.608800e+03;2.053524e+03;6.156096e+02;4.683903e+02;4.148134e+02;0;0;0;0
58;0.590000;8.256232e-01;8.256232e-01;0;0;0;1.109868e+03;1.611857e+03;2.067156e+03;5.313928e+02;3.409497e+02;3.680035e+02;0;0;0;0
59;0.600000;8.087427e-01;8.087427e-01;0;0;0;1.103021e+03;1.594400e+03;2.028195e+03;4.229153e+02;5.622160e+02;4.066273e+02;0;0;0;0
60;0.610000;7.724278e-01;7.724278e-01;0;0;0;1.683305e+03;2.927734e+03;2.028195e+03;5.851301e+02;9.573208e+02;6.787297e+02;0;0;0;0
61;0.620000;7.469194e-01;7.469194e-01;0;0;0;1.692782e+03;2.894388e+03;1.983064e+03;4.780216e+02;1.091022e+03;6.336155e+02;0;0;0;0
62;0.630000;7.372234e-01;7.372234e-01;0;0;0;1.142715e+03;2.118662e+03;9.981699e+02;2.804738e+02;6.817504e+02;4.280807e+02;0;0;0;0
63;0.640000;7.652510e-01;7.652510e-01;0;0;0;1.159479e+03;1.626469e+03;2.036497e+03;2.260721e+02;5.445807e+02;3.697035e+02;0;0;0;0
64;0.650000;7.992775e-01;7.992775e-01;0;0;0;1.230699e+03;1.635327e+03;2.125423e+03;3.491853e+02;6.182476e+02;4.292304e+02;0;0;0;0
65;0.660000;8.335722e-01;8.335722e-01;0;0;0;1.230699e+03;1.635327e+03;2.125423e+03;3.491853e+02;6.182476e+02;4.292304e+02;0;0;0;0
66;0.670000;8.598865e-01;8.598865e-01;0;0;0;1.242017e+03;1.532560e+03;2.177054e+03;6.206907e+02;4.723512e+02;3.339637e+02;0;0;0;0
67;0.680000;8.946221e-01;8.946221e-01;0;0;0;6.083658e+02;7.383735e+02;1.089958e+03;3.793184e+02;1.120387e+02;1.184584e+02;0;0;0;0
68;0.690000;9.207765e-01;9.207765e-01;0;0;0;1.261022e+03;1.543271e+03;2.135378e+03;4.812995e+02;1.058821e+03;3.625988e+02;0;0;0;0
69;0.700000;9.142534e-01;9.142534e-01;0;0;0;1.297812e+03;1.539572e+03;2.093014e+03;2.453506e+02;1.535515e+03;4.869221e+02;0;0;0;0
70;0.710000;8.868546e-01;8.868546e-01;0;0;0;1.946375e+03;2.350320e+03;3.126478e+03;3.651618e+02;2.440932e+03;7.741469e+02;0;0;0;0
71;0.720000;8.723267e-01;8.723267e-01;0;0;0;1.592063e+03;2.182302e+03;3.056479e+03;4.299309e+02;1.593056e+03;7.800485e+02;0;0;0;0
72;0.730000;8.761056e-01;8.761056e-01;0;0;0;1.259667e+03;2.087955e+03;2.960201e+03;4.412622e+02;1.093415e+03;7.661395e+02;0;0;0;0
73;0.740000;8.668038e-01;8.668038e-01;0;0;0;1.001576e+03;2.064207e+03;2.782232e+03;5.355141e+02;3.854977e+02;9.472905e+02;0;0;0;0
74;0.750000;7.991741e-01;7.991741e-01;0;0;0;2.036565e+03;1.427328e+03;2.129926e+03;7.127832e+02;4.613851e+02;8.297838e+02;0;0;0;0
75;0.760000;7.322939e-01;7.322939e-01;0;0;0;3.057137e+03;7.870012e+02;1.499671e+03;8.707729e+02;5.506480e+02;7.553312e+02;0;0;0;0
76;0.770000;6.881475e-01;6.881475e-01;0;0;0;2.986115e+03;5.599791e+02;1.977509e+03;7.590063e+02;4.969640e+02;6.017727e+02;0;0;0;0
77;0.780000;6.803134e-01;6.803134e-01;0;0;0;1.973651e+03;1.097847e+03;2.987727e+03;5.067776e+02;4.781822e+02;7.788777e+02;0;0;0;0
78;0.790000;6.293678e-01;6.293678e-01;0;0;0;1.439411e+03;2.137597e+03;4000;3.211200e+02;4.799250e+02;7.505088e+02;0;0;0;0
79;0.800000;5.394942e-01;5.042990e-01;0;0;0;1.909975e+03;2.584892e+03;4000;4.272471e+02;4.982082e+02;6.754642e+02;0;0;0;0
80;0.810000;4.627764e-01;4.275812e-01;0;0;0;2.359530e+03;3.053727e+03;4000;5.582335e+02;4.937504e+02;6.212114e+02;0;0;0;0
81;0.820000;4.097526e-01;3.745575e-01;0;0;0;2.284627e+03;3.027699e+03;4000;6.218268e+02;4.102400e+02;9.267650e+02;0;0;0;0
82;0.830000;5.242966e-01;5.242966e-01;0;0;0;2.253539e+03;3.072461e+03;4000;6.182708e+02;3.708979e+02;1.103811e+03;0;0;0;0
83;0.840000;6.869760e-01;6.869760e-01;0;0;0;1.927049e+03;2.822229e+03;3.720850e+03;5.196750e+02;3.702993e+02;9.760743e+02;0;0;0;0
84;0.850000;8.657773e-01;8.657773e-01;0;0;0;1.660223e+03;2.561811e+03;3.403001e+03;4.112893e+02;4.236998e+02;6.961721e+02;0;0;0;0
85;0.860000;9.095874e-01;9.095874e-01;0;0;0;1.321741e+03;2.263305e+03;3.102159e+03;3.128642e+02;4.780274e+02;4.809430e+02;0;0;0;0
86;0.870000;9.035949e-01;9.035949e-01;0;0;0;1.320554e+03;2.263545e+03;3.064909e+03;2.910297e+02;5.090968e+02;5.911146e+02;0;0;0;0
87;0.880000;8.850784e-01;8.850784e-01;0;0;0;1.311145e+03;2.276965e+03;3.168413e+03;3.201911e+02;5.333718e+02;7.224109e+02;0;0;0;0
88;0.890000;8.685645e-01;8.685645e-01;0;0;0;1.340803e+03;2.288296e+03;3.226417e+03;3.458433e+02;5.474682e+02;8.456512e+02;0;0;0;0
89;0.900000;8.573065e-01;8.573065e-01;0;0;0;1.347455e+03;2.293615e+03;3.200189e+03;3.675859e+02;5.928947e+02;9.746109e+02;0;0;0;0
90;0.910000;8.605741e-01;8.605741e-01;0;0;0;1.366532e+03;2.281450e+03;3.147416e+03;3.445974e+02;5.785225e+02;7.943184e+02;0;0;0;0
91;0.920000;8.519848e-01;8.519848e-01;0;0;0;1.681268e+03;2.544707e+03;3.390254e+03;3.597618e+02;4.392596e+02;7.916021e+02;0;0;0;0
92;0.930000;7.573604e-01;7.573604e-01;0;0;0;1.672776e+03;2.536720e+03;3.732882e+03;2.356998e+02;2.958791e+02;5.437030e+02;0;0;0;0
93;0.940000;6.280965e-01;6.280965e-01;0;0;0;1.568824e+03;3.115495e+03;2.666667e+03;1.810224e+02;2.000615e+02;5.780434e+02;0;0;0;0
94;0.950000;5.324473e-01;5.324473e-01;0;0;0;1.101291e+03;3.107948e+03;2.666667e+03;9.683067e+01;3.398681e+02;2.949587e+02;0;0;0;0
95;0.960000;5.149930e-01;5.149930e-01;0;0;0;9.339377e+02;3.380057e+03;2.666667e+03;1.230765e+02;4.645680e+02;1.912415e+02;0;0;0;0
96;0.970000;5.243148e-01;5.243148e-01;0;0;0;8.339904e+02;3.070617e+03;4000;1.021549e+02;6.320801e+02;5.654185e+01;0;0;0;0
97;0.980000;5.337647e-01;5.337647e-01;0;0;0;8.105882e+02;3.064499e+03;4000;7.603106e+01;6.800988e+02;5.255568e+01;0;0;0;0
98;0.990000;5.307814e-01;5.307814e-01;0;0;0;8.186452e+02;3.053080e+03;4000;1.159210e+02;7.000734e+02;8.720979e+01;0;0;0;0
99;1.000000;4.824941e-01;4.824941e-01;0;0;0;8.440756e+02;3.032402e+03;4000;1.148977e+02;6.892788e+02;1.725316e+02;0;0;0;0
100;1.010000;4.921905e-01;3.877379e-01;0;0;0;1.298917e+03;3.006874e+03;4000;1.710815e+02;5.873535e+02;3.989823e+02;0;0;0;0
101;1.020000;5.185717e-01;4.141191e-01;0;0;0;1.784477e+03;3.011175e+03;4000;2.068797e+02;4.668515e+02;7.612420e+02;0;0;0;0
102;1.030000;6.358778e-01;5.314252e-01;0;0;0;2.263981e+03;3.065031e+03;4000;3.570784e+02;3.912878e+02;1.045568e+03;0;0;0;0
103;1.040000;6.823718e-01;6.823718e-01;0;0;0;1.997819e+03;2.834528e+03;3.693345e+03;4.024099e+02;4.320631e+02;1.036417e+03;0;0;0;0
104;1.050000;7.495773e-01;7.495773e-01;0;0;0;1.678835e+03;2.576876e+03;3.355163e+03;4.863765e+02;5.530948e+02;9.850439e+02;0;0;0;0
105;1.060000;7.894081e-01;7.894081e-01;0;0;0;1.356254e+03;2.279391e+03;3.153227e+03;4.751857e+02;6.066487e+02;9.638068e+02;0;0;0;0
106;1.070000;8.294893e-01;8.294893e-01;0;0;0;1.330725e+03;2.274471e+03;3.170768e+03;5.027005e+02;6.520289e+02;1.108078e+03;0;0;0;0
107;1.080000;8.483124e-01;8.483124e-01;0;0;0;1.307761e+03;2.245488e+03;3.295535e+03;4.256849e+02;6.342524e+02;1.074632e+03;0;0;0;0
108;1.090000;8.599272e-01;8.599272e-01;0;0;0;1.286447e+03;2.212687e+03;3.208084e+03;3.980670e+02;6.585378e+02;1.186624e+03;0;0;0;0
109;1.100000;8.696402e-01;8.696402e-01;0;0;0;1.277829e+03;2.188913e+03;3.229340e+03;3.676270e+02;6.458827e+02;1.161408e+03;0;0;0;0
110;1.110000;8.784932e-01;8.784932e-01;0;0;0;1.277871e+03;2.185897e+03;3.214949e+03;3.973362e+02;6.441999e+02;1.224380e+03;0;0;0;0
111;1.120000;8.713531e-01;8.713531e-01;0;0;0;1.279246e+03;2.182783e+03;3.200960e+03;4.030826e+02;6.359782e+02;1.136968e+03;0;0;0;0
112;1.130000;8.449780e-01;8.449780e-01;0;0;0;1.272971e+03;2.173028e+03;3.202777e+03;3.733861e+02;6.385849e+02;1.254796e+03;0;0;0;0
113;1.140000;8.018797e-01;8.018797e-01;0;0;0;1.269884e+03;2.168217e+03;3.188510e+03;3.376236e+02;6.370123e+02;1.286593e+03;0;0;0;0
114;1.150000;7.810991e-01;7.810991e-01;0;0;0;1.266824e+03;2.173602e+03;3.491886e+03;3.320214e+02;6.476826e+02;1.252419e+03;0;0;0;0
115;1.160000;7.920792e-01;7.920792e-01;0;0;0;1.258446e+03;2.164841e+03;3.439324e+03;4.199918e+02;6.703862e+02;1.017561e+03;0;0;0;0
116;1.170000;8.505972e-01;8.505972e-01;0;0;0;8.362691e+02;1.440269e+03;2.348064e+03;3.171333e+02;4.621440e+02;5.955307e+02;0;0;0;0
117;1.180000;8.845375e-01;8.845375e-01;0;0;0;4.137809e+02;7.112127e+02;1.014731e+03;1.938075e+02;2.366287e+02;2.543680e+02;0;0;0;0
118;1.190000;9.001253e-01;9.001253e-01;0;0;0;1.032743e+03;1.333333e+03;0;1.665921e+02;3.471178e+02;2.216996e+02;0;0;0;0
119;1.200000;9.027855e-01;9.027855e-01;0;0;0;1.754821e+03;2.379679e+03;1.333333e+03;2.850405e+02;5.519318e+02;6.198712e+02;0;0;0;0
120;1.210000;9.181965e-01;9.181965e-01;0;0;0;2.307544e+03;3.423984e+03;2.666667e+03;3.600648e+02;7.334817e+02;1.008507e+03;0;0;0;0
121;1.220000;9.361289e-01;9.361289e-01;0;0;0;1.274801e+03;2.090651e+03;2.666667e+03;1.934728e+02;3.863639e+02;7.868076e+02;0;0;0;0
122;1.230000;9.431627e-01;9.431627e-01;0;0;0;5.527227e+02;1.044306e+03;1.333333e+03;7.502438e+01;1.815499e+02;3.886360e+02;0;0;0;0
123;1.240000;9.512228e-01;9.512228e-01;0;0;0;7.694335e+02;1.082175e+03;1.333333e+03;1.608852e+02;1.407884e+02;3.731987e+02;0;0;0;0
124;1.250000;9.549900e-01;9.549900e-01;0;0;0;1.208698e+03;1.857212e+03;2.666667e+03;2.001366e+02;3.124061e+02;7.425057e+02;0;0;0;0
125;1.260000;9.482788e-01;9.482788e-01;0;0;0;1.661487e+03;2.632203e+03;3.749950e+03;2.462162e+02;4.712651e+02;9.033102e+02;0;0;0;0
126;1.270000;9.263648e-01;9.263648e-01;0;0;0;1.349076e+03;2.315801e+03;3.470727e+03;1.394101e+02;4.904080e+02;6.839395e+02;0;0;0;0
127;1.280000;8.986717e-01;8.986717e-01;0;0;0;1.374034e+03;2.316048e+03;3.220367e+03;1.673354e+02;4.839106e+02;4.939613e+02;0;0;0;0
128;1.290000;8.524649e-01;8.524649e-01;0;0;0;1.383013e+03;2.309357e+03;3.208050e+03;1.942411e+02;5.005688e+02;5.111039e+02;0;0;0;0
129;1.300000;8.066342e-01;8.066342e-01;0;0;0;1.364472e+03;2.293890e+03;3.241173e+03;2.192041e+02;5.633704e+02;5.681627e+02;0;0;0;0
130;1.310000;7.771876e-01;7.771876e-01;0;0;0;1.316262e+03;2.256190e+03;3.248902e+03;2.653495e+02;6.912199e+02;6.680949e+02;0;0;0;0
131;1.320000;7.787066e-01;7.787066e-01;0;0;0;1.273400e+03;2.182180e+03;3.208066e+03;2.847437e+02;7.798078e+02;7.765811e+02;0;0;0;0
132;1.330000;7.828105e-01;7.828105e-01;0;0;0;1.230060e+03;2.108059e+03;3.092788e+03;2.113907e+02;8.263437e+02;8.486669e+02;0;0;0;0
133;1.340000;7.926766e-01;7.926766e-01;0;0;0;1.219426e+03;2.059411e+03;2.901927e+03;1.687679e+02;8.306550e+02;9.600584e+02;0;0;0;0
134;1.350000;7.838215e-01;7.838215e-01;0;0;0;1.217535e+03;2.067107e+03;2.792440e+03;1.410529e+02;8.384772e+02;9.672839e+02;0;0;0;0
135;1.360000;7.628523e-01;7.628523e-01;0;0;0;1.239081e+03;2.724256e+03;3.153818e+03;1.741322e+02;1.297998e+03;1.282769e+03;0;0;0;0
136;1.370000;7.450712e-01;7.450712e-01;0;0;0;1.706712e+03;3.368652e+03;3.587311e+03;3.572553e+02;1.482677e+03;1.602271e+03;0;0;0;0
137;1.380000;7.106207e-01;7.106207e-01;0;0;0;1.688106e+03;3.382884e+03;4000;3.802032e+02;1.458851e+03;1.617068e+03;0;0;0;0
138;1.390000;7.090964e-01;7.090964e-01;0;0;0;1.702965e+03;2.810204e+03;4000;3.452096e+02;1.040778e+03;1.673307e+03;0;0;0;0
139;1.400000;6.726790e-01;6.726790e-01;0;0;0;1.275973e+03;2.227914e+03;3.604838e+03;1.140457e+02;8.108010e+02;1.193144e+03;0;0;0;0
140;1.410000;6.797903e-01;6.797903e-01;0;0;0;1.317408e+03;2.291674e+03;3.604838e+03;5.196218e+01;8.180604e+02;1.460119e+03;0;0;0;0
141;1.420000;6.897178e-01;6.897178e-01;0;0;0;1.327853e+03;2.292184e+03;3.604838e+03;1.310798e+02;7.706882e+02;1.261593e+03;0;0;0;0
142;1.430000;7.232094e-01;7.232094e-01;0;0;0;1.383603e+03;2.341699e+03;4000;1.504607e+02;8.540778e+02;1.547372e+03;0;0;0;0
143;1.440000;7.390073e-01;7.390073e-01;0;0;0;1.424331e+03;2.289051e+03;3.737025e+03;3.207866e+02;8.424399e+02;1.241513e+03;0;0;0;0
144;1.450000;6.508839e-01;6.508839e-01;0;0;0;1.388783e+03;2.240404e+03;3.400053e+03;3.939888e+02;7.161341e+02;9.341740e+02;0;0;0;0
145;1.460000;5.534921e-01;5.534921e-01;0;0;0;1.579387e+03;2.437897e+03;3.400053e+03;5.296095e+02;5.418746e+02;7.627429e+02;0;0;0;0
146;1.470000;4.841622e-01;4.841622e-01;0;0;0;2.094963e+03;3.043903e+03;2.329695e+03;4.682157e+02;6.181122e+02;6.363524e+02;0;0;0;0
147;1.480000;4.859270e-01;4.859270e-01;0;0;0;2.024891e+03;2.854763e+03;2.666667e+03;3.560758e+02;8.243322e+02;6.186332e+02;0;0;0;0
148;1.490000;4.467734e-01;4.228417e-01;0;0;0;1.830068e+03;2.633870e+03;2.355578e+03;3.583116e+02;8.348448e+02;4.330033e+02;0;0;0;0
149;1.500000;3.815579e-01;3.576261e-01;0;0;0;1.334946e+03;2.077695e+03;3.375960e+03;3.567860e+02;6.744865e+02;4.340199e+02;0;0;0;0
150;1.510000;3.349513e-01;3.110195e-01;0;0;0;1.766552e+03;2.597563e+03;3.375960e+03;5.020793e+02;5.292711e+02;7.594725e+02;0;0;0;0
151;1.520000;4.332620e-01;4.332620e-01;0;0;0;2.027804e+03;2.829852e+03;3.687049e+03;5.079987e+02;5.424177e+02;1.253902e+03;0;0;0;0
152;1.530000;5.486209e-01;5.486209e-01;0;0;0;1.972638e+03;2.805200e+03;3.648021e+03;4.700939e+02;5.971866e+02;1.362422e+03;0;0;0;0
153;1.540000;6.735838e-01;6.735838e-01;0;0;0;1.640026e+03;2.524523e+03;3.347256e+03;3.501750e+02;6.279857e+02;1.524996e+03;0;0;0;0
154;1.550000;7.121513e-01;7.121513e-01;0;0;0;1.287410e+03;2.229089e+03;3.347256e+03;1.721477e+02;6.822468e+02;1.377887e+03;0;0;0;0
155;1.560000;7.358365e-01;7.358365e-01;0;0;0;1.254330e+03;2.809915e+03;3.699235e+03;1.094673e+02;8.078707e+02;1.731385e+03;0;0;0;0
156;1.570000;7.473028e-01;7.473028e-01;0;0;0;1.229012e+03;2.773662e+03;3.564395e+03;1.165308e+02;8.515013e+02;1.434880e+03;0;0;0;0
157;1.580000;7.273849e-01;7.273849e-01;0;0;0;1.221172e+03;2.757497e+03;3.082708e+03;1.618076e+02;8.919446e+02;1.226373e+03;0;0;0;0
158;1.590000;7.205948e-01;7.205948e-01;0;0;0;1.203913e+03;2.133799e+03;2.614315e+03;2.124805e+02;8.475586e+02;9.428430e+02;0;0;0;0
