frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.086918e-01;2.086918e-01;0;0;0;1.623678e+03;2.315706e+03;2.902681e+03;9.205435e+02;1.094500e+03;6.203108e+02;0;0;0;0
1;0.020000;3.716888e-01;3.716888e-01;0;0;0;1.602639e+03;2.315205e+03;2.894932e+03;9.368630e+02;1.077700e+03;6.122079e+02;0;0;0;0
2;0.030000;5.053731e-01;5.053731e-01;0;0;0;1.556625e+03;2.312336e+03;2.910658e+03;9.576332e+02;9.692585e+02;6.116887e+02;0;0;0;0
3;0.040000;4.102989e-01;4.102989e-01;0;0;0;1.514843e+03;2.327351e+03;2.935322e+03;9.770584e+02;9.057215e+02;6.449625e+02;0;0;0;0
4;0.050000;3.724128e-01;3.724128e-01;0;0;0;1.496662e+03;2.325614e+03;2.975932e+03;9.599910e+02;7.823209e+02;6.266447e+02;0;0;0;0
5;0.060000;3.701657e-01;3.701657e-01;0;0;0;1.498048e+03;2.313692e+03;2.991206e+03;9.248159e+02;7.275584e+02;5.660534e+02;0;0;0;0
6;0.070000;4.151024e-01;4.151024e-01;0;0;0;1.521811e+03;2.305622e+03;3.012910e+03;9.161987e+02;6.752203e+02;4.987158e+02;0;0;0;0
7;0.080000;4.476583e-01;4.476583e-01;0;0;0;1.531812e+03;2.307463e+03;3.012072e+03;8.872175e+02;6.358802e+02;4.405849e+02;0;0;0;0
8;0.090000;4.586433e-01;4.586433e-01;0;0;0;1.358779e+03;2.300803e+03;3.008222e+03;7.811052e+02;6.567433e+02;4.578123e+02;0;0;0;0
9;0.100000;4.786317e-01;4.786317e-01;0;0;0;1.310532e+03;2.297167e+03;3.107706e+03;6.542158e+02;5.988696e+02;5.404117e+02;0;0;0;0
10;0.110000;5.720329e-01;5.720329e-01;0;0;0;1.274403e+03;2.291360e+03;3.158829e+03;4.844828e+02;5.457793e+02;6.319578e+02;0;0;0;0
11;0.120000;6.936505e-01;6.936505e-01;0;0;0;1.443127e+03;2.307804e+03;3.182568e+03;3.611879e+02;4.249480e+02;6.104673e+02;0;0;0;0
12;0.130000;7.781892e-01;7.781892e-01;0;0;0;1.489909e+03;2.314646e+03;3.084605e+03;2.624594e+02;4.319419e+02;5.358499e+02;0;0;0;0
13;0.140000;7.888438e-01;7.888438e-01;0;0;0;1.515697e+03;2.315641e+03;3.057702e+03;2.076517e+02;4.255083e+02;4.692407e+02;0;0;0;0
14;0.150000;7.890131e-01;7.890131e-01;0;0;0;1.528164e+03;2.324058e+03;3.111092e+03;2.121470e+02;4.729072e+02;5.281962e+02;0;0;0;0
15;0.160000;7.926294e-01;7.926294e-01;0;0;0;1.542777e+03;2.329301e+03;3.148656e+03;2.058605e+02;5.201872e+02;5.839094e+02;0;0;0;0
16;0.170000;7.975681e-01;7.975681e-01;0;0;0;1.560092e+03;2.324172e+03;3.148965e+03;2.107064e+02;5.676746e+02;6.212263e+02;0;0;0;0
17;0.180000;8.031129e-01;8.031129e-01;0;0;0;1.582380e+03;2.322656e+03;3.117781e+03;2.249745e+02;6.264454e+02;7.316875e+02;0;0;0;0
18;0.190000;8.094830e-01;8.094830e-01;0;0;0;1.601780e+03;2.324816e+03;3.117408e+03;2.770703e+02;6.964575e+02;9.010960e+02;0;0;0;0
19;0.200000;8.177776e-01;8.177776e-01;0;0;0;1.622624e+03;2.345301e+03;3.221173e+03;3.145883e+02;7.902798e+02;1.055254e+03;0;0;0;0
20;0.210000;8.260108e-01;8.260108e-01;0;0;0;1.636001e+03;2.335626e+03;3.326230e+03;3.366092e+02;8.430329e+02;1.007350e+03;0;0;0;0
