frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.620097e-01;2.620097e-01;0;0;0;2.928291e+02;1.421140e+03;3.450933e+03;7.439631e+02;3.092198e+02;1.715455e+02;0;0;0;0
1;0.020000;5.238444e-01;5.238444e-01;0;0;0;2.874736e+02;1.421700e+03;2.896858e+03;7.571282e+02;2.754154e+02;2.613095e+02;0;0;0;0
2;0.030000;7.938269e-01;7.938269e-01;0;0;0;6.667064e+02;2.008771e+03;2.896858e+03;5.619279e+02;2.249697e+02;2.531539e+02;0;0;0;0
3;0.040000;8.217327e-01;8.217327e-01;0;0;0;1.058684e+03;2.319511e+03;3.179788e+03;3.140803e+02;2.049476e+02;1.699631e+02;0;0;0;0
4;0.050000;8.516240e-01;8.516240e-01;0;0;0;1.752812e+03;2.908365e+03;3.733864e+03;1.200774e+02;1.744264e+02;6.662867e+01;0;0;0;0
5;0.060000;8.674349e-01;8.674349e-01;0;0;0;2.044384e+03;2.903781e+03;3.733864e+03;8.289202e+01;1.411522e+02;6.132228e+01;0;0;0;0
6;0.070000;8.578222e-01;8.578222e-01;0;0;0;2.324811e+03;3.170683e+03;4000;7.408408e+01;9.245065e+01;2.858995e+01;0;0;0;0
7;0.080000;8.599392e-01;8.599392e-01;0;0;0;2.307169e+03;3.160023e+03;4000;3.010367e+01;4.464926e+01;2.344015e+01;0;0;0;0
8;0.090000;8.588138e-01;8.588138e-01;0;0;0;2.305317e+03;3.156692e+03;4000;4.073694e+01;2.157271e+01;2.299183e+01;0;0;0;0
9;0.100000;8.610557e-01;8.610557e-01;0;0;0;2.303465e+03;3.156592e+03;4000;5.213018e+01;9.630816e+00;3.449662e+01;0;0;0;0
10;0.110000;8.260264e-01;8.260264e-01;0;0;0;1.949402e+03;2.881618e+03;3.716327e+03;2.112270e+02;4.460841e+01;4.526350e+01;0;0;0;0
11;0.120000;7.638214e-01;7.638214e-01;0;0;0;1.243848e+03;2.242502e+03;3.160672e+03;5.295443e+02;2.030035e+02;3.799633e+01;0;0;0;0
12;0.130000;6.581295e-01;6.581295e-01;0;0;0;5.741505e+02;1.590906e+03;2.602796e+03;7.904441e+02;3.553700e+02;3.831376e+01;0;0;0;0
13;0.140000;5.971449e-01;5.971449e-01;0;0;0;5.902471e+02;1.676646e+03;2.554102e+03;8.769262e+02;3.893056e+02;6.954542e+01;0;0;0;0
14;0.150000;5.293459e-01;5.293459e-01;0;0;0;6.303511e+02;1.660882e+03;2.721570e+03;9.136634e+02;5.197131e+02;2.006005e+02;0;0;0;0
15;0.160000;5.253621e-01;5.253621e-01;0;0;0;6.386149e+02;1.625186e+03;2.608189e+03;9.979948e+02;6.764377e+02;3.963887e+02;0;0;0;0
16;0.170000;5.118167e-01;5.118167e-01;0;0;0;3.025669e+02;1.142394e+03;2.260002e+03;1.076502e+03;8.839800e+02;5.326800e+02;0;0;0;0
17;0.180000;5.831746e-01;5.831746e-01;0;0;0;2.874850e+02;1.125987e+03;1.978200e+03;1.042972e+03;8.365232e+02;5.992292e+02;0;0;0;0
