frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;1.586301e-01;1.586301e-01;0;0;0;2.161299e+02;1.296840e+03;2.399612e+03;1.283722e+03;1.257459e+02;2.248911e+02;0;0;0;0
1;0.020000;3.424408e-01;3.424408e-01;0;0;0;1.161859e+03;2.202020e+03;1.598605e+03;1.004480e+03;1.997827e+02;4.271199e+02;0;0;0;0
2;0.030000;5.064530e-01;5.064530e-01;0;0;0;1.876955e+03;2.787408e+03;2.130931e+03;7.012629e+02;2.973457e+02;4.802882e+02;0;0;0;0
3;0.040000;5.031189e-01;5.031189e-01;0;0;0;2.205384e+03;3.350863e+03;2.666667e+03;2.989237e+02;3.969704e+02;5.590781e+02;0;0;0;0
4;0.050000;4.964056e-01;4.964056e-01;0;0;0;1.578658e+03;2.017529e+03;4000;2.139940e+02;5.482009e+02;3.962301e+02;0;0;0;0
5;0.060000;4.975865e-01;4.975865e-01;0;0;0;1.171250e+03;1.003989e+03;4000;1.188355e+02;6.703884e+02;4.558068e+02;0;0;0;0
6;0.070000;5.255790e-01;5.255790e-01;0;0;0;8.135549e+02;4.033133e+02;4000;4.522803e+02;5.494109e+02;6.543143e+02;0;0;0;0
7;0.080000;4.593205e-01;4.593205e-01;0;0;0;8.209333e+02;4.033133e+02;2.666667e+03;4.202251e+02;5.957224e+02;1.166429e+03;0;0;0;0
8;0.090000;3.946948e-01;3.946948e-01;0;0;0;8.503068e+02;4.033133e+02;1.333333e+03;4.549674e+02;6.671972e+02;1.503111e+03;0;0;0;0
9;0.100000;3.138436e-01;3.986187e-01;0;0;0;1.262800e+03;7.917426e+02;0;5.524612e+01;7.335652e+02;1.577792e+03;0;0;0;0
10;0.110000;3.054418e-01;3.902170e-01;0;0;0;9.235742e+02;1.232323e+03;0;4.661973e+02;4.376277e+02;2.555728e+03;0;0;0;0
11;0.120000;3.098565e-01;3.946317e-01;0;0;0;5.983667e+02;1.676205e+03;0;7.850486e+02;1.203647e+02;4.673277e+03;0;0;0;0
12;0.130000;3.073554e-01;3.073554e-01;0;0;0;2.490420e+02;1.330781e+03;1.333333e+03;1.110609e+03;5.011924e+01;4.389750e+03;0;0;0;0
13;0.140000;3.185298e-01;3.185298e-01;0;0;0;2.997076e+02;1.363829e+03;1.333333e+03;1.041898e+03;7.523123e+01;4.224316e+03;0;0;0;0
14;0.150000;3.357236e-01;3.357236e-01;0;0;0;3.532846e+02;1.409623e+03;2.141645e+03;1.033556e+03;1.214973e+02;1.684314e+03;0;0;0;0
15;0.160000;3.590260e-01;3.590260e-01;0;0;0;7.775235e+02;1.772370e+03;1.854050e+03;8.552580e+02;3.558641e+02;1.638834e+03;0;0;0;0
16;0.170000;3.976141e-01;3.976141e-01;0;0;0;8.004263e+02;1.899046e+03;2.884873e+03;9.613389e+02;6.257266e+02;2.227310e+02;0;0;0;0
17;0.180000;4.632684e-01;4.632684e-01;0;0;0;1.319402e+03;2.430502e+03;3.409895e+03;8.539699e+02;6.390611e+02;8.293425e+02;0;0;0;0
18;0.190000;5.173261e-01;5.173261e-01;0;0;0;1.472743e+03;2.670465e+03;3.697489e+03;9.233139e+02;4.037814e+02;1.520997e+03;0;0;0;0
19;0.200000;5.318490e-01;5.318490e-01;0;0;0;1.444563e+03;2.457813e+03;3.390284e+03;7.647017e+02;3.469679e+02;1.534535e+03;0;0;0;0
20;0.210000;4.984522e-01;4.984522e-01;0;0;0;8.863533e+02;1.928068e+03;2.672116e+03;8.616096e+02;7.315613e+02;8.692469e+02;0;0;0;0
21;0.220000;4.597042e-01;4.597042e-01;0;0;0;7.127007e+02;1.769359e+03;2.627113e+03;7.295244e+02;8.886086e+02;2.036504e+02;0;0;0;0
22;0.230000;5.005698e-01;5.005698e-01;0;0;0;1.045953e+03;2.295101e+03;3.133844e+03;5.340593e+02;8.107618e+02;2.755028e+02;0;0;0;0
