frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;3.138039e-01;3.138039e-01;0;0;0;1.509664e+03;8.606859e+02;1.458799e+03;1.897838e+02;6.151519e+02;8.372474e+02;0;0;0;0
1;0.020000;6.155942e-01;6.155942e-01;0;0;0;1.506353e+03;1.709198e+03;2.272455e+03;2.045788e+02;3.647633e+02;7.760003e+02;0;0;0;0
2;0.030000;9.125543e-01;9.125543e-01;0;0;0;1.500643e+03;2.551284e+03;3.077014e+03;2.218295e+02;9.731628e+01;6.993698e+02;0;0;0;0
3;0.040000;9.088376e-01;9.088376e-01;0;0;0;1.493831e+03;2.525006e+03;3.013038e+03;2.259180e+02;4.526160e+01;5.833782e+02;0;0;0;0
4;0.050000;9.181830e-01;9.181830e-01;0;0;0;1.482563e+03;2.508104e+03;3.006689e+03;2.571700e+02;2.042709e+01;5.181588e+02;0;0;0;0
5;0.060000;9.150260e-01;9.150260e-01;0;0;0;1.467903e+03;2.539947e+03;3.109407e+03;3.510006e+02;4.610847e+01;8.214678e+02;0;0;0;0
6;0.070000;8.909898e-01;8.909898e-01;0;0;0;1.470870e+03;2.586845e+03;3.124434e+03;4.246695e+02;4.482130e+01;9.959438e+02;0;0;0;0
7;0.080000;8.518293e-01;8.518293e-01;0;0;0;1.489318e+03;2.644950e+03;3.163999e+03;5.126069e+02;5.905827e+01;1.364717e+03;0;0;0;0
8;0.090000;8.190548e-01;8.190548e-01;0;0;0;1.105017e+03;2.180826e+03;2.735812e+03;6.569662e+02;3.407324e+02;1.062094e+03;0;0;0;0
9;0.100000;7.400775e-01;7.400775e-01;0;0;0;1.151634e+03;2.086047e+03;2.746010e+03;6.599721e+02;5.052057e+02;8.381347e+02;0;0;0;0
10;0.110000;5.922668e-01;5.922668e-01;0;0;0;1.169958e+03;1.954699e+03;2.724833e+03;6.978378e+02;6.941536e+02;4.643913e+02;0;0;0;0
11;0.120000;4.782981e-01;4.782981e-01;0;0;0;1.813628e+03;2.553468e+03;3.380931e+03;6.435762e+02;5.316841e+02;6.043813e+02;0;0;0;0
