frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;3.192051e-01;3.192051e-01;0;0;0;1.379358e+03;2.496807e+03;3.520954e+03;7.892766e+02;5.210761e+02;5.982932e+02;0;0;0;0
1;0.020000;6.347596e-01;6.347596e-01;0;0;0;9.080148e+02;1.661859e+03;2.344186e+03;5.232902e+02;3.557304e+02;4.179393e+02;0;0;0;0
2;0.030000;9.348607e-01;9.348607e-01;0;0;0;4.366717e+02;8.269111e+02;1.167417e+03;2.573038e+02;1.903847e+02;2.375854e+02;0;0;0;0
3;0.040000;8.380170e-01;8.380170e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
4;0.050000;6.839405e-01;6.839405e-01;0;0;0;6.926384e+02;0;2.991355e+02;2.085899e+01;3.232821e+02;3.473928e+02;0;0;0;0
5;0.060000;5.699164e-01;4.987063e-01;0;0;0;8.093409e+02;4.635822e+02;9.336978e+02;3.726753e+02;8.169451e+02;5.249749e+02;0;0;0;0
6;0.070000;5.336319e-01;4.624218e-01;0;0;0;1.044891e+03;1.069887e+03;1.848160e+03;6.609577e+02;8.457104e+02;7.012403e+02;0;0;0;0
7;0.080000;6.374124e-01;5.662023e-01;0;0;0;9.505884e+02;1.069887e+03;1.787724e+03;6.548142e+02;7.740271e+02;6.129251e+02;0;0;0;0
8;0.090000;7.408465e-01;7.408465e-01;0;0;0;1.080731e+03;1.209141e+03;2.057060e+03;6.004783e+02;3.242738e+02;5.744780e+02;0;0;0;0
9;0.100000;8.649713e-01;8.649713e-01;0;0;0;1.085961e+03;1.204459e+03;2.041567e+03;5.843007e+02;3.260987e+02;5.371061e+02;0;0;0;0
10;0.110000;9.039376e-01;9.039376e-01;0;0;0;7.284149e+02;1.805498e+03;2.716204e+03;8.400536e+02;1.100592e+02;4.200656e+02;0;0;0;0
11;0.120000;9.153005e-01;9.153005e-01;0;0;0;1.077236e+03;2.103431e+03;3.145639e+03;5.833500e+02;2.133348e+02;3.449911e+02;0;0;0;0
