frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.271857e-01;2.271857e-01;0;0;0;1.255753e+03;2.578906e+03;4000;7.665492e+01;2.819781e+02;6.229188e+02;0;0;0;0
1;0.020000;4.929112e-01;4.929112e-01;0;0;0;9.192183e+02;2.062979e+03;3.357520e+03;3.178597e+02;2.127503e+02;4.979360e+02;0;0;0;0
2;0.030000;7.687232e-01;7.687232e-01;0;0;0;5.790983e+02;1.533527e+03;2.724027e+03;6.012546e+02;2.311722e+02;4.143298e+02;0;0;0;0
3;0.040000;8.088056e-01;8.088056e-01;0;0;0;5.592310e+02;1.526669e+03;2.446416e+03;6.991204e+02;2.352596e+02;2.050776e+02;0;0;0;0
4;0.050000;8.017474e-01;8.017474e-01;0;0;0;8.767795e+02;1.786642e+03;2.807167e+03;5.514739e+02;3.023970e+02;1.257420e+02;0;0;0;0
5;0.060000;7.804558e-01;7.804558e-01;0;0;0;8.892318e+02;1.774195e+03;2.781982e+03;5.026380e+02;3.046566e+02;7.232307e+01;0;0;0;0
6;0.070000;7.683010e-01;7.683010e-01;0;0;0;5.777136e+02;1.490444e+03;2.417103e+03;6.553770e+02;3.115940e+02;1.575446e+02;0;0;0;0
7;0.080000;7.426555e-01;7.426555e-01;0;0;0;2.733044e+02;1.216303e+03;2.064639e+03;7.632864e+02;2.636314e+02;1.971284e+02;0;0;0;0
8;0.090000;7.356641e-01;7.356641e-01;0;0;0;2.776197e+02;1.229653e+03;2.083669e+03;7.169586e+02;1.681362e+02;1.454713e+02;0;0;0;0
9;0.100000;7.210872e-01;7.210872e-01;0;0;0;2.781941e+02;1.234221e+03;2.087115e+03;6.691475e+02;6.661057e+01;7.380970e+01;0;0;0;0
10;0.110000;7.122018e-01;7.122018e-01;0;0;0;2.755910e+02;1.229666e+03;2.081601e+03;6.516672e+02;2.401404e+01;3.974440e+01;0;0;0;0
11;0.120000;6.831282e-01;6.831282e-01;0;0;0;2.719624e+02;1.222499e+03;2.078215e+03;6.464231e+02;1.050214e+01;3.792043e+01;0;0;0;0
12;0.130000;6.657504e-01;6.657504e-01;0;0;0;2.663212e+02;1.214876e+03;2.073204e+03;6.511982e+02;6.651235e+00;4.861623e+01;0;0;0;0
13;0.140000;6.682912e-01;6.682912e-01;0;0;0;2.629587e+02;1.210113e+03;2.072209e+03;6.572769e+02;9.556983e+00;7.103246e+01;0;0;0;0
14;0.150000;6.698396e-01;6.698396e-01;0;0;0;2.564011e+02;1.203889e+03;2.074678e+03;6.746171e+02;1.725747e+01;9.698621e+01;0;0;0;0
15;0.160000;6.535258e-01;6.535258e-01;0;0;0;2.531464e+02;1.200998e+03;2.077388e+03;6.929827e+02;4.239156e+01;1.285293e+02;0;0;0;0
16;0.170000;6.114294e-01;6.114294e-01;0;0;0;2.493721e+02;1.200578e+03;2.084910e+03;7.304973e+02;8.275622e+01;1.660222e+02;0;0;0;0
17;0.180000;6.118590e-01;6.118590e-01;0;0;0;2.481468e+02;1.198954e+03;2.089018e+03;7.793558e+02;1.400852e+02;2.047186e+02;0;0;0;0
18;0.190000;6.645117e-01;6.645117e-01;0;0;0;5.595677e+02;1.486457e+03;2.459978e+03;6.139772e+02;1.951441e+02;3.949673e+02;0;0;0;0
19;0.200000;7.330575e-01;7.330575e-01;0;0;0;5.171282e+02;1.464983e+03;2.433175e+03;6.965583e+02;2.319344e+02;3.949406e+02;0;0;0;0
20;0.210000;7.340756e-01;7.340756e-01;0;0;0;8.278283e+02;1.752752e+03;2.865678e+03;5.077953e+02;2.505265e+02;5.266983e+02;0;0;0;0
21;0.220000;6.664145e-01;6.664145e-01;0;0;0;8.184642e+02;1.751439e+03;2.983225e+03;5.832282e+02;3.121938e+02;5.643327e+02;0;0;0;0
22;0.230000;6.163676e-01;5.564328e-01;0;0;0;1.436120e+03;2.557262e+03;3.643208e+03;4.265567e+02;4.120046e+02;1.778449e+03;0;0;0;0
23;0.240000;5.979959e-01;5.380612e-01;0;0;0;1.140630e+03;2.278569e+03;3.245782e+03;6.606772e+02;5.141103e+02;1.710139e+03;0;0;0;0
24;0.250000;6.613254e-01;6.013906e-01;0;0;0;8.588762e+02;2.013414e+03;2.793034e+03;7.966617e+02;5.313002e+02;1.542786e+03;0;0;0;0
25;0.260000;7.146035e-01;7.146035e-01;0;0;0;2.930373e+02;1.239614e+03;2.189448e+03;9.079062e+02;5.070748e+02;3.805623e+02;0;0;0;0
26;0.270000;6.611317e-01;6.611317e-01;0;0;0;1.961322e+02;8.327630e+02;1.457495e+03;5.818276e+02;3.159052e+02;2.361590e+02;0;0;0;0
27;0.280000;5.221578e-01;4.979955e-01;0;0;0;9.270084e+01;4.120578e+02;7.297462e+02;2.962701e+02;1.567644e+02;1.197873e+02;0;0;0;0
28;0.290000;3.819921e-01;3.578297e-01;0;0;0;1.041803e+03;0;2.566341e+02;4.419754e+01;2.518990e+02;2.598348e+02;0;0;0;0
29;0.300000;3.526717e-01;3.285092e-01;0;0;0;1.041803e+03;0;2.566341e+02;4.419754e+01;2.518990e+02;2.598348e+02;0;0;0;0
30;0.310000;3.831152e-01;3.831152e-01;0;0;0;1.041803e+03;0;2.566341e+02;4.419754e+01;2.518990e+02;2.598348e+02;0;0;0;0
31;0.320000;4.700287e-01;4.700287e-01;0;0;0;2.647839e+02;6.290723e+02;1.064361e+03;2.568642e+02;1.000344e+02;1.935079e+02;0;0;0;0
32;0.330000;5.801361e-01;5.801361e-01;0;0;0;2.647839e+02;6.290723e+02;1.064361e+03;2.568642e+02;1.000344e+02;1.935079e+02;0;0;0;0
33;0.340000;6.912908e-01;6.912908e-01;0;0;0;5.328450e+02;1.255624e+03;2.111596e+03;5.019002e+02;1.862716e+02;5.213381e+02;0;0;0;0
34;0.350000;7.520744e-01;7.520744e-01;0;0;0;5.305212e+02;1.256409e+03;2.089932e+03;4.967479e+02;2.009068e+02;6.633337e+02;0;0;0;0
35;0.360000;7.974570e-01;7.974570e-01;0;0;0;1.578523e+03;1.256409e+03;2.338303e+03;7.825332e+02;4.550490e+02;9.116768e+02;0;0;0;0
36;0.370000;8.167097e-01;8.167097e-01;0;0;0;1.310462e+03;6.298579e+02;1.291068e+03;5.374972e+02;3.688117e+02;5.838466e+02;0;0;0;0
37;0.380000;8.266791e-01;8.266791e-01;0;0;0;1.048002e+03;0;2.483707e+02;2.857854e+02;2.541422e+02;2.483432e+02;0;0;0;0
38;0.390000;8.238511e-01;8.238511e-01;0;0;0;2.710361e+02;6.269196e+02;1.067924e+03;2.558486e+02;1.683504e+02;3.606343e+02;0;0;0;0
39;0.400000;8.194420e-01;8.194420e-01;0;0;0;5.443273e+02;1.259484e+03;2.142058e+03;5.128154e+02;3.344838e+02;7.230773e+02;0;0;0;0
40;0.410000;8.011110e-01;8.011110e-01;0;0;0;1.618755e+03;1.259484e+03;2.403923e+03;8.211586e+02;5.855607e+02;9.816050e+02;0;0;0;0
41;0.420000;7.564967e-01;7.564967e-01;0;0;0;2.417315e+03;6.325650e+02;1.593817e+03;7.878073e+02;6.461050e+02;8.636433e+02;0;0;0;0
42;0.430000;6.824160e-01;6.824160e-01;0;0;0;2.144024e+03;0;5.196829e+02;5.308405e+02;4.799716e+02;5.012003e+02;0;0;0;0
43;0.440000;6.131775e-01;6.131775e-01;0;0;0;1.069596e+03;0;2.578178e+02;2.224972e+02;2.288947e+02;2.426726e+02;0;0;0;0
44;0.450000;4.741818e-01;4.741818e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
45;0.460000;3.384902e-01;3.384902e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
46;0.470000;2.054294e-01;2.054294e-01;0;0;0;2.620452e+02;5.429440e+02;7.955943e+02;1.835664e+02;2.725738e+02;2.717809e+02;0;0;0;0
47;0.480000;1.702297e-01;1.847230e-01;0;0;0;5.344023e+02;1.100126e+03;1.591829e+03;3.556804e+02;5.092684e+02;5.101389e+02;0;0;0;0
48;0.490000;1.878134e-01;1.760015e-01;0;0;0;8.043425e+02;1.662106e+03;2.389520e+03;5.489140e+02;7.173662e+02;8.139578e+02;0;0;0;0
49;0.500000;2.150305e-01;2.032186e-01;0;0;0;8.118016e+02;1.674883e+03;2.381698e+03;5.580525e+02;6.518907e+02;8.312337e+02;0;0;0;0
