frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.208454e-01;2.208454e-01;0;0;0;2.994799e+02;1.159831e+03;2.151350e+03;1.035447e+03;2.121145e+02;6.681801e+02;0;0;0;0
1;0.020000;4.583614e-01;4.583614e-01;0;0;0;3.041734e+02;1.143583e+03;2.133437e+03;1.032699e+03;1.998831e+02;5.991758e+02;0;0;0;0
2;0.030000;6.910912e-01;6.910912e-01;0;0;0;5.436379e+02;1.439141e+03;2.344083e+03;7.606053e+02;3.195002e+02;4.186925e+02;0;0;0;0
3;0.040000;6.639481e-01;6.639481e-01;0;0;0;7.833480e+02;1.968279e+03;2.826361e+03;4.565590e+02;3.020318e+02;3.655972e+02;0;0;0;0
4;0.050000;6.235252e-01;6.235252e-01;0;0;0;8.062065e+02;2.027271e+03;3.066335e+03;5.089049e+02;5.412025e+02;2.179895e+02;0;0;0;0
5;0.060000;5.222347e-01;5.222347e-01;0;0;0;6.108669e+02;1.786007e+03;3.045220e+03;7.550829e+02;5.477777e+02;2.061755e+02;0;0;0;0
6;0.070000;4.736937e-01;4.736937e-01;0;0;0;4.246694e+02;1.342558e+03;2.738505e+03;1.009393e+03;6.995662e+02;3.830779e+01;0;0;0;0
7;0.080000;5.001588e-01;5.001588e-01;0;0;0;4.479712e+02;1.378339e+03;2.697752e+03;9.685568e+02;6.042834e+02;5.535895e+01;0;0;0;0
8;0.090000;6.210038e-01;6.210038e-01;0;0;0;4.633167e+02;1.408082e+03;2.688347e+03;1.021063e+03;6.043206e+02;6.684252e+01;0;0;0;0
9;0.100000;7.505172e-01;7.505172e-01;0;0;0;4.603517e+02;1.421282e+03;2.685526e+03;1.034537e+03;5.911041e+02;1.105854e+02;0;0;0;0
10;0.110000;8.052995e-01;8.052995e-01;0;0;0;7.996226e+02;1.844267e+03;3.122488e+03;8.798745e+02;4.523293e+02;1.794688e+02;0;0;0;0
11;0.120000;8.242021e-01;8.242021e-01;0;0;0;1.512973e+03;2.702075e+03;3.560634e+03;6.419655e+02;4.911895e+02;6.751806e+02;0;0;0;0
12;0.130000;8.126519e-01;8.126519e-01;0;0;0;1.869005e+03;3.122405e+03;4000;4.440894e+02;4.206477e+02;8.471716e+02;0;0;0;0
13;0.140000;7.821851e-01;7.821851e-01;0;0;0;1.887561e+03;3.135758e+03;3.827452e+03;3.886990e+02;4.586251e+02;1.162508e+03;0;0;0;0
14;0.150000;7.451389e-01;7.451389e-01;0;0;0;1.520184e+03;1.802424e+03;2.696141e+03;3.782257e+02;5.950864e+02;1.003371e+03;0;0;0;0
15;0.160000;6.518126e-01;6.518126e-01;0;0;0;1.017862e+03;9.063528e+02;1.362807e+03;2.332731e+02;4.704222e+02;7.798157e+02;0;0;0;0
16;0.170000;5.330142e-01;5.330142e-01;0;0;0;6.754050e+02;5.055742e+02;2.020222e+02;4.850722e+02;6.156707e+02;1.700745e+03;0;0;0;0
17;0.180000;3.834051e-01;3.834051e-01;0;0;0;3.084343e+02;9.367083e+02;6.463506e+02;6.178583e+02;4.654319e+02;1.536622e+03;0;0;0;0
18;0.190000;2.879587e-01;2.879587e-01;0;0;0;4.544949e+02;1.378176e+03;1.314660e+03;8.414265e+02;6.813879e+02;1.753994e+03;0;0;0;0
19;0.200000;2.334837e-01;2.334837e-01;0;0;0;4.330378e+02;1.326966e+03;1.985528e+03;6.903237e+02;6.813876e+02;6.651071e+02;0;0;0;0
20;0.210000;2.285966e-01;2.285966e-01;0;0;0;4.324628e+02;1.339962e+03;1.986926e+03;6.880495e+02;7.224987e+02;6.637487e+02;0;0;0;0
21;0.220000;2.269617e-01;2.269617e-01;0;0;0;4.262597e+02;1.334866e+03;1.964028e+03;7.116536e+02;7.732078e+02;6.663002e+02;0;0;0;0
22;0.230000;2.121261e-01;2.121261e-01;0;0;0;4.380647e+02;1.390867e+03;2.514213e+03;7.566419e+02;8.239567e+02;5.398932e+02;0;0;0;0
23;0.240000;1.922559e-01;1.922559e-01;0;0;0;4.430648e+02;1.819227e+03;3.079512e+03;8.219089e+02;8.122888e+02;3.932490e+02;0;0;0;0
24;0.250000;2.111876e-01;2.111876e-01;0;0;0;4.396940e+02;1.806579e+03;3.105901e+03;8.653958e+02;8.566887e+02;4.260791e+02;0;0;0;0
25;0.260000;2.545765e-01;2.545765e-01;0;0;0;4.439736e+02;2.134644e+03;3.102584e+03;1.004241e+03;8.454021e+02;3.947397e+02;0;0;0;0
26;0.270000;2.807204e-01;2.807204e-01;0;0;0;4.658540e+02;1.772045e+03;2.661208e+03;1.054994e+03;8.431309e+02;5.133318e+02;0;0;0;0
27;0.280000;2.618997e-01;2.618997e-01;0;0;0;1.377188e+03;2.681654e+03;1.989409e+03;8.391528e+02;6.364683e+02;5.453909e+02;0;0;0;0
28;0.290000;2.421764e-01;2.421764e-01;0;0;0;2.247252e+03;3.176558e+03;7.716729e+02;4.858673e+02;4.117682e+02;8.584346e+02;0;0;0;0
29;0.300000;2.496984e-01;2.496984e-01;0;0;0;2.080603e+03;2.666667e+03;0;1.329495e+02;1.642783e+02;6.765091e+02;0;0;0;0
30;0.310000;3.325695e-01;3.325695e-01;0;0;0;1.032782e+03;1.333333e+03;0;5.813132e+01;5.987573e+01;3.916964e+02;0;0;0;0
31;0.320000;4.838556e-01;4.838556e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
32;0.330000;5.901510e-01;5.901510e-01;0;0;0;9.489111e+01;4.076010e+02;6.653707e+02;3.353919e+02;3.283307e+02;1.423717e+02;0;0;0;0
33;0.340000;7.057476e-01;7.057476e-01;0;0;0;1.980114e+02;7.883185e+02;1.346015e+03;6.411843e+02;6.473896e+02;2.530661e+02;0;0;0;0
34;0.350000;7.740926e-01;7.740926e-01;0;0;0;3.032453e+02;1.189386e+03;2.042078e+03;9.496175e+02;9.767205e+02;3.780377e+02;0;0;0;0
35;0.360000;8.766790e-01;8.766790e-01;0;0;0;3.160877e+02;1.194370e+03;2.073220e+03;9.109888e+02;9.760444e+02;3.517973e+02;0;0;0;0
36;0.370000;9.088483e-01;9.088483e-01;0;0;0;3.190914e+02;1.223992e+03;2.092651e+03;8.961617e+02;9.521584e+02;3.449441e+02;0;0;0;0
37;0.380000;9.070181e-01;9.070181e-01;0;0;0;3.190762e+02;1.239750e+03;2.120630e+03;8.920721e+02;8.883447e+02;3.538450e+02;0;0;0;0
38;0.390000;9.073110e-01;9.073110e-01;0;0;0;3.158079e+02;1.247011e+03;2.144874e+03;8.883589e+02;8.129193e+02;3.441595e+02;0;0;0;0
39;0.400000;9.079604e-01;9.079604e-01;0;0;0;3.189629e+02;1.265336e+03;2.158831e+03;8.816678e+02;8.182283e+02;3.331441e+02;0;0;0;0
40;0.410000;9.069574e-01;9.069574e-01;0;0;0;3.221167e+02;1.287783e+03;2.148721e+03;8.523752e+02;8.216992e+02;3.035022e+02;0;0;0;0
41;0.420000;9.026265e-01;9.026265e-01;0;0;0;3.245959e+02;1.317748e+03;2.147871e+03;8.573157e+02;8.457277e+02;3.439192e+02;0;0;0;0
42;0.430000;8.940457e-01;8.940457e-01;0;0;0;3.211159e+02;1.320250e+03;2.168226e+03;8.669553e+02;8.074156e+02;3.656442e+02;0;0;0;0
43;0.440000;8.649351e-01;8.649351e-01;0;0;0;3.125163e+02;1.306781e+03;2.212923e+03;9.469153e+02;8.425925e+02;4.637314e+02;0;0;0;0
44;0.450000;7.867124e-01;7.867124e-01;0;0;0;3.083930e+02;1.282935e+03;2.228992e+03;9.189074e+02;7.756400e+02;4.278109e+02;0;0;0;0
45;0.460000;6.200668e-01;5.888079e-01;0;0;0;3.030219e+02;1.279049e+03;2.215193e+03;8.858208e+02;6.807653e+02;4.000576e+02;0;0;0;0
46;0.470000;4.778373e-01;4.465785e-01;0;0;0;3.012345e+02;1.247701e+03;2.168349e+03;8.479241e+02;5.874534e+02;3.701724e+02;0;0;0;0
47;0.480000;4.112161e-01;3.799573e-01;0;0;0;2.940899e+02;1.223104e+03;2.172024e+03;9.166298e+02;5.743954e+02;4.006251e+02;0;0;0;0
48;0.490000;4.617023e-01;4.617023e-01;0;0;0;2.859088e+02;1.205249e+03;2.224877e+03;1.022983e+03;6.098506e+02;4.800988e+02;0;0;0;0
49;0.500000;4.926805e-01;4.926805e-01;0;0;0;2.739666e+02;1.759639e+03;2.727448e+03;1.151148e+03;6.140459e+02;6.198376e+02;0;0;0;0
50;0.510000;4.538984e-01;4.301913e-01;0;0;0;2.386189e+02;2.300427e+03;3.205966e+03;1.324925e+03;6.522442e+02;8.109443e+02;0;0;0;0
51;0.520000;3.891822e-01;3.654751e-01;0;0;0;1.078738e+03;3.102892e+03;2.432527e+03;1.227767e+03;8.030967e+02;1.061296e+03;0;0;0;0
52;0.530000;4.046639e-01;3.809567e-01;0;0;0;1.041193e+03;3.089995e+03;2.443271e+03;1.354700e+03;8.383449e+02;1.112328e+03;0;0;0;0
53;0.540000;4.709073e-01;4.709073e-01;0;0;0;1.916131e+03;3.377644e+03;1.225101e+03;1.098860e+03;9.891019e+02;1.166275e+03;0;0;0;0
54;0.550000;5.452602e-01;5.452602e-01;0;0;0;1.027146e+03;3.069925e+03;2.442455e+03;1.220634e+03;7.538967e+02;9.857302e+02;0;0;0;0
55;0.560000;5.430850e-01;5.430850e-01;0;0;0;9.786477e+02;2.133975e+03;1.217354e+03;6.484225e+02;5.036006e+02;6.225267e+02;0;0;0;0
56;0.570000;5.759788e-01;5.759788e-01;0;0;0;1.242054e+02;1.504417e+03;2.421464e+03;7.050866e+02;1.878779e+02;3.913723e+02;0;0;0;0
57;0.580000;6.302665e-01;6.302665e-01;0;0;0;1.505575e+02;1.021931e+03;1.821522e+03;6.581165e+02;3.966242e+02;1.914342e+02;0;0;0;0
58;0.590000;7.353587e-01;7.353587e-01;0;0;0;2.398319e+02;1.480929e+03;2.414010e+03;9.624592e+02;8.421149e+02;2.944880e+02;0;0;0;0
