frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;1.976543e-01;1.976543e-01;0;0;0;1.125812e+03;2.120831e+03;3.471954e+03;3.513944e+02;7.835131e+01;6.450515e+02;0;0;0;0
1;0.020000;3.640051e-01;3.640051e-01;0;0;0;7.198004e+02;1.778511e+03;2.921052e+03;5.725689e+02;5.671225e+01;4.515746e+02;0;0;0;0
2;0.030000;4.779931e-01;4.779931e-01;0;0;0;9.288553e+02;1.998181e+03;2.921052e+03;7.430550e+02;1.375788e+02;2.052230e+02;0;0;0;0
3;0.040000;4.173964e-01;4.173964e-01;0;0;0;1.205518e+03;1.505343e+03;3.077129e+03;5.488195e+02;3.721322e+02;3.185221e+02;0;0;0;0
4;0.050000;3.458512e-01;3.458512e-01;0;0;0;1.459004e+03;1.969835e+03;3.519904e+03;3.769440e+02;5.598282e+02;4.709923e+02;0;0;0;0
5;0.060000;3.330274e-01;3.330274e-01;0;0;0;1.076848e+03;9.361684e+02;2.798920e+03;2.707354e+02;6.385273e+02;6.334026e+02;0;0;0;0
6;0.070000;3.122563e-01;3.122563e-01;0;0;0;9.980364e+02;1.528700e+03;3.170889e+03;2.911526e+02;6.351506e+02;6.807386e+02;0;0;0;0
7;0.080000;3.589863e-01;3.589863e-01;0;0;0;9.782375e+02;5.925314e+02;3.279016e+03;3.467644e+02;6.863684e+02;6.342442e+02;0;0;0;0
8;0.090000;4.417628e-01;4.417628e-01;0;0;0;1.049756e+03;5.925314e+02;4000;3.909519e+02;7.021187e+02;5.827963e+02;0;0;0;0
9;0.100000;5.897419e-01;5.897419e-01;0;0;0;1.191543e+03;1.017807e+03;4000;3.871830e+02;6.451188e+02;4.935345e+02;0;0;0;0
10;0.110000;6.848592e-01;6.848592e-01;0;0;0;1.391490e+03;2.054595e+03;4000;3.737242e+02;5.520541e+02;3.472238e+02;0;0;0;0
11;0.120000;7.733197e-01;7.733197e-01;0;0;0;1.078756e+03;2.552940e+03;4000;4.633412e+02;5.869991e+02;2.205909e+02;0;0;0;0
12;0.130000;7.870108e-01;7.870108e-01;0;0;0;7.260283e+02;2.074667e+03;4000;6.078813e+02;5.698076e+02;1.137539e+02;0;0;0;0
13;0.140000;8.124403e-01;8.124403e-01;0;0;0;3.007823e+02;2.095048e+03;4000;7.641055e+02;6.329921e+02;1.104484e+02;0;0;0;0
14;0.150000;7.790399e-01;7.790399e-01;0;0;0;3.795273e+02;1.596703e+03;4000;1.034419e+03;7.903753e+02;1.394019e+02;0;0;0;0
15;0.160000;7.330976e-01;7.330976e-01;0;0;0;1.613087e+03;1.057169e+03;2.997690e+03;8.120201e+02;9.330754e+02;5.543610e+02;0;0;0;0
