frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;3.113746e-01;3.113746e-01;0;0;0;1.531160e+03;2.261201e+03;3.175940e+03;9.894382e+02;3.553374e+02;4.036836e+02;0;0;0;0
1;0.020000;5.978179e-01;5.978179e-01;0;0;0;1.413479e+03;2.250623e+03;3.244597e+03;9.328387e+02;3.303173e+02;4.168168e+02;0;0;0;0
2;0.030000;8.791857e-01;8.791857e-01;0;0;0;1.661763e+03;2.517707e+03;3.536754e+03;8.630978e+02;4.371660e+02;1.021974e+03;0;0;0;0
3;0.040000;8.311315e-01;8.311315e-01;0;0;0;1.567989e+03;2.503756e+03;3.446347e+03;6.707565e+02;4.881067e+02;9.907628e+02;0;0;0;0
4;0.050000;7.847990e-01;7.847990e-01;0;0;0;1.902688e+03;2.761001e+03;3.669848e+03;6.036818e+02;5.384485e+02;1.498666e+03;0;0;0;0
5;0.060000;7.194753e-01;7.194753e-01;0;0;0;1.868167e+03;2.743502e+03;3.669848e+03;5.482627e+02;4.562332e+02;1.378753e+03;0;0;0;0
6;0.070000;6.846841e-01;6.846841e-01;0;0;0;1.839974e+03;2.724813e+03;3.683229e+03;3.983670e+02;4.460515e+02;1.426187e+03;0;0;0;0
7;0.080000;7.080717e-01;7.080717e-01;0;0;0;1.514610e+03;2.452021e+03;3.361674e+03;3.636156e+02;4.793345e+02;9.403779e+02;0;0;0;0
8;0.090000;7.469202e-01;7.469202e-01;0;0;0;1.201267e+03;2.194965e+03;3.056851e+03;3.852389e+02;5.068077e+02;4.826631e+02;0;0;0;0
9;0.100000;7.678701e-01;7.678701e-01;0;0;0;1.202718e+03;2.230683e+03;3.071147e+03;4.863686e+02;5.138474e+02;4.551959e+02;0;0;0;0
10;0.110000;7.659861e-01;7.659861e-01;0;0;0;1.183397e+03;2.262342e+03;3.091759e+03;5.814393e+02;5.919229e+02;5.290396e+02;0;0;0;0
11;0.120000;7.744220e-01;7.744220e-01;0;0;0;1.577985e+03;2.631898e+03;2.063247e+03;6.547601e+02;6.916365e+02;5.349875e+02;0;0;0;0
12;0.130000;7.816203e-01;7.816203e-01;0;0;0;1.532789e+03;2.667563e+03;2.094195e+03;6.912601e+02;7.670233e+02;5.963978e+02;0;0;0;0
13;0.140000;7.727692e-01;7.727692e-01;0;0;0;1.526016e+03;2.655973e+03;2.075384e+03;6.976489e+02;8.337198e+02;5.862187e+02;0;0;0;0
14;0.150000;7.558045e-01;7.558045e-01;0;0;0;1.101312e+03;2.294056e+03;3.148226e+03;6.357512e+02;8.329312e+02;6.899119e+02;0;0;0;0
15;0.160000;7.352793e-01;7.352793e-01;0;0;0;1.484217e+03;2.549411e+03;3.419753e+03;6.462986e+02;6.720164e+02;1.125771e+03;0;0;0;0
16;0.170000;6.914959e-01;6.914959e-01;0;0;0;1.527922e+03;2.660520e+03;3.739509e+03;5.970129e+02;5.983677e+02;1.153383e+03;0;0;0;0
17;0.180000;6.756170e-01;6.756170e-01;0;0;0;1.555395e+03;2.663782e+03;3.711915e+03;5.379774e+02;4.689765e+02;1.179174e+03;0;0;0;0
18;0.190000;6.976556e-01;6.976556e-01;0;0;0;1.245204e+03;2.385074e+03;3.416081e+03;3.970396e+02;4.708526e+02;7.234698e+02;0;0;0;0
19;0.200000;7.500381e-01;7.500381e-01;0;0;0;1.264844e+03;2.240177e+03;3.070703e+03;3.880948e+02;4.815399e+02;8.275178e+02;0;0;0;0
20;0.210000;7.751722e-01;7.751722e-01;0;0;0;1.246083e+03;2.161720e+03;3.025316e+03;4.384806e+02;5.689362e+02;6.875350e+02;0;0;0;0
21;0.220000;6.908145e-01;6.908145e-01;0;0;0;1.320020e+03;2.142209e+03;3.054469e+03;7.510734e+02;6.268617e+02;6.797904e+02;0;0;0;0
22;0.230000;6.027971e-01;6.027971e-01;0;0;0;1.415684e+03;2.203322e+03;3.076445e+03;9.287823e+02;5.923082e+02;5.536608e+02;0;0;0;0
23;0.240000;5.396227e-01;5.396227e-01;0;0;0;1.576937e+03;2.268598e+03;3.104661e+03;1.108316e+03;6.100532e+02;5.737733e+02;0;0;0;0
24;0.250000;5.578583e-01;5.578583e-01;0;0;0;1.596457e+03;2.255783e+03;3.063346e+03;1.005701e+03;6.193093e+02;5.045191e+02;0;0;0;0
25;0.260000;6.343006e-01;6.343006e-01;0;0;0;1.571142e+03;2.206510e+03;3.081066e+03;1.003306e+03;5.667404e+02;4.031287e+02;0;0;0;0
26;0.270000;6.869455e-01;6.869455e-01;0;0;0;1.535548e+03;2.185530e+03;3.087134e+03;1.000287e+03;4.964125e+02;3.683123e+02;0;0;0;0
27;0.280000;7.230335e-01;7.230335e-01;0;0;0;1.506453e+03;2.176253e+03;3.115378e+03;1.041959e+03;4.717547e+02;3.668863e+02;0;0;0;0
28;0.290000;6.760411e-01;6.760411e-01;0;0;0;1.634932e+03;2.182423e+03;3.121991e+03;1.040379e+03;6.432252e+02;4.528899e+02;0;0;0;0
29;0.300000;6.782020e-01;6.782020e-01;0;0;0;1.650891e+03;2.210526e+03;3.100937e+03;1.038635e+03;6.547200e+02;4.595169e+02;0;0;0;0
30;0.310000;7.099360e-01;7.099360e-01;0;0;0;1.674059e+03;2.266283e+03;3.059852e+03;9.782098e+02;6.693864e+02;4.776505e+02;0;0;0;0
31;0.320000;7.790863e-01;7.790863e-01;0;0;0;1.579170e+03;2.344706e+03;3.069401e+03;9.013453e+02;5.130397e+02;4.784989e+02;0;0;0;0
32;0.330000;8.000305e-01;8.000305e-01;0;0;0;1.569654e+03;2.389926e+03;3.079258e+03;8.106682e+02;4.771761e+02;5.113318e+02;0;0;0;0
33;0.340000;8.135821e-01;8.135821e-01;0;0;0;1.593642e+03;2.406481e+03;3.134375e+03;7.597842e+02;5.016244e+02;5.524681e+02;0;0;0;0
34;0.350000;8.089693e-01;8.089693e-01;0;0;0;1.573522e+03;2.389584e+03;3.129724e+03;7.299025e+02;4.834299e+02;5.365276e+02;0;0;0;0
35;0.360000;8.047311e-01;8.047311e-01;0;0;0;1.571292e+03;2.383667e+03;3.146253e+03;6.814285e+02;4.808324e+02;5.443206e+02;0;0;0;0
36;0.370000;7.987708e-01;7.987708e-01;0;0;0;1.566790e+03;2.383211e+03;3.205200e+03;6.525666e+02;4.580519e+02;5.313055e+02;0;0;0;0
37;0.380000;7.646025e-01;7.646025e-01;0;0;0;1.540564e+03;2.351756e+03;3.209841e+03;6.234084e+02;4.538914e+02;4.779404e+02;0;0;0;0
38;0.390000;6.650128e-01;6.650128e-01;0;0;0;1.509955e+03;2.281711e+03;3.188441e+03;7.605014e+02;4.709399e+02;4.623796e+02;0;0;0;0
39;0.400000;5.644874e-01;5.644874e-01;0;0;0;1.508935e+03;2.265861e+03;3.127112e+03;6.224017e+02;5.161324e+02;5.004709e+02;0;0;0;0
40;0.410000;5.417669e-01;5.417669e-01;0;0;0;1.508124e+03;2.283731e+03;3.096576e+03;5.264841e+02;5.587915e+02;5.403926e+02;0;0;0;0
41;0.420000;5.985165e-01;5.985165e-01;0;0;0;1.791534e+03;2.587202e+03;3.411835e+03;4.410922e+02;6.192152e+02;6.682178e+02;0;0;0;0
42;0.430000;6.378052e-01;6.378052e-01;0;0;0;1.856008e+03;2.581680e+03;3.349570e+03;6.369802e+02;7.067536e+02;6.879554e+02;0;0;0;0
43;0.440000;5.860497e-01;5.860497e-01;0;0;0;1.967845e+03;2.549108e+03;3.321393e+03;8.731580e+02;8.704138e+02;7.695541e+02;0;0;0;0
44;0.450000;5.137458e-01;5.137458e-01;0;0;0;1.769268e+03;2.228582e+03;2.952142e+03;1.169812e+03;9.859063e+02;7.779990e+02;0;0;0;0
45;0.460000;4.807931e-01;4.807931e-01;0;0;0;1.700126e+03;2.178528e+03;2.917384e+03;1.316826e+03;9.949382e+02;8.099182e+02;0;0;0;0
46;0.470000;5.242486e-01;5.242486e-01;0;0;0;1.540837e+03;2.132580e+03;2.872323e+03;1.332659e+03;9.164769e+02;8.304472e+02;0;0;0;0
47;0.480000;5.525823e-01;5.525823e-01;0;0;0;1.383837e+03;2.155740e+03;2.820396e+03;1.053411e+03;8.386521e+02;1.047055e+03;0;0;0;0
48;0.490000;5.422792e-01;4.937439e-01;0;0;0;1.185806e+03;2.180168e+03;2.831523e+03;6.982209e+02;7.879818e+02;1.032631e+03;0;0;0;0
49;0.500000;5.031245e-01;4.545893e-01;0;0;0;1.087138e+03;2.237656e+03;2.964227e+03;4.374798e+02;7.647250e+02;1.099239e+03;0;0;0;0
50;0.510000;4.812638e-01;4.327286e-01;0;0;0;1.056869e+03;2.248594e+03;3.050507e+03;2.771899e+02;7.670608e+02;8.633875e+02;0;0;0;0
51;0.520000;5.173267e-01;5.173267e-01;0;0;0;1.101654e+03;2.236346e+03;3.066304e+03;3.394687e+02;7.466880e+02;8.395311e+02;0;0;0;0
52;0.530000;5.775459e-01;5.775459e-01;0;0;0;1.119360e+03;2.221730e+03;3.005066e+03;3.607231e+02;7.248222e+02;7.491870e+02;0;0;0;0
53;0.540000;6.632636e-01;6.632636e-01;0;0;0;1.178962e+03;2.226691e+03;3.001190e+03;5.617600e+02;6.887408e+02;6.725204e+02;0;0;0;0
54;0.550000;7.128036e-01;7.128036e-01;0;0;0;1.175832e+03;2.230167e+03;3.028734e+03;5.269378e+02;7.231878e+02;7.428521e+02;0;0;0;0
55;0.560000;6.909154e-01;6.909154e-01;0;0;0;1.199660e+03;2.238561e+03;3.050359e+03;5.508901e+02;6.928708e+02;7.474361e+02;0;0;0;0
56;0.570000;6.334939e-01;6.334939e-01;0;0;0;1.225552e+03;2.255213e+03;3.063682e+03;4.607491e+02;6.467626e+02;7.334910e+02;0;0;0;0
57;0.580000;6.166204e-01;6.166204e-01;0;0;0;1.315877e+03;2.275096e+03;3.039753e+03;6.282036e+02;5.717538e+02;6.422974e+02;0;0;0;0
58;0.590000;6.631362e-01;6.631362e-01;0;0;0;1.396149e+03;2.277647e+03;2.993529e+03;7.171731e+02;5.512750e+02;5.558261e+02;0;0;0;0
59;0.600000;7.262096e-01;7.262096e-01;0;0;0;1.391151e+03;2.277802e+03;2.968326e+03;6.997547e+02;5.661119e+02;5.682245e+02;0;0;0;0
60;0.610000;7.396737e-01;7.396737e-01;0;0;0;1.375173e+03;2.290397e+03;2.977355e+03;6.945208e+02;5.919601e+02;6.566101e+02;0;0;0;0
61;0.620000;7.316571e-01;7.316571e-01;0;0;0;1.376435e+03;2.287326e+03;2.954135e+03;6.882693e+02;6.219168e+02;6.692548e+02;0;0;0;0
62;0.630000;7.299723e-01;7.299723e-01;0;0;0;1.379150e+03;2.292461e+03;3.018460e+03;7.530646e+02;6.293216e+02;7.040529e+02;0;0;0;0
63;0.640000;6.932257e-01;6.932257e-01;0;0;0;1.418847e+03;2.313792e+03;3.062078e+03;7.664836e+02;6.177327e+02;7.351789e+02;0;0;0;0
64;0.650000;6.504293e-01;6.504293e-01;0;0;0;1.447717e+03;2.328407e+03;3.078145e+03;7.663852e+02;6.412548e+02;7.390809e+02;0;0;0;0
65;0.660000;5.409319e-01;5.409319e-01;0;0;0;1.467397e+03;2.312992e+03;3.000797e+03;7.075413e+02;6.624699e+02;6.617844e+02;0;0;0;0
66;0.670000;4.803760e-01;4.435304e-01;0;0;0;1.731791e+03;2.484825e+03;3.282731e+03;6.940029e+02;6.535366e+02;9.242764e+02;0;0;0;0
67;0.680000;4.312328e-01;3.943873e-01;0;0;0;1.997753e+03;2.691461e+03;3.636322e+03;7.232683e+02;6.097353e+02;1.293435e+03;0;0;0;0
68;0.690000;4.964718e-01;4.596262e-01;0;0;0;1.964184e+03;2.779494e+03;3.515233e+03;7.525771e+02;7.419249e+02;1.815231e+03;0;0;0;0
69;0.700000;6.001265e-01;6.001265e-01;0;0;0;1.711458e+03;2.585541e+03;3.160793e+03;7.137803e+02;8.052896e+02;1.437777e+03;0;0;0;0
70;0.710000;7.316731e-01;7.316731e-01;0;0;0;1.443305e+03;2.387622e+03;2.808021e+03;6.965718e+02;8.888597e+02;1.097948e+03;0;0;0;0
71;0.720000;8.315351e-01;8.315351e-01;0;0;0;1.499834e+03;2.326344e+03;2.960422e+03;6.471169e+02;7.757141e+02;6.304470e+02;0;0;0;0
72;0.730000;8.628042e-01;8.628042e-01;0;0;0;1.516792e+03;2.328814e+03;2.966726e+03;6.663809e+02;7.535938e+02;6.498657e+02;0;0;0;0
73;0.740000;8.047484e-01;8.047484e-01;0;0;0;1.390331e+03;2.332362e+03;2.959764e+03;5.245366e+02;7.710410e+02;7.794775e+02;0;0;0;0
74;0.750000;7.119970e-01;7.119970e-01;0;0;0;1.302726e+03;2.316818e+03;2.899113e+03;4.745110e+02;8.318398e+02;8.383967e+02;0;0;0;0
75;0.760000;6.326010e-01;6.326010e-01;0;0;0;1.253166e+03;2.309266e+03;2.868860e+03;3.331978e+02;8.551553e+02;8.986159e+02;0;0;0;0
76;0.770000;6.224070e-01;6.224070e-01;0;0;0;1.335322e+03;2.303865e+03;2.860232e+03;3.073506e+02;8.277228e+02;9.389745e+02;0;0;0;0
77;0.780000;6.139414e-01;6.139414e-01;0;0;0;1.394786e+03;2.322573e+03;2.912305e+03;2.413405e+02;7.601313e+02;1.056033e+03;0;0;0;0
78;0.790000;6.025555e-01;6.025555e-01;0;0;0;1.431575e+03;2.337671e+03;2.993782e+03;2.482537e+02;7.023102e+02;1.167050e+03;0;0;0;0
79;0.800000;6.092596e-01;6.092596e-01;0;0;0;1.470729e+03;2.340819e+03;3.193482e+03;2.348757e+02;6.093911e+02;1.088943e+03;0;0;0;0
80;0.810000;6.137779e-01;6.137779e-01;0;0;0;1.477734e+03;2.344230e+03;3.341384e+03;1.800509e+02;5.741831e+02;1.009793e+03;0;0;0;0
81;0.820000;6.243019e-01;6.243019e-01;0;0;0;1.467534e+03;2.346903e+03;3.395596e+03;1.202374e+02;5.744127e+02;9.788928e+02;0;0;0;0
82;0.830000;6.415272e-01;6.415272e-01;0;0;0;1.467935e+03;2.352597e+03;3.232947e+03;1.244690e+02;6.226324e+02;9.849250e+02;0;0;0;0
83;0.840000;6.850502e-01;6.850502e-01;0;0;0;1.462792e+03;2.348868e+03;3.089721e+03;1.544280e+02;6.566524e+02;1.003001e+03;0;0;0;0
84;0.850000;6.977830e-01;6.977830e-01;0;0;0;1.454128e+03;2.342577e+03;3.122865e+03;1.573032e+02;6.586879e+02;9.743777e+02;0;0;0;0
85;0.860000;6.757194e-01;6.757194e-01;0;0;0;1.432508e+03;2.332545e+03;3.280604e+03;1.231647e+02;6.355888e+02;9.153474e+02;0;0;0;0
86;0.870000;6.558473e-01;6.558473e-01;0;0;0;1.416440e+03;2.337493e+03;3.565591e+03;1.296730e+02;6.292644e+02;1.174839e+03;0;0;0;0
87;0.880000;6.692481e-01;6.692481e-01;0;0;0;1.410490e+03;2.335718e+03;3.497637e+03;1.966343e+02;6.275367e+02;1.220522e+03;0;0;0;0
88;0.890000;6.727651e-01;6.727651e-01;0;0;0;1.379246e+03;2.335367e+03;3.412823e+03;3.302157e+02;6.772561e+02;1.395864e+03;0;0;0;0
89;0.900000;6.224810e-01;6.224810e-01;0;0;0;1.344399e+03;2.312470e+03;3.166038e+03;4.456074e+02;6.678727e+02;1.075034e+03;0;0;0;0
90;0.910000;5.630099e-01;5.630099e-01;0;0;0;1.354900e+03;2.300253e+03;3.142455e+03;6.319329e+02;6.896616e+02;9.582224e+02;0;0;0;0
91;0.920000;5.043271e-01;5.043271e-01;0;0;0;1.423073e+03;2.282910e+03;3.031606e+03;7.300065e+02;6.778442e+02;7.078243e+02;0;0;0;0
92;0.930000;4.465452e-01;4.465452e-01;0;0;0;1.511680e+03;2.300339e+03;2.979850e+03;8.631273e+02;7.484160e+02;7.320948e+02;0;0;0;0
93;0.940000;3.849481e-01;3.849481e-01;0;0;0;1.521801e+03;2.284073e+03;2.914303e+03;8.547343e+02;7.694346e+02;6.686668e+02;0;0;0;0
94;0.950000;3.330981e-01;3.057985e-01;0;0;0;1.499688e+03;2.277950e+03;2.899938e+03;9.194812e+02;8.291628e+02;7.310724e+02;0;0;0;0
95;0.960000;3.196654e-01;2.923658e-01;0;0;0;1.515645e+03;2.264225e+03;2.878727e+03;8.787776e+02;8.061989e+02;6.523821e+02;0;0;0;0
96;0.970000;3.452938e-01;3.179942e-01;0;0;0;1.574790e+03;2.260592e+03;2.876033e+03;8.983527e+02;9.004536e+02;6.638957e+02;0;0;0;0
