frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;formantFinalFreq_sma[0];formantFinalFreq_sma[1];formantFinalFreq_sma[2];formantFinalFreq_sma[3];formantFinalFreq_sma[4];formantFinalBW_sma[0];formantFinalBW_sma[1];formantFinalBW_sma[2];formantFinalBW_sma[3];formantFinalBW_sma[4]
0;0.010000;2.505694e-01;2.505694e-01;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.020000;5.215619e-01;5.215619e-01;0;0;0;5.134798e+02;8.174453e+02;1.049609e+03;1.929999e+02;3.384962e+01;8.874613e+01;0;0;0;0
2;0.030000;8.126600e-01;8.126600e-01;0;0;0;1.019936e+03;1.643769e+03;2.088790e+03;3.920565e+02;1.184279e+02;1.839323e+02;0;0;0;0
3;0.040000;8.560288e-01;8.560288e-01;0;0;0;1.520133e+03;2.444619e+03;3.139270e+03;6.052402e+02;2.529180e+02;2.919972e+02;0;0;0;0
4;0.050000;8.856274e-01;8.856274e-01;0;0;0;1.516540e+03;2.448639e+03;3.129950e+03;6.591187e+02;3.764810e+02;2.783218e+02;0;0;0;0
5;0.060000;8.897225e-01;8.897225e-01;0;0;0;1.444116e+03;2.416355e+03;3.127340e+03;7.704780e+02;4.987959e+02;2.287269e+02;0;0;0;0
6;0.070000;8.226282e-01;8.226282e-01;0;0;0;1.307924e+03;2.432866e+03;3.119814e+03;8.519517e+02;6.691260e+02;1.704172e+02;0;0;0;0
7;0.080000;7.046159e-01;6.620985e-01;0;0;0;1.213662e+03;2.447106e+03;3.128475e+03;8.539822e+02;7.186431e+02;1.458229e+02;0;0;0;0
8;0.090000;5.920016e-01;5.494842e-01;0;0;0;1.539475e+03;2.713178e+03;3.425237e+03;8.995268e+02;6.720536e+02;2.780431e+03;0;0;0;0
9;0.100000;5.608682e-01;5.183508e-01;0;0;0;1.533046e+03;2.659493e+03;3.426921e+03;9.163151e+02;6.271537e+02;2.857313e+03;0;0;0;0
10;0.110000;5.762438e-01;5.762438e-01;0;0;0;1.464573e+03;2.578820e+03;3.410294e+03;9.858699e+02;6.654835e+02;2.919697e+03;0;0;0;0
11;0.120000;5.515643e-01;5.515643e-01;0;0;0;1.416629e+03;2.541572e+03;3.410294e+03;9.567605e+02;7.004588e+02;1.353795e+03;0;0;0;0
12;0.130000;5.315087e-01;5.315087e-01;0;0;0;1.802296e+03;2.813086e+03;3.698988e+03;9.498442e+02;6.847892e+02;2.537225e+03;0;0;0;0
13;0.140000;5.242538e-01;5.242538e-01;0;0;0;2.174483e+03;3.068343e+03;4000;9.066011e+02;6.548985e+02;3.017766e+03;0;0;0;0
