frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;4.736101e+01;2.455240e-01;3.566362e-01
1;0.020000;9.549870e+01;4.953283e-01;4.788091e-01
2;0.030000;1.441027e+02;7.454237e-01;6.411222e-01
3;0.040000;1.458305e+02;7.367987e-01;8.809566e-01
4;0.050000;1.465660e+02;7.205489e-01;7.119894e-01
5;0.060000;1.466028e+02;7.104618e-01;6.745293e-01
6;0.070000;1.461332e+02;7.197488e-01;6.448500e-01
7;0.080000;1.456082e+02;7.330497e-01;8.975939e-01
8;0.090000;1.448765e+02;7.439873e-01;8.104334e-01
9;0.100000;1.438878e+02;7.440621e-01;7.963712e-01
10;0.110000;9.553965e+01;7.293672e-01;6.229015e-01
11;0.120000;4.763054e+01;6.710657e-01;8.417633e-01
12;0.130000;0;6.240955e-01;1.019760e+00
13;0.140000;0;6.026550e-01;8.916028e-01
14;0.150000;0;6.262201e-01;6.584321e-01
15;0.160000;0;6.364787e-01;3.798386e-01
16;0.170000;0;6.152311e-01;4.388919e-01
17;0.180000;0;5.943060e-01;3.463167e-01
18;0.190000;0;5.583231e-01;2.725458e-01
19;0.200000;0;5.866544e-01;1.818376e-01
20;0.210000;4.177784e+01;6.303356e-01;1.392212e-01
21;0.220000;8.308902e+01;6.957085e-01;8.059622e-02
22;0.230000;8.308902e+01;7.112220e-01;7.347873e-01
23;0.240000;4.131118e+01;7.006228e-01;1.257577e+00
24;0.250000;0;6.536510e-01;1.464259e+00
25;0.260000;0;6.350805e-01;1.169371e+00
26;0.270000;0;6.371527e-01;6.631035e-01
27;0.280000;0;6.637129e-01;6.090496e-01
28;0.290000;0;6.524162e-01;2.881760e-01
29;0.300000;0;6.440843e-01;3.028880e-01
30;0.310000;0;6.487443e-01;2.167205e-01
31;0.320000;0;6.648560e-01;3.148263e-01
32;0.330000;0;6.628267e-01;8.961222e-01
33;0.340000;0;6.630931e-01;1.025326e+00
34;0.350000;0;6.588728e-01;1.408287e+00
35;0.360000;0;6.471326e-01;8.592265e-01
36;0.370000;0;6.299586e-01;8.512356e-01
37;0.380000;0;6.255062e-01;4.125322e-01
38;0.390000;0;6.237903e-01;4.576510e-01
39;0.400000;0;5.967538e-01;3.726861e-01
40;0.410000;0;5.360687e-01;3.389830e-01
41;0.420000;0;4.937022e-01;2.858953e-01
42;0.430000;0;4.547989e-01;1.903322e-01
43;0.440000;0;4.818647e-01;1.478152e-01
44;0.450000;0;5.314243e-01;1.928502e-01
45;0.460000;0;6.187928e-01;1.965549e-01
46;0.470000;0;6.669779e-01;3.160936e-01
47;0.480000;0;6.730860e-01;2.440930e-01
48;0.490000;0;6.575153e-01;3.654396e-01
49;0.500000;0;6.491941e-01;4.011394e-01
50;0.510000;0;6.535163e-01;3.610326e-01
51;0.520000;0;6.651738e-01;2.687850e-01
52;0.530000;0;4.480400e-01;2.128917e-01
53;0.540000;0;4.156338e-01;2.390129e-01
54;0.550000;0;3.994375e-01;2.277975e-01
55;0.560000;0;6.000337e-01;1.970712e-01
56;0.570000;0;6.065305e-01;2.768624e-01
57;0.580000;0;6.079891e-01;3.852579e-01
58;0.590000;0;6.220248e-01;4.409902e-01
59;0.600000;0;6.530805e-01;4.923372e-01
60;0.610000;5.342056e+01;6.775672e-01;7.224002e-01
61;0.620000;1.086699e+02;7.061234e-01;1.370025e+00
62;0.630000;1.658007e+02;7.282193e-01;2.149209e+00
63;0.640000;1.703394e+02;7.502139e-01;2.138226e+00
64;0.650000;1.739869e+02;7.688220e-01;1.973569e+00
65;0.660000;1.767219e+02;7.807253e-01;1.608633e+00
66;0.670000;1.798748e+02;7.912109e-01;1.669540e+00
67;0.680000;1.823195e+02;7.952471e-01;1.231151e+00
68;0.690000;1.830702e+02;7.856935e-01;1.108801e+00
69;0.700000;1.219581e+02;7.497037e-01;8.884521e-01
70;0.710000;6.061661e+01;6.559788e-01;1.357491e+00
71;0.720000;0;5.738487e-01;1.075875e+00
72;0.730000;0;4.990781e-01;9.653860e-01
73;0.740000;0;5.155938e-01;3.865775e-01
74;0.750000;0;5.308691e-01;3.438119e-01
75;0.760000;0;5.370584e-01;5.664992e-01
76;0.770000;0;4.954928e-01;7.249995e-01
77;0.780000;0;4.805033e-01;6.750079e-01
78;0.790000;0;5.072752e-01;4.048606e-01
79;0.800000;0;5.497977e-01;3.615950e-01
80;0.810000;6.154574e+01;6.140103e-01;4.890226e-01
81;0.820000;1.220066e+02;6.639255e-01;6.696220e-01
82;0.830000;1.810616e+02;7.217507e-01;5.319374e-01
83;0.840000;1.769235e+02;7.270604e-01;1.002584e+00
84;0.850000;1.164627e+02;6.967084e-01;1.296006e+00
85;0.860000;5.740764e+01;6.733010e-01;1.303785e+00
86;0.870000;5.162085e+01;6.704919e-01;8.371882e-01
87;0.880000;1.023761e+02;7.106012e-01;6.515328e-01
88;0.890000;1.525312e+02;7.386408e-01;7.166257e-01
89;0.900000;1.504364e+02;7.550235e-01;6.435248e-01
90;0.910000;1.489079e+02;7.658403e-01;5.038515e-01
91;0.920000;1.480719e+02;7.739413e-01;6.610709e-01
92;0.930000;1.480616e+02;7.751582e-01;6.618360e-01
93;0.940000;1.481076e+02;7.762282e-01;4.773705e-01
94;0.950000;1.474666e+02;7.777979e-01;3.742704e-01
95;0.960000;1.461816e+02;7.829361e-01;7.317392e-01
