frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;3.846904e+01;2.539838e-01;1.454109e+00
1;0.020000;7.663503e+01;5.083042e-01;1.075709e+00
2;0.030000;1.144250e+02;7.616369e-01;8.254806e-01
3;0.040000;1.133719e+02;7.603158e-01;9.797702e-01
4;0.050000;1.123448e+02;7.578338e-01;1.041820e+00
5;0.060000;1.113919e+02;7.556967e-01;1.310811e+00
6;0.070000;1.104836e+02;7.525085e-01;1.493238e+00
7;0.080000;1.093726e+02;7.489192e-01;1.543684e+00
8;0.090000;1.080302e+02;7.443385e-01;1.449692e+00
9;0.100000;1.064656e+02;7.403526e-01;1.408944e+00
10;0.110000;1.048761e+02;7.364223e-01;1.156523e+00
11;0.120000;1.032871e+02;7.286716e-01;7.222261e-01
12;0.130000;1.016918e+02;7.188704e-01;6.228694e-01
13;0.140000;6.725347e+01;6.954879e-01;9.633468e-01
14;0.150000;3.334774e+01;4.566238e-01;1.186913e+00
15;0.160000;0;2.209361e-01;8.807676e-01
16;0.170000;0;1.541446e-01;5.490891e-01
17;0.180000;0;3.133823e-01;5.681863e-01
18;0.190000;0;4.592313e-01;7.570577e-01
19;0.200000;0;4.752712e-01;8.642010e-01
20;0.210000;0;4.684445e-01;6.615514e-01
21;0.220000;0;4.728793e-01;3.754836e-01
22;0.230000;0;3.026948e-01;4.391897e-01
23;0.240000;0;1.502838e-01;6.192296e-01
24;0.250000;0;2.128196e-01;7.751248e-01
25;0.260000;0;4.249338e-01;7.834041e-01
26;0.270000;0;6.465614e-01;1.004568e+00
27;0.280000;0;6.597351e-01;1.033626e+00
28;0.290000;0;6.675788e-01;1.210888e+00
29;0.300000;0;4.459513e-01;9.846584e-01
30;0.310000;0;4.085421e-01;8.328988e-01
31;0.320000;0;3.496784e-01;6.378750e-01
32;0.330000;0;5.071806e-01;4.896657e-01
33;0.340000;0;4.857357e-01;4.714970e-01
34;0.350000;0;4.820069e-01;3.154616e-01
35;0.360000;0;4.706522e-01;2.362261e-01
36;0.370000;0;4.746674e-01;2.748033e-01
37;0.380000;0;5.324993e-01;2.447571e-01
38;0.390000;6.464951e+01;6.211115e-01;2.541485e-01
39;0.400000;1.297614e+02;6.953936e-01;3.874789e-01
40;0.410000;1.951370e+02;7.338234e-01;8.284172e-01
41;0.420000;1.951146e+02;7.457932e-01;1.469449e+00
42;0.430000;1.917435e+02;7.415454e-01;1.885192e+00
43;0.440000;1.844805e+02;7.335870e-01;1.911579e+00
44;0.450000;1.753685e+02;7.338648e-01;1.526959e+00
45;0.460000;1.672958e+02;7.356729e-01;1.196007e+00
46;0.470000;1.091832e+02;7.138900e-01;9.135967e-01
47;0.480000;5.366805e+01;6.724753e-01;8.954170e-01
48;0.490000;0;5.909747e-01;8.788545e-01
49;0.500000;0;5.224286e-01;8.105593e-01
50;0.510000;0;4.582447e-01;5.529657e-01
51;0.520000;0;4.532032e-01;3.980004e-01
52;0.530000;0;4.597351e-01;3.540360e-01
53;0.540000;0;4.854188e-01;7.142348e-01
54;0.550000;0;4.863594e-01;9.514230e-01
55;0.560000;0;4.927518e-01;1.099064e+00
56;0.570000;0;4.981968e-01;9.067359e-01
57;0.580000;0;5.037522e-01;5.672715e-01
58;0.590000;0;3.354883e-01;5.002607e-01
59;0.600000;0;3.800748e-01;5.319985e-01
60;0.610000;0;4.464847e-01;7.764358e-01
61;0.620000;5.617701e+01;6.959760e-01;7.333069e-01
62;0.630000;1.141427e+02;7.283365e-01;5.640430e-01
63;0.640000;1.743709e+02;7.455282e-01;6.669801e-01
64;0.650000;1.815052e+02;7.397623e-01;1.350878e+00
65;0.660000;1.898201e+02;7.287374e-01;2.416906e+00
66;0.670000;1.295919e+02;7.060325e-01;2.525601e+00
67;0.680000;1.311362e+02;7.126907e-01;1.932043e+00
68;0.690000;1.310110e+02;7.208784e-01;1.043290e+00
69;0.700000;2.018849e+02;7.360908e-01;7.403915e-01
70;0.710000;2.138866e+02;7.287701e-01;8.147738e-01
71;0.720000;2.258300e+02;7.356481e-01;9.327437e-01
72;0.730000;2.329880e+02;7.595167e-01;1.186114e+00
73;0.740000;2.330850e+02;7.780986e-01;1.411811e+00
74;0.750000;2.300297e+02;7.816958e-01;1.288196e+00
75;0.760000;2.254555e+02;7.660396e-01;1.461579e+00
76;0.770000;1.485011e+02;7.086157e-01;1.651783e+00
77;0.780000;7.345766e+01;6.643724e-01;1.767206e+00
78;0.790000;0;6.487894e-01;1.558196e+00
79;0.800000;0;4.445684e-01;1.097329e+00
80;0.810000;0;2.316897e-01;9.838431e-01
81;0.820000;0;1.960378e-01;7.187199e-01
82;0.830000;0;3.960869e-01;4.757980e-01
83;0.840000;0;3.960869e-01;2.542476e-01
84;0.850000;0;2.000491e-01;2.659286e-01
85;0.860000;0;0;8.486266e-01
86;0.870000;0;0;1.126777e+00
87;0.880000;5.027235e+01;2.359208e-01;1.136114e+00
88;0.890000;1.009748e+02;4.819936e-01;8.751411e-01
89;0.900000;1.508567e+02;7.285950e-01;9.522946e-01
90;0.910000;1.487621e+02;7.386026e-01;1.493908e+00
91;0.920000;1.444476e+02;7.378215e-01;1.761733e+00
92;0.930000;1.397321e+02;7.395887e-01;1.937430e+00
93;0.940000;1.360222e+02;7.449546e-01;1.577372e+00
94;0.950000;1.339427e+02;7.502192e-01;1.894545e+00
95;0.960000;1.328879e+02;7.486350e-01;1.995639e+00
96;0.970000;1.315340e+02;7.374024e-01;2.402872e+00
97;0.980000;1.282003e+02;7.257808e-01;2.633260e+00
98;0.990000;1.238614e+02;7.256519e-01;2.145779e+00
99;1.000000;1.197414e+02;7.363866e-01;1.838588e+00
100;1.010000;1.173093e+02;7.487540e-01;1.276805e+00
101;1.020000;1.155800e+02;7.497070e-01;2.057492e+00
102;1.030000;1.139080e+02;7.467206e-01;2.302880e+00
103;1.040000;1.126203e+02;7.464989e-01;2.017562e+00
104;1.050000;1.118067e+02;7.460312e-01;1.409310e+00
105;1.060000;1.112555e+02;7.433989e-01;1.013357e+00
106;1.070000;1.101175e+02;7.369605e-01;1.101563e+00
107;1.080000;1.085407e+02;7.348895e-01;1.006753e+00
108;1.090000;1.070872e+02;7.326809e-01;1.204894e+00
109;1.100000;1.057376e+02;7.283189e-01;1.702882e+00
110;1.110000;1.041073e+02;7.206030e-01;2.332259e+00
111;1.120000;6.878996e+01;7.106113e-01;2.177617e+00
112;1.130000;3.402262e+01;6.970015e-01;1.701875e+00
113;1.140000;0;4.596474e-01;1.271857e+00
114;1.150000;0;2.266698e-01;1.236463e+00
115;1.160000;0;0;1.112410e+00
116;1.170000;0;0;7.982655e-01
117;1.180000;0;0;5.707070e-01
118;1.190000;0;0;3.413508e-01
119;1.200000;0;2.049262e-01;2.164296e-01
120;1.210000;0;3.788882e-01;1.427895e-01
121;1.220000;0;5.542852e-01;5.658448e-02
122;1.230000;0;5.193161e-01;5.130495e-02
123;1.240000;0;4.914268e-01;3.299709e-02
124;1.250000;0;3.160298e-01;1.542301e-01
125;1.260000;0;3.597951e-01;1.859026e-01
126;1.270000;3.703501e+01;4.516827e-01;4.059440e-01
127;1.280000;7.398654e+01;6.967574e-01;4.154260e-01
128;1.290000;1.109705e+02;7.299379e-01;1.017688e+00
129;1.300000;1.113095e+02;7.389346e-01;1.248542e+00
130;1.310000;1.123336e+02;7.401042e-01;1.624940e+00
131;1.320000;1.140723e+02;7.386265e-01;1.117130e+00
132;1.330000;1.164415e+02;7.368014e-01;1.108661e+00
133;1.340000;1.196220e+02;7.316857e-01;1.369081e+00
134;1.350000;1.247342e+02;7.234611e-01;2.124438e+00
135;1.360000;1.314749e+02;7.178995e-01;2.368231e+00
136;1.370000;1.395307e+02;7.173677e-01;2.262356e+00
137;1.380000;1.481339e+02;7.235625e-01;1.542081e+00
138;1.390000;1.572446e+02;7.298124e-01;1.366364e+00
139;1.400000;1.647504e+02;7.376752e-01;1.362053e+00
140;1.410000;1.689103e+02;7.358120e-01;1.369944e+00
141;1.420000;1.133158e+02;7.206955e-01;1.095040e+00
142;1.430000;5.659801e+01;7.002933e-01;9.254541e-01
143;1.440000;0;6.829367e-01;8.157969e-01
144;1.450000;0;4.522331e-01;7.691159e-01
145;1.460000;0;2.241755e-01;3.365483e-01
146;1.470000;0;1.537708e-01;3.254166e-01
147;1.480000;0;3.146957e-01;1.340685e-01
148;1.490000;0;4.762538e-01;1.241845e-01
149;1.500000;0;4.941328e-01;9.258130e-02
150;1.510000;0;5.051487e-01;1.262869e-01
151;1.520000;0;5.213904e-01;1.967028e-01
152;1.530000;0;5.085655e-01;2.665822e-01
153;1.540000;0;5.151299e-01;3.518189e-01
154;1.550000;0;5.333645e-01;2.435065e-01
155;1.560000;0;5.709614e-01;1.685870e-01
156;1.570000;0;5.718388e-01;7.802065e-02
157;1.580000;0;5.600707e-01;2.105830e-01
158;1.590000;0;5.755252e-01;2.350667e-01
159;1.600000;0;5.843182e-01;2.431222e-01
160;1.610000;0;5.678649e-01;2.506128e-01
161;1.620000;0;5.162214e-01;3.366443e-01
162;1.630000;0;4.861333e-01;3.705800e-01
163;1.640000;0;4.912196e-01;3.655468e-01
164;1.650000;0;5.093881e-01;2.916752e-01
165;1.660000;0;5.334467e-01;2.521654e-01
166;1.670000;0;5.346705e-01;1.859986e-01
167;1.680000;0;5.510182e-01;1.761780e-01
168;1.690000;0;5.596367e-01;1.700231e-01
169;1.700000;0;5.661265e-01;1.634534e-01
170;1.710000;0;5.505517e-01;1.679484e-01
171;1.720000;0;3.597872e-01;1.531343e-01
172;1.730000;0;1.791743e-01;1.079601e-01
173;1.740000;0;0;4.707864e-02
174;1.750000;0;2.211041e-01;7.709465e-02
175;1.760000;0;2.211041e-01;1.054999e-01
176;1.770000;0;2.211041e-01;1.927022e-01
177;1.780000;0;0;2.791736e-01
178;1.790000;0;0;2.625704e-01
179;1.800000;0;2.113641e-01;5.337369e-01
180;1.810000;3.429330e+01;4.483712e-01;5.201883e-01
181;1.820000;6.900760e+01;6.919720e-01;6.647608e-01
182;1.830000;1.037660e+02;7.255619e-01;7.051668e-01
183;1.840000;1.044209e+02;7.285490e-01;9.083309e-01
184;1.850000;1.044975e+02;7.213178e-01;1.254197e+00
185;1.860000;1.037086e+02;7.126639e-01;1.445905e+00
186;1.870000;1.018621e+02;7.148083e-01;1.264288e+00
187;1.880000;9.966706e+01;7.225420e-01;1.010247e+00
188;1.890000;9.860661e+01;7.288907e-01;6.681949e-01
189;1.900000;9.931434e+01;7.263259e-01;7.715623e-01
190;1.910000;1.013390e+02;7.202151e-01;7.256945e-01
191;1.920000;1.033763e+02;7.178313e-01;6.719343e-01
192;1.930000;1.046146e+02;7.194533e-01;6.743705e-01
193;1.940000;1.057039e+02;7.229058e-01;7.336079e-01
194;1.950000;1.070578e+02;7.270454e-01;8.465800e-01
195;1.960000;1.084178e+02;7.308476e-01;8.712012e-01
196;1.970000;1.088051e+02;7.329748e-01;8.441538e-01
197;1.980000;1.079294e+02;7.305983e-01;1.247129e+00
198;1.990000;1.058355e+02;7.250531e-01;1.917887e+00
199;2.000000;1.031429e+02;7.248495e-01;1.775498e+00
200;2.010000;1.011677e+02;7.256815e-01;1.572288e+00
201;2.020000;1.012107e+02;7.263514e-01;1.124755e+00
202;2.030000;1.028736e+02;7.222357e-01;1.389417e+00
203;2.040000;1.051565e+02;7.184224e-01;1.216304e+00
204;2.050000;1.068089e+02;7.212920e-01;1.272264e+00
205;2.060000;1.076541e+02;7.247093e-01;1.501992e+00
206;2.070000;1.074330e+02;7.261825e-01;1.642964e+00
207;2.080000;1.062508e+02;7.251412e-01;1.645478e+00
208;2.090000;1.047056e+02;7.266684e-01;1.341818e+00
209;2.100000;1.037390e+02;7.314785e-01;1.087026e+00
210;2.110000;1.039921e+02;7.345178e-01;8.033091e-01
211;2.120000;1.047537e+02;7.314143e-01;5.441276e-01
212;2.130000;1.047990e+02;7.217588e-01;5.092617e-01
213;2.140000;1.039533e+02;7.175906e-01;3.525020e-01
214;2.150000;1.035763e+02;7.211629e-01;6.012259e-01
215;2.160000;1.039466e+02;7.304854e-01;6.837037e-01
216;2.170000;1.049416e+02;7.350869e-01;9.095661e-01
217;2.180000;1.059814e+02;7.347973e-01;9.821954e-01
218;2.190000;1.070104e+02;7.317726e-01;1.101186e+00
219;2.200000;1.075464e+02;7.272751e-01;8.365625e-01
220;2.210000;1.074670e+02;7.273768e-01;1.021161e+00
221;2.220000;1.071542e+02;7.336207e-01;1.414830e+00
222;2.230000;1.074007e+02;7.428845e-01;1.474588e+00
223;2.240000;1.080529e+02;7.480788e-01;1.343109e+00
224;2.250000;1.088511e+02;7.489478e-01;7.846914e-01
225;2.260000;1.093092e+02;7.475665e-01;1.049706e+00
226;2.270000;1.094621e+02;7.481181e-01;1.156892e+00
