frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;2.425041e-01;1.458990e+00
1;0.020000;0;4.387778e-01;1.468749e+00
2;0.030000;0;6.230370e-01;1.230857e+00
3;0.040000;0;5.699625e-01;8.607559e-01
4;0.050000;0;5.468220e-01;5.925543e-01
5;0.060000;0;5.432678e-01;4.605208e-01
6;0.070000;0;5.186387e-01;3.891878e-01
7;0.080000;0;5.269139e-01;2.020096e-01
8;0.090000;0;5.712078e-01;1.636920e-01
9;0.100000;0;6.329894e-01;9.393925e-02
10;0.110000;0;6.294585e-01;7.007120e-02
11;0.120000;0;5.919124e-01;1.765027e-02
12;0.130000;0;5.514337e-01;2.909997e-02
13;0.140000;0;5.575092e-01;3.792511e-02
14;0.150000;0;5.575713e-01;1.205461e-01
15;0.160000;4.017503e+01;6.057270e-01;1.126177e-01
16;0.170000;8.014176e+01;6.674613e-01;2.270498e-01
17;0.180000;1.193317e+02;7.258534e-01;9.251849e-01
18;0.190000;1.174694e+02;7.341167e-01;1.900835e+00
19;0.200000;7.750271e+01;7.212113e-01;2.008875e+00
20;0.210000;3.831275e+01;7.079629e-01;1.890489e+00
21;0.220000;3.983341e+01;7.038994e-01;1.072179e+00
22;0.230000;8.078216e+01;7.163197e-01;9.283716e-01
23;0.240000;1.226313e+02;7.314944e-01;7.704277e-01
24;0.250000;1.255205e+02;7.364097e-01;1.095876e+00
25;0.260000;1.280797e+02;7.374045e-01;1.050451e+00
26;0.270000;1.298233e+02;7.429749e-01;8.344291e-01
27;0.280000;1.308519e+02;7.588427e-01;6.469371e-01
28;0.290000;1.316553e+02;7.728548e-01;1.117417e+00
29;0.300000;1.330352e+02;7.804977e-01;1.210133e+00
30;0.310000;1.348349e+02;7.830958e-01;1.316921e+00
31;0.320000;1.363937e+02;7.803481e-01;1.448965e+00
32;0.330000;1.373465e+02;7.770374e-01;1.449600e+00
33;0.340000;1.377340e+02;7.698250e-01;1.337948e+00
34;0.350000;1.378085e+02;7.597899e-01;1.186323e+00
35;0.360000;1.370698e+02;7.415655e-01;1.111015e+00
36;0.370000;9.113139e+01;7.143660e-01;1.464047e+00
37;0.380000;4.518670e+01;6.634220e-01;1.050582e+00
38;0.390000;0;5.808951e-01;9.727058e-01
39;0.400000;0;5.030310e-01;6.017654e-01
40;0.410000;0;4.491895e-01;8.042558e-01
41;0.420000;0;4.940072e-01;6.391039e-01
42;0.430000;0;5.663729e-01;4.154784e-01
43;0.440000;3.730137e+01;6.575950e-01;2.956879e-01
44;0.450000;7.387116e+01;6.965839e-01;4.285340e-01
