frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;5.650999e+01;2.454443e-01;8.202298e-01
1;0.020000;1.111796e+02;4.809941e-01;1.080054e+00
2;0.030000;1.111796e+02;7.103810e-01;1.220560e+00
3;0.040000;5.466964e+01;6.908166e-01;1.236731e+00
4;0.050000;0;6.710109e-01;8.594014e-01
5;0.060000;0;6.407155e-01;4.431401e-01
6;0.070000;0;6.081550e-01;2.699245e-01
7;0.080000;0;3.924108e-01;8.387521e-02
8;0.090000;0;3.586017e-01;5.155117e-02
9;0.100000;0;3.578440e-01;3.511770e-02
10;0.110000;6.661114e+01;6.058825e-01;2.105913e-02
11;0.120000;1.324971e+02;6.805390e-01;2.002924e-02
12;0.130000;1.967679e+02;7.356122e-01;3.148061e-02
13;0.140000;1.924701e+02;7.487776e-01;1.086571e-01
14;0.150000;1.881641e+02;7.780619e-01;7.432452e-01
15;0.160000;1.847281e+02;7.966297e-01;1.329927e+00
16;0.170000;1.826237e+02;7.923884e-01;1.477042e+00
17;0.180000;1.802808e+02;7.723944e-01;9.558583e-01
18;0.190000;1.778314e+02;7.429903e-01;9.423563e-01
19;0.200000;1.176225e+02;6.868202e-01;8.042706e-01
20;0.210000;5.838537e+01;6.417041e-01;9.576064e-01
21;0.220000;0;6.139831e-01;4.015619e-01
22;0.230000;0;6.219512e-01;3.679020e-01
23;0.240000;0;5.986950e-01;1.383874e-01
24;0.250000;0;3.896178e-01;1.284359e-01
25;0.260000;0;1.808571e-01;9.918063e-02
26;0.270000;0;0;6.832199e-02
27;0.280000;0;1.941316e-01;5.710082e-02
28;0.290000;0;3.560150e-01;4.432552e-02
29;0.300000;0;4.949762e-01;4.432552e-02
30;0.310000;0;4.630302e-01;4.742564e-02
31;0.320000;0;5.159943e-01;2.592278e-01
32;0.330000;0;6.098803e-01;2.575745e-01
33;0.340000;6.438374e+01;6.978979e-01;3.329833e-01
