frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;2.051303e-01;4.763329e-01
1;0.020000;0;3.942739e-01;4.352460e-01
2;0.030000;0;5.853125e-01;3.096628e-01
3;0.040000;0;3.801823e-01;2.242512e-01
4;0.050000;0;1.910386e-01;1.298950e-01
5;0.060000;0;0;9.095448e-02
6;0.070000;0;2.221010e-01;1.188159e-01
7;0.080000;0;4.527645e-01;1.034055e-01
8;0.090000;6.073692e+01;6.907822e-01;1.108886e-01
9;0.100000;1.217687e+02;7.196708e-01;2.107266e-01
10;0.110000;1.824348e+02;7.377327e-01;6.795436e-01
11;0.120000;1.815641e+02;7.424594e-01;9.075568e-01
12;0.130000;1.205323e+02;6.903835e-01;1.360086e+00
13;0.140000;5.986620e+01;6.650254e-01;9.277761e-01
14;0.150000;8.431654e+01;6.721303e-01;9.164277e-01
15;0.160000;1.698294e+02;7.425224e-01;6.018510e-01
16;0.170000;2.571557e+02;7.927774e-01;1.093027e+00
17;0.180000;2.626023e+02;8.163125e-01;1.919147e+00
18;0.190000;2.696424e+02;8.206065e-01;2.065396e+00
19;0.200000;2.789759e+02;8.223245e-01;1.912502e+00
20;0.210000;2.886202e+02;8.272367e-01;1.303055e+00
21;0.220000;2.977027e+02;8.363381e-01;1.358988e+00
22;0.230000;3.042101e+02;8.421657e-01;1.259745e+00
23;0.240000;3.086916e+02;8.428574e-01;9.529727e-01
24;0.250000;3.113693e+02;8.400368e-01;6.968395e-01
25;0.260000;3.119358e+02;8.353729e-01;8.430951e-01
26;0.270000;3.095881e+02;8.248010e-01;1.185402e+00
27;0.280000;3.040206e+02;8.144377e-01;1.475260e+00
28;0.290000;2.987097e+02;8.074713e-01;1.701490e+00
29;0.300000;2.955181e+02;8.131008e-01;1.856593e+00
30;0.310000;2.942826e+02;8.190131e-01;2.022599e+00
31;0.320000;2.919677e+02;8.227992e-01;2.011634e+00
32;0.330000;2.884474e+02;8.152153e-01;1.931143e+00
33;0.340000;2.835140e+02;7.940471e-01;1.380672e+00
34;0.350000;2.761919e+02;7.575836e-01;1.275529e+00
35;0.360000;1.813624e+02;7.138958e-01;1.132720e+00
36;0.370000;8.878564e+01;6.742066e-01;1.122216e+00
37;0.380000;9.452176e+01;6.852730e-01;7.834268e-01
38;0.390000;1.888908e+02;7.009193e-01;4.756663e-01
39;0.400000;1.888908e+02;6.787290e-01;3.671844e-01
40;0.410000;9.436905e+01;6.194250e-01;1.635934e-01
41;0.420000;0;5.809765e-01;6.403379e-02
42;0.430000;0;5.856878e-01;7.060322e-02
43;0.440000;0;5.877622e-01;5.615081e-02
44;0.450000;0;6.204767e-01;2.017765e-01
45;0.460000;9.211370e+01;6.832768e-01;4.781062e-01
46;0.470000;1.832421e+02;7.644011e-01;5.166443e-01
47;0.480000;2.732372e+02;8.103196e-01;6.249953e-01
48;0.490000;2.694094e+02;8.288968e-01;1.016010e+00
49;0.500000;2.653187e+02;8.376155e-01;1.378303e+00
50;0.510000;2.616961e+02;8.405864e-01;1.709827e+00
51;0.520000;2.591113e+02;8.434045e-01;1.420814e+00
52;0.530000;2.569234e+02;8.435335e-01;1.181625e+00
53;0.540000;2.545045e+02;8.399308e-01;1.412431e+00
54;0.550000;2.519213e+02;8.335140e-01;1.416612e+00
55;0.560000;2.493391e+02;8.179057e-01;1.823091e+00
56;0.570000;2.462625e+02;7.910778e-01;1.556417e+00
57;0.580000;1.631445e+02;7.332937e-01;1.479864e+00
58;0.590000;8.087690e+01;6.749631e-01;9.908031e-01
59;0.600000;0;6.548261e-01;5.390703e-01
60;0.610000;0;6.476853e-01;2.398785e-01
61;0.620000;0;6.730587e-01;2.441962e-01
62;0.630000;0;6.844240e-01;1.342169e-01
63;0.640000;0;7.013445e-01;1.160478e-01
64;0.650000;0;6.292030e-01;7.515317e-02
65;0.660000;0;5.822049e-01;9.251022e-02
66;0.670000;0;5.377195e-01;8.383081e-02
67;0.680000;0;5.788929e-01;7.170317e-02
68;0.690000;8.227893e+01;6.206668e-01;6.879855e-02
69;0.700000;1.648286e+02;6.959283e-01;1.659521e-01
70;0.710000;2.481327e+02;7.636230e-01;2.272182e-01
71;0.720000;2.496288e+02;7.979878e-01;4.413770e-01
72;0.730000;2.506192e+02;8.122219e-01;6.751299e-01
73;0.740000;2.500716e+02;8.135074e-01;1.091907e+00
74;0.750000;2.482068e+02;8.111568e-01;9.541137e-01
75;0.760000;2.460767e+02;8.065026e-01;1.147909e+00
76;0.770000;2.434765e+02;7.971611e-01;8.561718e-01
77;0.780000;2.393327e+02;7.737771e-01;1.603146e+00
78;0.790000;2.313863e+02;7.428529e-01;1.593938e+00
79;0.800000;1.512300e+02;7.111325e-01;2.000925e+00
80;0.810000;7.346359e+01;6.741991e-01;1.308221e+00
81;0.820000;0;6.407018e-01;1.232144e+00
82;0.830000;0;6.170917e-01;1.322623e+00
83;0.840000;0;6.028979e-01;1.514042e+00
84;0.850000;0;5.985084e-01;1.419188e+00
85;0.860000;0;5.818365e-01;1.158548e+00
86;0.870000;0;6.140926e-01;1.172341e+00
87;0.880000;8.242848e+01;6.591557e-01;1.092794e+00
88;0.890000;1.696543e+02;7.218730e-01;1.135723e+00
89;0.900000;2.608524e+02;7.569343e-01;9.655563e-01
90;0.910000;2.714796e+02;7.782092e-01;1.203207e+00
91;0.920000;2.798701e+02;7.948578e-01;1.074150e+00
92;0.930000;2.859193e+02;8.031572e-01;1.712731e+00
93;0.940000;2.909237e+02;8.124158e-01;1.663454e+00
94;0.950000;2.945741e+02;8.174707e-01;1.756949e+00
95;0.960000;2.977300e+02;8.188874e-01;1.249874e+00
96;0.970000;3.017933e+02;8.148399e-01;1.577222e+00
97;0.980000;3.057224e+02;8.126649e-01;1.740247e+00
98;0.990000;3.082411e+02;8.098282e-01;2.118964e+00
99;1.000000;3.077375e+02;8.062983e-01;1.887706e+00
