frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;1.938778e-01;1.289791e-01
1;0.020000;0;3.816669e-01;1.298939e-01
2;0.030000;0;5.807078e-01;1.551594e-01
3;0.040000;0;5.644746e-01;1.456942e-01
4;0.050000;0;5.447832e-01;2.783888e-01
5;0.060000;0;5.280749e-01;3.753515e-01
6;0.070000;0;5.390145e-01;4.073373e-01
7;0.080000;0;5.637311e-01;2.823734e-01
8;0.090000;0;5.524781e-01;2.080402e-01
9;0.100000;0;5.764531e-01;2.918355e-01
10;0.110000;0;6.050533e-01;3.821537e-01
11;0.120000;3.869790e+01;6.736148e-01;3.356262e-01
12;0.130000;7.660350e+01;6.994815e-01;2.065920e-01
13;0.140000;1.135173e+02;7.152979e-01;9.874158e-01
14;0.150000;7.481937e+01;7.062735e-01;1.513471e+00
15;0.160000;3.691377e+01;6.859772e-01;1.781968e+00
16;0.170000;0;6.589841e-01;1.229744e+00
17;0.180000;0;6.334068e-01;1.089428e+00
18;0.190000;0;6.223286e-01;9.155042e-01
19;0.200000;0;6.332843e-01;6.286531e-01
20;0.210000;0;6.616394e-01;2.410837e-01
21;0.220000;0;6.834212e-01;2.785385e-01
22;0.230000;0;6.954541e-01;3.058083e-01
23;0.240000;0;6.949225e-01;2.878211e-01
24;0.250000;4.093079e+01;7.002532e-01;4.630795e-01
25;0.260000;8.318586e+01;7.027357e-01;7.560737e-01
26;0.270000;1.264428e+02;7.074757e-01;1.070150e+00
27;0.280000;1.295240e+02;7.123926e-01;9.734361e-01
28;0.290000;2.213704e+02;7.156816e-01;1.187164e+00
29;0.300000;3.146746e+02;7.201843e-01;1.090190e+00
30;0.310000;3.169183e+02;7.268445e-01;1.144997e+00
31;0.320000;2.297872e+02;7.346777e-01;6.447596e-01
32;0.330000;1.409294e+02;7.355846e-01;9.585211e-01
33;0.340000;1.430004e+02;7.352441e-01;1.017156e+00
34;0.350000;1.451523e+02;7.338507e-01;1.312091e+00
35;0.360000;1.472798e+02;7.430246e-01;9.909689e-01
36;0.370000;1.494504e+02;7.534516e-01;1.181242e+00
37;0.380000;1.511419e+02;7.632887e-01;9.157340e-01
38;0.390000;1.524443e+02;7.708924e-01;9.209024e-01
39;0.400000;1.534892e+02;7.783887e-01;6.182358e-01
40;0.410000;1.542881e+02;7.890531e-01;7.057839e-01
41;0.420000;1.546270e+02;7.951515e-01;7.063699e-01
42;0.430000;1.542229e+02;7.915518e-01;5.961255e-01
43;0.440000;1.531623e+02;7.752967e-01;3.998985e-01
44;0.450000;1.016902e+02;7.425696e-01;3.756544e-01
45;0.460000;5.055208e+01;6.911964e-01;2.817545e-01
46;0.470000;0;6.499863e-01;3.752856e-01
47;0.480000;0;6.130094e-01;2.405083e-01
48;0.490000;0;5.886517e-01;2.949754e-01
49;0.500000;0;5.619950e-01;1.857145e-01
50;0.510000;0;5.307625e-01;1.292403e-01
51;0.520000;0;5.375754e-01;7.944905e-02
52;0.530000;0;5.418238e-01;7.568590e-02
53;0.540000;0;5.965566e-01;1.368992e-01
54;0.550000;0;6.078241e-01;1.723902e-01
55;0.560000;0;6.107897e-01;2.198834e-01
56;0.570000;0;5.778866e-01;2.691129e-01
57;0.580000;0;5.498318e-01;3.228459e-01
58;0.590000;0;5.369470e-01;4.662466e-01
59;0.600000;0;5.337968e-01;3.824899e-01
60;0.610000;0;5.488594e-01;3.685993e-01
61;0.620000;0;5.547135e-01;1.733475e-01
62;0.630000;0;5.502713e-01;2.712260e-01
63;0.640000;0;5.482212e-01;3.212509e-01
64;0.650000;0;5.510954e-01;3.455979e-01
65;0.660000;0;5.600223e-01;4.640328e-01
66;0.670000;0;5.600515e-01;4.112380e-01
67;0.680000;0;5.716657e-01;4.785399e-01
68;0.690000;0;5.806831e-01;4.879606e-01
69;0.700000;0;5.921776e-01;5.271983e-01
70;0.710000;0;5.887948e-01;6.738916e-01
71;0.720000;0;5.784610e-01;5.365870e-01
72;0.730000;0;5.690477e-01;4.662179e-01
73;0.740000;0;5.652282e-01;4.384571e-01
74;0.750000;0;5.727457e-01;4.225112e-01
75;0.760000;0;5.631735e-01;5.266859e-01
76;0.770000;0;5.823372e-01;4.705117e-01
77;0.780000;0;5.992528e-01;5.476318e-01
78;0.790000;0;6.139618e-01;3.920735e-01
79;0.800000;0;6.059629e-01;3.535137e-01
