frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;4.405243e+01;2.431136e-01;1.205606e+00
1;0.020000;8.893435e+01;4.942158e-01;1.166148e+00
2;0.030000;1.344992e+02;7.486622e-01;1.237809e+00
3;0.040000;1.367029e+02;7.604921e-01;1.014170e+00
4;0.050000;1.384011e+02;7.606966e-01;9.625195e-01
5;0.060000;1.390451e+02;7.471092e-01;6.612459e-01
6;0.070000;9.278900e+01;7.181268e-01;9.168242e-01
7;0.080000;4.620892e+01;4.668201e-01;8.559530e-01
8;0.090000;0;4.433920e-01;1.019196e+00
9;0.100000;0;4.028951e-01;6.379520e-01
10;0.110000;0;5.771356e-01;5.377476e-01
11;0.120000;0;5.358460e-01;3.188592e-01
12;0.130000;0;4.736344e-01;1.851223e-01
13;0.140000;0;4.340514e-01;1.663710e-01
14;0.150000;0;4.288826e-01;2.374701e-01
15;0.160000;0;3.056302e-01;1.783758e-01
16;0.170000;0;3.950475e-01;1.353658e-01
17;0.180000;0;4.559547e-01;2.387814e-01
18;0.190000;5.164332e+01;6.987419e-01;4.195335e-01
19;0.200000;1.031044e+02;7.296171e-01;6.564433e-01
20;0.210000;1.547171e+02;7.571607e-01;6.952395e-01
21;0.220000;1.547670e+02;7.800200e-01;6.849450e-01
22;0.230000;1.548578e+02;7.913930e-01;1.290561e+00
23;0.240000;1.543483e+02;7.972289e-01;1.332794e+00
24;0.250000;1.533432e+02;7.924226e-01;1.671422e+00
25;0.260000;1.518794e+02;7.753386e-01;1.065522e+00
26;0.270000;1.007762e+02;7.385108e-01;1.086710e+00
27;0.280000;9.980802e+01;7.153193e-01;6.486028e-01
28;0.290000;9.899386e+01;7.162631e-01;5.866327e-01
29;0.300000;1.480041e+02;7.409704e-01;5.378218e-01
30;0.310000;1.470848e+02;7.573029e-01;9.901743e-01
31;0.320000;1.464213e+02;7.614796e-01;9.626250e-01
32;0.330000;1.462796e+02;7.605739e-01;1.101656e+00
33;0.340000;1.469143e+02;7.601234e-01;8.461971e-01
34;0.350000;1.476949e+02;7.602676e-01;7.305253e-01
35;0.360000;1.483703e+02;7.620643e-01;6.246631e-01
36;0.370000;1.490255e+02;7.618075e-01;5.762491e-01
37;0.380000;1.503528e+02;7.584832e-01;7.453430e-01
38;0.390000;1.530876e+02;7.458077e-01;9.606243e-01
39;0.400000;1.551324e+02;7.423470e-01;8.368240e-01
40;0.410000;1.562799e+02;7.452938e-01;9.925993e-01
41;0.420000;1.558025e+02;7.674173e-01;6.348358e-01
42;0.430000;1.551725e+02;7.804894e-01;1.276104e+00
43;0.440000;1.541362e+02;7.790620e-01;1.205300e+00
44;0.450000;1.523612e+02;7.600613e-01;1.718841e+00
45;0.460000;1.008559e+02;7.016966e-01;1.413916e+00
46;0.470000;5.002629e+01;6.635144e-01;1.420195e+00
47;0.480000;0;6.300654e-01;8.932724e-01
48;0.490000;0;6.279723e-01;5.999407e-01
49;0.500000;0;6.043882e-01;4.289106e-01
50;0.510000;0;3.933598e-01;3.146005e-01
51;0.520000;0;1.909323e-01;2.105586e-01
52;0.530000;0;0;9.593802e-02
53;0.540000;0;0;8.881581e-02
54;0.550000;0;1.880861e-01;3.126344e-01
55;0.560000;0;3.881703e-01;3.603676e-01
56;0.570000;0;6.142926e-01;5.501466e-01
57;0.580000;5.442913e+01;6.700837e-01;3.781676e-01
58;0.590000;1.087104e+02;7.146006e-01;5.890891e-01
59;0.600000;1.622135e+02;7.235910e-01;7.267539e-01
60;0.610000;1.077844e+02;7.089176e-01;1.200727e+00
61;0.620000;5.350306e+01;4.643165e-01;1.154614e+00
62;0.630000;0;2.292039e-01;1.035447e+00
63;0.640000;0;0;5.419537e-01
64;0.650000;0;1.668798e-01;3.947891e-01
65;0.660000;0;3.132702e-01;2.076675e-01
66;0.670000;0;4.946077e-01;1.823022e-01
67;0.680000;0;5.581754e-01;4.573556e-01
68;0.690000;0;6.409009e-01;4.928592e-01
69;0.700000;4.749051e+01;7.040729e-01;4.899009e-01
70;0.710000;9.386749e+01;7.253408e-01;7.434444e-01
71;0.720000;1.394131e+02;7.520202e-01;9.722757e-01
72;0.730000;1.365256e+02;7.604966e-01;1.742662e+00
73;0.740000;1.335198e+02;7.559317e-01;1.604636e+00
74;0.750000;1.302785e+02;7.383852e-01;1.507822e+00
75;0.760000;8.567551e+01;7.121127e-01;1.163956e+00
76;0.770000;4.230437e+01;4.649622e-01;1.038059e+00
77;0.780000;0;3.866654e-01;8.674313e-01
78;0.790000;0;3.106534e-01;6.845586e-01
79;0.800000;0;4.793147e-01;4.625464e-01
80;0.810000;0;4.793302e-01;7.256610e-01
81;0.820000;0;5.052078e-01;5.303995e-01
82;0.830000;0;5.103078e-01;7.916333e-01
83;0.840000;0;5.101113e-01;7.685675e-01
84;0.850000;0;4.999512e-01;1.042414e+00
85;0.860000;0;4.897584e-01;7.010832e-01
86;0.870000;0;4.961607e-01;7.850472e-01
87;0.880000;0;5.540363e-01;7.819656e-01
88;0.890000;5.704140e+01;6.348031e-01;1.010949e+00
89;0.900000;1.135964e+02;7.226078e-01;7.472570e-01
90;0.910000;1.693377e+02;7.581189e-01;5.829726e-01
91;0.920000;1.673820e+02;7.780397e-01;9.139712e-01
92;0.930000;1.658584e+02;7.820116e-01;1.154723e+00
93;0.940000;1.649303e+02;7.733645e-01;1.362042e+00
94;0.950000;1.098445e+02;7.414473e-01;1.309853e+00
95;0.960000;1.071203e+02;7.286252e-01;1.151003e+00
96;0.970000;1.046238e+02;7.236487e-01;1.060773e+00
97;0.980000;1.571320e+02;7.370064e-01;9.146531e-01
98;0.990000;1.570797e+02;7.448659e-01;8.974711e-01
99;1.000000;1.572456e+02;7.548395e-01;6.509615e-01
100;1.010000;1.571968e+02;7.691057e-01;5.442443e-01
101;1.020000;1.569683e+02;7.763694e-01;7.275799e-01
102;1.030000;1.558125e+02;7.797093e-01;8.535357e-01
103;1.040000;1.536988e+02;7.760622e-01;8.081902e-01
104;1.050000;1.511553e+02;7.692305e-01;1.231441e+00
105;1.060000;1.481058e+02;7.466996e-01;1.556093e+00
106;1.070000;1.441506e+02;7.281378e-01;2.018984e+00
107;1.080000;1.414815e+02;7.231441e-01;1.722236e+00
108;1.090000;1.404066e+02;7.330721e-01;1.337973e+00
109;1.100000;1.409070e+02;7.385740e-01;1.070365e+00
110;1.110000;1.406097e+02;7.411072e-01;8.352589e-01
111;1.120000;1.399245e+02;7.546256e-01;1.158266e+00
112;1.130000;1.394016e+02;7.745599e-01;1.210128e+00
113;1.140000;1.390109e+02;7.872572e-01;1.179402e+00
114;1.150000;1.382573e+02;7.864411e-01;9.499514e-01
115;1.160000;1.368640e+02;7.750804e-01;1.176412e+00
116;1.170000;1.343944e+02;7.532325e-01;1.650167e+00
117;1.180000;1.297406e+02;7.389793e-01;2.118722e+00
118;1.190000;1.256130e+02;7.369678e-01;1.676183e+00
119;1.200000;1.240804e+02;7.398798e-01;1.259459e+00
120;1.210000;1.263934e+02;7.413916e-01;9.041231e-01
121;1.220000;1.297871e+02;7.441849e-01;8.805358e-01
122;1.230000;1.324937e+02;7.541201e-01;6.808190e-01
123;1.240000;1.345220e+02;7.631600e-01;7.244326e-01
124;1.250000;1.362187e+02;7.637230e-01;9.401588e-01
125;1.260000;1.374313e+02;7.593179e-01;1.147385e+00
126;1.270000;1.375536e+02;7.538975e-01;1.344216e+00
127;1.280000;1.366123e+02;7.482829e-01;1.252095e+00
128;1.290000;1.349407e+02;7.406690e-01;1.264791e+00
129;1.300000;1.330881e+02;7.283705e-01;9.555630e-01
130;1.310000;8.809199e+01;7.131738e-01;7.438446e-01
131;1.320000;8.735876e+01;7.038959e-01;5.331512e-01
132;1.330000;8.846021e+01;7.106796e-01;2.894494e-01
133;1.340000;1.344593e+02;7.251115e-01;1.355036e-01
134;1.350000;1.375396e+02;7.433405e-01;1.246013e-01
135;1.360000;1.397258e+02;7.531680e-01;4.316672e-01
136;1.370000;1.406916e+02;7.637651e-01;5.992809e-01
137;1.380000;1.408316e+02;7.670291e-01;8.654492e-01
138;1.390000;1.403679e+02;7.584291e-01;1.017367e+00
139;1.400000;1.389723e+02;7.373666e-01;1.331835e+00
140;1.410000;1.381738e+02;7.174103e-01;1.461864e+00
141;1.420000;1.375545e+02;7.179200e-01;1.265311e+00
142;1.430000;1.379668e+02;7.297363e-01;8.810174e-01
143;1.440000;1.382723e+02;7.447509e-01;7.154788e-01
144;1.450000;1.388418e+02;7.454039e-01;6.946177e-01
145;1.460000;1.387980e+02;7.402435e-01;8.786336e-01
146;1.470000;9.243274e+01;7.163098e-01;1.137459e+00
147;1.480000;4.593785e+01;6.659679e-01;1.111650e+00
148;1.490000;0;5.946404e-01;1.178035e+00
149;1.500000;0;5.417092e-01;9.203457e-01
150;1.510000;0;5.150062e-01;7.511660e-01
151;1.520000;0;5.166473e-01;4.413812e-01
152;1.530000;0;5.050517e-01;5.936181e-01
153;1.540000;0;5.126109e-01;8.802175e-01
154;1.550000;0;5.267929e-01;1.037791e+00
155;1.560000;0;5.426915e-01;8.425009e-01
156;1.570000;0;5.380789e-01;7.632680e-01
157;1.580000;0;5.395474e-01;6.348588e-01
158;1.590000;0;5.033722e-01;6.443832e-01
159;1.600000;0;5.546812e-01;3.821151e-01
160;1.610000;5.622713e+01;6.077127e-01;4.517837e-01
161;1.620000;1.119485e+02;7.182501e-01;2.868358e-01
162;1.630000;1.665494e+02;7.502211e-01;6.645630e-01
163;1.640000;1.639321e+02;7.686597e-01;7.865742e-01
164;1.650000;1.613372e+02;7.795895e-01;1.367805e+00
165;1.660000;1.593333e+02;7.836129e-01;1.004554e+00
166;1.670000;1.574316e+02;7.793149e-01;1.232543e+00
167;1.680000;1.550617e+02;7.639697e-01;1.028923e+00
168;1.690000;1.024647e+02;7.330126e-01;1.014447e+00
