frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;2.059588e-01;3.642863e-01
1;0.020000;4.541003e+01;4.415661e-01;3.344089e-01
2;0.030000;9.097231e+01;6.945446e-01;3.841752e-01
3;0.040000;1.364385e+02;7.432645e-01;8.139420e-01
4;0.050000;1.360704e+02;7.615436e-01;1.171770e+00
5;0.060000;1.348066e+02;7.595157e-01;1.554102e+00
6;0.070000;1.326419e+02;7.540888e-01;1.281429e+00
7;0.080000;1.300764e+02;7.483118e-01;1.257919e+00
8;0.090000;1.279378e+02;7.413020e-01;1.525021e+00
9;0.100000;8.463630e+01;7.174613e-01;1.677950e+00
10;0.110000;4.215984e+01;6.781115e-01;1.648419e+00
11;0.120000;0;6.518719e-01;1.097044e+00
12;0.130000;0;6.442319e-01;9.992540e-01
13;0.140000;5.107034e+01;6.696191e-01;9.076721e-01
14;0.150000;1.033093e+02;6.983495e-01;9.643685e-01
15;0.160000;1.568306e+02;7.299846e-01;7.452031e-01
16;0.170000;1.608437e+02;7.478239e-01;7.803257e-01
17;0.180000;1.642735e+02;7.566149e-01;1.158853e+00
18;0.190000;1.657811e+02;7.585207e-01;1.115677e+00
19;0.200000;1.639794e+02;7.511646e-01;9.240982e-01
20;0.210000;1.589681e+02;7.341084e-01;6.053658e-01
21;0.220000;1.039391e+02;7.147213e-01;7.612498e-01
22;0.230000;5.065742e+01;7.029000e-01;1.018229e+00
23;0.240000;0;6.980971e-01;9.400535e-01
24;0.250000;0;6.935790e-01;1.176879e+00
25;0.260000;0;6.831776e-01;8.465787e-01
26;0.270000;0;6.711586e-01;7.810531e-01
27;0.280000;0;6.710760e-01;7.410269e-01
28;0.290000;0;6.860537e-01;7.642164e-01
29;0.300000;0;6.954961e-01;5.840164e-01
30;0.310000;0;4.681718e-01;3.199241e-01
31;0.320000;0;2.307866e-01;2.598259e-01
32;0.330000;0;2.148111e-01;3.169924e-01
33;0.340000;0;4.455449e-01;2.570389e-01
