frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;2.099692e-01;3.546563e-01
1;0.020000;0;4.049394e-01;3.699433e-01
2;0.030000;0;6.152358e-01;4.530325e-01
3;0.040000;0;4.052666e-01;5.030597e-01
4;0.050000;0;4.199103e-01;4.238069e-01
5;0.060000;0;4.083718e-01;3.606576e-01
6;0.070000;0;5.868472e-01;1.980254e-01
7;0.080000;0;3.772333e-01;1.922470e-01
8;0.090000;0;3.781674e-01;8.248117e-02
9;0.100000;0;3.978219e-01;6.998201e-02
10;0.110000;0;6.255168e-01;6.003052e-02
11;0.120000;3.843659e+01;6.600735e-01;4.162648e-01
12;0.130000;7.639594e+01;7.054408e-01;7.321150e-01
13;0.140000;1.142086e+02;7.199187e-01;1.097354e+00
14;0.150000;1.132604e+02;7.214902e-01;1.076504e+00
15;0.160000;7.530108e+01;6.996236e-01;1.075925e+00
16;0.170000;3.748845e+01;6.442569e-01;7.274036e-01
17;0.180000;0;5.731162e-01;5.297840e-01
18;0.190000;0;5.063012e-01;2.479688e-01
19;0.200000;0;4.915745e-01;4.284738e-01
20;0.210000;0;4.577870e-01;4.500706e-01
21;0.220000;0;4.476809e-01;4.306028e-01
22;0.230000;0;4.320507e-01;3.070052e-01
23;0.240000;0;4.546638e-01;2.557947e-01
24;0.250000;0;4.640573e-01;6.116063e-01
25;0.260000;0;4.488003e-01;6.693864e-01
26;0.270000;0;4.415962e-01;1.099934e+00
27;0.280000;0;4.585773e-01;1.023725e+00
28;0.290000;0;5.325428e-01;8.901172e-01
29;0.300000;4.710161e+01;6.265001e-01;4.997455e-01
30;0.310000;9.403986e+01;6.984489e-01;2.492066e-01
31;0.320000;1.404491e+02;7.240524e-01;9.563146e-01
32;0.330000;1.389541e+02;7.178255e-01;1.297610e+00
33;0.340000;9.201586e+01;7.075906e-01;1.953444e+00
34;0.350000;8.903180e+01;7.105103e-01;1.405700e+00
35;0.360000;8.525253e+01;7.179064e-01;1.114618e+00
36;0.370000;8.525253e+01;7.174840e-01;4.733411e-01
37;0.380000;4.182730e+01;7.045233e-01;5.233459e-01
38;0.390000;3.781011e+01;6.992006e-01;5.067932e-01
39;0.400000;7.461832e+01;7.031947e-01;5.768731e-01
40;0.410000;1.106522e+02;7.087504e-01;8.066328e-01
41;0.420000;1.082536e+02;7.073500e-01;1.120950e+00
42;0.430000;7.144534e+01;6.953071e-01;1.381264e+00
43;0.440000;3.541150e+01;6.705591e-01;1.197493e+00
44;0.450000;0;4.358548e-01;9.730591e-01
45;0.460000;0;3.792463e-01;7.538462e-01
46;0.470000;0;3.277411e-01;5.494761e-01
47;0.480000;0;4.892780e-01;2.993265e-01
48;0.490000;0;4.680150e-01;1.775727e-01
49;0.500000;0;4.415950e-01;3.165596e-01
50;0.510000;0;4.380215e-01;5.574541e-01
51;0.520000;0;2.915660e-01;5.453590e-01
52;0.530000;0;3.771474e-01;5.352843e-01
53;0.540000;3.698108e+01;4.544481e-01;3.119597e-01
54;0.550000;7.453999e+01;6.994938e-01;7.892025e-01
55;0.560000;1.124257e+02;7.202428e-01;7.677781e-01
56;0.570000;1.131526e+02;7.300847e-01;1.290165e+00
57;0.580000;1.129506e+02;7.320046e-01;1.123988e+00
58;0.590000;1.124259e+02;7.414091e-01;1.604490e+00
59;0.600000;1.125085e+02;7.423029e-01;1.418500e+00
60;0.610000;1.144388e+02;7.294442e-01;1.364263e+00
61;0.620000;7.707779e+01;6.991298e-01;8.588941e-01
62;0.630000;7.977077e+01;6.957765e-01;1.193338e+00
63;0.640000;8.169007e+01;7.081259e-01;1.090266e+00
64;0.650000;1.239113e+02;7.388530e-01;1.594664e+00
65;0.660000;1.265284e+02;7.463111e-01;1.470584e+00
66;0.670000;1.294811e+02;7.470603e-01;1.513318e+00
67;0.680000;1.327894e+02;7.439559e-01;1.985645e+00
68;0.690000;1.366120e+02;7.345102e-01;1.497976e+00
69;0.700000;1.416816e+02;7.315326e-01;1.807470e+00
70;0.710000;1.467395e+02;7.365544e-01;1.456208e+00
71;0.720000;1.508889e+02;7.414801e-01;2.033493e+00
72;0.730000;1.528675e+02;7.383336e-01;1.488388e+00
73;0.740000;1.558271e+02;7.305121e-01;1.286172e+00
74;0.750000;1.589732e+02;7.405706e-01;1.050592e+00
75;0.760000;1.623464e+02;7.587377e-01;1.318983e+00
76;0.770000;1.634380e+02;7.751112e-01;1.244627e+00
77;0.780000;1.636384e+02;7.792740e-01;1.311766e+00
78;0.790000;1.630123e+02;7.784464e-01;1.260185e+00
79;0.800000;1.622780e+02;7.722096e-01;1.665502e+00
