frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;6.663651e+01;2.573698e-01;1.520750e+00
1;0.020000;1.336482e+02;5.161435e-01;1.494914e+00
2;0.030000;2.006373e+02;7.782813e-01;1.481343e+00
3;0.040000;2.009242e+02;7.833030e-01;1.584008e+00
4;0.050000;2.008069e+02;7.836799e-01;1.660153e+00
5;0.060000;2.004352e+02;7.774979e-01;1.741720e+00
6;0.070000;1.994626e+02;7.792233e-01;1.737031e+00
7;0.080000;1.986754e+02;7.862866e-01;1.783944e+00
8;0.090000;1.980087e+02;8.009184e-01;1.728413e+00
9;0.100000;1.978194e+02;8.097725e-01;1.425955e+00
10;0.110000;1.973393e+02;8.149492e-01;8.601967e-01
11;0.120000;1.969316e+02;8.132972e-01;4.708243e-01
12;0.130000;1.966320e+02;8.029509e-01;6.047662e-01
13;0.140000;1.961585e+02;7.805748e-01;1.161578e+00
14;0.150000;1.306154e+02;7.393616e-01;1.527523e+00
15;0.160000;6.515351e+01;6.860886e-01;1.198604e+00
16;0.170000;0;6.497175e-01;8.387401e-01
17;0.180000;0;6.236113e-01;5.334365e-01
18;0.190000;0;6.429018e-01;5.653035e-01
19;0.200000;6.539069e+01;6.715359e-01;4.418538e-01
20;0.210000;1.308335e+02;7.099748e-01;3.102098e-01
21;0.220000;1.308335e+02;6.950213e-01;2.372901e-01
22;0.230000;6.544282e+01;6.044148e-01;1.568599e-01
23;0.240000;0;5.372949e-01;1.173493e-01
24;0.250000;0;5.465897e-01;1.070428e-01
25;0.260000;7.011526e+01;6.500974e-01;1.130325e-01
26;0.270000;1.397975e+02;7.415716e-01;2.501435e-01
27;0.280000;2.088943e+02;7.879413e-01;6.860874e-01
28;0.290000;2.073100e+02;8.063624e-01;1.282100e+00
29;0.300000;2.056010e+02;8.152504e-01;1.609501e+00
30;0.310000;2.038256e+02;8.191654e-01;2.253402e+00
31;0.320000;2.019647e+02;8.189346e-01;1.722019e+00
32;0.330000;1.997359e+02;8.174562e-01;1.884958e+00
33;0.340000;1.977359e+02;8.173187e-01;1.392067e+00
34;0.350000;1.957465e+02;8.158556e-01;1.784694e+00
35;0.360000;1.941366e+02;8.091508e-01;1.293009e+00
36;0.370000;1.925136e+02;7.983692e-01;1.364317e+00
37;0.380000;1.908651e+02;7.832454e-01;1.579321e+00
38;0.390000;1.912813e+02;7.603397e-01;1.573271e+00
39;0.400000;1.941495e+02;7.368209e-01;1.356521e+00
40;0.410000;1.968314e+02;7.298579e-01;1.061826e+00
41;0.420000;1.966855e+02;7.366064e-01;1.344169e+00
42;0.430000;1.932750e+02;7.425039e-01;1.250402e+00
43;0.440000;1.880766e+02;7.308288e-01;1.145028e+00
44;0.450000;1.816569e+02;7.152169e-01;9.460030e-01
45;0.460000;1.185007e+02;6.862602e-01;7.266687e-01
46;0.470000;5.798503e+01;6.458225e-01;6.017297e-01
47;0.480000;0;5.694451e-01;4.532923e-01
48;0.490000;0;5.026115e-01;3.227310e-01
49;0.500000;0;4.468881e-01;1.538601e-01
50;0.510000;0;4.309179e-01;1.790065e-01
51;0.520000;0;4.320637e-01;2.152433e-01
52;0.530000;0;4.724245e-01;2.622905e-01
53;0.540000;0;5.014098e-01;3.144014e-01
54;0.550000;0;5.607328e-01;3.997925e-01
55;0.560000;0;6.082029e-01;4.201552e-01
56;0.570000;0;6.670702e-01;3.273649e-01
57;0.580000;0;6.740966e-01;3.705227e-01
58;0.590000;0;6.471278e-01;6.402937e-01
59;0.600000;0;5.841150e-01;5.970190e-01
60;0.610000;0;5.519021e-01;5.193473e-01
61;0.620000;0;5.319007e-01;4.378921e-01
62;0.630000;0;5.100834e-01;6.514428e-01
63;0.640000;0;4.919755e-01;7.069839e-01
64;0.650000;0;4.763984e-01;9.434156e-01
65;0.660000;0;5.018777e-01;1.066500e+00
66;0.670000;0;5.131729e-01;1.204231e+00
67;0.680000;0;5.271675e-01;9.504645e-01
68;0.690000;0;5.411085e-01;1.008078e+00
69;0.700000;0;5.606812e-01;1.014939e+00
70;0.710000;0;5.103544e-01;1.013681e+00
71;0.720000;0;5.380082e-01;8.640879e-01
72;0.730000;6.451999e+01;5.857368e-01;7.597542e-01
73;0.740000;1.286996e+02;7.091033e-01;6.795389e-01
74;0.750000;1.924348e+02;7.575271e-01;6.936495e-01
75;0.760000;1.909445e+02;7.753007e-01;1.228589e+00
76;0.770000;1.893676e+02;7.841999e-01;1.376384e+00
77;0.780000;1.879084e+02;7.863121e-01;1.449366e+00
78;0.790000;1.866453e+02;7.840220e-01;1.304501e+00
79;0.800000;1.849998e+02;7.746966e-01;1.636769e+00
80;0.810000;1.821759e+02;7.598651e-01;1.568560e+00
81;0.820000;1.781429e+02;7.501255e-01;1.023494e+00
82;0.830000;1.740699e+02;7.523080e-01;8.115327e-01
83;0.840000;1.708934e+02;7.583326e-01;6.151275e-01
84;0.850000;1.687817e+02;7.591537e-01;8.460312e-01
85;0.860000;1.666172e+02;7.555842e-01;4.286382e-01
86;0.870000;1.103416e+02;7.278688e-01;6.784343e-01
87;0.880000;5.471965e+01;7.048704e-01;6.093910e-01
88;0.890000;6.515945e+01;7.035680e-01;6.833941e-01
89;0.900000;1.313389e+02;7.406000e-01;4.511426e-01
90;0.910000;1.977294e+02;7.805308e-01;7.997050e-01
91;0.920000;1.983875e+02;8.054767e-01;1.207932e+00
92;0.930000;1.980037e+02;8.202053e-01;1.526762e+00
93;0.940000;1.978367e+02;8.280147e-01;1.212636e+00
94;0.950000;1.988571e+02;8.296716e-01;1.147507e+00
95;0.960000;2.001967e+02;8.281469e-01;8.025200e-01
96;0.970000;2.014472e+02;8.167276e-01;1.072186e+00
97;0.980000;2.030809e+02;7.897814e-01;9.948821e-01
98;0.990000;2.053021e+02;7.604204e-01;1.031333e+00
99;1.000000;2.047129e+02;7.362971e-01;6.208526e-01
100;1.010000;2.030469e+02;7.222151e-01;8.377964e-01
101;1.020000;1.336904e+02;6.711120e-01;1.153020e+00
102;1.030000;6.680567e+01;6.588472e-01;1.230394e+00
103;1.040000;0;6.594071e-01;7.895140e-01
104;1.050000;0;6.490300e-01;3.626960e-01
105;1.060000;0;6.196908e-01;2.342249e-01
106;1.070000;0;5.797237e-01;1.588114e-01
107;1.080000;0;5.853510e-01;1.538910e-01
108;1.090000;0;5.617216e-01;2.086986e-01
109;1.100000;0;5.289294e-01;3.572286e-01
110;1.110000;0;4.969780e-01;5.220589e-01
111;1.120000;0;5.043027e-01;4.844679e-01
112;1.130000;0;5.479420e-01;5.974632e-01
113;1.140000;0;5.514529e-01;6.134103e-01
114;1.150000;0;5.247727e-01;7.212574e-01
115;1.160000;0;4.619764e-01;6.591508e-01
116;1.170000;0;4.438306e-01;6.321937e-01
117;1.180000;0;4.556195e-01;6.654921e-01
118;1.190000;0;5.428546e-01;7.570870e-01
119;1.200000;6.195444e+01;6.362311e-01;7.845600e-01
120;1.210000;1.227268e+02;7.219366e-01;7.242737e-01
121;1.220000;1.829212e+02;7.467828e-01;7.313948e-01
122;1.230000;1.805815e+02;7.638214e-01;7.830074e-01
123;1.240000;1.794492e+02;7.639456e-01;8.121091e-01
124;1.250000;1.784673e+02;7.603033e-01;8.189206e-01
125;1.260000;1.768847e+02;7.622080e-01;9.065058e-01
126;1.270000;1.745559e+02;7.648664e-01;9.811153e-01
127;1.280000;1.723496e+02;7.665243e-01;9.479069e-01
128;1.290000;1.718870e+02;7.549668e-01;7.226787e-01
129;1.300000;1.733261e+02;7.463321e-01;7.577654e-01
130;1.310000;1.759951e+02;7.389420e-01;6.732621e-01
131;1.320000;1.791428e+02;7.470140e-01;7.830515e-01
132;1.330000;1.820512e+02;7.563068e-01;6.903905e-01
133;1.340000;1.846157e+02;7.667418e-01;8.394429e-01
134;1.350000;1.864280e+02;7.689466e-01;1.274730e+00
135;1.360000;1.863574e+02;7.589900e-01;1.269931e+00
136;1.370000;1.842292e+02;7.422156e-01;9.446430e-01
137;1.380000;1.216996e+02;7.179236e-01;4.784618e-01
138;1.390000;6.011138e+01;6.884379e-01;6.793554e-01
139;1.400000;0;6.643331e-01;9.451823e-01
140;1.410000;0;4.340425e-01;9.412758e-01
141;1.420000;0;4.031094e-01;6.095721e-01
142;1.430000;0;3.600687e-01;3.147398e-01
143;1.440000;0;3.600687e-01;1.504384e-01
144;1.450000;0;3.115423e-01;1.073094e-01
145;1.460000;0;2.921613e-01;1.296536e-01
146;1.470000;0;4.602231e-01;1.583423e-01
147;1.480000;0;4.911126e-01;1.730181e-01
148;1.490000;0;4.934038e-01;4.030024e-01
149;1.500000;0;4.540392e-01;6.512585e-01
150;1.510000;0;4.739413e-01;7.287068e-01
151;1.520000;0;5.373852e-01;5.890045e-01
152;1.530000;0;6.396737e-01;5.819852e-01
153;1.540000;6.399762e+01;6.933703e-01;8.821160e-01
154;1.550000;1.262865e+02;7.133161e-01;1.274069e+00
155;1.560000;1.863051e+02;7.263028e-01;1.258174e+00
156;1.570000;1.811262e+02;7.366481e-01;9.368834e-01
157;1.580000;1.763833e+02;7.484600e-01;7.026184e-01
158;1.590000;1.726917e+02;7.557566e-01;8.441265e-01
159;1.600000;1.700580e+02;7.450326e-01;1.085150e+00
160;1.610000;1.125120e+02;7.248818e-01;1.042227e+00
161;1.620000;1.213391e+02;7.134050e-01;9.468715e-01
162;1.630000;1.320971e+02;7.185437e-01;7.178445e-01
163;1.640000;2.016432e+02;7.375696e-01;7.548078e-01
164;1.650000;2.081661e+02;7.582124e-01;7.885215e-01
165;1.660000;2.134617e+02;7.769508e-01;9.891174e-01
166;1.670000;2.170443e+02;7.855831e-01;7.956880e-01
167;1.680000;2.183578e+02;7.817153e-01;1.327684e+00
168;1.690000;2.180256e+02;7.703223e-01;1.504950e+00
169;1.700000;2.150632e+02;7.534401e-01;2.043555e+00
170;1.710000;1.420729e+02;7.220070e-01;1.511788e+00
171;1.720000;7.016644e+01;6.753433e-01;1.447235e+00
172;1.730000;0;6.385821e-01;1.227786e+00
173;1.740000;0;6.274258e-01;1.155381e+00
174;1.750000;0;6.488211e-01;1.093358e+00
175;1.760000;6.747710e+01;6.837516e-01;7.646795e-01
176;1.770000;1.375997e+02;7.266228e-01;8.769796e-01
177;1.780000;2.082365e+02;7.629279e-01;9.712222e-01
178;1.790000;2.110544e+02;7.903350e-01;1.259647e+00
179;1.800000;2.109159e+02;8.040071e-01;1.606948e+00
180;1.810000;2.100125e+02;8.086435e-01;1.667545e+00
181;1.820000;2.087032e+02;8.092721e-01;1.470129e+00
182;1.830000;2.070153e+02;8.068468e-01;1.228396e+00
183;1.840000;2.053235e+02;8.008148e-01;1.142669e+00
184;1.850000;2.035578e+02;7.857457e-01;1.431743e+00
185;1.860000;2.016687e+02;7.645195e-01;1.421342e+00
186;1.870000;2.017618e+02;7.547529e-01;1.324772e+00
187;1.880000;2.038477e+02;7.593220e-01;1.208309e+00
188;1.890000;2.073916e+02;7.728361e-01;1.129094e+00
189;1.900000;2.096735e+02;7.807365e-01;1.217696e+00
190;1.910000;2.114974e+02;7.820144e-01;1.279617e+00
191;1.920000;2.126335e+02;7.782504e-01;1.389960e+00
192;1.930000;2.136533e+02;7.750869e-01;1.346789e+00
193;1.940000;2.152366e+02;7.743735e-01;1.442342e+00
194;1.950000;2.185914e+02;7.757334e-01;1.419800e+00
195;1.960000;2.229639e+02;7.750595e-01;1.263699e+00
196;1.970000;2.278601e+02;7.713824e-01;9.530317e-01
197;1.980000;2.336375e+02;7.671159e-01;8.447933e-01
198;1.990000;2.419987e+02;7.634583e-01;9.127019e-01
199;2.000000;2.522466e+02;7.634646e-01;8.273563e-01
200;2.010000;2.636155e+02;7.744836e-01;8.074991e-01
201;2.020000;2.720539e+02;7.839165e-01;7.152216e-01
202;2.030000;2.771525e+02;7.850978e-01;1.397579e+00
203;2.040000;2.776488e+02;7.745906e-01;1.381569e+00
204;2.050000;1.850402e+02;7.366757e-01;1.426828e+00
205;2.060000;9.208447e+01;6.850550e-01;1.114042e+00
206;2.070000;0;6.374970e-01;9.656804e-01
207;2.080000;0;5.948552e-01;7.603130e-01
208;2.090000;0;5.673479e-01;3.472395e-01
209;2.100000;0;5.171706e-01;2.057087e-01
210;2.110000;0;4.991206e-01;2.025596e-01
211;2.120000;0;4.931353e-01;1.679146e-01
212;2.130000;0;5.002421e-01;1.458961e-01
213;2.140000;7.752087e+01;5.688083e-01;1.404914e-01
214;2.150000;1.527642e+02;6.515430e-01;1.694954e-01
215;2.160000;2.271447e+02;7.503648e-01;1.915138e-01
216;2.170000;2.235284e+02;7.819203e-01;2.891168e-01
217;2.180000;2.213542e+02;7.886012e-01;3.537101e-01
218;2.190000;2.173675e+02;7.698967e-01;5.555686e-01
219;2.200000;2.132501e+02;7.603736e-01;8.721015e-01
220;2.210000;2.084416e+02;7.571777e-01;9.436919e-01
221;2.220000;2.052242e+02;7.678826e-01;9.449421e-01
222;2.230000;1.994582e+02;7.611098e-01;8.727736e-01
223;2.240000;1.935781e+02;7.636268e-01;1.083239e+00
224;2.250000;1.883822e+02;7.756974e-01;1.418268e+00
225;2.260000;1.861529e+02;7.982850e-01;1.271662e+00
226;2.270000;1.855920e+02;8.108953e-01;9.070323e-01
227;2.280000;1.854271e+02;8.144724e-01;8.046163e-01
228;2.290000;1.855376e+02;8.089719e-01;1.221132e+00
229;2.300000;1.855968e+02;7.999765e-01;1.534145e+00
230;2.310000;1.852375e+02;7.872418e-01;1.959213e+00
231;2.320000;1.841323e+02;7.659628e-01;2.154032e+00
232;2.330000;1.846926e+02;7.512352e-01;2.187533e+00
233;2.340000;1.868635e+02;7.509336e-01;1.572372e+00
234;2.350000;1.901315e+02;7.652879e-01;8.110588e-01
235;2.360000;1.917982e+02;7.744927e-01;8.383860e-01
236;2.370000;1.914242e+02;7.750337e-01;1.161297e+00
237;2.380000;1.899440e+02;7.739534e-01;1.641918e+00
238;2.390000;1.882744e+02;7.751858e-01;1.535079e+00
239;2.400000;1.871607e+02;7.769488e-01;1.301341e+00
240;2.410000;1.863555e+02;7.774205e-01;1.069063e+00
241;2.420000;1.853104e+02;7.774363e-01;1.047787e+00
