frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;1.821298e-01;6.379383e-02
1;0.020000;0;3.521423e-01;5.909492e-02
2;0.030000;0;5.013615e-01;7.504164e-02
3;0.040000;0;4.730773e-01;3.551579e-01
4;0.050000;0;4.575011e-01;3.559972e-01
5;0.060000;0;4.499352e-01;4.385566e-01
6;0.070000;0;4.863995e-01;2.454274e-01
7;0.080000;0;5.645092e-01;3.370275e-01
8;0.090000;4.762653e+01;6.710402e-01;2.491903e-01
9;0.100000;9.462445e+01;7.372939e-01;2.699188e-01
10;0.110000;1.408348e+02;7.592859e-01;4.445061e-01
11;0.120000;1.384172e+02;7.627752e-01;7.168587e-01
12;0.130000;1.356895e+02;7.529914e-01;9.511449e-01
13;0.140000;1.327491e+02;7.389628e-01;1.852014e+00
14;0.150000;8.754017e+01;7.167863e-01;1.842809e+00
15;0.160000;4.326994e+01;6.874158e-01;1.919403e+00
16;0.170000;0;6.372460e-01;9.898228e-01
17;0.180000;0;5.589969e-01;8.380651e-01
18;0.190000;0;5.096173e-01;4.974363e-01
19;0.200000;0;5.023866e-01;2.817430e-01
20;0.210000;0;5.352326e-01;1.656775e-01
21;0.220000;0;5.762904e-01;1.041270e-01
22;0.230000;0;5.879815e-01;1.445529e-01
23;0.240000;0;5.752969e-01;2.197469e-01
24;0.250000;0;5.273063e-01;5.260776e-01
25;0.260000;0;5.096781e-01;4.662437e-01
26;0.270000;0;5.261357e-01;5.134082e-01
27;0.280000;0;5.424861e-01;3.815916e-01
28;0.290000;0;5.107270e-01;5.693183e-01
29;0.300000;0;5.239508e-01;6.666356e-01
30;0.310000;0;5.769138e-01;6.831074e-01
31;0.320000;4.835347e+01;6.743292e-01;5.935058e-01
32;0.330000;9.786597e+01;7.171220e-01;5.419241e-01
33;0.340000;1.483719e+02;7.349324e-01;3.360060e-01
34;0.350000;1.511232e+02;7.403818e-01;2.680118e-01
35;0.360000;1.528842e+02;7.437367e-01;4.288507e-01
36;0.370000;1.533067e+02;7.395012e-01;5.034626e-01
37;0.380000;1.527291e+02;7.280159e-01;8.526661e-01
38;0.390000;1.014556e+02;7.118709e-01;7.521984e-01
39;0.400000;5.052721e+01;6.842063e-01;7.849269e-01
40;0.410000;0;6.316151e-01;5.285172e-01
41;0.420000;0;5.896708e-01;3.206043e-01
42;0.430000;0;5.124310e-01;2.321512e-01
43;0.440000;0;4.681520e-01;1.060123e-01
44;0.450000;0;4.242361e-01;9.739036e-02
45;0.460000;0;4.575064e-01;7.992292e-02
46;0.470000;0;4.610786e-01;1.266211e-01
47;0.480000;0;4.532947e-01;1.022309e-01
48;0.490000;0;4.275788e-01;1.535525e-01
49;0.500000;0;4.332207e-01;1.359350e-01
50;0.510000;0;4.290065e-01;1.868493e-01
51;0.520000;0;4.293425e-01;1.728638e-01
52;0.530000;0;4.292130e-01;1.724229e-01
53;0.540000;0;4.407581e-01;1.699746e-01
54;0.550000;0;4.361695e-01;1.803907e-01
55;0.560000;0;4.411795e-01;1.966611e-01
56;0.570000;0;4.681320e-01;1.606550e-01
57;0.580000;0;5.082527e-01;1.384533e-01
