frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;8.187708e+01;2.736902e-01;1.044513e+00
1;0.020000;1.631060e+02;5.463346e-01;1.223680e+00
2;0.030000;2.438503e+02;8.176579e-01;1.232214e+00
3;0.040000;2.421917e+02;8.077398e-01;9.863344e-01
4;0.050000;2.409369e+02;7.932448e-01;1.239887e+00
5;0.060000;2.405488e+02;7.837868e-01;1.109055e+00
6;0.070000;2.403214e+02;7.825062e-01;1.090246e+00
7;0.080000;2.392162e+02;7.925072e-01;7.059218e-01
8;0.090000;2.374704e+02;8.061723e-01;5.704230e-01
9;0.100000;2.359561e+02;8.197448e-01;6.169720e-01
10;0.110000;2.353258e+02;8.234705e-01;3.544922e-01
11;0.120000;2.341128e+02;8.129117e-01;5.393915e-01
12;0.130000;2.320560e+02;7.969385e-01;4.309624e-01
13;0.140000;2.287567e+02;7.657118e-01;3.853970e-01
14;0.150000;1.513593e+02;7.050428e-01;3.215665e-01
15;0.160000;7.493930e+01;6.224166e-01;4.862383e-01
16;0.170000;0;5.652566e-01;4.714835e-01
17;0.180000;0;5.528851e-01;4.045070e-01
18;0.190000;0;5.726456e-01;2.201249e-01
19;0.200000;0;5.722285e-01;2.557158e-01
20;0.210000;0;5.734989e-01;2.382839e-01
21;0.220000;0;5.529948e-01;2.469444e-01
22;0.230000;0;5.353588e-01;2.257331e-01
23;0.240000;0;5.693789e-01;2.822426e-01
24;0.250000;8.213598e+01;6.473928e-01;4.054634e-01
25;0.260000;1.628240e+02;7.511814e-01;4.503797e-01
26;0.270000;2.410390e+02;7.963009e-01;3.867405e-01
27;0.280000;2.349142e+02;8.169784e-01;7.909329e-01
28;0.290000;2.288516e+02;8.250024e-01;7.360340e-01
29;0.300000;2.244449e+02;8.281696e-01;1.255307e+00
30;0.310000;2.214846e+02;8.186670e-01;1.349333e+00
31;0.320000;2.185422e+02;7.837293e-01;1.304870e+00
32;0.330000;1.447339e+02;6.987757e-01;8.910615e-01
33;0.340000;7.168304e+01;6.087471e-01;2.812729e-01
34;0.350000;0;5.683560e-01;4.334694e-01
35;0.360000;0;5.549535e-01;4.209493e-01
36;0.370000;0;5.763133e-01;4.194415e-01
37;0.380000;0;5.644712e-01;3.416729e-01
38;0.390000;0;5.788248e-01;1.932857e-01
39;0.400000;0;5.564311e-01;1.722816e-01
40;0.410000;0;5.468982e-01;1.135170e-01
41;0.420000;0;5.213472e-01;1.289034e-01
42;0.430000;1.001219e+02;5.853781e-01;1.138554e-01
43;0.440000;2.004179e+02;6.665165e-01;1.387112e-01
44;0.450000;3.014050e+02;7.748855e-01;2.078228e-01
45;0.460000;3.038589e+02;8.158222e-01;2.751705e-01
46;0.470000;3.085653e+02;8.378982e-01;9.100844e-01
47;0.480000;3.143164e+02;8.516771e-01;1.584989e+00
48;0.490000;3.198758e+02;8.619523e-01;1.772915e+00
49;0.500000;3.249564e+02;8.661627e-01;1.330446e+00
50;0.510000;3.307329e+02;8.647282e-01;9.318654e-01
51;0.520000;3.383627e+02;8.603659e-01;1.052634e+00
52;0.530000;3.470612e+02;8.599298e-01;1.436173e+00
53;0.540000;3.557326e+02;8.609765e-01;1.953110e+00
54;0.550000;3.631960e+02;8.648955e-01;2.362633e+00
55;0.560000;3.687213e+02;8.652568e-01;2.619031e+00
56;0.570000;3.720309e+02;8.524773e-01;2.485480e+00
57;0.580000;3.698397e+02;8.014268e-01;2.164293e+00
58;0.590000;3.541135e+02;7.619504e-01;1.728573e+00
59;0.600000;3.341675e+02;7.212061e-01;1.278273e+00
60;0.610000;2.131303e+02;6.929185e-01;9.862688e-01
61;0.620000;1.045497e+02;6.413284e-01;6.600952e-01
62;0.630000;0;5.707446e-01;3.856312e-01
63;0.640000;0;5.445260e-01;2.080895e-01
64;0.650000;0;5.354916e-01;1.171103e-01
65;0.660000;0;5.633016e-01;1.613050e-01
66;0.670000;0;5.660767e-01;2.187502e-01
67;0.680000;0;5.707827e-01;5.175404e-01
68;0.690000;0;5.482897e-01;5.495018e-01
69;0.700000;0;5.524396e-01;5.529507e-01
70;0.710000;0;5.740660e-01;2.978717e-01
71;0.720000;0;6.268413e-01;2.310722e-01
72;0.730000;0;6.390295e-01;2.243652e-01
73;0.740000;0;6.240484e-01;2.398993e-01
74;0.750000;0;6.176696e-01;3.097558e-01
75;0.760000;0;6.273919e-01;2.879631e-01
76;0.770000;0;6.426563e-01;3.591255e-01
77;0.780000;0;6.219999e-01;3.280377e-01
78;0.790000;0;6.062834e-01;3.514688e-01
79;0.800000;0;5.856157e-01;3.764758e-01
80;0.810000;0;5.999890e-01;4.425105e-01
81;0.820000;0;5.905085e-01;4.332470e-01
82;0.830000;0;5.970672e-01;3.599690e-01
83;0.840000;0;5.987975e-01;2.421674e-01
84;0.850000;0;6.109657e-01;3.266503e-01
85;0.860000;0;5.975339e-01;3.650806e-01
86;0.870000;0;5.926344e-01;4.605428e-01
87;0.880000;0;5.973778e-01;4.484767e-01
88;0.890000;0;6.047189e-01;3.667317e-01
89;0.900000;0;5.746291e-01;3.705743e-01
90;0.910000;0;5.625480e-01;2.448290e-01
91;0.920000;0;5.781348e-01;2.287183e-01
92;0.930000;0;6.192212e-01;9.851253e-02
93;0.940000;0;6.309224e-01;1.322911e-01
94;0.950000;0;6.420829e-01;2.348199e-01
95;0.960000;1.072824e+02;6.955746e-01;7.061927e-01
96;0.970000;2.145076e+02;7.760299e-01;9.847355e-01
97;0.980000;3.205825e+02;8.412094e-01;1.350376e+00
