frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;2.201871e-01;5.720099e-01
1;0.020000;0;4.385189e-01;4.979414e-01
2;0.030000;0;6.492643e-01;4.145827e-01
3;0.040000;0;6.456161e-01;2.820598e-01
4;0.050000;0;6.410244e-01;2.518406e-01
5;0.060000;0;6.458549e-01;1.765230e-01
6;0.070000;0;6.474093e-01;1.854832e-01
7;0.080000;0;6.485201e-01;1.727756e-01
8;0.090000;0;6.433312e-01;2.026315e-01
9;0.100000;0;6.381353e-01;1.936713e-01
10;0.110000;0;6.375008e-01;2.066600e-01
11;0.120000;0;6.482051e-01;1.855068e-01
12;0.130000;0;6.637080e-01;2.399338e-01
13;0.140000;0;6.813338e-01;2.321246e-01
14;0.150000;4.165001e+01;6.999657e-01;2.705803e-01
15;0.160000;8.485851e+01;7.163466e-01;2.693072e-01
16;0.170000;1.291505e+02;7.328752e-01;4.768520e-01
17;0.180000;1.327450e+02;7.360015e-01;6.838408e-01
18;0.190000;8.953651e+01;7.242777e-01;6.735246e-01
19;0.200000;4.524449e+01;7.090402e-01;5.311579e-01
20;0.210000;4.849293e+01;7.191122e-01;2.961872e-01
21;0.220000;9.781783e+01;7.423409e-01;3.579828e-01
22;0.230000;1.479869e+02;7.641008e-01;8.158226e-01
23;0.240000;1.508169e+02;7.652782e-01;1.518569e+00
24;0.250000;1.533456e+02;7.598440e-01;1.754543e+00
25;0.260000;1.031765e+02;7.324173e-01;1.831860e+00
26;0.270000;1.054526e+02;7.139913e-01;1.661140e+00
27;0.280000;1.088517e+02;7.100031e-01;1.733094e+00
28;0.290000;1.645977e+02;7.327083e-01;1.477557e+00
29;0.300000;1.675014e+02;7.440910e-01;1.159733e+00
30;0.310000;1.710508e+02;7.329135e-01;1.243014e+00
31;0.320000;1.736341e+02;7.253214e-01;1.280963e+00
32;0.330000;1.751809e+02;7.292588e-01;1.340673e+00
33;0.340000;1.746440e+02;7.497517e-01;1.192893e+00
34;0.350000;1.744626e+02;7.632181e-01;1.145406e+00
35;0.360000;1.739020e+02;7.655460e-01;1.360947e+00
36;0.370000;1.719802e+02;7.565904e-01;1.039717e+00
37;0.380000;1.685767e+02;7.486954e-01;8.851008e-01
38;0.390000;1.649624e+02;7.412609e-01;6.928690e-01
39;0.400000;1.635676e+02;7.333360e-01;9.342588e-01
40;0.410000;1.690293e+02;7.235107e-01;7.899647e-01
41;0.420000;1.783900e+02;7.281719e-01;7.456747e-01
42;0.430000;1.880081e+02;7.484851e-01;6.307476e-01
43;0.440000;1.930562e+02;7.777781e-01;8.172842e-01
44;0.450000;1.953773e+02;7.999052e-01;1.195645e+00
45;0.460000;1.964270e+02;8.129380e-01;1.587701e+00
46;0.470000;1.966927e+02;8.175061e-01;1.998649e+00
47;0.480000;1.964064e+02;8.148194e-01;2.145325e+00
48;0.490000;1.954794e+02;8.066396e-01;2.336884e+00
49;0.500000;1.939146e+02;7.876382e-01;2.319873e+00
50;0.510000;1.921652e+02;7.738869e-01;2.135816e+00
51;0.520000;1.909579e+02;7.693846e-01;1.800621e+00
52;0.530000;1.896911e+02;7.760389e-01;1.237550e+00
53;0.540000;1.889084e+02;7.720986e-01;6.891544e-01
54;0.550000;1.862791e+02;7.628463e-01;4.317978e-01
55;0.560000;1.833502e+02;7.616463e-01;5.068915e-01
56;0.570000;1.792680e+02;7.707179e-01;9.575856e-01
57;0.580000;1.756119e+02;7.825100e-01;1.735803e+00
58;0.590000;1.721244e+02;7.878613e-01;2.376445e+00
59;0.600000;1.691121e+02;7.892283e-01;2.462765e+00
60;0.610000;1.667298e+02;7.814659e-01;1.895304e+00
61;0.620000;1.640062e+02;7.525849e-01;1.527421e+00
62;0.630000;1.083627e+02;7.123926e-01;1.171782e+00
63;0.640000;5.354845e+01;6.488557e-01;1.024721e+00
64;0.650000;0;5.941319e-01;6.601657e-01
65;0.660000;0;5.617676e-01;5.739507e-01
66;0.670000;0;5.464528e-01;3.729900e-01
67;0.680000;0;5.160896e-01;3.454238e-01
68;0.690000;0;4.752243e-01;2.221557e-01
69;0.700000;0;4.521500e-01;1.845199e-01
70;0.710000;0;4.515530e-01;1.386592e-01
71;0.720000;0;3.022401e-01;1.800629e-01
72;0.730000;0;1.494261e-01;2.249534e-01
73;0.740000;0;1.511094e-01;3.338727e-01
74;0.750000;0;3.158612e-01;3.402593e-01
75;0.760000;0;3.158612e-01;3.988073e-01
76;0.770000;0;3.541243e-01;4.240941e-01
77;0.780000;6.354564e+01;4.265945e-01;4.875774e-01
78;0.790000;1.277363e+02;6.825559e-01;4.605044e-01
79;0.800000;1.926080e+02;7.560396e-01;5.235471e-01
80;0.810000;1.945177e+02;7.861106e-01;8.177997e-01
81;0.820000;1.959922e+02;7.995024e-01;1.213127e+00
82;0.830000;1.967136e+02;8.054163e-01;1.304149e+00
83;0.840000;1.966175e+02;8.070047e-01;1.090230e+00
84;0.850000;1.957325e+02;8.043649e-01;7.984360e-01
85;0.860000;1.943239e+02;7.991412e-01;7.457493e-01
86;0.870000;1.923419e+02;7.874002e-01;7.597935e-01
87;0.880000;1.275617e+02;7.539055e-01;1.150906e+00
88;0.890000;1.249520e+02;7.444663e-01;1.275936e+00
89;0.900000;1.229914e+02;7.439017e-01;1.306181e+00
90;0.910000;1.834155e+02;7.661424e-01;1.139415e+00
91;0.920000;1.815011e+02;7.672474e-01;8.084299e-01
92;0.930000;1.788192e+02;7.647910e-01;1.117832e+00
93;0.940000;1.762255e+02;7.654770e-01;8.579696e-01
94;0.950000;1.737411e+02;7.710111e-01;9.704022e-01
95;0.960000;1.711399e+02;7.797304e-01;5.694407e-01
96;0.970000;1.685420e+02;7.886999e-01;1.014103e+00
97;0.980000;1.659538e+02;7.903716e-01;1.317412e+00
98;0.990000;1.635119e+02;7.814295e-01;1.751463e+00
99;1.000000;1.606384e+02;7.536271e-01;1.437210e+00
100;1.010000;1.060507e+02;7.147205e-01;1.313727e+00
101;1.020000;5.235909e+01;6.414810e-01;9.424482e-01
102;1.030000;0;5.751594e-01;8.650576e-01
103;1.040000;0;5.145648e-01;5.765257e-01
104;1.050000;0;5.032563e-01;4.059314e-01
105;1.060000;0;4.985074e-01;5.226690e-01
106;1.070000;0;5.089136e-01;5.809307e-01
107;1.080000;0;5.184227e-01;7.645524e-01
108;1.090000;0;5.251980e-01;7.246950e-01
109;1.100000;0;5.073292e-01;1.104319e+00
110;1.110000;0;5.096750e-01;1.128309e+00
111;1.120000;0;4.970457e-01;9.141657e-01
112;1.130000;0;5.110178e-01;8.214008e-01
113;1.140000;0;5.398967e-01;6.780182e-01
114;1.150000;6.344360e+01;6.227123e-01;7.811225e-01
115;1.160000;1.259177e+02;7.044151e-01;4.708706e-01
116;1.170000;1.873871e+02;7.462875e-01;6.649239e-01
117;1.180000;1.830494e+02;7.426559e-01;1.115178e+00
118;1.190000;1.205753e+02;7.245515e-01;1.146473e+00
119;1.200000;5.910592e+01;6.713710e-01;1.353377e+00
120;1.210000;0;6.319631e-01;9.074659e-01
121;1.220000;0;3.989387e-01;1.114539e+00
122;1.230000;0;2.001643e-01;6.068029e-01
123;1.240000;0;2.044325e-01;5.029447e-01
124;1.250000;0;2.044325e-01;1.809387e-01
125;1.260000;0;4.057170e-01;1.235568e-01
126;1.270000;0;2.012846e-01;8.020294e-02
127;1.280000;0;2.012846e-01;8.963885e-02
128;1.290000;0;2.015966e-01;1.018396e-01
129;1.300000;0;2.015966e-01;9.632621e-02
130;1.310000;0;3.593461e-01;8.452424e-02
131;1.320000;0;1.577495e-01;2.920844e-01
132;1.330000;0;3.667128e-01;3.245302e-01
133;1.340000;6.796381e+01;4.449044e-01;4.496537e-01
134;1.350000;1.383507e+02;6.898177e-01;3.053628e-01
135;1.360000;2.093736e+02;7.401894e-01;3.926482e-01
136;1.370000;2.126700e+02;7.671127e-01;6.956127e-01
137;1.380000;2.132957e+02;7.849109e-01;8.435139e-01
138;1.390000;2.124681e+02;7.872441e-01;1.011548e+00
139;1.400000;2.104332e+02;7.851347e-01;1.021770e+00
140;1.410000;2.070465e+02;7.785060e-01;1.380539e+00
141;1.420000;2.026885e+02;7.658119e-01;1.528252e+00
142;1.430000;1.965971e+02;7.461240e-01;1.575004e+00
143;1.440000;1.289711e+02;7.196605e-01;1.472824e+00
144;1.450000;6.313397e+01;7.060566e-01;1.405354e+00
145;1.460000;0;6.962852e-01;1.195833e+00
146;1.470000;5.668857e+01;7.042212e-01;9.171359e-01
147;1.480000;1.139279e+02;7.198060e-01;6.820161e-01
148;1.490000;1.713472e+02;7.466514e-01;6.702321e-01
149;1.500000;1.717467e+02;7.692370e-01;8.015487e-01
150;1.510000;1.709880e+02;7.805635e-01;9.252641e-01
151;1.520000;1.696389e+02;7.873452e-01;9.294812e-01
152;1.530000;1.684095e+02;7.886499e-01;1.018970e+00
153;1.540000;1.673902e+02;7.840180e-01;9.978954e-01
154;1.550000;1.659289e+02;7.717120e-01;1.139251e+00
155;1.560000;1.637051e+02;7.583153e-01;1.011012e+00
156;1.570000;1.608461e+02;7.432718e-01;9.755256e-01
157;1.580000;1.586546e+02;7.299259e-01;6.470833e-01
158;1.590000;1.050196e+02;7.129614e-01;6.261554e-01
159;1.600000;5.241732e+01;6.996484e-01;4.843612e-01
160;1.610000;6.062216e+01;7.029446e-01;5.716247e-01
161;1.620000;1.237014e+02;7.258844e-01;3.403041e-01
162;1.630000;1.875736e+02;7.594664e-01;6.445480e-01
163;1.640000;1.910693e+02;7.849643e-01;6.217446e-01
164;1.650000;1.920653e+02;7.991840e-01;1.270825e+00
165;1.660000;1.916917e+02;7.997854e-01;1.625530e+00
166;1.670000;1.903843e+02;7.877982e-01;1.608828e+00
167;1.680000;1.884968e+02;7.667111e-01;1.241874e+00
168;1.690000;1.249981e+02;7.232562e-01;9.907057e-01
169;1.700000;6.218773e+01;6.927168e-01;1.069316e+00
170;1.710000;6.322394e+01;6.905870e-01;8.080446e-01
171;1.720000;1.263158e+02;7.200271e-01;4.609613e-01
172;1.730000;1.263158e+02;7.267656e-01;3.901856e-01
173;1.740000;6.309181e+01;6.786585e-01;3.812558e-01
174;1.750000;0;5.848576e-01;2.987659e-01
175;1.760000;0;5.403795e-01;2.008160e-01
176;1.770000;6.423006e+01;5.924895e-01;1.563847e-01
177;1.780000;1.285248e+02;6.985834e-01;2.082808e-01
178;1.790000;1.927614e+02;7.790172e-01;3.108878e-01
179;1.800000;1.924813e+02;7.993785e-01;8.861979e-01
180;1.810000;1.914647e+02;8.054245e-01;1.239093e+00
181;1.820000;1.895051e+02;8.020912e-01;1.258310e+00
182;1.830000;1.865854e+02;7.929764e-01;1.320538e+00
183;1.840000;1.829684e+02;7.827694e-01;1.367571e+00
184;1.850000;1.787923e+02;7.639642e-01;1.598448e+00
185;1.860000;1.177621e+02;7.341904e-01;1.665700e+00
186;1.870000;5.810097e+01;6.929931e-01;1.769213e+00
187;1.880000;0;6.619039e-01;1.586716e+00
188;1.890000;0;6.402954e-01;1.286843e+00
189;1.900000;0;6.325290e-01;9.918590e-01
190;1.910000;0;6.312297e-01;8.059886e-01
191;1.920000;0;6.527620e-01;8.426701e-01
192;1.930000;5.584616e+01;6.850886e-01;7.294944e-01
193;1.940000;1.134304e+02;7.204968e-01;1.056224e+00
194;1.950000;1.722912e+02;7.421641e-01;6.590570e-01
195;1.960000;1.756708e+02;7.561435e-01;9.185217e-01
196;1.970000;1.774397e+02;7.635536e-01;1.056455e+00
197;1.980000;1.778052e+02;7.674794e-01;1.248375e+00
198;1.990000;1.773159e+02;7.653651e-01;9.810298e-01
199;2.000000;1.759371e+02;7.581087e-01;9.443855e-01
200;2.010000;1.736200e+02;7.540497e-01;9.474719e-01
201;2.020000;1.715605e+02;7.524257e-01;1.183821e+00
202;2.030000;1.699912e+02;7.565315e-01;1.026631e+00
203;2.040000;1.690838e+02;7.603284e-01;1.236251e+00
