frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;5.090879e+01;2.510783e-01;4.278134e-01
1;0.020000;1.007098e+02;4.964510e-01;9.113867e-01
2;0.030000;1.484014e+02;7.337678e-01;1.252469e+00
3;0.040000;9.749255e+01;7.087459e-01;1.318066e+00
4;0.050000;4.769155e+01;6.655595e-01;1.185390e+00
5;0.060000;0;5.729519e-01;1.103976e+00
6;0.070000;0;4.963748e-01;1.304827e+00
7;0.080000;0;4.636054e-01;1.160091e+00
8;0.090000;0;4.926295e-01;1.284637e+00
9;0.100000;0;4.921930e-01;1.611039e+00
10;0.110000;0;5.255023e-01;1.553334e+00
11;0.120000;0;5.716456e-01;1.175277e+00
12;0.130000;4.342574e+01;6.684942e-01;7.896528e-01
13;0.140000;8.581027e+01;7.197998e-01;6.791422e-01
14;0.150000;1.274559e+02;7.568282e-01;7.405909e-01
15;0.160000;1.251365e+02;7.635048e-01;9.887395e-01
16;0.170000;1.232592e+02;7.507694e-01;1.140050e+00
17;0.180000;8.161362e+01;7.179745e-01;9.703668e-01
18;0.190000;4.050725e+01;6.719902e-01;6.982272e-01
19;0.200000;0;6.391079e-01;6.110663e-01
20;0.210000;0;6.139821e-01;7.413960e-01
21;0.220000;0;5.829740e-01;5.614493e-01
22;0.230000;0;5.463808e-01;3.054567e-01
23;0.240000;0;4.872458e-01;2.523759e-01
24;0.250000;0;4.482537e-01;2.720385e-01
25;0.260000;0;4.287321e-01;3.123452e-01
26;0.270000;0;4.781473e-01;2.960416e-01
27;0.280000;0;5.387862e-01;6.508188e-01
28;0.290000;0;6.148041e-01;7.916920e-01
29;0.300000;3.977464e+01;6.717030e-01;1.116910e+00
30;0.310000;7.994949e+01;7.253591e-01;9.481346e-01
31;0.320000;1.205507e+02;7.511917e-01;1.127440e+00
32;0.330000;1.212914e+02;7.600174e-01;1.251837e+00
33;0.340000;1.212173e+02;7.627785e-01;1.479532e+00
34;0.350000;1.202922e+02;7.550196e-01;1.209641e+00
35;0.360000;7.977688e+01;7.330461e-01;1.461927e+00
36;0.370000;3.967611e+01;7.061047e-01;1.447732e+00
37;0.380000;3.616333e+01;6.974156e-01;1.518580e+00
38;0.390000;7.224413e+01;7.078862e-01;7.403168e-01
39;0.400000;1.086100e+02;7.244694e-01;4.430983e-01
40;0.410000;7.244662e+01;7.161949e-01;4.670158e-01
41;0.420000;7.679516e+01;7.064832e-01;4.166624e-01
42;0.430000;8.144011e+01;7.089150e-01;2.742729e-01
43;0.440000;1.226084e+02;7.312161e-01;3.951762e-01
44;0.450000;1.233803e+02;7.526173e-01;7.755571e-01
45;0.460000;1.239060e+02;7.628478e-01;7.520759e-01
46;0.470000;1.249631e+02;7.630562e-01;8.513002e-01
47;0.480000;1.266934e+02;7.604952e-01;6.407185e-01
48;0.490000;1.287839e+02;7.598853e-01;1.181591e+00
49;0.500000;1.309068e+02;7.639479e-01;1.035637e+00
50;0.510000;1.329486e+02;7.708963e-01;1.402593e+00
51;0.520000;1.349923e+02;7.747453e-01;9.576009e-01
52;0.530000;1.375073e+02;7.728099e-01;1.156892e+00
53;0.540000;1.402861e+02;7.700130e-01;1.131162e+00
54;0.550000;1.431760e+02;7.677366e-01;1.846059e+00
55;0.560000;1.461546e+02;7.684350e-01;1.908180e+00
56;0.570000;1.494010e+02;7.651393e-01;1.591312e+00
57;0.580000;1.532347e+02;7.534507e-01;1.460196e+00
58;0.590000;1.582146e+02;7.449344e-01;9.561083e-01
59;0.600000;1.627911e+02;7.452034e-01;1.233349e+00
60;0.610000;1.661179e+02;7.512943e-01;1.217874e+00
61;0.620000;1.672722e+02;7.574208e-01;1.398599e+00
62;0.630000;1.682959e+02;7.572148e-01;1.013654e+00
63;0.640000;1.696385e+02;7.615383e-01;8.436536e-01
64;0.650000;1.706060e+02;7.648891e-01;9.792318e-01
65;0.660000;1.699006e+02;7.619147e-01;1.104620e+00
66;0.670000;1.674702e+02;7.514954e-01;5.958231e-01
67;0.680000;1.645165e+02;7.384090e-01;3.616222e-01
