frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;2.138768e-01;2.426875e+00
1;0.020000;0;2.138768e-01;2.109279e+00
2;0.030000;0;2.138768e-01;1.504566e+00
3;0.040000;0;2.350161e-01;1.224537e+00
4;0.050000;0;4.508892e-01;8.743252e-01
5;0.060000;0;6.738462e-01;7.386408e-01
6;0.070000;1.542928e+02;6.799663e-01;1.314309e+00
7;0.080000;3.085593e+02;7.054556e-01;1.457320e+00
8;0.090000;3.085593e+02;7.133160e-01;1.821366e+00
9;0.100000;1.542665e+02;6.585389e-01;1.415772e+00
10;0.110000;0;6.056634e-01;1.069711e+00
11;0.120000;0;5.931662e-01;7.668080e-01
12;0.130000;0;6.332246e-01;4.876105e-01
13;0.140000;4.915206e+01;6.792194e-01;4.996773e-01
14;0.150000;9.714085e+01;7.002482e-01;7.768159e-01
15;0.160000;1.441337e+02;7.183338e-01;9.662495e-01
16;0.170000;1.410756e+02;7.281690e-01;1.321008e+00
17;0.180000;1.380838e+02;7.317128e-01;1.089003e+00
18;0.190000;1.347117e+02;7.326762e-01;1.017084e+00
19;0.200000;1.313918e+02;7.409161e-01;1.070309e+00
20;0.210000;1.291087e+02;7.468154e-01;1.218658e+00
21;0.220000;8.548792e+01;7.330253e-01;1.060096e+00
22;0.230000;4.271385e+01;6.897204e-01;7.837882e-01
23;0.240000;0;6.650379e-01;6.482589e-01
24;0.250000;0;6.650191e-01;7.899637e-01
25;0.260000;5.827086e+01;6.915507e-01;6.791592e-01
26;0.270000;1.186651e+02;7.155417e-01;4.440300e-01
27;0.280000;1.799507e+02;7.395632e-01;7.834108e-01
28;0.290000;1.831404e+02;7.617994e-01;1.241150e+00
29;0.300000;2.442648e+02;7.700747e-01;1.398515e+00
30;0.310000;3.019639e+02;7.524104e-01;1.285253e+00
31;0.320000;2.405034e+02;7.274590e-01;1.023252e+00
32;0.330000;1.189847e+02;6.922746e-01;1.431142e+00
33;0.340000;1.048821e+02;6.918641e-01;1.509631e+00
34;0.350000;2.081597e+02;6.949174e-01;1.569673e+00
35;0.360000;2.081597e+02;7.052606e-01;1.544299e+00
36;0.370000;1.032777e+02;6.993080e-01;1.827913e+00
37;0.380000;0;6.940487e-01;1.638353e+00
38;0.390000;0;6.900050e-01;1.858171e+00
39;0.400000;0;6.901143e-01;1.176793e+00
40;0.410000;9.185699e+01;7.002363e-01;1.540205e+00
41;0.420000;1.836351e+02;7.188160e-01;8.214373e-01
42;0.430000;2.750528e+02;7.205303e-01;9.457300e-01
43;0.440000;1.831958e+02;7.126643e-01;5.881520e-01
44;0.450000;9.141773e+01;6.953512e-01;5.832936e-01
45;0.460000;0;6.686084e-01;4.246845e-01
46;0.470000;0;6.486735e-01;5.656167e-01
47;0.480000;0;6.399780e-01;6.762292e-01
48;0.490000;0;6.526425e-01;1.557955e+00
49;0.500000;0;6.336270e-01;1.794515e+00
50;0.510000;0;5.923073e-01;1.836701e+00
51;0.520000;0;5.625609e-01;9.461785e-01
52;0.530000;0;5.403633e-01;4.413406e-01
53;0.540000;0;5.432384e-01;4.250351e-01
54;0.550000;0;5.103673e-01;4.448286e-01
55;0.560000;0;3.383972e-01;5.064078e-01
56;0.570000;0;1.567795e-01;3.206884e-01
57;0.580000;0;2.122689e-01;3.951277e-01
58;0.590000;0;4.272521e-01;5.712099e-01
59;0.600000;0;6.445656e-01;7.763281e-01
60;0.610000;0;6.627737e-01;7.767344e-01
61;0.620000;0;4.477905e-01;7.761288e-01
62;0.630000;0;4.552307e-01;7.951064e-01
63;0.640000;0;4.411751e-01;1.025219e+00
64;0.650000;0;6.556969e-01;1.114328e+00
65;0.660000;0;6.184940e-01;8.074635e-01
66;0.670000;6.032091e+01;6.461975e-01;5.434265e-01
67;0.680000;1.201360e+02;6.886662e-01;1.950496e-01
68;0.690000;1.795156e+02;7.626045e-01;2.946850e-01
69;0.700000;1.779671e+02;7.824953e-01;2.386728e-01
70;0.710000;1.764134e+02;7.871955e-01;6.846263e-01
71;0.720000;1.742758e+02;7.811725e-01;1.250530e+00
72;0.730000;1.709948e+02;7.678392e-01;1.553537e+00
73;0.740000;1.665672e+02;7.564868e-01;1.580245e+00
74;0.750000;1.616910e+02;7.471556e-01;1.556394e+00
75;0.760000;1.570555e+02;7.440565e-01;2.021352e+00
76;0.770000;1.526861e+02;7.367382e-01;1.795557e+00
77;0.780000;1.479885e+02;7.268229e-01;1.589084e+00
78;0.790000;9.713253e+01;7.055337e-01;1.087107e+00
79;0.800000;9.080196e+01;7.033899e-01;1.190156e+00
80;0.810000;8.603352e+01;7.028374e-01;9.660044e-01
81;0.820000;8.603352e+01;7.095065e-01;7.652078e-01
82;0.830000;9.114447e+01;7.133045e-01;5.803609e-01
83;0.840000;9.766931e+01;7.315726e-01;5.489697e-01
84;0.850000;1.480242e+02;7.584658e-01;6.192721e-01
85;0.860000;1.505970e+02;7.794537e-01;1.127754e+00
86;0.870000;1.520129e+02;7.937832e-01;1.303131e+00
87;0.880000;1.520497e+02;7.965481e-01;1.450616e+00
88;0.890000;1.508058e+02;7.838513e-01;1.453602e+00
89;0.900000;9.996530e+01;7.439867e-01;1.775562e+00
90;0.910000;4.957370e+01;6.729875e-01;1.816088e+00
91;0.920000;0;6.327639e-01;1.351614e+00
92;0.930000;1.002541e+02;6.511437e-01;7.751570e-01
93;0.940000;2.010240e+02;6.953778e-01;5.200270e-01
94;0.950000;2.010240e+02;7.099952e-01;3.295726e-01
95;0.960000;1.007699e+02;6.432405e-01;2.123662e-01
96;0.970000;0;6.032168e-01;1.158087e-01
97;0.980000;0;5.698698e-01;1.073593e-01
98;0.990000;0;5.904521e-01;1.366704e-01
99;1.000000;0;5.977945e-01;1.423058e-01
100;1.010000;0;5.870118e-01;4.389775e-01
101;1.020000;0;5.944216e-01;4.710819e-01
102;1.030000;0;5.696127e-01;4.966260e-01
103;1.040000;0;5.994959e-01;2.462540e-01
104;1.050000;5.778894e+01;6.385152e-01;2.679321e-01
105;1.060000;1.146537e+02;7.140885e-01;2.955602e-01
106;1.070000;1.706564e+02;7.579898e-01;2.287372e-01
107;1.080000;1.677820e+02;7.648487e-01;2.401722e-01
108;1.090000;1.643726e+02;7.563953e-01;2.747381e-01
109;1.100000;1.605401e+02;7.400811e-01;7.635828e-01
110;1.110000;1.056255e+02;7.058387e-01;1.128214e+00
111;1.120000;5.217015e+01;6.820519e-01;1.845618e+00
112;1.130000;4.852480e+01;6.800907e-01;1.411739e+00
113;1.140000;9.734851e+01;7.028730e-01;1.210194e+00
114;1.150000;1.473417e+02;7.162898e-01;7.452624e-01
115;1.160000;9.881689e+01;7.074416e-01;9.746550e-01
116;1.170000;1.041896e+02;7.169809e-01;7.946275e-01
117;1.180000;1.087642e+02;7.399243e-01;6.401340e-01
118;1.190000;1.633729e+02;7.750862e-01;5.226530e-01
