frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;5.314750e+01;2.614623e-01;1.190955e+00
1;0.020000;1.058504e+02;5.226830e-01;1.337338e+00
2;0.030000;1.580512e+02;7.842727e-01;9.729781e-01
3;0.040000;1.565244e+02;7.797129e-01;1.243652e+00
4;0.050000;1.546305e+02;7.752928e-01;1.209435e+00
5;0.060000;1.525071e+02;7.712030e-01;1.404869e+00
6;0.070000;1.504269e+02;7.728785e-01;1.718268e+00
7;0.080000;1.485703e+02;7.778020e-01;1.264619e+00
8;0.090000;1.470889e+02;7.819741e-01;1.800385e+00
9;0.100000;1.458677e+02;7.816941e-01;1.304684e+00
10;0.110000;1.448754e+02;7.720258e-01;1.905180e+00
11;0.120000;1.437758e+02;7.552435e-01;1.330739e+00
12;0.130000;1.420912e+02;7.325749e-01;1.802526e+00
13;0.140000;9.413108e+01;7.018601e-01;1.469690e+00
14;0.150000;4.663466e+01;6.531363e-01;1.375724e+00
15;0.160000;4.589174e+01;6.565599e-01;8.145368e-01
16;0.170000;9.159595e+01;6.829019e-01;4.968310e-01
17;0.180000;1.374127e+02;7.274497e-01;3.641697e-01
18;0.190000;9.152096e+01;7.108085e-01;2.167790e-01
19;0.200000;4.581674e+01;6.716241e-01;2.362006e-01
20;0.210000;0;6.553698e-01;2.860508e-01
21;0.220000;0;6.653755e-01;2.526950e-01
22;0.230000;5.209354e+01;6.928465e-01;1.714551e-01
23;0.240000;1.066055e+02;7.089744e-01;2.376022e-01
24;0.250000;1.632177e+02;7.212615e-01;2.619904e-01
25;0.260000;1.694511e+02;7.343838e-01;5.825357e-01
26;0.270000;1.742548e+02;7.502376e-01;6.638091e-01
27;0.280000;1.771071e+02;7.627370e-01;8.293172e-01
28;0.290000;1.780583e+02;7.708971e-01;8.543255e-01
29;0.300000;1.775864e+02;7.702818e-01;7.943859e-01
30;0.310000;1.763273e+02;7.697204e-01;8.686534e-01
31;0.320000;1.745754e+02;7.642896e-01;7.131012e-01
32;0.330000;1.722843e+02;7.557507e-01;6.283779e-01
33;0.340000;1.692637e+02;7.450554e-01;7.340977e-01
34;0.350000;1.659718e+02;7.408735e-01;5.523503e-01
35;0.360000;1.624202e+02;7.370402e-01;4.669718e-01
36;0.370000;1.593328e+02;7.265677e-01;6.172563e-01
37;0.380000;1.050986e+02;7.039964e-01;1.048014e+00
38;0.390000;5.209746e+01;6.847394e-01;1.450766e+00
39;0.400000;0;6.278255e-01;1.168004e+00
40;0.410000;0;5.848733e-01;7.816534e-01
41;0.420000;0;5.678430e-01;4.283636e-01
42;0.430000;0;5.990053e-01;1.870761e-01
