frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;0;5.019329e-01
1;0.020000;0;1.637838e-01;3.375974e-01
2;0.030000;0;3.888640e-01;1.627703e-01
3;0.040000;0;5.777483e-01;5.160037e-02
4;0.050000;0;6.398992e-01;4.723706e-02
5;0.060000;7.369381e+01;6.682146e-01;4.821657e-02
6;0.070000;1.466167e+02;7.477786e-01;2.455442e-01
7;0.080000;2.193707e+02;7.974277e-01;5.181620e-01
8;0.090000;2.186602e+02;8.214419e-01;1.104591e+00
9;0.100000;2.192215e+02;8.297081e-01;1.021342e+00
10;0.110000;2.199195e+02;8.299708e-01;1.171703e+00
11;0.120000;2.196208e+02;8.235222e-01;1.038157e+00
12;0.130000;2.181183e+02;8.103666e-01;1.326691e+00
13;0.140000;2.153957e+02;7.791383e-01;1.144330e+00
14;0.150000;2.124385e+02;7.563699e-01;1.363655e+00
15;0.160000;2.062395e+02;7.366756e-01;1.238295e+00
16;0.170000;1.992627e+02;7.505504e-01;1.187620e+00
17;0.180000;1.923918e+02;7.659785e-01;8.401406e-01
18;0.190000;1.881405e+02;7.865753e-01;1.009642e+00
19;0.200000;1.847706e+02;7.868218e-01;1.141252e+00
20;0.210000;1.809745e+02;7.738612e-01;1.398893e+00
21;0.220000;1.761827e+02;7.451048e-01;1.421632e+00
22;0.230000;1.158001e+02;7.132998e-01;1.219392e+00
23;0.240000;5.673955e+01;6.850865e-01;6.817024e-01
24;0.250000;0;4.493817e-01;3.773142e-01
25;0.260000;0;4.269418e-01;3.348683e-01
26;0.270000;0;3.471674e-01;3.188250e-01
27;0.280000;0;5.478318e-01;1.695156e-01
28;0.290000;0;5.287488e-01;9.264883e-02
29;0.300000;0;5.360667e-01;4.965578e-02
30;0.310000;0;5.342680e-01;4.268420e-02
31;0.320000;5.923061e+01;5.870660e-01;9.244838e-02
32;0.330000;1.173669e+02;6.812673e-01;1.830564e-01
33;0.340000;1.747161e+02;7.313587e-01;2.824481e-01
34;0.350000;1.718588e+02;7.391949e-01;3.530481e-01
35;0.360000;1.687532e+02;7.363279e-01;5.673460e-01
36;0.370000;1.644869e+02;7.228850e-01;6.197559e-01
37;0.380000;1.081136e+02;4.768390e-01;6.111876e-01
38;0.390000;5.308287e+01;2.355141e-01;5.360754e-01
39;0.400000;0;0;4.582704e-01
40;0.410000;0;0;3.343958e-01
41;0.420000;0;0;1.120282e-01
42;0.430000;0;0;2.067453e-02
43;0.440000;0;1.884070e-01;3.030907e-02
44;0.450000;0;3.545835e-01;3.907577e-02
45;0.460000;0;5.339960e-01;3.709472e-02
46;0.470000;0;5.668735e-01;2.885926e-02
47;0.480000;6.210561e+01;6.454728e-01;9.458683e-02
48;0.490000;1.225112e+02;7.217981e-01;1.939492e-01
49;0.500000;1.820444e+02;7.709767e-01;9.808436e-01
50;0.510000;1.791772e+02;7.985919e-01;1.514436e+00
51;0.520000;1.779844e+02;8.171797e-01;1.483475e+00
52;0.530000;1.777635e+02;8.223068e-01;1.165432e+00
53;0.540000;1.780905e+02;8.251083e-01;5.757790e-01
54;0.550000;1.789019e+02;8.241720e-01;9.408386e-01
55;0.560000;1.800570e+02;8.225306e-01;1.125468e+00
56;0.570000;1.814319e+02;8.195819e-01;1.455057e+00
57;0.580000;1.829176e+02;8.162115e-01;1.222843e+00
58;0.590000;1.841842e+02;8.071127e-01;1.094413e+00
59;0.600000;1.858322e+02;7.889422e-01;1.106996e+00
60;0.610000;1.913405e+02;7.669611e-01;1.258255e+00
61;0.620000;1.990809e+02;7.624567e-01;1.043176e+00
62;0.630000;2.074502e+02;7.721534e-01;1.022991e+00
63;0.640000;2.127754e+02;7.866090e-01;9.253745e-01
64;0.650000;2.162025e+02;7.864215e-01;9.716275e-01
65;0.660000;2.172629e+02;7.680799e-01;1.129412e+00
66;0.670000;2.159931e+02;7.544847e-01;1.070191e+00
67;0.680000;2.126753e+02;7.375367e-01;9.152288e-01
68;0.690000;1.406574e+02;7.114568e-01;6.417959e-01
69;0.700000;6.958373e+01;6.338730e-01;6.088161e-01
70;0.710000;0;5.644222e-01;4.439850e-01
71;0.720000;0;5.420928e-01;2.156301e-01
72;0.730000;0;5.348623e-01;5.792324e-02
73;0.740000;0;5.257030e-01;3.442600e-02
74;0.750000;0;5.051528e-01;7.888948e-02
75;0.760000;0;5.074487e-01;9.903272e-02
76;0.770000;0;5.197493e-01;1.301252e-01
77;0.780000;0;5.258070e-01;1.658211e-01
78;0.790000;0;5.443289e-01;1.855826e-01
79;0.800000;0;5.554868e-01;2.065911e-01
80;0.810000;0;5.466580e-01;1.617854e-01
81;0.820000;0;5.225430e-01;2.471808e-01
82;0.830000;0;5.124111e-01;2.590772e-01
83;0.840000;0;5.218044e-01;2.311381e-01
84;0.850000;0;5.274051e-01;1.541647e-01
85;0.860000;0;5.193123e-01;8.370047e-02
86;0.870000;0;4.995632e-01;1.709519e-01
87;0.880000;0;4.990378e-01;1.889378e-01
88;0.890000;0;5.077252e-01;2.142920e-01
89;0.900000;0;5.064703e-01;2.055494e-01
90;0.910000;0;4.906556e-01;1.474722e-01
91;0.920000;0;4.845037e-01;1.844750e-01
92;0.930000;0;4.888572e-01;1.324166e-01
93;0.940000;0;5.115768e-01;1.697977e-01
94;0.950000;0;5.158828e-01;1.240173e-01
95;0.960000;0;5.265107e-01;1.549075e-01
96;0.970000;0;3.537436e-01;1.560798e-01
97;0.980000;0;1.770683e-01;1.681183e-01
98;0.990000;0;0;1.247289e-01
99;1.000000;0;0;8.146141e-02
100;1.010000;0;1.364905e-01;5.374633e-02
101;1.020000;0;3.592793e-01;3.436169e-02
102;1.030000;0;5.570285e-01;4.851539e-02
103;1.040000;0;5.990253e-01;4.761538e-02
104;1.050000;0;5.494220e-01;6.129770e-02
105;1.060000;0;5.180192e-01;1.199717e-01
106;1.070000;0;5.107037e-01;3.628537e-01
107;1.080000;0;5.169023e-01;5.087578e-01
108;1.090000;0;5.283054e-01;6.384346e-01
109;1.100000;0;5.461597e-01;8.360450e-01
110;1.110000;0;5.800104e-01;8.567663e-01
111;1.120000;8.377171e+01;6.478530e-01;8.937640e-01
