frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;5.731099e+01;2.510522e-01;1.619708e+00
1;0.020000;1.139834e+02;4.913929e-01;1.673075e+00
2;0.030000;1.139834e+02;7.137682e-01;1.853563e+00
3;0.040000;5.667240e+01;6.400186e-01;1.989277e+00
4;0.050000;0;5.217422e-01;1.838618e+00
5;0.060000;0;4.713992e-01;1.368156e+00
6;0.070000;0;4.806499e-01;6.899508e-01
7;0.080000;0;5.277023e-01;4.274953e-01
8;0.090000;0;5.170591e-01;4.450248e-01
9;0.100000;0;4.751090e-01;6.359815e-01
10;0.110000;0;4.427848e-01;6.092908e-01
11;0.120000;0;4.222952e-01;5.275738e-01
12;0.130000;0;4.449321e-01;6.860518e-01
13;0.140000;0;4.897930e-01;7.410748e-01
14;0.150000;0;5.001362e-01;7.920523e-01
15;0.160000;0;5.322877e-01;5.933751e-01
16;0.170000;0;5.766608e-01;6.420522e-01
17;0.180000;0;6.537388e-01;5.298691e-01
18;0.190000;4.601001e+01;6.973773e-01;4.501318e-01
19;0.200000;9.118754e+01;7.205576e-01;8.191025e-01
20;0.210000;1.354109e+02;7.392769e-01;1.127610e+00
21;0.220000;1.320274e+02;7.389857e-01;1.343865e+00
22;0.230000;1.287534e+02;7.282741e-01;1.252696e+00
23;0.240000;1.265130e+02;7.181570e-01;1.308275e+00
24;0.250000;1.257830e+02;7.178793e-01;1.644132e+00
25;0.260000;8.387954e+01;7.120931e-01;1.640319e+00
26;0.270000;8.174033e+01;7.162344e-01;1.397486e+00
27;0.280000;7.949818e+01;7.230215e-01;1.196337e+00
28;0.290000;1.188945e+02;7.402804e-01;1.053270e+00
29;0.300000;1.180768e+02;7.464988e-01;1.211413e+00
30;0.310000;1.169222e+02;7.403967e-01;1.106117e+00
31;0.320000;7.752587e+01;7.216957e-01;1.033689e+00
32;0.330000;7.600885e+01;7.103376e-01;1.002438e+00
33;0.340000;7.640595e+01;7.114801e-01;1.216891e+00
34;0.350000;1.153871e+02;7.272006e-01;1.455760e+00
35;0.360000;1.167366e+02;7.328074e-01;1.320905e+00
36;0.370000;7.783974e+01;7.148083e-01;1.195890e+00
37;0.380000;3.885863e+01;6.973179e-01;1.038900e+00
