frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;1.938735e-01;1.030471e+00
1;0.020000;0;3.703763e-01;6.645612e-01
2;0.030000;0;5.527217e-01;4.479610e-01
3;0.040000;0;5.460381e-01;3.652407e-01
4;0.050000;0;5.463737e-01;4.705625e-01
5;0.060000;0;5.410996e-01;3.352131e-01
6;0.070000;0;5.381511e-01;5.292106e-01
7;0.080000;0;5.505451e-01;5.558041e-01
8;0.090000;0;5.621791e-01;6.343358e-01
9;0.100000;0;5.721143e-01;8.425031e-01
10;0.110000;0;5.773640e-01;8.923974e-01
11;0.120000;0;5.830144e-01;9.396145e-01
12;0.130000;0;5.814440e-01;7.965894e-01
13;0.140000;0;5.862689e-01;5.783765e-01
14;0.150000;0;6.000282e-01;4.294768e-01
15;0.160000;0;6.228215e-01;3.570068e-01
16;0.170000;0;6.179745e-01;5.067298e-01
17;0.180000;0;6.132692e-01;8.231748e-01
18;0.190000;0;5.957878e-01;7.588765e-01
19;0.200000;0;6.013712e-01;6.762309e-01
20;0.210000;0;6.053726e-01;5.024981e-01
21;0.220000;0;5.802487e-01;3.892609e-01
22;0.230000;0;5.957769e-01;3.186778e-01
23;0.240000;0;6.198977e-01;1.845250e-01
24;0.250000;0;6.379015e-01;1.785275e-01
25;0.260000;0;6.214582e-01;2.419140e-01
26;0.270000;0;6.065043e-01;5.164714e-01
27;0.280000;0;6.187022e-01;8.864861e-01
28;0.290000;0;6.406985e-01;8.463308e-01
29;0.300000;5.422262e+01;6.660512e-01;6.722016e-01
30;0.310000;1.091045e+02;7.220446e-01;4.789716e-01
31;0.320000;1.639658e+02;7.618591e-01;1.031945e+00
32;0.330000;1.639774e+02;7.836897e-01;1.173039e+00
33;0.340000;1.631131e+02;7.839645e-01;1.214100e+00
34;0.350000;1.625238e+02;7.817073e-01;1.093594e+00
35;0.360000;1.626552e+02;7.756198e-01;9.257254e-01
36;0.370000;1.626272e+02;7.695317e-01;1.062394e+00
37;0.380000;1.622483e+02;7.567277e-01;8.582525e-01
38;0.390000;1.634711e+02;7.411148e-01;9.552796e-01
39;0.400000;1.674193e+02;7.375680e-01;7.620020e-01
40;0.410000;1.733628e+02;7.465116e-01;7.401732e-01
41;0.420000;1.783484e+02;7.673076e-01;9.190580e-01
42;0.430000;1.809875e+02;7.846710e-01;1.104645e+00
43;0.440000;1.815599e+02;7.998629e-01;1.420829e+00
44;0.450000;1.811124e+02;8.077548e-01;1.164758e+00
45;0.460000;1.803066e+02;8.070035e-01;1.236079e+00
46;0.470000;1.790894e+02;7.979975e-01;1.269188e+00
47;0.480000;1.769467e+02;7.781501e-01;1.829648e+00
48;0.490000;1.744268e+02;7.744535e-01;1.804675e+00
49;0.500000;1.723021e+02;7.729071e-01;1.298728e+00
50;0.510000;1.714408e+02;7.706962e-01;8.597700e-01
51;0.520000;1.707598e+02;7.425663e-01;7.638671e-01
52;0.530000;1.136926e+02;7.033390e-01;7.727795e-01
53;0.540000;5.657021e+01;6.466918e-01;5.683768e-01
54;0.550000;0;5.871748e-01;3.889519e-01
55;0.560000;0;5.440814e-01;3.490561e-01
56;0.570000;0;5.489041e-01;3.170560e-01
57;0.580000;0;5.975965e-01;1.568602e-01
58;0.590000;6.016437e+01;6.548994e-01;2.774396e-01
59;0.600000;1.222359e+02;6.980549e-01;4.275047e-01
60;0.610000;1.864931e+02;7.161897e-01;5.825992e-01
61;0.620000;1.929415e+02;7.363465e-01;3.875919e-01
62;0.630000;1.982230e+02;7.555860e-01;3.869389e-01
63;0.640000;2.011541e+02;7.727715e-01;5.541161e-01
64;0.650000;2.005162e+02;7.720563e-01;8.813913e-01
65;0.660000;1.972687e+02;7.623718e-01;8.039083e-01
66;0.670000;1.921068e+02;7.514188e-01;6.592422e-01
67;0.680000;1.866208e+02;7.425490e-01;5.439207e-01
68;0.690000;1.798506e+02;7.323412e-01;7.702281e-01
69;0.700000;1.726972e+02;7.215006e-01;7.233353e-01
70;0.710000;2.157235e+02;7.105128e-01;8.129449e-01
71;0.720000;1.583881e+02;7.001554e-01;7.816340e-01
72;0.730000;1.035151e+02;6.914477e-01;7.536989e-01
73;0.740000;0;6.472266e-01;8.464427e-01
74;0.750000;0;6.180185e-01;9.896981e-01
75;0.760000;0;5.824022e-01;9.080773e-01
76;0.770000;0;5.632045e-01;6.749621e-01
77;0.780000;0;5.708320e-01;3.162331e-01
78;0.790000;0;6.056131e-01;3.565799e-01
79;0.800000;0;6.572173e-01;2.903186e-01
80;0.810000;0;6.730344e-01;3.001446e-01
81;0.820000;0;6.650340e-01;3.611858e-01
82;0.830000;0;6.514778e-01;6.010332e-01
83;0.840000;5.808386e+01;6.708493e-01;9.057081e-01
84;0.850000;1.168710e+02;7.131793e-01;9.597824e-01
85;0.860000;1.767645e+02;7.719321e-01;6.956639e-01
86;0.870000;1.794703e+02;8.002906e-01;1.013620e+00
87;0.880000;1.816060e+02;8.055174e-01;1.607584e+00
88;0.890000;1.822966e+02;7.981301e-01;2.132676e+00
89;0.900000;1.808560e+02;7.772565e-01;2.013041e+00
90;0.910000;1.199332e+02;7.218414e-01;1.940603e+00
91;0.920000;1.189001e+02;7.002635e-01;1.481089e+00
92;0.930000;1.193053e+02;7.005169e-01;9.199204e-01
93;0.940000;1.792798e+02;7.274985e-01;3.086949e-01
94;0.950000;1.197288e+02;6.939037e-01;2.803244e-01
95;0.960000;5.997449e+01;6.541018e-01;2.772197e-01
96;0.970000;0;5.970192e-01;2.277263e-01
97;0.980000;0;5.715305e-01;1.521953e-01
