frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;1.701939e-01;8.941219e-01
1;0.020000;0;3.868409e-01;9.182404e-01
2;0.030000;8.877030e+01;6.438374e-01;9.789805e-01
3;0.040000;1.765899e+02;7.423393e-01;7.477612e-01
4;0.050000;2.630927e+02;8.026691e-01;5.282112e-01
5;0.060000;2.592640e+02;8.227403e-01;4.706965e-01
6;0.070000;2.550700e+02;8.336120e-01;1.202898e+00
7;0.080000;2.514388e+02;8.319203e-01;1.744357e+00
8;0.090000;2.486601e+02;8.208344e-01;2.490229e+00
9;0.100000;2.456823e+02;7.833638e-01;2.160944e+00
10;0.110000;2.340769e+02;7.520395e-01;2.266755e+00
11;0.120000;2.216752e+02;7.366239e-01;1.467394e+00
12;0.130000;2.094017e+02;7.434321e-01;1.199497e+00
13;0.140000;2.057544e+02;7.503341e-01;7.151759e-01
14;0.150000;2.064576e+02;7.474236e-01;6.537591e-01
15;0.160000;2.109178e+02;7.535663e-01;5.133290e-01
16;0.170000;2.163638e+02;7.666721e-01;4.130044e-01
17;0.180000;2.183721e+02;7.863393e-01;5.423821e-01
18;0.190000;2.169493e+02;7.995017e-01;9.054349e-01
19;0.200000;2.145789e+02;8.032856e-01;1.571484e+00
20;0.210000;2.122907e+02;8.022909e-01;2.183116e+00
21;0.220000;2.104195e+02;7.945582e-01;1.890934e+00
22;0.230000;2.073005e+02;7.762380e-01;1.492525e+00
23;0.240000;2.027315e+02;7.525475e-01;8.405660e-01
24;0.250000;1.331911e+02;7.078702e-01;9.791864e-01
25;0.260000;6.561564e+01;6.629030e-01;6.061325e-01
26;0.270000;0;6.137534e-01;5.147636e-01
27;0.280000;0;5.912260e-01;4.734883e-01
28;0.290000;6.870203e+01;6.290886e-01;7.115747e-01
29;0.300000;1.378549e+02;6.918680e-01;9.599919e-01
30;0.310000;2.067848e+02;7.603123e-01;9.221050e-01
31;0.320000;2.062207e+02;7.826989e-01;1.102802e+00
32;0.330000;2.040950e+02;7.940190e-01;1.071340e+00
33;0.340000;2.013431e+02;8.003414e-01;1.506150e+00
