frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0;1.793972e-01;9.075871e-01
1;0.020000;0;3.648259e-01;5.560302e-01
2;0.030000;0;5.458332e-01;2.307817e-01
3;0.040000;0;5.657839e-01;6.981765e-02
4;0.050000;0;5.551623e-01;1.080072e-01
5;0.060000;0;5.614287e-01;8.993429e-02
6;0.070000;0;5.145733e-01;1.136477e-01
7;0.080000;0;5.376641e-01;1.408143e-01
8;0.090000;0;5.740261e-01;1.698950e-01
9;0.100000;0;6.372597e-01;1.979723e-01
10;0.110000;0;6.552776e-01;3.362694e-01
11;0.120000;0;6.589532e-01;5.211251e-01
12;0.130000;0;6.768392e-01;8.257435e-01
13;0.140000;0;6.879727e-01;8.227126e-01
14;0.150000;0;6.852371e-01;7.165637e-01
15;0.160000;5.896372e+01;6.954082e-01;4.922759e-01
16;0.170000;1.190405e+02;7.227029e-01;4.007587e-01
17;0.180000;1.796617e+02;7.612086e-01;1.004202e+00
18;0.190000;1.813490e+02;7.817721e-01;1.520288e+00
19;0.200000;1.816976e+02;7.886298e-01;2.108067e+00
20;0.210000;1.808536e+02;7.801749e-01;1.833458e+00
21;0.220000;1.790303e+02;7.622150e-01;1.723868e+00
22;0.230000;1.764784e+02;7.434506e-01;1.900136e+00
23;0.240000;1.167013e+02;7.140216e-01;1.989045e+00
24;0.250000;5.787352e+01;6.902605e-01;1.901504e+00
25;0.260000;0;6.711767e-01;1.165395e+00
26;0.270000;5.311883e+01;6.836820e-01;6.499355e-01
27;0.280000;1.068329e+02;7.055228e-01;2.802610e-01
28;0.290000;1.604000e+02;7.306557e-01;2.238754e-01
29;0.300000;1.601203e+02;7.429686e-01;3.372416e-01
30;0.310000;1.580252e+02;7.543607e-01;1.151388e+00
31;0.320000;1.550377e+02;7.683561e-01;1.271673e+00
32;0.330000;1.522410e+02;7.820535e-01;1.879536e+00
33;0.340000;1.503139e+02;7.889488e-01;1.186412e+00
34;0.350000;1.491053e+02;7.871682e-01;1.289591e+00
35;0.360000;1.484014e+02;7.828005e-01;6.326764e-01
36;0.370000;1.476223e+02;7.738282e-01;8.887001e-01
37;0.380000;1.463733e+02;7.636990e-01;6.154361e-01
38;0.390000;1.450452e+02;7.527536e-01;9.085076e-01
39;0.400000;1.446096e+02;7.482061e-01;5.385686e-01
40;0.410000;1.451969e+02;7.532118e-01;9.513218e-01
41;0.420000;1.460375e+02;7.638614e-01;7.224517e-01
42;0.430000;1.460904e+02;7.704058e-01;1.080933e+00
43;0.440000;1.448200e+02;7.583961e-01;1.393199e+00
44;0.450000;1.420113e+02;7.333609e-01;1.815578e+00
45;0.460000;9.348119e+01;6.989204e-01;1.767048e+00
46;0.470000;4.604219e+01;6.564672e-01;1.154846e+00
47;0.480000;0;6.216360e-01;9.231771e-01
48;0.490000;0;6.097922e-01;6.243832e-01
49;0.500000;0;6.158153e-01;5.855297e-01
50;0.510000;0;5.993847e-01;2.924251e-01
51;0.520000;0;5.635725e-01;2.384885e-01
52;0.530000;0;5.489452e-01;1.451166e-01
53;0.540000;0;5.652786e-01;1.348572e-01
54;0.550000;0;5.798033e-01;1.223042e-01
55;0.560000;0;5.593342e-01;1.532591e-01
56;0.570000;6.298191e+01;5.971559e-01;1.281660e-01
57;0.580000;1.250734e+02;6.620160e-01;7.921911e-02
58;0.590000;1.870640e+02;7.496212e-01;1.194355e-01
59;0.600000;1.864418e+02;7.834744e-01;5.067453e-01
60;0.610000;1.871756e+02;8.046600e-01;8.476915e-01
61;0.620000;1.879630e+02;8.208956e-01;1.163517e+00
62;0.630000;1.878395e+02;8.222119e-01;1.222346e+00
63;0.640000;1.866199e+02;8.176789e-01;1.197561e+00
64;0.650000;1.847032e+02;8.055529e-01;1.330924e+00
65;0.660000;1.821870e+02;7.838328e-01;1.010702e+00
66;0.670000;1.782651e+02;7.494377e-01;1.544861e+00
67;0.680000;1.721514e+02;7.212879e-01;1.464579e+00
68;0.690000;1.650972e+02;7.124951e-01;1.465606e+00
69;0.700000;1.606856e+02;7.165256e-01;7.947743e-01
70;0.710000;1.601371e+02;7.284382e-01;3.639864e-01
71;0.720000;1.619287e+02;7.415321e-01;3.564769e-01
72;0.730000;1.628422e+02;7.601190e-01;3.833227e-01
73;0.740000;1.617952e+02;7.618739e-01;6.462666e-01
74;0.750000;1.586360e+02;7.535117e-01;1.197309e+00
75;0.760000;1.044502e+02;7.274958e-01;1.472399e+00
76;0.770000;5.129798e+01;6.954703e-01;1.902301e+00
77;0.780000;0;6.276485e-01;1.980988e+00
78;0.790000;0;3.957229e-01;1.737762e+00
79;0.800000;0;3.179230e-01;1.180011e+00
80;0.810000;0;2.802770e-01;6.497501e-01
81;0.820000;0;4.202558e-01;6.086573e-01
82;0.830000;0;4.171244e-01;5.761741e-01
83;0.840000;0;4.121646e-01;4.700123e-01
84;0.850000;0;4.335929e-01;5.413743e-01
85;0.860000;0;4.339887e-01;5.768504e-01
86;0.870000;0;5.131525e-01;6.493397e-01
87;0.880000;6.220900e+01;5.989150e-01;5.242708e-01
88;0.890000;1.240908e+02;7.220017e-01;5.383813e-01
89;0.900000;1.863052e+02;7.780860e-01;5.711665e-01
90;0.910000;1.864193e+02;8.044481e-01;1.608733e+00
91;0.920000;1.861751e+02;8.138112e-01;1.487488e+00
92;0.930000;1.841593e+02;8.076744e-01;1.564885e+00
93;0.940000;1.805270e+02;7.953129e-01;4.850501e-01
94;0.950000;1.763429e+02;7.819079e-01;6.213853e-01
95;0.960000;1.718560e+02;7.596332e-01;5.922890e-01
96;0.970000;1.131651e+02;6.937189e-01;1.265145e+00
97;0.980000;5.571165e+01;6.229557e-01;1.244896e+00
98;0.990000;0;5.604013e-01;1.098862e+00
99;1.000000;0;5.211165e-01;4.078933e-01
100;1.010000;0;4.892747e-01;3.355190e-01
101;1.020000;0;4.699605e-01;4.284824e-01
102;1.030000;0;4.915944e-01;4.588606e-01
103;1.040000;0;4.992909e-01;4.748981e-01
104;1.050000;0;4.960673e-01;3.163195e-01
105;1.060000;0;5.472640e-01;2.436530e-01
106;1.070000;5.541396e+01;6.309902e-01;2.022729e-01
107;1.080000;1.099625e+02;7.276390e-01;2.137051e-01
108;1.090000;1.635806e+02;7.544121e-01;3.761575e-01
109;1.100000;1.608757e+02;7.561905e-01;1.014896e+00
