frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;7.697480e+01;2.683369e-01;2.409999e+00
1;0.020000;1.550514e+02;5.370514e-01;1.896985e+00
2;0.030000;2.335511e+02;8.038981e-01;1.442008e+00
3;0.040000;2.347299e+02;7.970724e-01;1.106728e+00
4;0.050000;2.341160e+02;7.907538e-01;1.290794e+00
5;0.060000;2.320666e+02;7.860217e-01;1.335669e+00
6;0.070000;2.288107e+02;7.800612e-01;1.129303e+00
7;0.080000;2.240712e+02;7.618423e-01;1.137676e+00
8;0.090000;2.144719e+02;7.336952e-01;1.031946e+00
9;0.100000;2.055432e+02;7.174423e-01;1.786522e+00
10;0.110000;1.981526e+02;7.211065e-01;1.303206e+00
11;0.120000;1.952961e+02;7.438319e-01;1.079062e+00
12;0.130000;1.913557e+02;7.594907e-01;9.982796e-01
13;0.140000;1.863707e+02;7.630931e-01;1.748998e+00
14;0.150000;1.812174e+02;7.459839e-01;2.340194e+00
15;0.160000;1.191889e+02;7.218108e-01;1.901166e+00
16;0.170000;5.884128e+01;6.689877e-01;1.553033e+00
17;0.180000;0;6.239374e-01;1.213689e+00
18;0.190000;0;5.973933e-01;1.014198e+00
19;0.200000;0;5.757218e-01;5.288591e-01
20;0.210000;0;5.551063e-01;1.351425e-01
21;0.220000;0;5.199973e-01;1.145738e-01
22;0.230000;0;5.156521e-01;1.429080e-01
23;0.240000;0;4.943787e-01;1.615946e-01
24;0.250000;0;5.063903e-01;5.070331e-01
25;0.260000;0;5.658790e-01;1.621334e+00
26;0.270000;6.291579e+01;6.537538e-01;1.835193e+00
27;0.280000;1.251571e+02;7.277911e-01;1.540247e+00
28;0.290000;1.876109e+02;7.550218e-01;4.776205e-01
29;0.300000;1.869186e+02;7.724347e-01;3.054950e-01
30;0.310000;1.861704e+02;7.791896e-01;7.602241e-01
31;0.320000;1.844555e+02;7.818813e-01;7.145967e-01
32;0.330000;1.822453e+02;7.826183e-01;1.249722e+00
33;0.340000;1.796254e+02;7.767079e-01;1.032711e+00
34;0.350000;1.765681e+02;7.591650e-01;1.333772e+00
35;0.360000;1.736166e+02;7.484107e-01;8.008527e-01
36;0.370000;1.703708e+02;7.352040e-01;7.901685e-01
37;0.380000;1.657902e+02;7.258193e-01;7.487161e-01
38;0.390000;1.087283e+02;6.773683e-01;9.118435e-01
39;0.400000;5.310089e+01;6.362033e-01;9.716088e-01
40;0.410000;5.312836e+01;6.400262e-01;7.739186e-01
41;0.420000;1.055884e+02;6.861104e-01;6.740661e-01
42;0.430000;1.573607e+02;7.329727e-01;5.072278e-01
43;0.440000;1.550922e+02;7.441791e-01;7.848698e-01
44;0.450000;1.524503e+02;7.434269e-01;1.016973e+00
45;0.460000;1.494100e+02;7.290812e-01;1.085199e+00
46;0.470000;9.855023e+01;6.774891e-01;9.366058e-01
47;0.480000;4.873204e+01;5.824314e-01;8.325602e-01
48;0.490000;0;4.925973e-01;7.220256e-01
49;0.500000;0;4.418295e-01;7.758308e-01
50;0.510000;0;4.493190e-01;1.079282e+00
51;0.520000;0;4.785073e-01;1.188413e+00
52;0.530000;0;5.143006e-01;9.129098e-01
53;0.540000;0;5.399880e-01;4.005961e-01
54;0.550000;0;5.363326e-01;5.212882e-01
55;0.560000;0;5.065199e-01;1.002799e+00
56;0.570000;0;4.788636e-01;9.905109e-01
57;0.580000;0;4.640069e-01;6.009814e-01
