frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;6.789268e+01;2.727063e-01;2.143042e+00
1;0.020000;1.368215e+02;5.440732e-01;1.968810e+00
2;0.030000;2.063379e+02;8.157466e-01;1.645939e+00
3;0.040000;2.081026e+02;8.075832e-01;1.512847e+00
4;0.050000;2.086592e+02;7.730811e-01;1.429517e+00
5;0.060000;2.065144e+02;7.422774e-01;1.365649e+00
6;0.070000;2.063554e+02;7.353927e-01;1.101456e+00
7;0.080000;2.069754e+02;7.625530e-01;6.817596e-01
8;0.090000;2.100172e+02;7.879955e-01;5.190642e-01
9;0.100000;2.111288e+02;7.966187e-01;4.475224e-01
10;0.110000;2.119273e+02;7.989936e-01;5.454326e-01
11;0.120000;2.126327e+02;7.966126e-01;8.482102e-01
12;0.130000;2.140983e+02;7.946053e-01;1.013109e+00
13;0.140000;2.157997e+02;7.954008e-01;1.000794e+00
14;0.150000;2.173880e+02;8.019912e-01;8.545824e-01
15;0.160000;2.178853e+02;8.139988e-01;7.006519e-01
16;0.170000;2.171476e+02;8.198857e-01;8.238926e-01
17;0.180000;2.148567e+02;8.161003e-01;9.857369e-01
18;0.190000;2.106707e+02;8.019822e-01;1.305154e+00
19;0.200000;2.055086e+02;7.854776e-01;1.387076e+00
20;0.210000;1.990055e+02;7.632473e-01;1.074657e+00
21;0.220000;1.892897e+02;7.356831e-01;5.873959e-01
22;0.230000;1.225843e+02;6.846892e-01;5.089324e-01
23;0.240000;5.867110e+01;6.435490e-01;6.378473e-01
24;0.250000;0;6.140044e-01;6.768110e-01
25;0.260000;0;6.222866e-01;4.853837e-01
26;0.270000;0;6.255988e-01;2.852305e-01
27;0.280000;0;6.475452e-01;2.519531e-01
28;0.290000;0;6.564178e-01;2.446818e-01
29;0.300000;0;6.550172e-01;2.830296e-01
30;0.310000;0;6.146188e-01;1.936128e-01
31;0.320000;0;5.483841e-01;3.003350e-01
32;0.330000;0;5.131720e-01;1.795699e-01
33;0.340000;0;5.053663e-01;2.775050e-01
34;0.350000;0;5.213794e-01;2.224040e-01
35;0.360000;0;5.467383e-01;3.126106e-01
36;0.370000;0;5.510079e-01;3.461385e-01
37;0.380000;0;5.650083e-01;3.106029e-01
38;0.390000;0;5.464296e-01;2.737001e-01
39;0.400000;0;5.377153e-01;1.647155e-01
40;0.410000;0;5.415211e-01;2.706913e-01
41;0.420000;0;5.532126e-01;2.932622e-01
42;0.430000;0;5.614345e-01;4.014076e-01
43;0.440000;0;5.545347e-01;4.342390e-01
44;0.450000;0;5.604894e-01;4.299862e-01
45;0.460000;0;5.646898e-01;2.963597e-01
46;0.470000;0;5.441430e-01;1.283949e-01
47;0.480000;0;5.045943e-01;5.382682e-02
48;0.490000;0;4.728539e-01;1.028388e-01
49;0.500000;0;4.943466e-01;8.424149e-02
50;0.510000;0;4.893940e-01;1.167051e-01
51;0.520000;0;5.054615e-01;8.962331e-02
52;0.530000;0;5.104406e-01;8.265216e-02
53;0.540000;0;3.604508e-01;5.018855e-02
54;0.550000;0;3.753089e-01;3.252541e-02
55;0.560000;0;3.771316e-01;5.080079e-02
56;0.570000;0;6.037245e-01;5.183068e-02
57;0.580000;0;6.499265e-01;8.093619e-02
58;0.590000;4.190894e+01;6.938341e-01;1.570545e-01
59;0.600000;8.503843e+01;7.132847e-01;3.994753e-01
60;0.610000;1.290143e+02;7.327493e-01;6.977348e-01
61;0.620000;1.312892e+02;7.495739e-01;1.030751e+00
62;0.630000;1.317819e+02;7.508133e-01;1.329272e+00
63;0.640000;8.780605e+01;7.319413e-01;1.026422e+00
64;0.650000;4.362218e+01;6.871054e-01;1.346504e+00
65;0.660000;0;6.144519e-01;1.098586e+00
66;0.670000;0;5.287635e-01;1.295579e+00
67;0.680000;0;4.894626e-01;5.974064e-01
68;0.690000;0;4.625012e-01;5.058566e-01
69;0.700000;0;4.682527e-01;3.921897e-01
70;0.710000;0;4.565251e-01;6.840441e-01
71;0.720000;0;5.172032e-01;5.906151e-01
72;0.730000;4.634700e+01;5.993400e-01;6.822925e-01
73;0.740000;9.364314e+01;6.909690e-01;6.030410e-01
74;0.750000;1.409991e+02;7.377583e-01;6.553320e-01
75;0.760000;1.418010e+02;7.645105e-01;6.388766e-01
76;0.770000;1.417642e+02;7.776480e-01;1.235932e+00
77;0.780000;1.414102e+02;7.784228e-01;1.426161e+00
78;0.790000;1.404842e+02;7.621817e-01;2.081300e+00
79;0.800000;9.322482e+01;7.278452e-01;1.378205e+00
80;0.810000;4.622289e+01;6.808239e-01;1.157048e+00
81;0.820000;0;6.487783e-01;8.557551e-01
82;0.830000;0;6.325096e-01;1.028869e+00
83;0.840000;0;6.254759e-01;1.008195e+00
84;0.850000;0;6.222617e-01;5.719275e-01
85;0.860000;0;6.101899e-01;2.918792e-01
86;0.870000;0;5.963500e-01;2.631488e-01
87;0.880000;0;5.828184e-01;2.427459e-01
88;0.890000;5.068593e+01;6.293692e-01;3.802259e-01
89;0.900000;1.017461e+02;6.959974e-01;3.997663e-01
90;0.910000;1.533225e+02;7.585604e-01;5.390818e-01
91;0.920000;1.541753e+02;7.743796e-01;1.111181e+00
92;0.930000;1.541127e+02;7.753322e-01;1.744972e+00
93;0.940000;1.530274e+02;7.602754e-01;2.308742e+00
94;0.950000;1.014886e+02;7.312635e-01;2.050108e+00
95;0.960000;5.049104e+01;6.805041e-01;1.893717e+00
96;0.970000;0;6.409744e-01;1.275646e+00
97;0.980000;0;6.289727e-01;1.042762e+00
98;0.990000;0;6.253551e-01;7.241809e-01
99;1.000000;0;6.473338e-01;7.157438e-01
100;1.010000;5.166840e+01;6.624357e-01;5.513274e-01
101;1.020000;1.027468e+02;6.966375e-01;3.047926e-01
102;1.030000;1.027468e+02;6.857799e-01;2.466447e-01
103;1.040000;5.107842e+01;6.382997e-01;2.200118e-01
104;1.050000;0;5.974932e-01;2.339997e-01
105;1.060000;0;6.087934e-01;1.658892e-01
106;1.070000;5.219048e+01;6.590424e-01;3.147213e-01
107;1.080000;1.066997e+02;7.115846e-01;4.815894e-01
108;1.090000;1.622383e+02;7.421772e-01;9.033771e-01
109;1.100000;1.660850e+02;7.678041e-01;1.360929e+00
110;1.110000;1.674977e+02;7.859280e-01;1.858719e+00
111;1.120000;1.671385e+02;7.914360e-01;2.482341e+00
112;1.130000;1.655292e+02;7.899778e-01;2.485442e+00
113;1.140000;1.631121e+02;7.844532e-01;1.981101e+00
114;1.150000;1.606926e+02;7.714071e-01;1.758948e+00
115;1.160000;1.062648e+02;7.188968e-01;1.523862e+00
116;1.170000;5.275990e+01;6.727217e-01;2.202079e+00
117;1.180000;0;6.363884e-01;1.638818e+00
118;1.190000;0;6.388460e-01;1.286383e+00
119;1.200000;0;6.465552e-01;6.361803e-01
120;1.210000;4.255707e+01;6.693444e-01;5.396497e-01
121;1.220000;8.518630e+01;6.998773e-01;6.415662e-01
122;1.230000;1.276148e+02;7.269948e-01;7.050056e-01
123;1.240000;1.269162e+02;7.353751e-01;8.742917e-01
124;1.250000;1.254544e+02;7.334811e-01;1.452687e+00
125;1.260000;8.302599e+01;7.067586e-01;1.598926e+00
126;1.270000;4.116745e+01;6.605613e-01;1.795368e+00
127;1.280000;0;6.209803e-01;1.112037e+00
128;1.290000;0;3.992963e-01;8.873110e-01
129;1.300000;0;3.925059e-01;5.920323e-01
130;1.310000;0;3.817595e-01;6.456001e-01
131;1.320000;0;5.948612e-01;5.110818e-01
132;1.330000;0;6.367693e-01;2.666710e-01
133;1.340000;0;6.696650e-01;2.036734e-01
134;1.350000;0;6.768219e-01;1.932927e-01
135;1.360000;4.406055e+01;6.832378e-01;4.477520e-01
136;1.370000;8.839455e+01;7.055667e-01;5.086173e-01
137;1.380000;1.325468e+02;7.368841e-01;6.636750e-01
138;1.390000;1.319220e+02;7.475638e-01;3.977784e-01
139;1.400000;1.305068e+02;7.489565e-01;1.220488e+00
140;1.410000;1.291780e+02;7.326939e-01;1.495241e+00
141;1.420000;8.574223e+01;7.029147e-01;2.065080e+00
142;1.430000;4.282347e+01;6.531385e-01;1.374844e+00
143;1.440000;0;6.224450e-01;1.329794e+00
144;1.450000;0;6.033399e-01;9.667889e-01
145;1.460000;0;6.016992e-01;7.679348e-01
146;1.470000;0;5.717430e-01;3.746310e-01
147;1.480000;0;5.545424e-01;1.624591e-01
148;1.490000;0;5.240788e-01;1.481837e-01
149;1.500000;0;4.962448e-01;1.130154e-01
150;1.510000;0;5.282468e-01;2.517428e-01
151;1.520000;0;5.932924e-01;2.992291e-01
152;1.530000;4.214772e+01;6.802070e-01;5.589249e-01
153;1.540000;8.478278e+01;6.973446e-01;6.076544e-01
154;1.550000;8.478278e+01;6.941802e-01;6.273900e-01
155;1.560000;8.248584e+01;6.954311e-01;3.526513e-01
156;1.570000;7.922411e+01;7.036347e-01;5.282607e-01
157;1.580000;1.172597e+02;7.190635e-01;4.819081e-01
158;1.590000;1.145550e+02;7.253206e-01;5.757720e-01
159;1.600000;1.123507e+02;7.180014e-01;4.350986e-01
160;1.610000;7.431509e+01;7.045183e-01;4.148591e-01
161;1.620000;3.716907e+01;6.927184e-01;4.699568e-01
162;1.630000;4.045192e+01;6.944595e-01;3.583554e-01
163;1.640000;8.189109e+01;7.071938e-01;5.329520e-01
164;1.650000;1.248805e+02;7.199256e-01;4.916793e-01
165;1.660000;1.284441e+02;7.281492e-01;5.948855e-01
166;1.670000;1.315599e+02;7.341117e-01;5.338080e-01
167;1.680000;1.332086e+02;7.386620e-01;5.711763e-01
168;1.690000;1.335495e+02;7.405738e-01;8.018742e-01
169;1.700000;1.327920e+02;7.391677e-01;1.216938e+00
170;1.710000;1.314436e+02;7.393401e-01;1.094925e+00
171;1.720000;1.299033e+02;7.412725e-01;7.473375e-01
172;1.730000;1.285912e+02;7.453727e-01;4.703904e-01
173;1.740000;1.275653e+02;7.496870e-01;7.241755e-01
174;1.750000;1.269044e+02;7.538364e-01;8.779523e-01
175;1.760000;1.265473e+02;7.571383e-01;1.260180e+00
176;1.770000;1.263812e+02;7.591197e-01;1.225807e+00
177;1.780000;1.262812e+02;7.593617e-01;1.382955e+00
178;1.790000;1.261232e+02;7.580807e-01;8.693746e-01
179;1.800000;1.257567e+02;7.522472e-01;1.035568e+00
180;1.810000;1.251027e+02;7.396703e-01;6.880192e-01
181;1.820000;8.313241e+01;7.144225e-01;5.025914e-01
182;1.830000;4.140118e+01;6.850654e-01;4.059687e-01
183;1.840000;0;6.690649e-01;8.683862e-01
184;1.850000;0;6.644325e-01;1.121941e+00
185;1.860000;0;6.713359e-01;8.655534e-01
186;1.870000;0;6.784122e-01;4.882208e-01
187;1.880000;4.170629e+01;6.935335e-01;4.542570e-01
188;1.890000;8.432245e+01;7.108354e-01;6.544660e-01
189;1.900000;1.274464e+02;7.242344e-01;1.012467e+00
190;1.910000;1.289808e+02;7.334347e-01;1.153380e+00
191;1.920000;1.294256e+02;7.378085e-01;1.385286e+00
192;1.930000;1.290759e+02;7.348773e-01;1.149144e+00
193;1.940000;8.583514e+01;7.154624e-01;1.390705e+00
194;1.950000;4.277417e+01;4.688710e-01;1.343679e+00
195;1.960000;0;4.416738e-01;1.224883e+00
196;1.970000;0;2.148887e-01;8.944693e-01
197;1.980000;0;4.274515e-01;6.382384e-01
198;1.990000;0;4.246863e-01;7.375982e-01
199;2.000000;0;6.108973e-01;4.882177e-01
200;2.010000;0;6.008315e-01;3.423437e-01
201;2.020000;0;5.772641e-01;8.481658e-02
202;2.030000;0;5.957207e-01;9.698913e-02
203;2.040000;4.297421e+01;6.305379e-01;1.585471e-01
204;2.050000;8.641317e+01;6.904572e-01;3.373459e-01
205;2.060000;1.296042e+02;7.407987e-01;4.459213e-01
206;2.070000;1.291015e+02;7.594913e-01;5.335996e-01
207;2.080000;1.276455e+02;7.701475e-01;7.276190e-01
208;2.090000;1.263232e+02;7.761191e-01;1.123126e+00
209;2.100000;1.258158e+02;7.809046e-01;1.455494e+00
210;2.110000;1.259647e+02;7.829149e-01;1.332521e+00
211;2.120000;1.263727e+02;7.825747e-01;1.304671e+00
212;2.130000;1.266917e+02;7.800305e-01;9.756278e-01
213;2.140000;1.265576e+02;7.710640e-01;8.492622e-01
214;2.150000;1.257099e+02;7.527847e-01;3.764816e-01
215;2.160000;8.342667e+01;7.223937e-01;7.259192e-01
216;2.170000;8.055990e+01;7.093740e-01;9.632055e-01
217;2.180000;7.791978e+01;7.068260e-01;1.001829e+00
218;2.190000;1.156178e+02;7.155557e-01;5.340039e-01
219;2.200000;7.648676e+01;6.830452e-01;5.684841e-01
220;2.210000;7.903159e+01;6.793703e-01;8.464222e-01
221;2.220000;8.281651e+01;6.925381e-01;1.025894e+00
222;2.230000;1.242617e+02;7.413862e-01;9.414665e-01
223;2.240000;1.242210e+02;7.632301e-01;7.818155e-01
224;2.250000;1.238646e+02;7.718573e-01;6.971464e-01
225;2.260000;1.234211e+02;7.746519e-01;1.320039e+00
226;2.270000;1.230003e+02;7.750054e-01;1.315632e+00
227;2.280000;1.225054e+02;7.728853e-01;1.792547e+00
228;2.290000;1.218199e+02;7.694247e-01;8.993544e-01
229;2.300000;1.210494e+02;7.654679e-01;1.530630e+00
230;2.310000;1.203670e+02;7.627471e-01;1.505530e+00
231;2.320000;1.198450e+02;7.623371e-01;1.743027e+00
232;2.330000;1.194122e+02;7.626954e-01;1.026846e+00
233;2.340000;1.190475e+02;7.629123e-01;6.645145e-01
234;2.350000;1.186902e+02;7.610455e-01;1.046376e+00
235;2.360000;1.183033e+02;7.604615e-01;1.499383e+00
236;2.370000;1.178936e+02;7.604909e-01;1.539256e+00
237;2.380000;1.174797e+02;7.617595e-01;1.492766e+00
238;2.390000;1.169584e+02;7.607936e-01;1.132776e+00
239;2.400000;1.163661e+02;7.616458e-01;1.810885e+00
240;2.410000;1.158284e+02;7.611296e-01;1.583282e+00
241;2.420000;1.154607e+02;7.628528e-01;1.579415e+00
242;2.430000;1.151572e+02;7.613852e-01;8.602011e-01
243;2.440000;1.146981e+02;7.580377e-01;1.158373e+00
244;2.450000;1.139905e+02;7.516026e-01;1.172792e+00
245;2.460000;1.130160e+02;7.444151e-01;1.085259e+00
246;2.470000;1.118528e+02;7.370663e-01;1.054770e+00
247;2.480000;1.103998e+02;7.256401e-01;1.169683e+00
248;2.490000;7.309545e+01;7.127304e-01;1.303892e+00
249;2.500000;3.623254e+01;6.973960e-01;9.853191e-01
250;2.510000;0;6.942227e-01;8.543609e-01
251;2.520000;0;6.855313e-01;7.915854e-01
252;2.530000;0;6.755052e-01;6.815867e-01
253;2.540000;3.996595e+01;6.764047e-01;7.211363e-01
254;2.550000;7.969996e+01;6.946041e-01;5.060901e-01
255;2.560000;1.198924e+02;7.136208e-01;6.013312e-01
256;2.570000;1.220937e+02;7.134867e-01;5.420713e-01
257;2.580000;1.256071e+02;7.162848e-01;6.958849e-01
258;2.590000;1.292773e+02;7.267487e-01;7.141206e-01
259;2.600000;1.316095e+02;7.386987e-01;6.564295e-01
260;2.610000;1.335673e+02;7.393410e-01;7.936652e-01
261;2.620000;1.362323e+02;7.331174e-01;7.519682e-01
262;2.630000;1.395362e+02;7.298128e-01;7.288110e-01
263;2.640000;1.434791e+02;7.264439e-01;1.407821e+00
264;2.650000;1.476148e+02;7.321716e-01;1.359294e+00
265;2.660000;1.520893e+02;7.351573e-01;1.327166e+00
266;2.670000;1.565212e+02;7.441546e-01;1.006433e+00
267;2.680000;1.607936e+02;7.522106e-01;8.185545e-01
268;2.690000;1.652027e+02;7.592695e-01;1.144382e+00
269;2.700000;1.695726e+02;7.671643e-01;1.250581e+00
270;2.710000;1.729289e+02;7.723527e-01;1.495598e+00
271;2.720000;1.744208e+02;7.590818e-01;1.548118e+00
272;2.730000;1.164708e+02;7.223884e-01;1.023877e+00
273;2.740000;5.817862e+01;6.504052e-01;8.692204e-01
274;2.750000;0;6.078868e-01;7.587163e-01
275;2.760000;0;5.829976e-01;8.162032e-01
276;2.770000;0;5.927737e-01;8.094273e-01
277;2.780000;0;5.685862e-01;5.170086e-01
278;2.790000;0;5.078211e-01;2.984279e-01
279;2.800000;0;4.593199e-01;2.249128e-01
280;2.810000;0;4.442372e-01;3.619395e-01
281;2.820000;0;4.832312e-01;2.834297e-01
282;2.830000;0;4.996371e-01;3.613523e-01
283;2.840000;0;5.106753e-01;5.305006e-01
284;2.850000;0;4.947429e-01;8.916257e-01
285;2.860000;0;4.876429e-01;1.077093e+00
286;2.870000;0;4.947121e-01;1.292756e+00
287;2.880000;0;5.004513e-01;1.073329e+00
288;2.890000;0;5.213420e-01;1.285878e+00
289;2.900000;0;5.694138e-01;8.921864e-01
290;2.910000;5.005389e+01;6.400495e-01;1.016504e+00
291;2.920000;9.821362e+01;6.989982e-01;4.842844e-01
292;2.930000;9.821362e+01;6.954375e-01;7.065395e-01
293;2.940000;4.815973e+01;6.799198e-01;4.842500e-01
294;2.950000;0;6.449232e-01;1.097358e+00
295;2.960000;0;6.508502e-01;1.195347e+00
296;2.970000;0;6.558129e-01;1.685411e+00
297;2.980000;0;6.851988e-01;1.108451e+00
298;2.990000;0;6.800504e-01;6.813030e-01
299;3.000000;0;6.551481e-01;2.162360e-01
300;3.010000;0;6.341933e-01;2.798838e-01
301;3.020000;0;6.211388e-01;3.835162e-01
302;3.030000;0;6.266254e-01;4.596416e-01
303;3.040000;0;6.003366e-01;5.194455e-01
304;3.050000;0;5.412706e-01;6.286225e-01
305;3.060000;0;4.986937e-01;5.466288e-01
306;3.070000;0;5.044643e-01;5.380782e-01
307;3.080000;0;5.252514e-01;4.036926e-01
308;3.090000;0;5.341973e-01;6.152648e-01
309;3.100000;0;5.192391e-01;5.093642e-01
310;3.110000;0;5.239472e-01;5.672830e-01
311;3.120000;0;5.032589e-01;4.868827e-01
312;3.130000;0;4.631090e-01;5.843170e-01
313;3.140000;0;4.211431e-01;5.929869e-01
314;3.150000;0;4.112270e-01;5.061449e-01
315;3.160000;0;4.427345e-01;6.888006e-01
316;3.170000;0;4.695083e-01;8.547844e-01
317;3.180000;0;4.723064e-01;1.131923e+00
318;3.190000;0;5.115740e-01;1.092817e+00
319;3.200000;4.602301e+01;5.904633e-01;1.032965e+00
320;3.210000;9.190878e+01;6.907158e-01;8.280353e-01
321;3.220000;1.379303e+02;7.372217e-01;5.731562e-01
322;3.230000;1.384070e+02;7.511945e-01;4.138523e-01
323;3.240000;1.391024e+02;7.609200e-01;7.222376e-01
324;3.250000;1.394249e+02;7.622077e-01;1.159863e+00
325;3.260000;1.388082e+02;7.538226e-01;1.591051e+00
326;3.270000;1.372741e+02;7.354541e-01;1.778410e+00
327;3.280000;1.348562e+02;7.173038e-01;1.535457e+00
328;3.290000;1.331507e+02;7.177698e-01;1.574026e+00
329;3.300000;1.320613e+02;7.226070e-01;1.242810e+00
330;3.310000;1.321984e+02;7.270274e-01;1.098285e+00
331;3.320000;1.328311e+02;7.251759e-01;5.463905e-01
332;3.330000;1.346396e+02;7.259984e-01;4.642159e-01
333;3.340000;1.372342e+02;7.338759e-01;6.416132e-01
334;3.350000;1.395478e+02;7.440540e-01;6.277655e-01
335;3.360000;1.408597e+02;7.562377e-01;1.055114e+00
336;3.370000;1.408692e+02;7.607471e-01;1.239431e+00
337;3.380000;1.399097e+02;7.591642e-01;1.789580e+00
338;3.390000;1.382927e+02;7.474098e-01;1.799019e+00
339;3.400000;1.353719e+02;7.279512e-01;1.503037e+00
340;3.410000;1.320450e+02;7.138746e-01;1.533289e+00
341;3.420000;1.291440e+02;7.157521e-01;1.082499e+00
342;3.430000;1.274686e+02;7.307143e-01;1.007512e+00
343;3.440000;1.258479e+02;7.392413e-01;8.315516e-01
344;3.450000;1.236229e+02;7.418146e-01;1.310451e+00
345;3.460000;1.215886e+02;7.373936e-01;1.844472e+00
346;3.470000;1.205115e+02;7.289440e-01;1.823735e+00
347;3.480000;1.204401e+02;7.261413e-01;1.558569e+00
348;3.490000;1.210830e+02;7.229838e-01;1.346284e+00
349;3.500000;1.230624e+02;7.248650e-01;1.086327e+00
350;3.510000;1.272174e+02;7.200830e-01;1.116762e+00
