frameIndex;frameTime;pcm_loudness_sma
0;0.000000;2.415890e+00
1;0.010000;1.708920e+00
2;0.020000;1.363622e+00
3;0.030000;6.915972e-01
4;0.040000;8.883801e-01
5;0.050000;7.319427e-01
6;0.060000;5.082429e-01
7;0.070000;4.393429e-01
8;0.080000;3.302765e-01
9;0.090000;3.849357e-01
10;0.100000;2.656774e-01
11;0.110000;3.510458e-01
12;0.120000;1.362326e+00
13;0.130000;1.588594e+00
14;0.140000;2.682259e+00
15;0.150000;1.644160e+00
16;0.160000;2.562292e+00
17;0.170000;1.519520e+00
18;0.180000;2.452313e+00
19;0.190000;1.365600e+00
20;0.200000;1.851303e+00
21;0.210000;1.367194e+00
22;0.220000;1.648714e+00
23;0.230000;1.140813e+00
24;0.240000;1.051650e+00
25;0.250000;1.167045e+00
26;0.260000;1.229370e+00
27;0.270000;1.406668e+00
28;0.280000;1.365137e+00
29;0.290000;1.380607e+00
30;0.300000;1.523183e+00
31;0.310000;1.805843e+00
32;0.320000;1.585996e+00
33;0.330000;8.613110e-01
34;0.340000;1.714094e-01
35;0.350000;1.717179e-01
36;0.360000;1.838371e-01
37;0.370000;2.507395e-01
38;0.380000;2.779139e-01
39;0.390000;2.849744e-01
40;0.400000;3.151807e-01
41;0.410000;2.606582e-01
42;0.420000;2.926832e-01
43;0.430000;1.798559e-01
44;0.440000;2.164022e-01
45;0.450000;2.157030e-01
46;0.460000;3.335278e-01
47;0.470000;3.009769e-01
48;0.480000;3.394682e-01
49;0.490000;3.514246e-01
50;0.500000;4.942173e-01
51;0.510000;5.260301e-01
52;0.520000;5.219801e-01
53;0.530000;4.289543e-01
54;0.540000;3.377904e-01
55;0.550000;2.511114e-01
56;0.560000;2.383985e-01
57;0.570000;2.896663e-01
58;0.580000;3.613572e-01
59;0.590000;3.445329e-01
60;0.600000;2.342180e-01
61;0.610000;6.242767e-01
62;0.620000;1.643363e+00
63;0.630000;2.183741e+00
64;0.640000;2.380251e+00
65;0.650000;2.279451e+00
66;0.660000;1.886355e+00
67;0.670000;1.300484e+00
68;0.680000;4.099462e-01
69;0.690000;3.329695e-01
70;0.700000;3.489752e-01
71;0.710000;3.862689e-01
72;0.720000;4.034188e-01
73;0.730000;3.038390e-01
74;0.740000;3.152469e-01
75;0.750000;2.029528e-01
76;0.760000;2.141386e-01
77;0.770000;9.892485e-02
78;0.780000;2.109946e-01
79;0.790000;4.295696e-01
80;0.800000;7.414084e-01
81;0.810000;7.833754e-01
82;0.820000;7.028799e-01
83;0.830000;6.741149e-01
84;0.840000;1.000225e+00
85;0.850000;1.231541e+00
86;0.860000;1.097905e+00
87;0.870000;7.153545e-01
88;0.880000;4.441538e-01
89;0.890000;2.618649e-01
90;0.900000;2.569244e-01
91;0.910000;1.311274e-01
92;0.920000;1.881676e-01
93;0.930000;1.674934e-01
94;0.940000;2.158149e-01
95;0.950000;3.251733e-01
96;0.960000;2.993517e-01
97;0.970000;2.840077e-01
98;0.980000;1.983567e-01
99;0.990000;9.524382e-01
100;1.000000;1.323205e+00
101;1.010000;1.466142e+00
102;1.020000;1.205613e+00
103;1.030000;1.345492e+00
104;1.040000;1.597767e+00
105;1.050000;1.470816e+00
106;1.060000;1.021046e+00
107;1.070000;8.682100e-01
108;1.080000;6.604825e-01
109;1.090000;8.138976e-01
110;1.100000;6.562503e-01
111;1.110000;5.154389e-01
112;1.120000;3.161543e-01
113;1.130000;2.371638e-01
114;1.140000;1.982688e-01
115;1.150000;1.812400e-01
116;1.160000;2.208958e-01
117;1.170000;2.864588e-01
118;1.180000;3.153377e-01
119;1.190000;1.977010e-01
120;1.200000;1.385965e-01
121;1.210000;1.264073e-01
122;1.220000;6.174598e-01
123;1.230000;1.276956e+00
124;1.240000;1.544622e+00
125;1.250000;2.165150e+00
126;1.260000;1.924871e+00
127;1.270000;2.515045e+00
128;1.280000;1.488562e+00
129;1.290000;1.171707e+00
130;1.300000;3.290608e-01
131;1.310000;3.241732e-01
132;1.320000;3.203094e-01
133;1.330000;3.107350e-01
134;1.340000;3.231714e-01
135;1.350000;2.259784e-01
136;1.360000;1.667953e-01
137;1.370000;1.720426e-01
138;1.380000;3.232780e-01
139;1.390000;4.103167e-01
140;1.400000;3.203521e-01
141;1.410000;2.417029e-01
142;1.420000;2.763661e-01
143;1.430000;4.565947e-01
144;1.440000;5.099109e-01
145;1.450000;5.499162e-01
146;1.460000;8.428296e-01
147;1.470000;8.674979e-01
148;1.480000;7.316015e-01
149;1.490000;3.323883e-01
150;1.500000;1.730734e-01
151;1.510000;1.675104e-01
152;1.520000;2.339801e-01
153;1.530000;2.163030e-01
154;1.540000;3.217779e-01
155;1.550000;3.901440e-01
156;1.560000;4.285265e-01
157;1.570000;3.676404e-01
158;1.580000;2.500653e-01
159;1.590000;4.416541e-01
160;1.600000;6.501961e-01
161;1.610000;1.210590e+00
162;1.620000;1.628869e+00
163;1.630000;1.659325e+00
164;1.640000;1.244105e+00
165;1.650000;9.774526e-01
166;1.660000;9.372880e-01
167;1.670000;1.057635e+00
168;1.680000;8.991259e-01
169;1.690000;7.100152e-01
170;1.700000;6.824734e-01
171;1.710000;6.900657e-01
172;1.720000;6.677015e-01
173;1.730000;3.549503e-01
174;1.740000;2.171310e-01
175;1.750000;2.114607e-01
176;1.760000;2.645338e-01
177;1.770000;1.819497e-01
178;1.780000;1.442477e-01
179;1.790000;1.342871e-01
180;1.800000;4.368094e-01
181;1.810000;4.801818e-01
182;1.820000;5.801933e-01
183;1.830000;4.680798e-01
184;1.840000;4.350559e-01
185;1.850000;5.621384e-01
186;1.860000;8.544705e-01
187;1.870000;1.051639e+00
188;1.880000;1.836779e+00
189;1.890000;2.270988e+00
190;1.900000;2.635181e+00
191;1.910000;2.063592e+00
192;1.920000;2.154984e+00
193;1.930000;1.882753e+00
194;1.940000;1.653140e+00
195;1.950000;7.079711e-01
196;1.960000;4.626517e-01
197;1.970000;2.946153e-01
198;1.980000;3.046221e-01
199;1.990000;2.639749e-01
200;2.000000;2.286643e-01
201;2.010000;1.618873e-01
202;2.020000;1.957968e-01
203;2.030000;1.270211e-01
204;2.040000;2.152912e-01
205;2.050000;2.573704e-01
206;2.060000;2.861039e-01
207;2.070000;2.803932e-01
208;2.080000;2.225474e-01
209;2.090000;2.138030e-01
210;2.100000;1.555082e-01
211;2.110000;1.107633e-01
212;2.120000;1.295924e-01
213;2.130000;7.504760e-02
214;2.140000;1.945003e-01
215;2.150000;3.155388e-01
216;2.160000;5.305958e-01
217;2.170000;5.117841e-01
218;2.180000;6.411045e-01
219;2.190000;8.475301e-01
220;2.200000;1.325353e+00
221;2.210000;1.675444e+00
222;2.220000;1.809853e+00
223;2.230000;1.582463e+00
224;2.240000;1.522960e+00
225;2.250000;1.466250e+00
226;2.260000;1.790707e+00
227;2.270000;2.150636e+00
228;2.280000;2.655096e+00
229;2.290000;2.804004e+00
230;2.300000;2.426388e+00
231;2.310000;1.955612e+00
232;2.320000;1.612144e+00
233;2.330000;1.408229e+00
234;2.340000;1.292555e+00
235;2.350000;1.380825e+00
236;2.360000;1.283168e+00
237;2.370000;1.111670e+00
238;2.380000;7.521970e-01
239;2.390000;6.393227e-01
240;2.400000;4.988806e-01
241;2.410000;3.990589e-01
242;2.420000;3.216298e-01
243;2.430000;2.730618e-01
244;2.440000;2.488609e-01
245;2.450000;5.864633e-01
246;2.460000;8.606213e-01
247;2.470000;1.121362e+00
248;2.480000;9.320910e-01
249;2.490000;9.332541e-01
250;2.500000;1.223238e+00
251;2.510000;1.340761e+00
252;2.520000;1.377554e+00
253;2.530000;1.133724e+00
254;2.540000;9.047040e-01
255;2.550000;6.551282e-01
256;2.560000;4.538932e-01
257;2.570000;4.798487e-01
258;2.580000;5.415742e-01
259;2.590000;3.857827e-01
260;2.600000;3.829831e-01
261;2.610000;3.704905e-01
262;2.620000;4.757003e-01
263;2.630000;5.775063e-01
264;2.640000;6.676658e-01
265;2.650000;8.619650e-01
266;2.660000;9.235852e-01
267;2.670000;8.535569e-01
268;2.680000;6.311476e-01
269;2.690000;3.977000e-01
270;2.700000;3.219514e-01
271;2.710000;2.746061e-01
272;2.720000;2.649894e-01
273;2.730000;2.266441e-01
274;2.740000;3.636676e-01
275;2.750000;6.031569e-01
276;2.760000;7.608364e-01
277;2.770000;8.980287e-01
278;2.780000;8.371291e-01
279;2.790000;8.583440e-01
280;2.800000;7.460685e-01
281;2.810000;9.500702e-01
282;2.820000;1.509672e+00
283;2.830000;1.561952e+00
284;2.840000;2.069314e+00
285;2.850000;1.555920e+00
286;2.860000;1.437219e+00
287;2.870000;9.982715e-01
288;2.880000;1.234774e+00
289;2.890000;1.379924e+00
290;2.900000;1.259780e+00
291;2.910000;1.142673e+00
292;2.920000;9.120144e-01
293;2.930000;6.502797e-01
294;2.940000;4.350668e-01
295;2.950000;3.803318e-01
296;2.960000;3.046267e-01
297;2.970000;2.139185e-01
298;2.980000;2.243109e-01
299;2.990000;3.264662e-01
300;3.000000;3.004451e-01
301;3.010000;4.082288e-01
302;3.020000;4.576035e-01
303;3.030000;4.187411e-01
304;3.040000;4.237165e-01
305;3.050000;7.410502e-01
306;3.060000;7.934476e-01
307;3.070000;1.144749e+00
308;3.080000;1.180977e+00
309;3.090000;1.536911e+00
310;3.100000;1.196761e+00
311;3.110000;7.719716e-01
312;3.120000;4.172790e-01
313;3.130000;3.341660e-01
314;3.140000;2.597696e-01
315;3.150000;1.861746e-01
316;3.160000;1.614062e-01
317;3.170000;1.551410e-01
318;3.180000;1.419601e-01
319;3.190000;1.449561e-01
320;3.200000;1.431404e-01
321;3.210000;1.424230e-01
322;3.220000;1.390450e-01
323;3.230000;1.103989e-01
324;3.240000;1.009859e-01
325;3.250000;2.175655e-01
326;3.260000;4.820358e-01
327;3.270000;7.781999e-01
328;3.280000;6.990538e-01
329;3.290000;5.144224e-01
330;3.300000;2.336644e-01
331;3.310000;1.873382e-01
332;3.320000;3.137615e-01
333;3.330000;4.094943e-01
334;3.340000;4.408095e-01
335;3.350000;3.022416e-01
336;3.360000;2.248975e-01
337;3.370000;1.715640e-01
338;3.380000;1.181416e-01
339;3.390000;1.718269e-01
340;3.400000;1.737205e-01
341;3.410000;1.934402e-01
342;3.420000;1.625468e-01
343;3.430000;3.680364e-01
344;3.440000;5.098546e-01
345;3.450000;5.289834e-01
346;3.460000;4.337133e-01
347;3.470000;4.681168e-01
348;3.480000;5.787375e-01
349;3.490000;6.327309e-01
350;3.500000;5.018682e-01
351;3.510000;5.126329e-01
352;3.520000;4.328624e-01
353;3.530000;4.364897e-01
354;3.540000;3.271313e-01
355;3.550000;4.691873e-01
356;3.560000;4.699036e-01
357;3.570000;4.932998e-01
358;3.580000;4.692944e-01
359;3.590000;4.843738e-01
360;3.600000;5.382083e-01
361;3.610000;3.241556e-01
362;3.620000;2.387693e-01
363;3.630000;9.551820e-02
364;3.640000;1.263401e-01
365;3.650000;8.492473e-02
366;3.660000;2.468703e-01
367;3.670000;3.737502e-01
368;3.680000;5.390420e-01
369;3.690000;4.136288e-01
370;3.700000;3.578994e-01
371;3.710000;3.224596e-01
372;3.720000;3.433046e-01
373;3.730000;6.943474e-01
374;3.740000;1.040917e+00
375;3.750000;1.134036e+00
376;3.760000;8.457060e-01
377;3.770000;5.109029e-01
378;3.780000;7.452281e-01
379;3.790000;6.755698e-01
380;3.800000;5.952756e-01
381;3.810000;4.942125e-01
382;3.820000;5.839906e-01
383;3.830000;1.754898e+00
384;3.840000;2.013385e+00
385;3.850000;2.320683e+00
386;3.860000;1.762274e+00
387;3.870000;1.363459e+00
388;3.880000;2.199243e+00
389;3.890000;2.246933e+00
390;3.900000;2.286797e+00
391;3.910000;1.652980e+00
392;3.920000;1.547970e+00
393;3.930000;1.572399e+00
394;3.940000;9.379060e-01
395;3.950000;9.859512e-01
396;3.960000;1.258116e+00
397;3.970000;1.203371e+00
398;3.980000;1.321117e+00
399;3.990000;1.271106e+00
400;4.000000;1.819592e+00
401;4.010000;2.242533e+00
402;4.020000;2.236470e+00
403;4.030000;2.744108e+00
404;4.040000;2.127040e+00
405;4.050000;1.841780e+00
406;4.060000;9.100888e-01
407;4.070000;5.074866e-01
408;4.080000;6.272447e-01
409;4.090000;6.492491e-01
410;4.100000;6.061188e-01
411;4.110000;3.753488e-01
412;4.120000;4.577436e-01
413;4.130000;6.283233e-01
414;4.140000;7.788747e-01
415;4.150000;5.603194e-01
416;4.160000;4.936080e-01
417;4.170000;3.686497e-01
418;4.180000;6.231308e-01
419;4.190000;4.854248e-01
420;4.200000;5.137861e-01
421;4.210000;3.754953e-01
422;4.220000;4.414499e-01
423;4.230000;5.188692e-01
424;4.240000;4.458763e-01
425;4.250000;3.578115e-01
426;4.260000;2.827587e-01
427;4.270000;2.548371e-01
428;4.280000;1.916408e-01
429;4.290000;1.032742e-01
430;4.300000;6.251729e-02
431;4.310000;6.553712e-02
432;4.320000;5.845042e-02
433;4.330000;8.335891e-02
434;4.340000;3.380795e-01
435;4.350000;4.270668e-01
436;4.360000;7.268615e-01
437;4.370000;8.652075e-01
438;4.380000;1.027367e+00
439;4.390000;1.014061e+00
440;4.400000;6.528148e-01
441;4.410000;4.862020e-01
442;4.420000;2.105780e-01
443;4.430000;2.137724e-01
444;4.440000;1.588063e-01
445;4.450000;8.728854e-01
446;4.460000;1.378218e+00
447;4.470000;2.205689e+00
448;4.480000;1.989028e+00
449;4.490000;1.457724e+00
450;4.500000;7.566013e-01
451;4.510000;2.837943e-01
452;4.520000;3.789403e-01
453;4.530000;2.005479e-01
454;4.540000;1.699988e-01
455;4.550000;2.612062e-01
456;4.560000;3.545883e-01
457;4.570000;5.078216e-01
458;4.580000;3.626858e-01
459;4.590000;3.662120e-01
460;4.600000;2.815490e-01
461;4.610000;2.784753e-01
462;4.620000;2.311393e-01
463;4.630000;2.283058e-01
464;4.640000;2.164808e-01
465;4.650000;4.778887e-01
466;4.660000;4.100220e-01
467;4.670000;6.568415e-01
468;4.680000;4.256652e-01
469;4.690000;1.165057e+00
470;4.700000;1.917778e+00
471;4.710000;2.790437e+00
472;4.720000;2.845651e+00
473;4.730000;2.948101e+00
474;4.740000;2.448648e+00
475;4.750000;2.593793e+00
476;4.760000;2.339072e+00
477;4.770000;2.419336e+00
478;4.780000;2.330615e+00
479;4.790000;1.442374e+00
480;4.800000;1.401701e+00
481;4.810000;8.120837e-01
482;4.820000;1.026847e+00
483;4.830000;1.176407e+00
484;4.840000;1.143942e+00
485;4.850000;1.650111e+00
486;4.860000;1.287566e+00
487;4.870000;1.121195e+00
488;4.880000;6.179467e-01
