frameIndex;frameTime;pcm_loudness_sma
0;0.000000;6.737987e-01
1;0.010000;6.704041e-01
2;0.020000;8.437442e-01
3;0.030000;9.115186e-01
4;0.040000;8.902826e-01
5;0.050000;9.642491e-01
6;0.060000;6.174302e-01
7;0.070000;9.917896e-01
8;0.080000;7.624496e-01
9;0.090000;7.723737e-01
10;0.100000;5.680168e-01
11;0.110000;5.310771e-01
12;0.120000;5.857543e-01
13;0.130000;4.106440e-01
14;0.140000;5.292448e-01
15;0.150000;8.671536e-01
16;0.160000;9.565023e-01
17;0.170000;1.010015e+00
18;0.180000;9.116310e-01
19;0.190000;8.606810e-01
20;0.200000;1.028274e+00
21;0.210000;9.392236e-01
22;0.220000;1.119004e+00
23;0.230000;1.064758e+00
24;0.240000;1.055462e+00
25;0.250000;9.022211e-01
26;0.260000;7.321165e-01
27;0.270000;1.052373e+00
28;0.280000;9.767067e-01
29;0.290000;1.450354e+00
30;0.300000;1.411759e+00
31;0.310000;2.060935e+00
32;0.320000;1.632734e+00
33;0.330000;1.480685e+00
34;0.340000;8.555365e-01
35;0.350000;6.206097e-01
36;0.360000;8.123932e-01
37;0.370000;1.264191e+00
38;0.380000;1.528537e+00
39;0.390000;1.123217e+00
40;0.400000;1.273973e+00
41;0.410000;1.239250e+00
42;0.420000;1.365948e+00
43;0.430000;8.234091e-01
44;0.440000;6.615323e-01
45;0.450000;4.350984e-01
46;0.460000;3.286834e-01
47;0.470000;3.303595e-01
48;0.480000;3.633060e-01
49;0.490000;4.663659e-01
50;0.500000;4.060274e-01
51;0.510000;2.435108e-01
52;0.520000;1.518263e-01
53;0.530000;1.255696e-01
54;0.540000;2.323081e-01
55;0.550000;3.347937e-01
56;0.560000;4.313512e-01
57;0.570000;3.710127e-01
58;0.580000;3.176618e-01
59;0.590000;3.065041e-01
60;0.600000;2.707837e-01
61;0.610000;2.239192e-01
62;0.620000;1.379159e-01
63;0.630000;1.671410e-01
64;0.640000;8.093602e-02
65;0.650000;1.194667e-01
66;0.660000;1.031653e-01
67;0.670000;1.163845e-01
68;0.680000;1.003078e-01
69;0.690000;9.744304e-02
70;0.700000;1.175837e-01
71;0.710000;1.623272e-01
72;0.720000;1.921720e-01
73;0.730000;2.404367e-01
74;0.740000;1.523004e-01
75;0.750000;1.948057e-01
76;0.760000;1.918581e-01
77;0.770000;2.348376e-01
78;0.780000;1.768318e-01
79;0.790000;1.294470e-01
80;0.800000;1.557555e-01
81;0.810000;1.630774e-01
82;0.820000;1.723045e-01
83;0.830000;1.207973e-01
84;0.840000;1.421361e-01
85;0.850000;1.568119e-01
86;0.860000;1.540818e-01
87;0.870000;1.098781e-01
88;0.880000;7.111663e-02
89;0.890000;1.091551e-01
90;0.900000;1.708367e-01
91;0.910000;2.191582e-01
92;0.920000;2.509218e-01
93;0.930000;2.572470e-01
94;0.940000;2.746979e-01
95;0.950000;2.191104e-01
96;0.960000;1.795090e-01
97;0.970000;1.113616e-01
98;0.980000;1.641524e-01
99;0.990000;1.590208e-01
100;1.000000;2.380292e-01
101;1.010000;1.906119e-01
102;1.020000;1.741069e-01
103;1.030000;1.138901e-01
104;1.040000;1.184044e-01
105;1.050000;1.535405e-01
106;1.060000;2.507584e-01
107;1.070000;2.337427e-01
108;1.080000;2.147028e-01
109;1.090000;1.164513e-01
110;1.100000;1.856597e-01
111;1.110000;1.888717e-01
112;1.120000;1.839448e-01
113;1.130000;1.334775e-01
114;1.140000;2.076926e-01
115;1.150000;2.008297e-01
116;1.160000;2.176902e-01
117;1.170000;1.369107e-01
118;1.180000;1.735581e-01
119;1.190000;1.950190e-01
120;1.200000;1.892067e-01
121;1.210000;1.582548e-01
122;1.220000;1.492785e-01
123;1.230000;1.744514e-01
124;1.240000;1.905882e-01
125;1.250000;1.595178e-01
126;1.260000;1.035356e-01
127;1.270000;1.260936e-01
128;1.280000;1.130422e-01
129;1.290000;2.861770e-01
130;1.300000;3.670267e-01
131;1.310000;4.693427e-01
132;1.320000;5.812917e-01
133;1.330000;8.431475e-01
134;1.340000;9.608495e-01
135;1.350000;1.024892e+00
136;1.360000;1.109876e+00
137;1.370000;1.050664e+00
138;1.380000;8.539963e-01
139;1.390000;6.860847e-01
140;1.400000;6.950466e-01
141;1.410000;7.359331e-01
142;1.420000;7.120536e-01
143;1.430000;6.496730e-01
144;1.440000;7.835749e-01
145;1.450000;7.974884e-01
146;1.460000;1.102164e+00
147;1.470000;8.777890e-01
148;1.480000;7.503223e-01
149;1.490000;6.341915e-01
150;1.500000;6.344316e-01
151;1.510000;4.600211e-01
152;1.520000;2.678969e-01
153;1.530000;3.365199e-01
154;1.540000;4.769495e-01
155;1.550000;7.414067e-01
156;1.560000;8.465393e-01
157;1.570000;1.007866e+00
158;1.580000;9.166829e-01
159;1.590000;7.027406e-01
160;1.600000;4.286999e-01
161;1.610000;4.599564e-01
162;1.620000;7.021435e-01
163;1.630000;8.842413e-01
164;1.640000;7.469752e-01
165;1.650000;7.261828e-01
166;1.660000;7.290654e-01
167;1.670000;7.658184e-01
168;1.680000;9.547331e-01
169;1.690000;9.952894e-01
170;1.700000;1.151666e+00
171;1.710000;9.877861e-01
172;1.720000;1.116386e+00
173;1.730000;9.397493e-01
174;1.740000;1.054377e+00
175;1.750000;1.019055e+00
176;1.760000;1.219068e+00
177;1.770000;1.547719e+00
178;1.780000;1.322334e+00
179;1.790000;1.325045e+00
180;1.800000;7.862452e-01
181;1.810000;1.264031e+00
182;1.820000;1.144243e+00
183;1.830000;1.233814e+00
184;1.840000;9.357905e-01
