frameIndex;frameTime;pcm_loudness_sma
0;0.000000;6.724083e-02
1;0.010000;4.919521e-02
2;0.020000;3.114957e-02
3;0.030000;3.267074e-02
4;0.040000;5.071637e-02
5;0.050000;5.614975e-02
6;0.060000;6.033090e-02
7;0.070000;4.528798e-02
8;0.080000;4.932493e-02
9;0.090000;4.932493e-02
10;0.100000;9.650094e-02
11;0.110000;1.560280e-01
12;0.120000;2.050023e-01
13;0.130000;1.846590e-01
14;0.140000;1.555396e-01
15;0.150000;1.741900e-01
16;0.160000;1.580368e-01
17;0.170000;2.006837e-01
18;0.180000;1.804205e-01
19;0.190000;2.311854e-01
20;0.200000;1.598987e-01
21;0.210000;1.572673e-01
22;0.220000;1.290628e-01
23;0.230000;1.615746e-01
24;0.240000;1.528836e-01
25;0.250000;2.280421e-01
26;0.260000;1.784697e-01
27;0.270000;6.015308e-01
28;0.280000;8.782628e-01
29;0.290000;1.280886e+00
30;0.300000;1.115618e+00
31;0.310000;8.428542e-01
32;0.320000;7.862439e-01
33;0.330000;8.954167e-01
34;0.340000;9.124091e-01
35;0.350000;6.558784e-01
36;0.360000;3.472344e-01
37;0.370000;2.349096e-01
38;0.380000;2.377063e-01
39;0.390000;2.087461e-01
40;0.400000;2.626912e-01
41;0.410000;1.847680e-01
42;0.420000;1.572077e-01
43;0.430000;3.197772e-01
44;0.440000;8.052385e-01
45;0.450000;1.667772e+00
46;0.460000;1.572487e+00
47;0.470000;1.469772e+00
48;0.480000;1.246543e+00
49;0.490000;1.428441e+00
50;0.500000;1.181449e+00
51;0.510000;5.265444e-01
52;0.520000;7.465825e-01
53;0.530000;9.363692e-01
54;0.540000;1.129692e+00
55;0.550000;1.118401e+00
56;0.560000;9.433486e-01
57;0.570000;9.947006e-01
58;0.580000;8.502919e-01
59;0.590000;1.072631e+00
60;0.600000;1.359430e+00
61;0.610000;1.295566e+00
62;0.620000;9.929710e-01
63;0.630000;4.781613e-01
64;0.640000;1.982736e-01
65;0.650000;1.195072e-01
66;0.660000;9.157207e-02
67;0.670000;1.534639e-01
68;0.680000;2.328157e-01
69;0.690000;2.211822e-01
70;0.700000;1.637651e-01
71;0.710000;1.955783e-01
72;0.720000;2.493040e-01
73;0.730000;7.951676e-01
74;0.740000;1.235510e+00
75;0.750000;1.885252e+00
76;0.760000;2.077698e+00
77;0.770000;2.541618e+00
78;0.780000;2.518030e+00
79;0.790000;2.409036e+00
80;0.800000;1.408813e+00
81;0.810000;8.350320e-01
82;0.820000;2.317777e-01
83;0.830000;2.532825e-01
84;0.840000;1.935710e-01
85;0.850000;1.817207e-01
86;0.860000;1.989689e-01
87;0.870000;2.041237e-01
88;0.880000;1.735714e-01
89;0.890000;1.678397e-01
90;0.900000;1.356613e-01
91;0.910000;1.269235e-01
92;0.920000;1.383900e-01
93;0.930000;1.057379e-01
94;0.940000;5.036869e-01
95;0.950000;5.632475e-01
96;0.960000;9.627511e-01
97;0.970000;9.311552e-01
98;0.980000;1.274352e+00
99;0.990000;1.060109e+00
100;1.000000;1.526446e+00
101;1.010000;1.363829e+00
102;1.020000;1.754577e+00
103;1.030000;9.433243e-01
104;1.040000;1.363794e+00
105;1.050000;1.055881e+00
106;1.060000;1.536685e+00
107;1.070000;1.083110e+00
108;1.080000;1.045259e+00
109;1.090000;1.115390e+00
110;1.100000;9.450130e-01
111;1.110000;1.056816e+00
112;1.120000;8.163037e-01
113;1.130000;9.448278e-01
114;1.140000;7.343109e-01
115;1.150000;6.056788e-01
116;1.160000;5.069383e-01
117;1.170000;6.053607e-01
118;1.180000;7.686958e-01
119;1.190000;6.994298e-01
120;1.200000;6.760530e-01
121;1.210000;6.702542e-01
122;1.220000;7.321858e-01
123;1.230000;6.997900e-01
124;1.240000;3.384222e-01
125;1.250000;3.442239e-01
126;1.260000;1.721646e-01
127;1.270000;2.369069e-01
128;1.280000;3.013227e-01
129;1.290000;4.352376e-01
130;1.300000;4.037397e-01
131;1.310000;3.100349e-01
132;1.320000;2.527899e-01
133;1.330000;3.171571e-01
134;1.340000;2.967382e-01
135;1.350000;2.325509e-01
136;1.360000;1.557269e-01
137;1.370000;1.079926e-01
138;1.380000;1.591605e-01
139;1.390000;3.038363e-01
140;1.400000;4.148791e-01
141;1.410000;4.651735e-01
142;1.420000;3.157058e-01
143;1.430000;4.475797e-01
144;1.440000;4.451066e-01
145;1.450000;6.375508e-01
146;1.460000;6.680538e-01
147;1.470000;7.284675e-01
148;1.480000;5.774196e-01
149;1.490000;4.386688e-01
150;1.500000;5.348700e-01
151;1.510000;6.206380e-01
152;1.520000;5.911717e-01
153;1.530000;5.103771e-01
154;1.540000;4.875579e-01
155;1.550000;5.370607e-01
156;1.560000;3.487388e-01
157;1.570000;2.998597e-01
158;1.580000;2.326706e-01
159;1.590000;2.954619e-01
160;1.600000;2.291632e-01
161;1.610000;1.578180e-01
162;1.620000;1.970484e-01
163;1.630000;3.651769e-01
164;1.640000;6.131266e-01
165;1.650000;6.536232e-01
166;1.660000;7.347440e-01
167;1.670000;5.693797e-01
168;1.680000;9.405360e-01
169;1.690000;1.233419e+00
170;1.700000;1.890931e+00
171;1.710000;1.969261e+00
172;1.720000;1.903316e+00
173;1.730000;1.339157e+00
174;1.740000;9.918635e-01
175;1.750000;9.165990e-01
176;1.760000;1.199095e+00
177;1.770000;1.327836e+00
178;1.780000;1.559331e+00
179;1.790000;1.828819e+00
180;1.800000;2.130528e+00
181;1.810000;1.530443e+00
182;1.820000;8.246300e-01
183;1.830000;2.015865e-01
184;1.840000;1.787185e-01
185;1.850000;1.657451e-01
186;1.860000;1.776812e-01
187;1.870000;2.189832e-01
188;1.880000;1.919993e-01
189;1.890000;1.757467e-01
190;1.900000;1.109563e-01
191;1.910000;3.323510e-01
192;1.920000;5.368765e-01
193;1.930000;6.609840e-01
194;1.940000;9.724321e-01
195;1.950000;9.729803e-01
196;1.960000;1.039456e+00
197;1.970000;5.953431e-01
198;1.980000;3.636493e-01
199;1.990000;2.963473e-01
200;2.000000;2.761405e-01
201;2.010000;3.289497e-01
202;2.020000;2.635024e-01
203;2.030000;2.978011e-01
204;2.040000;3.136366e-01
205;2.050000;3.324002e-01
206;2.060000;3.119217e-01
207;2.070000;3.339171e-01
208;2.080000;3.094041e-01
209;2.090000;2.602219e-01
210;2.100000;2.528048e-01
211;2.110000;2.508191e-01
212;2.120000;7.334371e-01
213;2.130000;1.144786e+00
214;2.140000;1.567422e+00
215;2.150000;1.199622e+00
216;2.160000;1.166386e+00
217;2.170000;7.476858e-01
218;2.180000;8.269959e-01
219;2.190000;6.413848e-01
220;2.200000;6.178359e-01
221;2.210000;5.888860e-01
222;2.220000;4.598035e-01
223;2.230000;4.827062e-01
224;2.240000;4.948548e-01
225;2.250000;5.915151e-01
226;2.260000;6.646939e-01
227;2.270000;6.230757e-01
228;2.280000;4.615702e-01
229;2.290000;3.432510e-01
230;2.300000;1.860708e-01
231;2.310000;1.118689e-01
232;2.320000;4.106048e-01
233;2.330000;5.335828e-01
234;2.340000;6.280895e-01
235;2.350000;5.687354e-01
236;2.360000;1.009090e+00
237;2.370000;1.354736e+00
238;2.380000;1.936397e+00
239;2.390000;1.889069e+00
240;2.400000;1.510224e+00
241;2.410000;1.423965e+00
242;2.420000;1.438993e+00
243;2.430000;1.761981e+00
244;2.440000;1.679012e+00
245;2.450000;1.723930e+00
246;2.460000;1.678413e+00
247;2.470000;1.461375e+00
248;2.480000;1.308731e+00
249;2.490000;1.489906e+00
250;2.500000;1.306861e+00
251;2.510000;1.077809e+00
252;2.520000;1.221299e+00
253;2.530000;1.104773e+00
254;2.540000;1.455757e+00
255;2.550000;8.787339e-01
256;2.560000;1.014273e+00
257;2.570000;5.143883e-01
258;2.580000;4.230210e-01
259;2.590000;1.596580e-01
260;2.600000;8.365721e-02
261;2.610000;2.042968e-01
262;2.620000;2.575106e-01
263;2.630000;3.206189e-01
264;2.640000;2.370185e-01
265;2.650000;2.007164e-01
266;2.660000;1.447663e-01
267;2.670000;1.894801e-01
268;2.680000;2.246373e-01
269;2.690000;3.414040e-01
270;2.700000;3.098108e-01
271;2.710000;2.443679e-01
272;2.720000;2.369751e-01
273;2.730000;2.625898e-01
274;2.740000;3.522945e-01
275;2.750000;3.074167e-01
276;2.760000;2.116578e-01
277;2.770000;2.183587e-01
278;2.780000;2.623482e-01
279;2.790000;3.330700e-01
280;2.800000;3.085612e-01
281;2.810000;2.992051e-01
282;2.820000;3.422738e-01
283;2.830000;2.598731e-01
284;2.840000;2.986383e-01
285;2.850000;2.798751e-01
286;2.860000;3.981614e-01
287;2.870000;5.279776e-01
288;2.880000;6.179205e-01
289;2.890000;7.759833e-01
290;2.900000;7.243890e-01
291;2.910000;8.472044e-01
292;2.920000;6.278580e-01
293;2.930000;6.551235e-01
294;2.940000;4.873781e-01
295;2.950000;5.684287e-01
296;2.960000;6.147949e-01
297;2.970000;8.560834e-01
298;2.980000;8.402513e-01
299;2.990000;7.489860e-01
300;3.000000;5.565538e-01
301;3.010000;5.170072e-01
302;3.020000;3.377225e-01
303;3.030000;5.787086e-01
304;3.040000;9.824383e-01
305;3.050000;1.326218e+00
306;3.060000;1.376722e+00
307;3.070000;1.193478e+00
308;3.080000;9.279826e-01
309;3.090000;5.269660e-01
310;3.100000;2.645949e-01
311;3.110000;2.471711e-01
312;3.120000;8.228775e-01
313;3.130000;1.341906e+00
314;3.140000;1.750106e+00
315;3.150000;2.105150e+00
316;3.160000;2.054438e+00
317;3.170000;2.427052e+00
318;3.180000;1.523081e+00
319;3.190000;1.011544e+00
320;3.200000;1.399922e-01
321;3.210000;6.805591e-02
322;3.220000;1.426406e-01
323;3.230000;2.221628e-01
324;3.240000;1.927830e-01
325;3.250000;1.825896e-01
326;3.260000;1.887188e-01
327;3.270000;2.405858e-01
328;3.280000;3.053415e-01
329;3.290000;4.506116e-01
330;3.300000;5.740678e-01
331;3.310000;5.643083e-01
332;3.320000;5.315956e-01
333;3.330000;6.173671e-01
334;3.340000;1.390112e+00
335;3.350000;1.785766e+00
336;3.360000;1.973135e+00
337;3.370000;1.141446e+00
338;3.380000;1.015138e+00
339;3.390000;7.179058e-01
340;3.400000;8.924618e-01
341;3.410000;4.934201e-01
342;3.420000;4.003563e-01
343;3.430000;3.384680e-01
344;3.440000;6.916261e-01
345;3.450000;8.401112e-01
346;3.460000;1.048331e+00
347;3.470000;9.717019e-01
348;3.480000;8.971181e-01
349;3.490000;8.577701e-01
350;3.500000;8.676227e-01
351;3.510000;9.893584e-01
352;3.520000;1.020818e+00
353;3.530000;8.234426e-01
354;3.540000;1.308641e+00
355;3.550000;1.117998e+00
356;3.560000;1.158202e+00
357;3.570000;9.766892e-01
358;3.580000;1.002426e+00
359;3.590000;1.370639e+00
360;3.600000;1.148360e+00
361;3.610000;1.340220e+00
362;3.620000;9.325503e-01
363;3.630000;1.095539e+00
364;3.640000;1.623869e+00
365;3.650000;1.541659e+00
366;3.660000;1.232363e+00
367;3.670000;7.352450e-01
368;3.680000;7.372777e-01
369;3.690000;7.321138e-01
370;3.700000;8.984776e-01
371;3.710000;1.205939e+00
372;3.720000;1.114098e+00
373;3.730000;5.907084e-01
374;3.740000;2.739820e-01
375;3.750000;4.074826e-01
376;3.760000;4.083679e-01
377;3.770000;3.871046e-01
378;3.780000;2.677794e-01
379;3.790000;2.413949e-01
380;3.800000;3.437612e-01
381;3.810000;8.599636e-01
382;3.820000;9.060256e-01
383;3.830000;1.383721e+00
384;3.840000;1.257279e+00
385;3.850000;1.330268e+00
386;3.860000;1.409820e+00
387;3.870000;1.579962e+00
388;3.880000;1.918013e+00
389;3.890000;1.542143e+00
390;3.900000;8.704355e-01
391;3.910000;3.666784e-01
392;3.920000;1.964200e-01
393;3.930000;2.347781e-01
394;3.940000;2.467018e-01
395;3.950000;2.994672e-01
396;3.960000;6.490615e-01
397;3.970000;1.098359e+00
398;3.980000;1.186210e+00
399;3.990000;1.247947e+00
400;4.000000;9.376684e-01
401;4.010000;7.790863e-01
402;4.020000;3.735124e-01
403;4.030000;3.397487e-01
404;4.040000;2.275262e-01
