frameIndex;frameTime;pcm_loudness_sma
0;0.000000;1.151807e+00
1;0.010000;8.012777e-01
2;0.020000;5.339795e-01
3;0.030000;3.083953e-01
4;0.040000;2.911715e-01
5;0.050000;1.625393e-01
6;0.060000;2.205535e-01
7;0.070000;2.384456e-01
8;0.080000;4.003607e-01
9;0.090000;3.201848e-01
10;0.100000;4.372437e-01
11;0.110000;2.553019e-01
12;0.120000;4.147031e-01
13;0.130000;3.166232e-01
14;0.140000;4.614876e-01
15;0.150000;5.647060e-01
16;0.160000;6.114200e-01
17;0.170000;1.170418e+00
18;0.180000;1.592997e+00
19;0.190000;1.927697e+00
20;0.200000;1.282683e+00
21;0.210000;6.627835e-01
22;0.220000;2.999650e-01
23;0.230000;3.386694e-01
24;0.240000;2.865565e-01
25;0.250000;2.648013e-01
26;0.260000;2.372673e-01
27;0.270000;2.265130e-01
28;0.280000;1.586560e-01
29;0.290000;3.384825e-01
30;0.300000;2.993396e-01
31;0.310000;3.615483e-01
32;0.320000;1.004631e+00
33;0.330000;1.474808e+00
34;0.340000;1.629579e+00
35;0.350000;1.538298e+00
36;0.360000;1.585505e+00
37;0.370000;2.002986e+00
38;0.380000;1.515567e+00
39;0.390000;9.929078e-01
40;0.400000;5.514336e-01
41;0.410000;3.450719e-01
42;0.420000;3.827429e-01
43;0.430000;2.528740e-01
44;0.440000;2.816633e-01
45;0.450000;3.377923e-01
46;0.460000;2.949812e-01
47;0.470000;1.678601e-01
48;0.480000;1.343993e-01
49;0.490000;2.786570e-01
50;0.500000;4.838919e-01
51;0.510000;4.817913e-01
52;0.520000;5.565245e-01
53;0.530000;5.064911e-01
54;0.540000;5.002766e-01
55;0.550000;5.579841e-01
56;0.560000;5.275897e-01
57;0.570000;7.948404e-01
58;0.580000;6.249858e-01
59;0.590000;5.641407e-01
60;0.600000;6.651639e-01
61;0.610000;6.743894e-01
62;0.620000;6.414112e-01
63;0.630000;5.168276e-01
64;0.640000;5.921946e-01
65;0.650000;1.176765e+00
66;0.660000;1.096411e+00
67;0.670000;1.418654e+00
68;0.680000;8.817249e-01
69;0.690000;1.424968e+00
70;0.700000;1.788387e+00
71;0.710000;2.554167e+00
72;0.720000;2.679366e+00
73;0.730000;2.622782e+00
74;0.740000;2.632639e+00
75;0.750000;2.391043e+00
76;0.760000;1.746068e+00
77;0.770000;9.972985e-01
78;0.780000;5.619553e-01
79;0.790000;4.823347e-01
80;0.800000;4.435753e-01
81;0.810000;2.864771e-01
82;0.820000;2.591120e-01
83;0.830000;2.809170e-01
84;0.840000;3.397556e-01
85;0.850000;2.889965e-01
86;0.860000;2.309907e-01
87;0.870000;1.270402e-01
88;0.880000;9.351603e-02
89;0.890000;1.234688e-01
90;0.900000;1.846848e-01
91;0.910000;2.479648e-01
92;0.920000;2.157001e-01
93;0.930000;1.911116e-01
94;0.940000;1.881709e-01
95;0.950000;2.922387e-01
96;0.960000;2.939937e-01
97;0.970000;3.491497e-01
98;0.980000;8.262356e-01
99;0.990000;1.242826e+00
100;1.000000;1.216074e+00
101;1.010000;6.734326e-01
102;1.020000;4.738435e-01
103;1.030000;8.577585e-01
104;1.040000;1.174229e+00
105;1.050000;1.540688e+00
106;1.060000;1.506568e+00
