frameIndex;frameTime;pcm_loudness_sma
0;0.000000;2.852608e-01
1;0.010000;2.244524e-01
2;0.020000;7.012493e-01
3;0.030000;1.034526e+00
4;0.040000;1.266852e+00
5;0.050000;9.093994e-01
6;0.060000;7.969005e-01
7;0.070000;6.622796e-01
8;0.080000;7.322569e-01
9;0.090000;5.459967e-01
10;0.100000;7.972822e-01
11;0.110000;8.690417e-01
12;0.120000;9.902623e-01
13;0.130000;9.641516e-01
14;0.140000;9.682128e-01
15;0.150000;1.008727e+00
16;0.160000;1.160158e+00
17;0.170000;1.085990e+00
18;0.180000;1.039515e+00
19;0.190000;6.400011e-01
20;0.200000;3.683773e-01
21;0.210000;4.428233e-01
22;0.220000;3.885328e-01
23;0.230000;5.378354e-01
24;0.240000;5.215134e-01
25;0.250000;9.874630e-01
26;0.260000;1.339536e+00
27;0.270000;1.242031e+00
28;0.280000;1.256957e+00
29;0.290000;1.245263e+00
30;0.300000;1.252543e+00
31;0.310000;1.107357e+00
32;0.320000;8.158359e-01
33;0.330000;8.829740e-01
34;0.340000;5.415924e-01
35;0.350000;4.912863e-01
36;0.360000;4.616028e-01
37;0.370000;6.892109e-01
38;0.380000;7.966976e-01
39;0.390000;6.241577e-01
40;0.400000;4.049673e-01
41;0.410000;4.735521e-01
42;0.420000;5.158938e-01
43;0.430000;5.901600e-01
44;0.440000;7.720154e-01
45;0.450000;1.120721e+00
46;0.460000;1.554896e+00
47;0.470000;1.067616e+00
48;0.480000;1.104849e+00
49;0.490000;1.141815e+00
50;0.500000;1.618340e+00
51;0.510000;1.283326e+00
52;0.520000;8.665045e-01
53;0.530000;5.988824e-01
54;0.540000;6.724941e-01
55;0.550000;7.388256e-01
56;0.560000;6.151043e-01
57;0.570000;8.027174e-01
58;0.580000;1.000167e+00
59;0.590000;1.257063e+00
60;0.600000;1.542622e+00
61;0.610000;1.500920e+00
62;0.620000;1.632304e+00
63;0.630000;1.449170e+00
64;0.640000;1.405474e+00
65;0.650000;1.237663e+00
66;0.660000;1.010262e+00
67;0.670000;1.101788e+00
68;0.680000;1.414826e+00
69;0.690000;1.443669e+00
70;0.700000;1.553942e+00
71;0.710000;1.390081e+00
72;0.720000;1.562478e+00
73;0.730000;1.084605e+00
74;0.740000;7.404767e-01
75;0.750000;6.269758e-01
76;0.760000;9.587359e-01
77;0.770000;1.302954e+00
78;0.780000;1.536559e+00
79;0.790000;2.139210e+00
80;0.800000;2.029453e+00
81;0.810000;1.896888e+00
82;0.820000;1.499327e+00
83;0.830000;1.629207e+00
84;0.840000;1.574260e+00
85;0.850000;9.832833e-01
86;0.860000;7.583112e-01
87;0.870000;5.659814e-01
88;0.880000;8.246874e-01
89;0.890000;8.339159e-01
90;0.900000;9.752119e-01
91;0.910000;8.362143e-01
92;0.920000;7.503896e-01
93;0.930000;6.283666e-01
94;0.940000;7.688609e-01
95;0.950000;6.927781e-01
96;0.960000;6.550086e-01
97;0.970000;5.953846e-01
98;0.980000;5.877611e-01
99;0.990000;5.190108e-01
100;1.000000;4.513023e-01
101;1.010000;4.857550e-01
102;1.020000;5.351799e-01
103;1.030000;5.095053e-01
104;1.040000;8.242254e-01
105;1.050000;7.303978e-01
106;1.060000;9.814715e-01
107;1.070000;1.022457e+00
108;1.080000;1.498341e+00
109;1.090000;1.211122e+00
110;1.100000;7.554346e-01
111;1.110000;6.451297e-01
112;1.120000;8.741625e-01
113;1.130000;1.191045e+00
114;1.140000;1.264538e+00
115;1.150000;1.538553e+00
116;1.160000;1.277923e+00
117;1.170000;1.042384e+00
118;1.180000;7.239828e-01
119;1.190000;1.465778e+00
120;1.200000;1.806474e+00
121;1.210000;1.992128e+00
122;1.220000;1.396147e+00
123;1.230000;1.233817e+00
124;1.240000;1.301586e+00
125;1.250000;1.413728e+00
126;1.260000;1.521174e+00
127;1.270000;1.866644e+00
128;1.280000;2.405725e+00
129;1.290000;2.126957e+00
130;1.300000;1.518018e+00
131;1.310000;1.397107e+00
132;1.320000;1.674579e+00
133;1.330000;1.527251e+00
134;1.340000;9.068009e-01
135;1.350000;1.019144e+00
136;1.360000;1.163762e+00
137;1.370000;1.450383e+00
138;1.380000;9.238086e-01
139;1.390000;1.114046e+00
140;1.400000;8.778972e-01
141;1.410000;9.847050e-01
142;1.420000;8.091071e-01
143;1.430000;9.614504e-01
144;1.440000;1.213509e+00
145;1.450000;1.131477e+00
146;1.460000;1.168137e+00
147;1.470000;1.303109e+00
148;1.480000;1.284173e+00
149;1.490000;1.341665e+00
150;1.500000;1.107619e+00
151;1.510000;1.105314e+00
152;1.520000;9.152973e-01
153;1.530000;1.115567e+00
154;1.540000;1.386823e+00
155;1.550000;1.272334e+00
156;1.560000;8.993456e-01
157;1.570000;7.429858e-01
158;1.580000;7.083952e-01
159;1.590000;5.554727e-01
160;1.600000;5.332035e-01
161;1.610000;6.244513e-01
162;1.620000;6.844774e-01
163;1.630000;5.052473e-01
164;1.640000;3.138111e-01
165;1.650000;4.054405e-01
166;1.660000;3.931692e-01
167;1.670000;6.036795e-01
168;1.680000;7.101219e-01
169;1.690000;7.845101e-01
170;1.700000;9.952907e-01
171;1.710000;8.402720e-01
172;1.720000;1.468997e+00
173;1.730000;1.179002e+00
174;1.740000;1.211587e+00
175;1.750000;4.752592e-01
176;1.760000;5.378031e-01
177;1.770000;6.676663e-01
178;1.780000;8.257525e-01
179;1.790000;1.421518e+00
180;1.800000;1.707005e+00
181;1.810000;2.041744e+00
182;1.820000;1.552668e+00
183;1.830000;1.465116e+00
184;1.840000;1.197904e+00
185;1.850000;1.083647e+00
186;1.860000;7.947087e-01
187;1.870000;6.064219e-01
188;1.880000;7.170598e-01
189;1.890000;1.135247e+00
190;1.900000;1.884145e+00
191;1.910000;2.582548e+00
192;1.920000;1.940516e+00
193;1.930000;2.300024e+00
194;1.940000;1.870461e+00
195;1.950000;2.325284e+00
196;1.960000;1.459704e+00
197;1.970000;1.723821e+00
198;1.980000;2.102174e+00
199;1.990000;2.283756e+00
200;2.000000;1.822543e+00
201;2.010000;1.263481e+00
202;2.020000;9.339978e-01
203;2.030000;5.663334e-01
204;2.040000;3.858472e-01
205;2.050000;5.145413e-01
206;2.060000;5.599353e-01
207;2.070000;6.002792e-01
208;2.080000;3.250627e-01
209;2.090000;5.183678e-01
210;2.100000;5.385786e-01
211;2.110000;7.482275e-01
212;2.120000;5.114568e-01
213;2.130000;6.135523e-01
214;2.140000;1.210911e+00
215;2.150000;1.642079e+00
216;2.160000;1.999932e+00
217;2.170000;1.702592e+00
218;2.180000;1.837179e+00
219;2.190000;1.536904e+00
220;2.200000;1.471786e+00
221;2.210000;1.447566e+00
222;2.220000;1.630977e+00
223;2.230000;1.420901e+00
224;2.240000;1.284802e+00
225;2.250000;1.150029e+00
226;2.260000;1.066018e+00
227;2.270000;1.027346e+00
228;2.280000;8.446453e-01
229;2.290000;1.024302e+00
230;2.300000;1.180809e+00
231;2.310000;1.495162e+00
232;2.320000;1.457635e+00
233;2.330000;1.176935e+00
234;2.340000;1.503342e+00
235;2.350000;1.643695e+00
236;2.360000;2.488836e+00
237;2.370000;2.016185e+00
238;2.380000;2.167031e+00
239;2.390000;2.024082e+00
240;2.400000;2.349382e+00
241;2.410000;2.243064e+00
242;2.420000;1.457185e+00
243;2.430000;1.727538e+00
244;2.440000;1.555680e+00
245;2.450000;1.741364e+00
246;2.460000;1.177533e+00
247;2.470000;1.261140e+00
248;2.480000;1.261887e+00
249;2.490000;1.052409e+00
250;2.500000;7.628281e-01
251;2.510000;4.076929e-01
252;2.520000;2.958147e-01
253;2.530000;3.380348e-01
254;2.540000;4.142433e-01
255;2.550000;5.262752e-01
256;2.560000;4.596426e-01
257;2.570000;4.723961e-01
258;2.580000;2.750032e-01
259;2.590000;2.804656e-01
260;2.600000;3.154564e-01
261;2.610000;3.790797e-01
262;2.620000;4.088309e-01
263;2.630000;6.159622e-01
264;2.640000;6.401266e-01
265;2.650000;6.293256e-01
266;2.660000;5.238557e-01
267;2.670000;6.052163e-01
268;2.680000;6.097120e-01
269;2.690000;5.867815e-01
270;2.700000;6.441894e-01
271;2.710000;6.289816e-01
272;2.720000;6.488222e-01
273;2.730000;4.886861e-01
274;2.740000;4.747640e-01
275;2.750000;3.876546e-01
276;2.760000;6.073402e-01
277;2.770000;7.074205e-01
278;2.780000;7.721491e-01
279;2.790000;7.695610e-01
280;2.800000;5.691885e-01
281;2.810000;5.743983e-01
282;2.820000;3.547865e-01
283;2.830000;4.195288e-01
284;2.840000;4.071974e-01
285;2.850000;5.366665e-01
286;2.860000;7.715954e-01
287;2.870000;7.052503e-01
288;2.880000;6.898025e-01
289;2.890000;7.621045e-01
290;2.900000;6.933236e-01
291;2.910000;6.742770e-01
292;2.920000;7.333417e-01
293;2.930000;9.407361e-01
294;2.940000;9.486408e-01
295;2.950000;8.053629e-01
296;2.960000;9.802204e-01
297;2.970000;1.406286e+00
298;2.980000;2.065739e+00
299;2.990000;2.156362e+00
300;3.000000;2.225523e+00
301;3.010000;1.365270e+00
302;3.020000;1.310960e+00
303;3.030000;1.424195e+00
304;3.040000;1.685963e+00
305;3.050000;2.417410e+00
306;3.060000;2.235248e+00
307;3.070000;2.597564e+00
308;3.080000;1.981335e+00
309;3.090000;2.031445e+00
310;3.100000;1.530609e+00
311;3.110000;1.605317e+00
312;3.120000;1.258441e+00
313;3.130000;1.276366e+00
314;3.140000;1.168676e+00
315;3.150000;1.709592e+00
316;3.160000;2.002119e+00
317;3.170000;1.858290e+00
318;3.180000;1.219062e+00
319;3.190000;7.409695e-01
320;3.200000;6.848478e-01
321;3.210000;6.363242e-01
322;3.220000;7.696681e-01
323;3.230000;4.340594e-01
324;3.240000;5.099984e-01
325;3.250000;3.974473e-01
326;3.260000;5.614610e-01
327;3.270000;6.309114e-01
328;3.280000;8.612440e-01
329;3.290000;1.561866e+00
330;3.300000;1.477052e+00
331;3.310000;1.747083e+00
332;3.320000;2.030795e+00
333;3.330000;2.216187e+00
334;3.340000;2.028275e+00
335;3.350000;1.238594e+00
336;3.360000;1.484785e+00
337;3.370000;1.984170e+00
338;3.380000;1.792928e+00
339;3.390000;1.434309e+00
340;3.400000;7.062710e-01
341;3.410000;5.604907e-01
342;3.420000;5.228114e-01
343;3.430000;6.015397e-01
344;3.440000;9.145500e-01
345;3.450000;1.024864e+00
346;3.460000;1.378279e+00
347;3.470000;1.979400e+00
348;3.480000;1.795568e+00
349;3.490000;1.764379e+00
350;3.500000;1.354141e+00
351;3.510000;1.330532e+00
352;3.520000;1.432085e+00
353;3.530000;1.668516e+00
354;3.540000;2.300582e+00
355;3.550000;2.571508e+00
356;3.560000;2.018122e+00
357;3.570000;1.659603e+00
358;3.580000;1.174404e+00
359;3.590000;1.395962e+00
360;3.600000;1.285560e+00
361;3.610000;1.111479e+00
362;3.620000;7.487797e-01
363;3.630000;8.517007e-01
364;3.640000;6.282318e-01
365;3.650000;9.524245e-01
366;3.660000;6.971960e-01
367;3.670000;7.907040e-01
368;3.680000;4.391051e-01
369;3.690000;8.397616e-01
370;3.700000;1.370888e+00
371;3.710000;1.690232e+00
372;3.720000;1.737359e+00
373;3.730000;1.880662e+00
374;3.740000;2.390695e+00
375;3.750000;2.140373e+00
376;3.760000;1.597066e+00
377;3.770000;1.503075e+00
