frameIndex;frameTime;pcm_loudness_sma
0;0.000000;1.900025e-01
1;0.010000;1.537687e-01
2;0.020000;1.230685e-01
3;0.030000;1.422537e-01
4;0.040000;1.529057e-01
5;0.050000;1.555101e-01
6;0.060000;1.193985e-01
7;0.070000;8.564027e-02
8;0.080000;4.476148e-02
9;0.090000;4.766611e-02
10;0.100000;1.343223e-01
11;0.110000;1.934481e-01
12;0.120000;1.790938e-01
13;0.130000;1.210774e-01
14;0.140000;1.367452e-01
15;0.150000;3.235991e-01
16;0.160000;1.144355e+00
17;0.170000;1.739140e+00
18;0.180000;1.838654e+00
19;0.190000;1.999510e+00
20;0.200000;1.994512e+00
21;0.210000;2.464155e+00
22;0.220000;1.609099e+00
23;0.230000;1.138750e+00
24;0.240000;5.560255e-01
25;0.250000;5.491781e-01
26;0.260000;6.734136e-01
27;0.270000;6.782969e-01
28;0.280000;7.133915e-01
29;0.290000;6.240087e-01
30;0.300000;6.096340e-01
31;0.310000;8.536547e-01
32;0.320000;1.079391e+00
33;0.330000;1.125225e+00
34;0.340000;1.295510e+00
35;0.350000;9.714481e-01
36;0.360000;8.474690e-01
37;0.370000;4.773532e-01
38;0.380000;9.286883e-01
39;0.390000;1.330340e+00
40;0.400000;1.475697e+00
41;0.410000;1.219417e+00
42;0.420000;8.717927e-01
43;0.430000;4.960983e-01
44;0.440000;2.360766e-01
45;0.450000;1.310244e-01
46;0.460000;1.254936e-01
47;0.470000;7.475414e-02
48;0.480000;4.565801e-02
49;0.490000;2.762863e-01
50;0.500000;1.091839e+00
51;0.510000;1.731646e+00
52;0.520000;1.725733e+00
53;0.530000;1.159715e+00
54;0.540000;6.462582e-01
55;0.550000;9.652755e-01
56;0.560000;8.698666e-01
57;0.570000;8.092688e-01
58;0.580000;4.078207e-01
59;0.590000;3.683418e-01
60;0.600000;4.551384e-01
61;0.610000;5.659500e-01
62;0.620000;6.548322e-01
63;0.630000;7.634246e-01
64;0.640000;6.708212e-01
65;0.650000;4.549049e-01
66;0.660000;1.868335e-01
67;0.670000;1.751550e-02
68;0.680000;3.129410e-02
69;0.690000;3.512384e-02
70;0.700000;7.232504e-02
71;0.710000;1.599213e-01
72;0.720000;3.657153e-01
73;0.730000;8.399994e-01
74;0.740000;1.072019e+00
75;0.750000;1.647326e+00
76;0.760000;1.836402e+00
77;0.770000;1.815817e+00
78;0.780000;1.519949e+00
79;0.790000;1.420807e+00
80;0.800000;1.657488e+00
81;0.810000;1.672662e+00
82;0.820000;1.474694e+00
83;0.830000;1.316700e+00
84;0.840000;1.372160e+00
