frameIndex;frameTime;pcm_loudness_sma
0;0.000000;1.386366e+00
1;0.010000;1.024139e+00
2;0.020000;6.379946e-01
3;0.030000;7.486179e-01
4;0.040000;5.401650e-01
5;0.050000;3.743666e-01
6;0.060000;5.731791e-01
7;0.070000;6.826933e-01
8;0.080000;8.601077e-01
9;0.090000;8.371186e-01
10;0.100000;9.082856e-01
11;0.110000;8.343281e-01
12;0.120000;8.457189e-01
13;0.130000;6.576986e-01
14;0.140000;9.792287e-01
15;0.150000;1.104154e+00
16;0.160000;1.176860e+00
17;0.170000;1.116847e+00
18;0.180000;9.976359e-01
19;0.190000;8.774583e-01
20;0.200000;6.787942e-01
21;0.210000;5.549667e-01
22;0.220000;6.678030e-01
23;0.230000;5.252096e-01
24;0.240000;4.137332e-01
25;0.250000;4.365461e-01
26;0.260000;5.466225e-01
27;0.270000;6.025846e-01
28;0.280000;5.431370e-01
29;0.290000;4.991853e-01
30;0.300000;5.041220e-01
31;0.310000;5.333859e-01
32;0.320000;5.354096e-01
33;0.330000;4.330146e-01
34;0.340000;3.942990e-01
35;0.350000;5.275204e-01
36;0.360000;5.497227e-01
37;0.370000;4.817838e-01
38;0.380000;1.287072e-01
39;0.390000;2.477550e-01
40;0.400000;3.117262e-01
41;0.410000;5.600142e-01
42;0.420000;4.498068e-01
43;0.430000;6.039206e-01
44;0.440000;6.489092e-01
45;0.450000;9.309910e-01
46;0.460000;1.178791e+00
47;0.470000;1.505314e+00
48;0.480000;1.978809e+00
49;0.490000;1.474028e+00
50;0.500000;9.453960e-01
51;0.510000;2.625343e-01
52;0.520000;4.351743e-01
53;0.530000;5.358026e-01
54;0.540000;5.176088e-01
55;0.550000;3.834649e-01
56;0.560000;2.468945e-01
57;0.570000;5.031887e-01
58;0.580000;9.259754e-01
59;0.590000;1.025811e+00
60;0.600000;1.091430e+00
61;0.610000;9.158042e-01
62;0.620000;8.467910e-01
63;0.630000;6.007535e-01
64;0.640000;4.470162e-01
65;0.650000;6.056619e-01
66;0.660000;7.468667e-01
67;0.670000;9.573891e-01
68;0.680000;7.579529e-01
69;0.690000;4.557055e-01
70;0.700000;5.268212e-01
71;0.710000;6.443327e-01
72;0.720000;7.925027e-01
73;0.730000;5.395702e-01
74;0.740000;4.944969e-01
75;0.750000;5.373691e-01
76;0.760000;3.698141e-01
77;0.770000;4.631654e-01
78;0.780000;5.520632e-01
79;0.790000;9.068024e-01
80;0.800000;8.727174e-01
81;0.810000;7.722195e-01
82;0.820000;6.207814e-01
83;0.830000;5.150810e-01
84;0.840000;4.354764e-01
85;0.850000;4.599257e-01
86;0.860000;5.893332e-01
87;0.870000;8.519014e-01
88;0.880000;1.231612e+00
89;0.890000;1.801983e+00
90;0.900000;1.950983e+00
