frameIndex;frameTime;pcm_loudness_sma
0;0.000000;1.129774e-01
1;0.010000;8.891474e-02
2;0.020000;7.554410e-02
3;0.030000;7.941701e-02
4;0.040000;9.478488e-02
5;0.050000;8.232502e-02
6;0.060000;5.354361e-02
7;0.070000;7.390209e-01
8;0.080000;1.630068e+00
9;0.090000;2.246376e+00
10;0.100000;2.263584e+00
11;0.110000;1.597868e+00
12;0.120000;1.082247e+00
13;0.130000;5.264159e-01
14;0.140000;4.556631e-01
15;0.150000;4.397622e-01
16;0.160000;4.038854e-01
17;0.170000;1.021476e+00
18;0.180000;1.082176e+00
19;0.190000;1.285929e+00
20;0.200000;9.917941e-01
21;0.210000;1.512565e+00
22;0.220000;1.799329e+00
23;0.230000;1.730723e+00
24;0.240000;1.684721e+00
25;0.250000;1.584846e+00
26;0.260000;1.899258e+00
27;0.270000;2.019688e+00
28;0.280000;1.977606e+00
29;0.290000;1.594260e+00
30;0.300000;1.061973e+00
31;0.310000;1.073851e+00
32;0.320000;1.241306e+00
33;0.330000;1.051629e+00
34;0.340000;1.015304e+00
35;0.350000;1.035250e+00
36;0.360000;1.289926e+00
37;0.370000;1.215097e+00
38;0.380000;1.099427e+00
39;0.390000;9.195075e-01
40;0.400000;8.167498e-01
41;0.410000;8.731748e-01
42;0.420000;7.738745e-01
43;0.430000;1.078910e+00
44;0.440000;8.295522e-01
45;0.450000;1.116638e+00
46;0.460000;9.460878e-01
47;0.470000;7.647579e-01
48;0.480000;5.242515e-01
49;0.490000;2.282667e-01
50;0.500000;2.336770e-01
51;0.510000;2.148502e-01
52;0.520000;1.171462e-01
53;0.530000;7.083001e-02
54;0.540000;4.889983e-02
55;0.550000;3.436169e-02
56;0.560000;1.234098e-01
57;0.570000;2.444614e-01
58;0.580000;5.732484e-01
59;0.590000;1.156891e+00
60;0.600000;1.537604e+00
61;0.610000;1.481654e+00
62;0.620000;1.504961e+00
63;0.630000;1.411093e+00
64;0.640000;1.446641e+00
65;0.650000;1.457189e+00
66;0.660000;1.381740e+00
67;0.670000;1.382099e+00
68;0.680000;1.180679e+00
69;0.690000;1.123740e+00
70;0.700000;1.640200e+00
71;0.710000;2.178648e+00
72;0.720000;2.187767e+00
73;0.730000;1.589035e+00
74;0.740000;1.341147e+00
75;0.750000;1.527912e+00
76;0.760000;1.876854e+00
77;0.770000;1.613958e+00
78;0.780000;1.304579e+00
79;0.790000;1.387701e+00
80;0.800000;1.346946e+00
81;0.810000;1.194402e+00
82;0.820000;6.570099e-01
83;0.830000;2.406907e-01
84;0.840000;2.512570e-01
85;0.850000;3.373265e-01
86;0.860000;4.064698e-01
87;0.870000;4.838146e-01
88;0.880000;3.078564e-01
89;0.890000;2.443076e-01
90;0.900000;1.712548e-01
91;0.910000;1.879198e-01
92;0.920000;1.016894e-01
93;0.930000;1.283084e-01
94;0.940000;1.331293e-01
95;0.950000;1.919103e-01
96;0.960000;2.378293e-01
97;0.970000;2.221485e-01
98;0.980000;3.046472e-01
99;0.990000;2.440232e-01
100;1.000000;2.892780e-01
101;1.010000;2.403990e-01
102;1.020000;3.390404e-01
103;1.030000;2.539095e-01
104;1.040000;2.311098e-01
105;1.050000;2.662863e-01
106;1.060000;2.963620e-01
107;1.070000;3.798170e-01
108;1.080000;2.914235e-01
109;1.090000;3.691628e-01
110;1.100000;2.265808e-01
111;1.110000;1.903210e-01
112;1.120000;1.715607e-01
113;1.130000;3.564658e-01
114;1.140000;4.259651e-01
115;1.150000;5.695254e-01
116;1.160000;4.150252e-01
117;1.170000;4.561143e-01
118;1.180000;3.834728e-01
119;1.190000;3.900023e-01
120;1.200000;2.484589e-01
121;1.210000;1.102427e-01
122;1.220000;9.260953e-02
123;1.230000;9.409419e-02
124;1.240000;8.282875e-02
125;1.250000;6.590238e-02
126;1.260000;8.939963e-02
127;1.270000;1.337901e-01
128;1.280000;1.135152e-01
129;1.290000;1.250285e-01
130;1.300000;1.267072e-01
131;1.310000;2.270582e-01
132;1.320000;5.028202e-01
133;1.330000;9.365501e-01
134;1.340000;8.948619e-01
135;1.350000;1.280800e+00
136;1.360000;1.050488e+00
137;1.370000;1.410413e+00
138;1.380000;9.758996e-01
139;1.390000;8.147388e-01
140;1.400000;4.867595e-01
141;1.410000;3.135333e-01
142;1.420000;2.474797e-01
143;1.430000;2.038864e-01
144;1.440000;1.418858e-01
145;1.450000;2.746714e-01
146;1.460000;4.807791e-01
147;1.470000;6.543782e-01
148;1.480000;6.318790e-01
149;1.490000;7.671103e-01
150;1.500000;1.015112e+00
151;1.510000;8.953758e-01
152;1.520000;7.749735e-01
153;1.530000;4.597035e-01
154;1.540000;7.279179e-01
155;1.550000;8.127034e-01
156;1.560000;1.155663e+00
157;1.570000;1.296638e+00
158;1.580000;1.807057e+00
159;1.590000;1.890641e+00
160;1.600000;1.721457e+00
161;1.610000;1.284620e+00
162;1.620000;1.145597e+00
163;1.630000;1.106883e+00
164;1.640000;9.091506e-01
165;1.650000;8.341605e-01
166;1.660000;7.970095e-01
167;1.670000;9.714613e-01
168;1.680000;6.225851e-01
169;1.690000;8.231296e-01
170;1.700000;5.276037e-01
171;1.710000;8.066264e-01
172;1.720000;6.580881e-01
173;1.730000;6.167831e-01
174;1.740000;3.730940e-01
175;1.750000;1.641621e-01
176;1.760000;1.275188e-01
177;1.770000;1.096487e-01
178;1.780000;1.013987e-01
179;1.790000;1.105380e-01
180;1.800000;2.159016e-01
181;1.810000;2.609593e-01
182;1.820000;9.306719e-01
183;1.830000;1.202341e+00
184;1.840000;1.791714e+00
185;1.850000;2.056978e+00
186;1.860000;2.105541e+00
187;1.870000;2.064230e+00
188;1.880000;1.311334e+00
189;1.890000;1.460689e+00
190;1.900000;1.355674e+00
191;1.910000;1.568255e+00
192;1.920000;1.380646e+00
193;1.930000;1.164403e+00
194;1.940000;8.549780e-01
195;1.950000;6.623066e-01
196;1.960000;8.149495e-01
197;1.970000;1.007133e+00
198;1.980000;9.989236e-01
199;1.990000;7.106526e-01
200;2.000000;7.206585e-01
201;2.010000;6.244473e-01
202;2.020000;6.702316e-01
203;2.030000;5.427837e-01
204;2.040000;5.889793e-01
205;2.050000;6.435845e-01
206;2.060000;5.222406e-01
207;2.070000;4.888579e-01
208;2.080000;2.411210e-01
209;2.090000;1.855417e-01
210;2.100000;8.836821e-02
211;2.110000;9.789326e-02
212;2.120000;8.951017e-02
213;2.130000;8.951017e-02
214;2.140000;1.429310e-01
215;2.150000;6.208863e-01
216;2.160000;9.673872e-01
217;2.170000;1.245943e+00
218;2.180000;9.073098e-01
219;2.190000;6.053700e-01
220;2.200000;3.882314e-01
221;2.210000;2.960486e-01
222;2.220000;2.412918e-01
223;2.230000;1.036406e-01
224;2.240000;8.133186e-02
225;2.250000;9.471928e-02
226;2.260000;1.472222e-01
227;2.270000;1.446734e-01
228;2.280000;2.407491e-01
229;2.290000;4.957877e-01
230;2.300000;1.012100e+00
231;2.310000;8.831136e-01
232;2.320000;7.354748e-01
233;2.330000;2.698419e-01
234;2.340000;5.483320e-01
235;2.350000;4.874130e-01
236;2.360000;5.245612e-01
237;2.370000;3.327611e-01
238;2.380000;2.737515e-01
239;2.390000;1.681661e-01
240;2.400000;4.417644e-01
241;2.410000;5.489016e-01
242;2.420000;7.336428e-01
243;2.430000;6.081495e-01
244;2.440000;6.050391e-01
245;2.450000;5.933422e-01
246;2.460000;7.040092e-01
247;2.470000;7.692282e-01
248;2.480000;1.642362e+00
249;2.490000;1.551142e+00
250;2.500000;1.359635e+00
251;2.510000;8.114495e-01
252;2.520000;1.058729e+00
253;2.530000;1.475545e+00
254;2.540000;1.385273e+00
255;2.550000;1.418825e+00
256;2.560000;1.251067e+00
257;2.570000;1.484549e+00
258;2.580000;1.498372e+00
259;2.590000;1.681644e+00
260;2.600000;1.592136e+00
261;2.610000;1.542113e+00
262;2.620000;1.387588e+00
263;2.630000;9.722698e-01
264;2.640000;6.264586e-01
265;2.650000;7.435036e-01
266;2.660000;1.162434e+00
267;2.670000;1.476365e+00
268;2.680000;1.318316e+00
269;2.690000;9.972414e-01
270;2.700000;6.203322e-01
271;2.710000;6.512841e-01
272;2.720000;7.218102e-01
273;2.730000;8.216925e-01
274;2.740000;6.468541e-01
275;2.750000;5.974173e-01
276;2.760000;5.097119e-01
277;2.770000;8.758852e-01
278;2.780000;7.308764e-01
279;2.790000;6.687182e-01
280;2.800000;4.165797e-01
281;2.810000;5.630627e-01
282;2.820000;1.100212e+00
283;2.830000;1.363753e+00
284;2.840000;1.322598e+00
285;2.850000;1.189070e+00
286;2.860000;1.274050e+00
287;2.870000;1.202899e+00
288;2.880000;1.188239e+00
289;2.890000;9.030551e-01
290;2.900000;1.124221e+00
291;2.910000;8.094599e-01
292;2.920000;1.111942e+00
293;2.930000;1.184745e+00
294;2.940000;1.357224e+00
295;2.950000;1.248088e+00
296;2.960000;1.072667e+00
297;2.970000;1.079565e+00
298;2.980000;1.112203e+00
299;2.990000;1.228266e+00
300;3.000000;1.242487e+00
301;3.010000;1.126162e+00
302;3.020000;1.402863e+00
303;3.030000;1.624355e+00
304;3.040000;1.669505e+00
305;3.050000;1.558212e+00
306;3.060000;1.550261e+00
307;3.070000;1.715374e+00
308;3.080000;1.372978e+00
309;3.090000;9.606094e-01
310;3.100000;3.697972e-01
311;3.110000;1.762871e-01
312;3.120000;1.196806e-01
313;3.130000;1.237442e-01
314;3.140000;3.253761e-01
315;3.150000;5.875258e-01
316;3.160000;6.993270e-01
317;3.170000;6.180804e-01
318;3.180000;4.608024e-01
319;3.190000;7.393889e-01
320;3.200000;1.193606e+00
321;3.210000;1.219933e+00
322;3.220000;1.107234e+00
323;3.230000;5.565373e-01
324;3.240000;3.822826e-01
325;3.250000;1.062338e-01
326;3.260000;9.043202e-02
327;3.270000;2.133129e-01
328;3.280000;3.114183e-01
329;3.290000;5.580142e-01
330;3.300000;8.267873e-01
331;3.310000;1.369268e+00
332;3.320000;1.201715e+00
333;3.330000;8.148020e-01
334;3.340000;7.461569e-01
335;3.350000;8.681313e-01
336;3.360000;9.796032e-01
337;3.370000;5.206819e-01
338;3.380000;7.161522e-01
339;3.390000;7.585276e-01
340;3.400000;6.708474e-01
341;3.410000;3.526784e-01
342;3.420000;2.239693e-01
343;3.430000;2.017621e-01
344;3.440000;1.550467e-01
345;3.450000;1.286153e-01
346;3.460000;1.254828e-01
347;3.470000;3.104150e-01
348;3.480000;5.551943e-01
349;3.490000;6.042390e-01
350;3.500000;4.266388e-01
351;3.510000;2.452843e-01
352;3.520000;2.609430e-01
353;3.530000;3.381148e-01
354;3.540000;6.737024e-01
355;3.550000;1.011546e+00
356;3.560000;1.781765e+00
357;3.570000;1.435195e+00
358;3.580000;1.266531e+00
359;3.590000;7.705212e-01
360;3.600000;9.368412e-01
361;3.610000;9.049554e-01
362;3.620000;6.463804e-01
363;3.630000;6.843999e-01
364;3.640000;6.152396e-01
365;3.650000;7.196920e-01
366;3.660000;6.135859e-01
367;3.670000;6.824500e-01
368;3.680000;6.308863e-01
369;3.690000;6.956275e-01
370;3.700000;7.524939e-01
371;3.710000;8.659099e-01
372;3.720000;9.687691e-01
373;3.730000;1.317915e+00
374;3.740000;1.242463e+00
375;3.750000;1.079857e+00
376;3.760000;7.462148e-01
377;3.770000;8.115552e-01
378;3.780000;9.681315e-01
379;3.790000;7.255062e-01
380;3.800000;6.958604e-01
381;3.810000;1.153072e+00
382;3.820000;1.237268e+00
383;3.830000;1.824200e+00
384;3.840000;1.247365e+00
385;3.850000;1.630844e+00
386;3.860000;1.041084e+00
387;3.870000;1.135217e+00
388;3.880000;1.073292e+00
389;3.890000;9.262221e-01
390;3.900000;8.666728e-01
391;3.910000;8.652712e-01
392;3.920000;1.076259e+00
393;3.930000;1.122467e+00
394;3.940000;6.638599e-01
395;3.950000;1.072821e+00
396;3.960000;1.468001e+00
397;3.970000;1.807326e+00
398;3.980000;1.828393e+00
399;3.990000;1.822896e+00
400;4.000000;1.963738e+00
401;4.010000;1.478857e+00
402;4.020000;9.362152e-01
403;4.030000;8.483484e-01
404;4.040000;7.144408e-01
405;4.050000;1.142556e+00
406;4.060000;1.162017e+00
407;4.070000;1.602648e+00
408;4.080000;1.254570e+00
409;4.090000;1.244253e+00
410;4.100000;1.130549e+00
411;4.110000;1.378071e+00
412;4.120000;1.659534e+00
413;4.130000;1.591605e+00
414;4.140000;1.343473e+00
415;4.150000;1.020742e+00
416;4.160000;1.066666e+00
417;4.170000;1.342111e+00
418;4.180000;1.489553e+00
419;4.190000;1.489834e+00
420;4.200000;1.550127e+00
421;4.210000;1.113770e+00
422;4.220000;1.565828e+00
423;4.230000;1.447191e+00
424;4.240000;1.846317e+00
425;4.250000;1.524063e+00
426;4.260000;1.104350e+00
427;4.270000;7.905416e-01
428;4.280000;1.334669e+00
429;4.290000;1.678127e+00
430;4.300000;2.175495e+00
431;4.310000;1.292784e+00
432;4.320000;1.211328e+00
433;4.330000;9.241915e-01
434;4.340000;7.864873e-01
435;4.350000;5.426546e-01
436;4.360000;2.662420e-01
437;4.370000;1.706661e-01
438;4.380000;1.836700e-01
439;4.390000;1.115793e-01
440;4.400000;1.660307e-01
441;4.410000;2.397012e-01
442;4.420000;3.504256e-01
443;4.430000;4.689369e-01
444;4.440000;3.539621e-01
445;4.450000;3.593378e-01
446;4.460000;2.092400e-01
447;4.470000;4.221365e-01
448;4.480000;4.053513e-01
449;4.490000;5.549549e-01
450;4.500000;4.230939e-01
451;4.510000;4.451257e-01
452;4.520000;3.033287e-01
453;4.530000;3.719552e-01
454;4.540000;2.762700e-01
455;4.550000;3.289419e-01
456;4.560000;2.824970e-01
457;4.570000;3.858317e-01
458;4.580000;3.241138e-01
459;4.590000;2.555648e-01
460;4.600000;2.225307e-01
461;4.610000;3.320634e-01
462;4.620000;3.739648e-01
463;4.630000;3.270168e-01
464;4.640000;2.191324e-01
465;4.650000;1.653499e-01
466;4.660000;1.119790e-01
467;4.670000;1.051507e-01
468;4.680000;1.191695e-01
469;4.690000;1.157220e-01
470;4.700000;2.019935e-01
471;4.710000;5.632935e-01
472;4.720000;1.180272e+00
473;4.730000;1.158443e+00
474;4.740000;1.249243e+00
475;4.750000;1.143522e+00
476;4.760000;1.375326e+00
477;4.770000;1.438055e+00
478;4.780000;1.215526e+00
479;4.790000;1.148762e+00
480;4.800000;7.308534e-01
481;4.810000;6.160449e-01
482;4.820000;3.989027e-01
483;4.830000;3.486635e-01
484;4.840000;2.281223e-01
485;4.850000;2.723650e-01
486;4.860000;2.409969e-01
487;4.870000;2.821362e-01
488;4.880000;3.498747e-01
489;4.890000;3.274752e-01
490;4.900000;3.646866e-01
491;4.910000;2.029795e-01
492;4.920000;4.811632e-01
493;4.930000;4.578783e-01
494;4.940000;1.438335e+00
495;4.950000;2.023581e+00
496;4.960000;2.488028e+00
497;4.970000;1.946220e+00
498;4.980000;1.203873e+00
499;4.990000;1.031938e+00
500;5.000000;7.219208e-01
501;5.010000;6.902930e-01
502;5.020000;6.416293e-01
503;5.030000;7.432613e-01
504;5.040000;6.957427e-01
505;5.050000;6.633265e-01
506;5.060000;9.979412e-01
507;5.070000;1.267922e+00
508;5.080000;1.327871e+00
509;5.090000;1.162426e+00
510;5.100000;1.317806e+00
511;5.110000;1.096036e+00
512;5.120000;9.108890e-01
513;5.130000;9.192636e-01
514;5.140000;1.431807e+00
515;5.150000;1.611784e+00
516;5.160000;1.199041e+00
517;5.170000;8.342419e-01
518;5.180000;9.737827e-01
519;5.190000;1.112905e+00
520;5.200000;1.674066e+00
521;5.210000;1.330853e+00
522;5.220000;1.423843e+00
523;5.230000;1.115345e+00
524;5.240000;1.201153e+00
525;5.250000;1.402295e+00
526;5.260000;1.420948e+00
527;5.270000;1.622712e+00
528;5.280000;1.371682e+00
529;5.290000;1.226008e+00
530;5.300000;1.009321e+00
531;5.310000;7.321948e-01
532;5.320000;3.041988e-01
533;5.330000;7.641974e-02
534;5.340000;8.950976e-02
535;5.350000;8.049547e-02
536;5.360000;7.290012e-02
537;5.370000;8.432449e-02
538;5.380000;4.485724e-01
539;5.390000;5.781917e-01
540;5.400000;1.220152e+00
541;5.410000;1.645527e+00
542;5.420000;2.325170e+00
543;5.430000;2.177917e+00
544;5.440000;1.691504e+00
545;5.450000;1.169324e+00
546;5.460000;8.203611e-01
547;5.470000;7.392371e-01
548;5.480000;6.521666e-01
549;5.490000;6.972148e-01
550;5.500000;5.109813e-01
551;5.510000;5.005391e-01
552;5.520000;6.032982e-01
553;5.530000;9.509664e-01
554;5.540000;1.263632e+00
555;5.550000;1.480105e+00
556;5.560000;1.633621e+00
557;5.570000;1.706311e+00
558;5.580000;1.360532e+00
559;5.590000;1.103769e+00
560;5.600000;1.005828e+00
561;5.610000;1.459716e+00
562;5.620000;1.273242e+00
563;5.630000;1.413060e+00
564;5.640000;1.141194e+00
565;5.650000;1.186848e+00
566;5.660000;6.352907e-01
567;5.670000;8.710249e-01
568;5.680000;1.368264e+00
569;5.690000;1.634211e+00
570;5.700000;1.599209e+00
571;5.710000;1.196181e+00
572;5.720000;1.152435e+00
573;5.730000;1.237148e+00
574;5.740000;1.409302e+00
575;5.750000;1.388846e+00
576;5.760000;9.750867e-01
577;5.770000;1.037931e+00
578;5.780000;8.770729e-01
579;5.790000;9.493325e-01
580;5.800000;5.854359e-01
581;5.810000;7.969260e-01
582;5.820000;7.143378e-01
583;5.830000;8.491747e-01
584;5.840000;6.953769e-01
585;5.850000;9.172828e-01
586;5.860000;8.868812e-01
587;5.870000;1.304104e+00
588;5.880000;1.264089e+00
589;5.890000;1.772002e+00
590;5.900000;1.864633e+00
591;5.910000;1.651241e+00
592;5.920000;1.106996e+00
593;5.930000;6.190239e-01
594;5.940000;6.048131e-01
595;5.950000;5.564567e-01
596;5.960000;4.649905e-01
597;5.970000;4.368668e-01
598;5.980000;3.988492e-01
599;5.990000;4.782771e-01
600;6.000000;4.125733e-01
601;6.010000;4.927000e-01
602;6.020000;6.231924e-01
603;6.030000;7.093945e-01
604;6.040000;7.002919e-01
605;6.050000;6.490399e-01
606;6.060000;7.294579e-01
607;6.070000;8.534812e-01
608;6.080000;8.231233e-01
609;6.090000;8.866993e-01
610;6.100000;9.618159e-01
611;6.110000;9.903486e-01
612;6.120000;1.102667e+00
613;6.130000;7.830661e-01
614;6.140000;9.938617e-01
615;6.150000;1.010336e+00
616;6.160000;1.097999e+00
617;6.170000;7.174405e-01
618;6.180000;3.240212e-01
619;6.190000;2.454370e-01
620;6.200000;3.408375e-01
621;6.210000;5.710755e-01
622;6.220000;6.387276e-01
623;6.230000;6.264976e-01
624;6.240000;6.243407e-01
625;6.250000;8.664460e-01
626;6.260000;9.652763e-01
627;6.270000;1.274631e+00
628;6.280000;1.600664e+00
629;6.290000;1.607722e+00
630;6.300000;1.371598e+00
631;6.310000;1.496341e+00
632;6.320000;1.617855e+00
633;6.330000;1.368783e+00
634;6.340000;1.295923e+00
635;6.350000;1.143993e+00
636;6.360000;1.776031e+00
637;6.370000;1.913401e+00
638;6.380000;2.489967e+00
639;6.390000;1.896184e+00
640;6.400000;1.771752e+00
641;6.410000;1.205259e+00
642;6.420000;1.521031e+00
643;6.430000;1.326365e+00
644;6.440000;1.533133e+00
645;6.450000;1.439803e+00
646;6.460000;9.004945e-01
647;6.470000;7.631256e-01
648;6.480000;5.696183e-01
649;6.490000;7.112576e-01
650;6.500000;4.635401e-01
651;6.510000;4.788222e-01
652;6.520000;3.690961e-01
653;6.530000;3.210022e-01
654;6.540000;1.821457e-01
655;6.550000;1.346406e-01
656;6.560000;1.046199e-01
657;6.570000;2.167506e-01
658;6.580000;4.141013e-01
659;6.590000;1.404256e+00
660;6.600000;1.733196e+00
661;6.610000;2.152555e+00
662;6.620000;1.259664e+00
663;6.630000;9.153450e-01
664;6.640000;7.978048e-01
665;6.650000;7.177703e-01
666;6.660000;6.666527e-01
667;6.670000;2.395733e-01
668;6.680000;2.488636e-01
669;6.690000;1.742502e-01
670;6.700000;1.040771e-01
671;6.710000;7.879107e-02
672;6.720000;7.983477e-02
673;6.730000;7.579783e-02
674;6.740000;1.369154e-01
675;6.750000;8.436673e-01
676;6.760000;1.268142e+00
677;6.770000;1.549545e+00
678;6.780000;1.268389e+00
679;6.790000;1.193486e+00
680;6.800000;1.250017e+00
681;6.810000;1.115447e+00
682;6.820000;8.245562e-01
683;6.830000;6.320199e-01
684;6.840000;7.115729e-01
685;6.850000;8.308703e-01
686;6.860000;7.716937e-01
687;6.870000;8.004715e-01
688;6.880000;1.011991e+00
689;6.890000;1.043806e+00
690;6.900000;7.322128e-01
691;6.910000;5.309704e-01
692;6.920000;3.682625e-01
693;6.930000;7.869979e-01
694;6.940000;1.061360e+00
695;6.950000;1.181395e+00
696;6.960000;1.173626e+00
697;6.970000;1.085765e+00
698;6.980000;1.152666e+00
699;6.990000;6.993797e-01
700;7.000000;3.916366e-01
701;7.010000;1.900406e-01
702;7.020000;1.693019e-01
703;7.030000;1.414382e-01
704;7.040000;1.307919e-01
705;7.050000;2.001138e-01
706;7.060000;4.206407e-01
707;7.070000;6.189675e-01
708;7.080000;8.014655e-01
709;7.090000;1.354299e+00
710;7.100000;1.840034e+00
711;7.110000;2.051530e+00
712;7.120000;1.783422e+00
713;7.130000;1.538783e+00
714;7.140000;1.407278e+00
715;7.150000;1.039995e+00
716;7.160000;7.837086e-01
717;7.170000;5.766262e-01
718;7.180000;5.797061e-01
719;7.190000;8.831393e-01
720;7.200000;1.248154e+00
721;7.210000;1.704389e+00
722;7.220000;1.608869e+00
723;7.230000;1.264470e+00
724;7.240000;6.513836e-01
725;7.250000;3.608623e-01
726;7.260000;1.817685e-01
727;7.270000;1.615206e-01
728;7.280000;9.105959e-02
729;7.290000;8.420321e-02
730;7.300000;9.881566e-02
731;7.310000;9.582255e-02
732;7.320000;1.079762e-01
733;7.330000;8.909724e-02
734;7.340000;5.781065e-02
735;7.350000;1.236242e-01
736;7.360000;7.917845e-01
737;7.370000;1.094076e+00
738;7.380000;2.034818e+00
739;7.390000;1.978931e+00
740;7.400000;1.801635e+00
741;7.410000;8.772581e-01
742;7.420000;4.355975e-01
743;7.430000;5.329992e-01
744;7.440000;5.461588e-01
745;7.450000;4.476770e-01
746;7.460000;3.337003e-01
747;7.470000;4.166600e-01
748;7.480000;6.059126e-01
749;7.490000;7.864809e-01
750;7.500000;8.747563e-01
751;7.510000;8.384603e-01
