frameIndex;frameTime;pcm_loudness_sma
0;0.000000;4.639722e-01
1;0.010000;3.251546e-01
2;0.020000;2.545169e-01
3;0.030000;1.370886e-01
4;0.040000;1.810464e-01
5;0.050000;1.357583e-01
6;0.060000;1.479100e-01
7;0.070000;1.295206e-01
8;0.080000;1.671405e-01
9;0.090000;1.369899e-01
10;0.100000;1.712691e-01
11;0.110000;1.290328e-01
12;0.120000;4.033326e-01
13;0.130000;5.690166e-01
14;0.140000;1.122093e+00
15;0.150000;1.732128e+00
16;0.160000;2.199787e+00
17;0.170000;1.879161e+00
18;0.180000;1.060198e+00
19;0.190000;1.141259e+00
20;0.200000;1.646227e+00
21;0.210000;2.101002e+00
22;0.220000;1.683478e+00
23;0.230000;1.275952e+00
24;0.240000;9.776320e-01
25;0.250000;7.036454e-01
26;0.260000;7.215058e-01
27;0.270000;1.067747e+00
28;0.280000;1.164834e+00
29;0.290000;1.644431e+00
30;0.300000;1.196544e+00
31;0.310000;1.079192e+00
32;0.320000;3.397558e-01
33;0.330000;3.285046e-01
34;0.340000;3.848146e-01
35;0.350000;3.974161e-01
36;0.360000;4.224144e-01
37;0.370000;3.751561e-01
38;0.380000;2.575333e-01
39;0.390000;1.670573e-01
40;0.400000;1.422071e-01
41;0.410000;1.587039e-01
42;0.420000;1.110229e-01
43;0.430000;7.672977e-02
44;0.440000;9.555652e-02
45;0.450000;1.667663e-01
46;0.460000;6.443759e-01
47;0.470000;1.268844e+00
48;0.480000;2.023645e+00
49;0.490000;2.110097e+00
50;0.500000;1.697503e+00
51;0.510000;9.984807e-01
52;0.520000;8.796504e-01
53;0.530000;8.888760e-01
54;0.540000;9.768877e-01
55;0.550000;7.897198e-01
56;0.560000;5.875544e-01
57;0.570000;8.722487e-01
58;0.580000;1.122055e+00
59;0.590000;1.776278e+00
60;0.600000;1.347794e+00
61;0.610000;1.077431e+00
62;0.620000;8.204112e-01
63;0.630000;1.027108e+00
64;0.640000;9.345886e-01
65;0.650000;7.258396e-01
66;0.660000;6.712920e-01
67;0.670000;6.247883e-01
68;0.680000;5.992541e-01
69;0.690000;5.551340e-01
70;0.700000;6.007056e-01
71;0.710000;4.672911e-01
72;0.720000;4.643574e-01
73;0.730000;4.511165e-01
74;0.740000;1.052348e+00
75;0.750000;1.148040e+00
76;0.760000;1.055630e+00
77;0.770000;5.434194e-01
78;0.780000;7.455476e-01
79;0.790000;8.161855e-01
80;0.800000;8.414311e-01
81;0.810000;9.152406e-01
82;0.820000;9.840596e-01
83;0.830000;1.286788e+00
84;0.840000;1.294363e+00
85;0.850000;1.757223e+00
86;0.860000;1.797682e+00
87;0.870000;1.738999e+00
88;0.880000;1.338274e+00
89;0.890000;9.379039e-01
90;0.900000;6.632941e-01
91;0.910000;6.462357e-01
92;0.920000;5.151579e-01
93;0.930000;5.796328e-01
94;0.940000;7.355958e-01
95;0.950000;1.402586e+00
96;0.960000;1.842818e+00
97;0.970000;1.936304e+00
98;0.980000;1.587373e+00
99;0.990000;1.038713e+00
100;1.000000;6.864276e-01
101;1.010000;4.429053e-01
102;1.020000;3.188569e-01
103;1.030000;2.510978e-01
104;1.040000;2.071739e-01
105;1.050000;2.429725e-01
106;1.060000;5.392569e-01
107;1.070000;9.575750e-01
108;1.080000;1.078308e+00
109;1.090000;1.540263e+00
110;1.100000;1.341239e+00
111;1.110000;1.632438e+00
112;1.120000;1.499223e+00
113;1.130000;1.388964e+00
114;1.140000;1.043158e+00
115;1.150000;4.132505e-01
116;1.160000;3.941180e-01
117;1.170000;3.376790e-01
118;1.180000;3.143212e-01
119;1.190000;1.851270e-01
120;1.200000;7.328176e-02
121;1.210000;1.483549e-01
122;1.220000;3.182970e-01
123;1.230000;5.779673e-01
124;1.240000;1.043176e+00
125;1.250000;1.197642e+00
126;1.260000;9.647389e-01
127;1.270000;6.537754e-01
128;1.280000;4.427724e-01
129;1.290000;6.998925e-01
130;1.300000;6.087340e-01
131;1.310000;5.828093e-01
132;1.320000;3.461752e-01
133;1.330000;2.088831e-01
134;1.340000;1.631038e-01
135;1.350000;1.014946e-01
136;1.360000;8.179986e-02
137;1.370000;7.690493e-02
138;1.380000;2.381514e-01
139;1.390000;2.806684e-01
140;1.400000;3.125339e-01
141;1.410000;4.570661e-01
142;1.420000;8.103147e-01
143;1.430000;1.033578e+00
