frameIndex;frameTime;pcm_loudness_sma
0;0.000000;4.803787e-01
1;0.010000;4.278407e-01
2;0.020000;3.425267e-01
3;0.030000;2.749932e-01
4;0.040000;2.714784e-01
5;0.050000;2.098479e-01
6;0.060000;1.755912e-01
7;0.070000;6.892970e-02
8;0.080000;1.342380e-01
9;0.090000;1.174495e-01
10;0.100000;1.217160e-01
11;0.110000;1.388091e-01
12;0.120000;2.042366e-01
13;0.130000;3.129095e-01
14;0.140000;2.397826e-01
15;0.150000;2.553384e-01
16;0.160000;1.909723e-01
17;0.170000;2.019800e-01
18;0.180000;1.716995e-01
19;0.190000;1.454652e-01
20;0.200000;1.300548e-01
21;0.210000;1.701706e-01
22;0.220000;2.125620e-01
23;0.230000;1.876535e-01
24;0.240000;1.077735e-01
25;0.250000;9.492453e-02
26;0.260000;1.833057e-01
27;0.270000;2.005350e-01
28;0.280000;2.953809e-01
29;0.290000;2.378689e-01
30;0.300000;2.322113e-01
31;0.310000;9.715403e-02
32;0.320000;7.836238e-02
33;0.330000;5.495217e-02
34;0.340000;4.754859e-02
35;0.350000;4.670925e-02
36;0.360000;1.607377e-01
37;0.370000;2.364281e-01
38;0.380000;2.637281e-01
39;0.390000;2.307783e-01
40;0.400000;2.220514e-01
41;0.410000;3.303891e-01
42;0.420000;3.698616e-01
43;0.430000;4.317416e-01
44;0.440000;3.120247e-01
45;0.450000;2.662270e-01
46;0.460000;1.650926e-01
47;0.470000;1.698176e-01
48;0.480000;1.289236e-01
49;0.490000;1.030513e-01
50;0.500000;8.484984e-02
51;0.510000;4.907390e-02
52;0.520000;4.817389e-02
53;0.530000;5.823280e-02
54;0.540000;7.615996e-02
55;0.550000;8.037195e-02
56;0.560000;1.083404e-01
57;0.570000;8.712628e-02
58;0.580000;1.418028e-01
59;0.590000;1.277228e-01
60;0.600000;2.093576e-01
61;0.610000;2.388932e-01
62;0.620000;2.602567e-01
63;0.630000;2.213844e-01
64;0.640000;1.980801e-01
65;0.650000;1.824169e-01
66;0.660000;2.340481e-01
67;0.670000;1.938024e-01
68;0.680000;2.868143e-01
69;0.690000;2.257831e-01
70;0.700000;2.702051e-01
71;0.710000;2.887142e-01
72;0.720000;3.847111e-01
73;0.730000;6.093751e-01
74;0.740000;7.598054e-01
75;0.750000;8.657712e-01
76;0.760000;6.216836e-01
77;0.770000;6.179750e-01
78;0.780000;6.321267e-01
79;0.790000;6.378930e-01
80;0.800000;5.714145e-01
81;0.810000;6.469644e-01
82;0.820000;9.398645e-01
83;0.830000;8.215192e-01
84;0.840000;1.005277e+00
85;0.850000;1.171447e+00
86;0.860000;1.617482e+00
87;0.870000;1.661345e+00
88;0.880000;1.205525e+00
89;0.890000;6.720526e-01
90;0.900000;6.291518e-01
91;0.910000;1.007790e+00
92;0.920000;1.264265e+00
93;0.930000;9.206712e-01
94;0.940000;4.985824e-01
95;0.950000;2.660102e-01
96;0.960000;2.711753e-01
97;0.970000;3.244451e-01
98;0.980000;3.302243e-01
99;0.990000;1.683210e-01
100;1.000000;1.849329e-01
101;1.010000;3.362267e-01
102;1.020000;3.974375e-01
103;1.030000;5.135614e-01
104;1.040000;5.415667e-01
105;1.050000;5.304547e-01
106;1.060000;4.151127e-01
107;1.070000;2.402671e-01
108;1.080000;3.892748e-01
109;1.090000;4.837269e-01
110;1.100000;4.873509e-01
111;1.110000;4.442623e-01
112;1.120000;3.498102e-01
113;1.130000;4.055741e-01
114;1.140000;2.969470e-01
115;1.150000;3.025636e-01
116;1.160000;3.437782e-01
117;1.170000;3.666474e-01
118;1.180000;3.931131e-01
119;1.190000;4.371457e-01
120;1.200000;5.166990e-01
121;1.210000;5.404273e-01
122;1.220000;3.777529e-01
123;1.230000;3.442790e-01
124;1.240000;3.817446e-01
125;1.250000;4.197144e-01
126;1.260000;3.286805e-01
127;1.270000;1.937886e-01
128;1.280000;1.891779e-01
129;1.290000;2.736890e-01
130;1.300000;3.256182e-01
131;1.310000;3.692420e-01
132;1.320000;3.071589e-01
133;1.330000;3.252135e-01
134;1.340000;3.627845e-01
135;1.350000;5.392267e-01
136;1.360000;6.173043e-01
137;1.370000;6.120024e-01
138;1.380000;5.828580e-01
139;1.390000;5.903410e-01
140;1.400000;7.473220e-01
141;1.410000;7.403043e-01
142;1.420000;8.413493e-01
143;1.430000;6.687319e-01
144;1.440000;6.068776e-01
145;1.450000;4.176071e-01
146;1.460000;3.189029e-01
147;1.470000;2.774672e-01
148;1.480000;2.956245e-01
149;1.490000;3.280610e-01
150;1.500000;3.352972e-01
151;1.510000;3.885588e-01
152;1.520000;3.286947e-01
153;1.530000;3.848805e-01
154;1.540000;4.406147e-01
155;1.550000;7.681434e-01
156;1.560000;1.170581e+00
157;1.570000;1.159430e+00
158;1.580000;1.074832e+00
159;1.590000;8.821628e-01
160;1.600000;8.729012e-01
161;1.610000;7.205091e-01
162;1.620000;4.728541e-01
163;1.630000;4.123653e-01
164;1.640000;4.026761e-01
165;1.650000;6.234944e-01
166;1.660000;6.498219e-01
167;1.670000;9.341340e-01
168;1.680000;6.820602e-01
169;1.690000;7.682980e-01
170;1.700000;4.633078e-01
171;1.710000;4.697926e-01
172;1.720000;3.177871e-01
173;1.730000;3.255276e-01
174;1.740000;3.846277e-01
175;1.750000;4.770285e-01
176;1.760000;5.366780e-01
177;1.770000;4.976602e-01
178;1.780000;2.836964e-01
179;1.790000;2.905145e-01
180;1.800000;2.711924e-01
181;1.810000;3.645981e-01
182;1.820000;3.354453e-01
183;1.830000;2.475929e-01
184;1.840000;1.753686e-01
185;1.850000;8.329716e-02
186;1.860000;8.567205e-02
187;1.870000;7.800318e-02
188;1.880000;7.966176e-02
189;1.890000;9.069049e-02
190;1.900000;1.313833e-01
191;1.910000;1.140482e-01
192;1.920000;1.673334e-01
193;1.930000;1.560067e-01
194;1.940000;1.918591e-01
195;1.950000;1.677857e-01
196;1.960000;1.497618e-01
197;1.970000;1.429734e-01
198;1.980000;1.411206e-01
199;1.990000;2.144045e-01
200;2.000000;1.975126e-01
201;2.010000;1.917019e-01
202;2.020000;1.610209e-01
203;2.030000;2.071571e-01
204;2.040000;1.944719e-01
205;2.050000;1.621151e-01
206;2.060000;1.652639e-01
