frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;3.431811e-02;-6.744164e+00
1;0.010000;3.877391e-02;-6.500015e+00
2;0.020000;4.690702e-02;-6.119176e+00
3;0.030000;4.726044e-02;-6.104163e+00
4;0.040000;5.855795e-02;-5.675477e+00
5;0.050000;6.354683e-02;-5.511957e+00
6;0.060000;6.360313e-02;-5.510185e+00
7;0.070000;6.131198e-02;-5.583560e+00
8;0.080000;6.788314e-02;-5.379935e+00
9;0.090000;6.023852e-02;-5.618886e+00
10;0.100000;5.814947e-02;-5.689477e+00
11;0.110000;5.609724e-02;-5.761337e+00
12;0.120000;5.827497e-02;-5.685165e+00
13;0.130000;5.921633e-02;-5.653116e+00
14;0.140000;8.864174e-02;-4.846305e+00
15;0.150000;1.275523e-01;-4.118458e+00
16;0.160000;1.491721e-01;-3.805310e+00
17;0.170000;1.613317e-01;-3.648586e+00
18;0.180000;1.722229e-01;-3.517932e+00
19;0.190000;1.695859e-01;-3.548792e+00
20;0.200000;1.519714e-01;-3.768126e+00
21;0.210000;1.426614e-01;-3.894562e+00
22;0.220000;1.374607e-01;-3.968835e+00
23;0.230000;1.291897e-01;-4.092947e+00
24;0.240000;1.195393e-01;-4.248220e+00
25;0.250000;1.098749e-01;-4.416826e+00
26;0.260000;9.925872e-02;-4.620051e+00
27;0.270000;9.474132e-02;-4.713210e+00
28;0.280000;9.960455e-02;-4.613095e+00
29;0.290000;1.098014e-01;-4.418165e+00
30;0.300000;1.120771e-01;-4.377137e+00
31;0.310000;1.129245e-01;-4.362072e+00
32;0.320000;1.102941e-01;-4.409210e+00
33;0.330000;1.051820e-01;-4.504125e+00
34;0.340000;1.085066e-01;-4.441889e+00
35;0.350000;1.163995e-01;-4.301455e+00
36;0.360000;1.250586e-01;-4.157945e+00
37;0.370000;1.329627e-01;-4.035374e+00
38;0.380000;1.332946e-01;-4.030387e+00
39;0.390000;1.256495e-01;-4.148517e+00
40;0.400000;1.242040e-01;-4.171660e+00
41;0.410000;1.205472e-01;-4.231428e+00
42;0.420000;1.141546e-01;-4.340403e+00
43;0.430000;1.132511e-01;-4.356296e+00
44;0.440000;1.133310e-01;-4.354885e+00
45;0.450000;1.088587e-01;-4.435409e+00
46;0.460000;1.069905e-01;-4.470031e+00
47;0.470000;1.050526e-01;-4.506588e+00
48;0.480000;1.014917e-01;-4.575557e+00
49;0.490000;9.799948e-02;-4.645586e+00
50;0.500000;9.450327e-02;-4.718242e+00
51;0.510000;8.760010e-02;-4.869946e+00
52;0.520000;8.134183e-02;-5.018190e+00
53;0.530000;7.523517e-02;-5.174273e+00
54;0.540000;6.677064e-02;-5.412984e+00
55;0.550000;6.110346e-02;-5.590374e+00
56;0.560000;5.591651e-02;-5.767791e+00
57;0.570000;5.718244e-02;-5.723017e+00
58;0.580000;6.197536e-02;-5.562037e+00
59;0.590000;6.567891e-02;-5.445955e+00
60;0.600000;7.073692e-02;-5.297575e+00
61;0.610000;7.868847e-02;-5.084517e+00
62;0.620000;7.971861e-02;-5.058505e+00
63;0.630000;7.548299e-02;-5.167696e+00
64;0.640000;7.376455e-02;-5.213754e+00
65;0.650000;8.471189e-02;-4.936999e+00
66;0.660000;1.165062e-01;-4.299621e+00
67;0.670000;1.495747e-01;-3.799918e+00
68;0.680000;1.646070e-01;-3.608388e+00
69;0.690000;1.696468e-01;-3.548074e+00
70;0.700000;1.633973e-01;-3.623141e+00
71;0.710000;1.380147e-01;-3.960789e+00
72;0.720000;9.775704e-02;-4.650540e+00
73;0.730000;6.859683e-02;-5.359018e+00
74;0.740000;5.191939e-02;-5.916126e+00
75;0.750000;4.771518e-02;-6.085011e+00
76;0.760000;4.906306e-02;-6.029298e+00
77;0.770000;5.056143e-02;-5.969132e+00
78;0.780000;5.144374e-02;-5.934533e+00
79;0.790000;5.303771e-02;-5.873504e+00
80;0.800000;5.471497e-02;-5.811236e+00
81;0.810000;5.735956e-02;-5.716832e+00
82;0.820000;5.961606e-02;-5.639661e+00
83;0.830000;6.228271e-02;-5.552143e+00
84;0.840000;6.560416e-02;-5.448232e+00
85;0.850000;6.932583e-02;-5.337876e+00
86;0.860000;7.414348e-02;-5.203506e+00
87;0.870000;8.057200e-02;-5.037208e+00
88;0.880000;8.723896e-02;-4.878209e+00
89;0.890000;9.355988e-02;-4.738307e+00
90;0.900000;1.013557e-01;-4.578238e+00
91;0.910000;1.081646e-01;-4.448201e+00
92;0.920000;1.125659e-01;-4.368432e+00
93;0.930000;1.163402e-01;-4.302473e+00
94;0.940000;1.184769e-01;-4.266075e+00
95;0.950000;1.178193e-01;-4.277207e+00
96;0.960000;1.137124e-01;-4.348166e+00
97;0.970000;1.053261e-01;-4.501388e+00
98;0.980000;9.283763e-02;-4.753807e+00
99;0.990000;8.089748e-02;-5.029145e+00
100;1.000000;7.145936e-02;-5.277253e+00
101;1.010000;6.448027e-02;-5.482792e+00
102;1.020000;7.118722e-02;-5.284884e+00
103;1.030000;8.568263e-02;-4.914210e+00
104;1.040000;9.415024e-02;-4.725727e+00
105;1.050000;1.317696e-01;-4.053401e+00
106;1.060000;1.604381e-01;-3.659694e+00
107;1.070000;1.724452e-01;-3.515352e+00
108;1.080000;1.775561e-01;-3.456937e+00
109;1.090000;1.839437e-01;-3.386251e+00
110;1.100000;1.676670e-01;-3.571551e+00
111;1.110000;1.512686e-01;-3.777396e+00
112;1.120000;1.456821e-01;-3.852657e+00
113;1.130000;1.446569e-01;-3.866782e+00
