frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-4.526714e+00
1;0.010000;-4.682029e+00
2;0.020000;-4.696713e+00
3;0.030000;-4.850250e+00
4;0.040000;-4.844921e+00
5;0.050000;-4.934894e+00
6;0.060000;-4.923081e+00
7;0.070000;-5.070463e+00
8;0.080000;-5.114890e+00
9;0.090000;-5.124635e+00
10;0.100000;-5.192356e+00
11;0.110000;-5.284769e+00
12;0.120000;-5.369174e+00
13;0.130000;-5.458617e+00
14;0.140000;-5.696879e+00
15;0.150000;-5.926682e+00
16;0.160000;-6.306069e+00
17;0.170000;-6.727497e+00
18;0.180000;-7.237010e+00
19;0.190000;-8.273554e+00
20;0.200000;-9.030447e+00
21;0.210000;-9.210708e+00
22;0.220000;-9.113551e+00
23;0.230000;-8.899275e+00
24;0.240000;-8.746000e+00
25;0.250000;-8.476592e+00
26;0.260000;-8.302958e+00
27;0.270000;-7.160575e+00
28;0.280000;-5.340234e+00
29;0.290000;-4.705901e+00
30;0.300000;-4.438603e+00
31;0.310000;-4.322575e+00
32;0.320000;-4.347654e+00
33;0.330000;-4.723728e+00
34;0.340000;-5.381024e+00
35;0.350000;-6.337971e+00
36;0.360000;-8.253028e+00
37;0.370000;-1.017125e+01
38;0.380000;-1.016382e+01
39;0.390000;-9.998801e+00
40;0.400000;-7.990106e+00
41;0.410000;-5.897685e+00
42;0.420000;-5.137544e+00
43;0.430000;-4.712480e+00
44;0.440000;-4.457555e+00
45;0.450000;-4.388999e+00
46;0.460000;-4.577044e+00
47;0.470000;-4.932391e+00
48;0.480000;-5.491360e+00
49;0.490000;-6.479942e+00
50;0.500000;-7.160247e+00
51;0.510000;-6.372259e+00
52;0.520000;-5.438813e+00
53;0.530000;-4.935643e+00
54;0.540000;-4.623917e+00
55;0.550000;-4.490224e+00
56;0.560000;-4.485882e+00
57;0.570000;-4.730392e+00
58;0.580000;-5.048015e+00
59;0.590000;-5.492768e+00
60;0.600000;-5.857264e+00
61;0.610000;-5.933505e+00
62;0.620000;-5.294985e+00
63;0.630000;-5.051076e+00
64;0.640000;-4.824841e+00
65;0.650000;-4.705603e+00
66;0.660000;-4.615549e+00
67;0.670000;-4.733806e+00
68;0.680000;-4.786081e+00
69;0.690000;-4.941750e+00
70;0.700000;-5.140523e+00
71;0.710000;-5.466366e+00
72;0.720000;-5.799645e+00
73;0.730000;-6.189373e+00
74;0.740000;-5.846552e+00
75;0.750000;-5.356520e+00
76;0.760000;-4.930222e+00
77;0.770000;-4.742119e+00
78;0.780000;-4.574145e+00
79;0.790000;-4.616288e+00
80;0.800000;-4.701820e+00
81;0.810000;-4.980753e+00
82;0.820000;-5.187475e+00
83;0.830000;-5.415542e+00
84;0.840000;-5.537948e+00
85;0.850000;-5.442032e+00
86;0.860000;-5.266803e+00
87;0.870000;-5.096578e+00
88;0.880000;-5.018266e+00
89;0.890000;-4.996768e+00
90;0.900000;-5.109184e+00
91;0.910000;-5.292156e+00
92;0.920000;-5.624387e+00
93;0.930000;-6.039780e+00
94;0.940000;-6.380216e+00
95;0.950000;-7.044900e+00
96;0.960000;-7.317451e+00
97;0.970000;-6.860142e+00
98;0.980000;-6.161418e+00
99;0.990000;-5.940403e+00
100;1.000000;-5.755160e+00
101;1.010000;-5.555004e+00
102;1.020000;-5.572395e+00
103;1.030000;-5.878365e+00
104;1.040000;-5.972657e+00
105;1.050000;-6.143755e+00
106;1.060000;-6.491164e+00
107;1.070000;-6.655303e+00
108;1.080000;-6.810438e+00
109;1.090000;-7.126229e+00
110;1.100000;-7.145734e+00
111;1.110000;-7.158329e+00
112;1.120000;-6.926200e+00
113;1.130000;-6.617410e+00
114;1.140000;-6.455384e+00
115;1.150000;-6.432270e+00
116;1.160000;-6.464936e+00
