frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;4.363544e-03;-1.086894e+01
1;0.010000;5.231086e-03;-1.050627e+01
2;0.020000;7.453402e-03;-9.798169e+00
3;0.030000;7.854978e-03;-9.693215e+00
4;0.040000;1.008784e-02;-9.192848e+00
5;0.050000;1.166021e-02;-8.903147e+00
6;0.060000;1.361774e-02;-8.592763e+00
7;0.070000;1.493148e-02;-8.408567e+00
8;0.080000;1.739915e-02;-8.102668e+00
9;0.090000;1.720365e-02;-8.125268e+00
10;0.100000;1.781637e-02;-8.055275e+00
11;0.110000;1.968571e-02;-7.855725e+00
12;0.120000;1.992894e-02;-7.831164e+00
13;0.130000;2.092991e-02;-7.733152e+00
14;0.140000;2.352729e-02;-7.499189e+00
15;0.150000;2.516127e-02;-7.364899e+00
16;0.160000;2.477199e-02;-7.396084e+00
17;0.170000;2.679474e-02;-7.239099e+00
18;0.180000;2.856073e-02;-7.111445e+00
19;0.190000;3.009757e-02;-7.006622e+00
20;0.200000;2.986161e-02;-7.022363e+00
21;0.210000;2.867782e-02;-7.103262e+00
22;0.220000;2.601608e-02;-7.298080e+00
23;0.230000;2.182265e-02;-7.649614e+00
24;0.240000;1.582234e-02;-8.292665e+00
25;0.250000;1.222338e-02;-8.808810e+00
26;0.260000;1.110660e-02;-9.000431e+00
27;0.270000;1.035537e-02;-9.140500e+00
28;0.280000;9.659916e-03;-9.279541e+00
29;0.290000;9.699919e-03;-9.271276e+00
30;0.300000;9.095887e-03;-9.399866e+00
31;0.310000;8.042426e-03;-9.646049e+00
32;0.320000;6.678092e-03;-1.001785e+01
33;0.330000;5.539581e-03;-1.039167e+01
34;0.340000;3.863997e-03;-1.111211e+01
35;0.350000;2.188965e-03;-1.224865e+01
36;0.360000;5.464845e-03;-1.041884e+01
37;0.370000;7.707451e-03;-9.731135e+00
38;0.380000;8.795881e-03;-9.466944e+00
39;0.390000;1.610773e-02;-8.256912e+00
40;0.400000;3.607541e-02;-6.644288e+00
41;0.410000;6.026847e-02;-5.617893e+00
42;0.420000;7.398254e-02;-5.207852e+00
43;0.430000;8.470015e-02;-4.937276e+00
44;0.440000;9.341475e-02;-4.741412e+00
45;0.450000;9.327384e-02;-4.744431e+00
46;0.460000;8.633977e-02;-4.898930e+00
47;0.470000;8.236430e-02;-4.993207e+00
48;0.480000;8.323639e-02;-4.972141e+00
49;0.490000;8.221345e-02;-4.996872e+00
50;0.500000;8.871112e-02;-4.844740e+00
51;0.510000;9.290392e-02;-4.752379e+00
52;0.520000;9.618284e-02;-4.683009e+00
53;0.530000;9.381805e-02;-4.732796e+00
54;0.540000;8.982556e-02;-4.819772e+00
55;0.550000;7.963001e-02;-5.060729e+00
56;0.560000;6.995041e-02;-5.319938e+00
