frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;1.557135e-02;-8.324645e+00
1;0.010000;1.193834e-02;-8.856000e+00
2;0.020000;8.477063e-03;-9.540783e+00
3;0.030000;5.399653e-03;-1.044284e+01
4;0.040000;2.756807e-03;-1.178736e+01
5;0.050000;1.343499e-03;-1.322496e+01
6;0.060000;4.486013e-04;-1.541875e+01
7;0.070000;3.007815e-04;-1.621825e+01
8;0.080000;3.337441e-03;-1.140510e+01
9;0.090000;1.876441e-02;-7.951587e+00
10;0.100000;5.153081e-02;-5.931151e+00
11;0.110000;7.347319e-02;-5.221669e+00
12;0.120000;9.358546e-02;-4.737761e+00
13;0.130000;1.084377e-01;-4.443159e+00
14;0.140000;1.167273e-01;-4.295830e+00
15;0.150000;1.185634e-01;-4.264614e+00
16;0.160000;1.161663e-01;-4.305465e+00
17;0.170000;1.104587e-01;-4.406227e+00
18;0.180000;1.086051e-01;-4.440073e+00
19;0.190000;1.087672e-01;-4.437091e+00
20;0.200000;1.095146e-01;-4.423394e+00
21;0.210000;1.114429e-01;-4.388486e+00
22;0.220000;1.130163e-01;-4.360446e+00
23;0.230000;1.059924e-01;-4.488775e+00
24;0.240000;1.011333e-01;-4.582632e+00
25;0.250000;9.091976e-02;-4.795556e+00
26;0.260000;7.965934e-02;-5.059992e+00
27;0.270000;6.932734e-02;-5.337832e+00
28;0.280000;7.201141e-02;-5.261861e+00
29;0.290000;7.581832e-02;-5.158831e+00
30;0.300000;7.923750e-02;-5.070611e+00
31;0.310000;8.401317e-02;-4.953563e+00
32;0.320000;8.825610e-02;-4.855025e+00
33;0.330000;9.000030e-02;-4.815885e+00
34;0.340000;9.063881e-02;-4.801745e+00
35;0.350000;9.424286e-02;-4.723761e+00
36;0.360000;9.789151e-02;-4.647791e+00
37;0.370000;1.004924e-01;-4.595345e+00
38;0.380000;1.034132e-01;-4.538045e+00
39;0.390000;1.052360e-01;-4.503100e+00
40;0.400000;1.050382e-01;-4.506862e+00
41;0.410000;1.032733e-01;-4.540753e+00
42;0.420000;1.006870e-01;-4.591477e+00
43;0.430000;9.393843e-02;-4.730231e+00
44;0.440000;8.358221e-02;-4.963849e+00
45;0.450000;7.029716e-02;-5.310048e+00
46;0.460000;5.607944e-02;-5.761972e+00
47;0.470000;3.931316e-02;-6.472392e+00
48;0.480000;2.250736e-02;-7.587826e+00
49;0.490000;7.278345e-03;-9.845703e+00
50;0.500000;2.953448e-03;-1.164956e+01
51;0.510000;3.546473e-03;-1.128360e+01
52;0.520000;4.367585e-03;-1.086709e+01
53;0.530000;4.625454e-03;-1.075236e+01
54;0.540000;4.804840e-03;-1.067626e+01
55;0.550000;5.047321e-03;-1.057780e+01
56;0.560000;4.898429e-03;-1.063768e+01
57;0.570000;4.606070e-03;-1.076076e+01
58;0.580000;4.717688e-03;-1.071287e+01
59;0.590000;4.527621e-03;-1.079512e+01
60;0.600000;4.215831e-03;-1.093782e+01
61;0.610000;4.143443e-03;-1.097246e+01
