frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-3.297256e+00
1;0.010000;-3.404373e+00
2;0.020000;-3.467788e+00
3;0.030000;-3.478235e+00
4;0.040000;-3.559565e+00
5;0.050000;-3.635091e+00
6;0.060000;-3.690249e+00
7;0.070000;-3.872758e+00
8;0.080000;-3.990809e+00
9;0.090000;-4.100557e+00
10;0.100000;-4.216237e+00
11;0.110000;-4.251735e+00
12;0.120000;-4.314615e+00
13;0.130000;-4.465228e+00
14;0.140000;-4.696065e+00
15;0.150000;-5.072926e+00
16;0.160000;-5.711656e+00
17;0.170000;-5.976988e+00
18;0.180000;-5.855550e+00
19;0.190000;-5.559347e+00
20;0.200000;-5.279710e+00
21;0.210000;-5.224072e+00
22;0.220000;-5.370470e+00
23;0.230000;-5.657338e+00
24;0.240000;-6.043800e+00
25;0.250000;-6.364853e+00
26;0.260000;-6.194518e+00
27;0.270000;-5.849873e+00
28;0.280000;-5.594396e+00
29;0.290000;-5.554780e+00
30;0.300000;-5.713706e+00
31;0.310000;-5.966435e+00
32;0.320000;-6.248930e+00
33;0.330000;-6.372868e+00
34;0.340000;-6.110423e+00
35;0.350000;-5.737461e+00
36;0.360000;-5.549087e+00
37;0.370000;-5.558638e+00
38;0.380000;-5.734360e+00
39;0.390000;-6.052075e+00
40;0.400000;-6.435985e+00
41;0.410000;-6.659715e+00
42;0.420000;-6.557642e+00
43;0.430000;-6.374874e+00
44;0.440000;-5.692621e+00
45;0.450000;-5.788507e+00
46;0.460000;-5.880180e+00
47;0.470000;-5.988937e+00
48;0.480000;-6.063854e+00
49;0.490000;-6.667377e+00
50;0.500000;-6.635088e+00
51;0.510000;-6.702740e+00
52;0.520000;-6.822931e+00
53;0.530000;-6.811552e+00
54;0.540000;-7.034387e+00
55;0.550000;-6.902319e+00
56;0.560000;-6.743180e+00
57;0.570000;-6.676974e+00
58;0.580000;-6.860779e+00
59;0.590000;-7.337632e+00
60;0.600000;-7.406372e+00
61;0.610000;-7.311951e+00
62;0.620000;-7.022052e+00
63;0.630000;-6.803333e+00
64;0.640000;-5.502116e+00
65;0.650000;-4.160635e+00
66;0.660000;-3.798019e+00
67;0.670000;-3.657077e+00
68;0.680000;-3.525167e+00
69;0.690000;-3.531602e+00
70;0.700000;-3.918520e+00
71;0.710000;-4.263698e+00
72;0.720000;-4.484821e+00
73;0.730000;-4.879591e+00
74;0.740000;-5.336742e+00
75;0.750000;-5.977624e+00
76;0.760000;-6.645158e+00
77;0.770000;-7.907866e+00
78;0.780000;-8.497160e+00
79;0.790000;-8.305040e+00
80;0.800000;-7.373442e+00
81;0.810000;-5.993309e+00
82;0.820000;-5.351557e+00
83;0.830000;-5.008524e+00
84;0.840000;-4.877061e+00
85;0.850000;-4.777489e+00
86;0.860000;-4.901515e+00
87;0.870000;-5.173747e+00
88;0.880000;-5.438957e+00
89;0.890000;-5.515076e+00
90;0.900000;-5.710347e+00
91;0.910000;-5.710867e+00
92;0.920000;-5.625124e+00
93;0.930000;-5.472458e+00
94;0.940000;-5.324774e+00
95;0.950000;-5.185525e+00
96;0.960000;-5.006806e+00
97;0.970000;-4.944849e+00
98;0.980000;-4.816181e+00
99;0.990000;-4.826420e+00
100;1.000000;-4.871328e+00
101;1.010000;-5.133449e+00
102;1.020000;-5.328171e+00
103;1.030000;-5.731269e+00
104;1.040000;-5.859597e+00
105;1.050000;-5.716719e+00
106;1.060000;-5.493698e+00
107;1.070000;-5.314071e+00
108;1.080000;-5.271593e+00
109;1.090000;-5.125038e+00
110;1.100000;-5.159590e+00
111;1.110000;-5.162153e+00
112;1.120000;-5.258942e+00
113;1.130000;-5.367610e+00
114;1.140000;-5.802126e+00
115;1.150000;-6.240778e+00
116;1.160000;-5.937147e+00
117;1.170000;-5.353517e+00
118;1.180000;-4.846516e+00
119;1.190000;-4.524010e+00
120;1.200000;-4.208808e+00
121;1.210000;-4.155130e+00
122;1.220000;-4.070881e+00
123;1.230000;-4.113102e+00
124;1.240000;-4.077181e+00
125;1.250000;-4.139313e+00
126;1.260000;-4.147908e+00
127;1.270000;-4.272400e+00
128;1.280000;-4.319799e+00
129;1.290000;-4.406104e+00
130;1.300000;-4.398145e+00
131;1.310000;-4.372731e+00
132;1.320000;-4.328265e+00
133;1.330000;-4.242832e+00
134;1.340000;-4.180654e+00
135;1.350000;-4.237520e+00
136;1.360000;-4.333594e+00
137;1.370000;-4.422396e+00
138;1.380000;-4.554149e+00
139;1.390000;-4.637137e+00
140;1.400000;-4.716819e+00
141;1.410000;-4.826982e+00
142;1.420000;-4.869910e+00
143;1.430000;-5.114924e+00
144;1.440000;-5.682594e+00
145;1.450000;-6.238289e+00
146;1.460000;-6.414333e+00
147;1.470000;-7.666742e+00
148;1.480000;-7.626671e+00
149;1.490000;-7.371637e+00
150;1.500000;-7.437547e+00
151;1.510000;-7.605627e+00
152;1.520000;-7.423661e+00
153;1.530000;-7.377024e+00
154;1.540000;-7.449323e+00
155;1.550000;-7.321181e+00
156;1.560000;-7.376024e+00
157;1.570000;-7.435503e+00
158;1.580000;-7.590103e+00
159;1.590000;-7.303876e+00
160;1.600000;-6.004882e+00
161;1.610000;-5.249708e+00
162;1.620000;-4.526927e+00
163;1.630000;-3.866445e+00
164;1.640000;-3.657810e+00
165;1.650000;-3.467666e+00
166;1.660000;-3.320643e+00
167;1.670000;-3.337052e+00
168;1.680000;-3.411382e+00
169;1.690000;-3.440425e+00
170;1.700000;-3.502666e+00
171;1.710000;-3.613040e+00
172;1.720000;-3.645467e+00
173;1.730000;-3.772346e+00
174;1.740000;-3.820360e+00
175;1.750000;-3.951774e+00
176;1.760000;-4.153531e+00
177;1.770000;-4.410790e+00
178;1.780000;-4.833690e+00
179;1.790000;-5.302741e+00
180;1.800000;-6.024144e+00
181;1.810000;-6.525566e+00
182;1.820000;-6.960019e+00
183;1.830000;-7.214025e+00
184;1.840000;-7.273486e+00
185;1.850000;-6.783410e+00
186;1.860000;-5.789414e+00
187;1.870000;-5.048873e+00
188;1.880000;-4.675374e+00
189;1.890000;-4.316563e+00
190;1.900000;-4.154112e+00
191;1.910000;-3.977557e+00
192;1.920000;-3.965880e+00
193;1.930000;-4.054554e+00
194;1.940000;-4.311441e+00
195;1.950000;-4.541019e+00
196;1.960000;-5.173881e+00
197;1.970000;-6.119804e+00
198;1.980000;-6.876962e+00
199;1.990000;-7.015732e+00
200;2.000000;-7.167386e+00
201;2.010000;-7.274485e+00
202;2.020000;-7.526944e+00
203;2.030000;-7.805599e+00
204;2.040000;-6.695245e+00
205;2.050000;-6.447833e+00
206;2.060000;-6.330986e+00
207;2.070000;-6.244624e+00
208;2.080000;-6.144190e+00
209;2.090000;-6.272398e+00
210;2.100000;-6.386702e+00
211;2.110000;-6.304205e+00
212;2.120000;-6.342609e+00
213;2.130000;-6.412424e+00
214;2.140000;-6.426476e+00
215;2.150000;-5.746527e+00
216;2.160000;-5.213062e+00
217;2.170000;-4.912914e+00
218;2.180000;-4.540953e+00
219;2.190000;-4.424809e+00
220;2.200000;-4.364213e+00
