frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;1.131212e-01;-4.358591e+00
1;0.010000;1.098382e-01;-4.417493e+00
2;0.020000;1.069138e-01;-4.471464e+00
3;0.030000;1.033990e-01;-4.538320e+00
4;0.040000;9.642103e-02;-4.678062e+00
5;0.050000;9.315167e-02;-4.747053e+00
6;0.060000;9.071922e-02;-4.799972e+00
7;0.070000;8.936595e-02;-4.830031e+00
8;0.080000;8.852214e-02;-4.849005e+00
9;0.090000;9.068730e-02;-4.800676e+00
10;0.100000;8.285834e-02;-4.981246e+00
11;0.110000;7.362629e-02;-5.217506e+00
12;0.120000;6.173414e-02;-5.569837e+00
13;0.130000;4.567302e-02;-6.172495e+00
14;0.140000;1.400493e-02;-8.536691e+00
15;0.150000;5.488923e-03;-1.041005e+01
16;0.160000;4.088920e-03;-1.099895e+01
17;0.170000;4.486320e-03;-1.081345e+01
18;0.180000;4.430094e-03;-1.083867e+01
19;0.190000;4.359469e-03;-1.087081e+01
20;0.200000;4.183507e-03;-1.095321e+01
21;0.210000;4.298216e-03;-1.089911e+01
22;0.220000;5.516170e-03;-1.040014e+01
23;0.230000;6.337433e-03;-1.012256e+01
24;0.240000;1.796493e-02;-8.038667e+00
25;0.250000;6.778762e-02;-5.382751e+00
26;0.260000;9.398895e-02;-4.729156e+00
27;0.270000;1.100796e-01;-4.413103e+00
28;0.280000;1.211737e-01;-4.221060e+00
29;0.290000;1.300946e-01;-4.078987e+00
30;0.300000;1.235906e-01;-4.181562e+00
31;0.310000;1.182715e-01;-4.269545e+00
32;0.320000;1.169199e-01;-4.292532e+00
33;0.330000;1.165575e-01;-4.298741e+00
34;0.340000;1.126934e-01;-4.366168e+00
35;0.350000;1.070305e-01;-4.469283e+00
36;0.360000;9.624710e-02;-4.681673e+00
37;0.370000;8.107810e-02;-5.024685e+00
38;0.380000;6.506462e-02;-5.464749e+00
39;0.390000;5.159552e-02;-5.928641e+00
40;0.400000;3.864112e-02;-6.506876e+00
41;0.410000;3.241287e-02;-6.858399e+00
42;0.420000;3.169142e-02;-6.903419e+00
43;0.430000;3.034679e-02;-6.990129e+00
44;0.440000;3.100466e-02;-6.947236e+00
45;0.450000;3.264011e-02;-6.844427e+00
46;0.460000;3.261834e-02;-6.845761e+00
47;0.470000;3.360030e-02;-6.786440e+00
48;0.480000;3.926388e-02;-6.474901e+00
49;0.490000;4.277559e-02;-6.303576e+00
50;0.500000;4.351358e-02;-6.269364e+00
51;0.510000;4.137503e-02;-6.370156e+00
52;0.520000;4.951131e-02;-6.011108e+00
53;0.530000;7.164466e-02;-5.272073e+00
54;0.540000;9.497604e-02;-4.708261e+00
55;0.550000;1.171079e-01;-4.289319e+00
56;0.560000;1.364840e-01;-3.983096e+00
57;0.570000;1.493886e-01;-3.802408e+00
58;0.580000;1.522834e-01;-3.764024e+00
59;0.590000;1.474012e-01;-3.829195e+00
60;0.600000;1.385328e-01;-3.953296e+00
61;0.610000;1.259723e-01;-4.143386e+00
62;0.620000;1.106832e-01;-4.402166e+00
63;0.630000;9.352525e-02;-4.739048e+00
64;0.640000;7.881308e-02;-5.081353e+00
65;0.650000;6.313387e-02;-5.524996e+00
66;0.660000;5.412891e-02;-5.832774e+00
67;0.670000;6.022633e-02;-5.619291e+00
68;0.680000;8.257706e-02;-4.988047e+00
69;0.690000;1.072934e-01;-4.464376e+00
70;0.700000;1.366376e-01;-3.980846e+00
71;0.710000;1.674320e-01;-3.574356e+00
72;0.720000;1.916572e-01;-3.304094e+00
73;0.730000;2.013611e-01;-3.205311e+00
74;0.740000;1.916713e-01;-3.303946e+00
75;0.750000;1.715259e-01;-3.526042e+00
76;0.760000;1.397153e-01;-3.936298e+00
77;0.770000;9.540699e-02;-4.699207e+00
78;0.780000;4.320370e-02;-6.283658e+00
79;0.790000;3.901137e-02;-6.487804e+00
80;0.800000;5.962222e-02;-5.639454e+00
81;0.810000;7.968097e-02;-5.059449e+00
82;0.820000;9.353791e-02;-4.738777e+00
83;0.830000;1.029930e-01;-4.546188e+00
84;0.840000;1.074377e-01;-4.461689e+00
85;0.850000;1.049041e-01;-4.509417e+00
86;0.860000;9.477638e-02;-4.712470e+00
87;0.870000;8.169196e-02;-5.009599e+00
88;0.880000;6.883385e-02;-5.352119e+00
89;0.890000;5.483489e-02;-5.806858e+00
90;0.900000;3.705500e-02;-6.590704e+00
91;0.910000;2.163774e-02;-7.666633e+00
92;0.920000;1.663807e-02;-8.192123e+00
93;0.930000;7.290430e-03;-9.842385e+00
94;0.940000;5.694857e-03;-1.033638e+01
95;0.950000;1.561723e-02;-8.318761e+00
96;0.960000;2.641624e-02;-7.267553e+00
97;0.970000;2.967178e-02;-7.035117e+00
98;0.980000;3.565082e-02;-6.667966e+00
99;0.990000;3.775348e-02;-6.553355e+00
100;1.000000;3.725438e-02;-6.579972e+00
101;1.010000;3.080710e-02;-6.960021e+00
102;1.020000;2.845375e-02;-7.118950e+00
103;1.030000;5.170662e-02;-5.924339e+00
104;1.040000;8.210599e-02;-4.999488e+00
105;1.050000;1.061463e-01;-4.485874e+00
106;1.060000;1.313910e-01;-4.059155e+00
107;1.070000;1.527065e-01;-3.758475e+00
108;1.080000;1.584121e-01;-3.685110e+00
109;1.090000;1.510913e-01;-3.779742e+00
110;1.100000;1.372838e-01;-3.971410e+00
111;1.110000;1.163454e-01;-4.302384e+00
112;1.120000;9.110755e-02;-4.791429e+00
113;1.130000;7.232112e-02;-5.253278e+00
114;1.140000;6.382807e-02;-5.503125e+00
115;1.150000;6.448423e-02;-5.482669e+00
116;1.160000;6.380755e-02;-5.503767e+00
117;1.170000;6.024856e-02;-5.618553e+00
118;1.180000;5.410795e-02;-5.833549e+00
119;1.190000;4.620649e-02;-6.149270e+00
120;1.200000;3.639614e-02;-6.626585e+00
121;1.210000;2.661031e-02;-7.252913e+00
122;1.220000;1.697001e-02;-8.152616e+00
123;1.230000;5.455325e-03;-1.042233e+01
124;1.240000;4.482382e-03;-1.081520e+01
125;1.250000;4.388171e-03;-1.085769e+01
126;1.260000;4.399893e-03;-1.085235e+01
127;1.270000;4.289663e-03;-1.090309e+01
128;1.280000;4.664415e-03;-1.073559e+01
129;1.290000;4.614266e-03;-1.075721e+01
130;1.300000;4.902522e-03;-1.063601e+01
131;1.310000;5.256612e-03;-1.049654e+01
132;1.320000;5.529986e-03;-1.039514e+01
133;1.330000;6.008723e-03;-1.022909e+01
134;1.340000;6.091053e-03;-1.020187e+01
135;1.350000;5.876513e-03;-1.027358e+01
136;1.360000;5.713533e-03;-1.032983e+01
137;1.370000;5.620585e-03;-1.036264e+01
138;1.380000;5.034621e-03;-1.058283e+01
139;1.390000;4.633993e-03;-1.074867e+01
140;1.400000;4.517829e-03;-1.079945e+01
141;1.410000;4.414249e-03;-1.084583e+01
142;1.420000;4.286492e-03;-1.090457e+01
143;1.430000;4.278496e-03;-1.090831e+01
144;1.440000;4.142652e-03;-1.097284e+01
145;1.450000;4.043052e-03;-1.102151e+01
146;1.460000;3.748145e-03;-1.117299e+01
147;1.470000;3.280585e-03;-1.143947e+01
148;1.480000;2.589307e-03;-1.191273e+01
149;1.490000;2.177244e-03;-1.225939e+01
150;1.500000;1.585871e-03;-1.289324e+01
151;1.510000;1.431643e-03;-1.309787e+01
152;1.520000;1.290759e-02;-8.699880e+00
153;1.530000;4.347587e-02;-6.271099e+00
154;1.540000;7.011947e-02;-5.315110e+00
155;1.550000;9.589338e-02;-4.689037e+00
156;1.560000;1.189722e-01;-4.257731e+00
157;1.570000;1.439942e-01;-3.875964e+00
158;1.580000;1.622966e-01;-3.636659e+00
159;1.590000;1.776611e-01;-3.455755e+00
160;1.600000;1.890924e-01;-3.331039e+00
161;1.610000;1.955959e-01;-3.263409e+00
162;1.620000;1.951047e-01;-3.268438e+00
163;1.630000;1.934122e-01;-3.285863e+00
164;1.640000;1.879634e-01;-3.343016e+00
165;1.650000;1.733256e-01;-3.505166e+00
166;1.660000;1.580156e-01;-3.690123e+00
167;1.670000;1.371396e-01;-3.973511e+00
168;1.680000;1.112717e-01;-4.391560e+00
169;1.690000;7.896173e-02;-5.077584e+00
170;1.700000;6.257372e-02;-5.542820e+00
171;1.710000;4.047386e-02;-6.414197e+00
172;1.720000;3.550747e-02;-6.676024e+00
173;1.730000;3.413267e-02;-6.755000e+00
174;1.740000;3.398711e-02;-6.763548e+00
175;1.750000;1.745624e-02;-8.096117e+00
176;1.760000;1.769373e-02;-8.069090e+00
177;1.770000;2.367525e-02;-7.486650e+00
178;1.780000;2.747137e-02;-7.189222e+00
179;1.790000;3.623943e-02;-6.635215e+00
180;1.800000;4.382396e-02;-6.255149e+00
181;1.810000;4.751558e-02;-6.093395e+00
182;1.820000;4.819578e-02;-6.064968e+00
183;1.830000;4.814671e-02;-6.067005e+00
184;1.840000;4.560128e-02;-6.175639e+00
185;1.850000;4.272122e-02;-6.306119e+00
186;1.860000;4.278741e-02;-6.303023e+00
187;1.870000;4.399478e-02;-6.247368e+00
188;1.880000;5.036167e-02;-5.977050e+00
189;1.890000;1.073528e-01;-4.463269e+00
190;1.900000;1.606652e-01;-3.656866e+00
191;1.910000;1.887648e-01;-3.334507e+00
192;1.920000;2.267397e-01;-2.967905e+00
193;1.930000;2.547166e-01;-2.735207e+00
194;1.940000;2.553606e-01;-2.730157e+00
195;1.950000;2.483321e-01;-2.785977e+00
196;1.960000;2.473937e-01;-2.793549e+00
197;1.970000;2.361995e-01;-2.886157e+00
198;1.980000;2.145942e-01;-3.078013e+00
199;1.990000;1.954648e-01;-3.264750e+00
200;2.000000;1.691922e-01;-3.553440e+00
201;2.010000;1.416790e-01;-3.908382e+00
202;2.020000;1.010730e-01;-4.583825e+00
203;2.030000;7.845588e-02;-5.090438e+00
204;2.040000;6.979851e-02;-5.324286e+00
205;2.050000;6.022550e-02;-5.619319e+00
206;2.060000;4.963642e-02;-6.006061e+00
207;2.070000;3.930467e-02;-6.472824e+00
208;2.080000;3.065422e-02;-6.969970e+00
209;2.090000;2.061700e-02;-7.763278e+00
210;2.100000;1.191413e-02;-8.860061e+00
211;2.110000;7.410732e-03;-9.809652e+00
212;2.120000;6.265223e-03;-1.014548e+01
213;2.130000;6.066608e-03;-1.020991e+01
214;2.140000;1.546144e-02;-8.338812e+00
215;2.150000;1.890120e-02;-7.937060e+00
216;2.160000;1.960829e-02;-7.863606e+00
217;2.170000;2.033010e-02;-7.791305e+00
218;2.180000;2.654621e-02;-7.257737e+00
219;2.190000;2.458399e-02;-7.411320e+00
220;2.200000;2.247030e-02;-7.591122e+00
221;2.210000;2.221224e-02;-7.614224e+00
222;2.220000;2.207330e-02;-7.626773e+00
223;2.230000;1.573762e-02;-8.303402e+00
224;2.240000;1.495618e-02;-8.405261e+00
225;2.250000;1.901687e-02;-7.924858e+00
226;2.260000;2.830407e-02;-7.129499e+00
227;2.270000;4.565229e-02;-6.173403e+00
228;2.280000;7.050369e-02;-5.304180e+00
229;2.290000;9.670758e-02;-4.672127e+00
230;2.300000;1.133629e-01;-4.354322e+00
231;2.310000;1.320699e-01;-4.048848e+00
232;2.320000;1.425555e-01;-3.896048e+00
233;2.330000;1.394493e-01;-3.940109e+00
234;2.340000;1.248687e-01;-4.160985e+00
235;2.350000;1.094489e-01;-4.424595e+00
236;2.360000;8.334131e-02;-4.969622e+00
237;2.370000;5.260477e-02;-5.889897e+00
238;2.380000;2.680177e-02;-7.238575e+00
239;2.390000;1.129310e-02;-8.967126e+00
240;2.400000;1.092491e-02;-9.033421e+00
241;2.410000;1.168453e-02;-8.898979e+00
242;2.420000;1.378735e-02;-8.568007e+00
243;2.430000;1.407772e-02;-8.526324e+00
244;2.440000;1.472077e-02;-8.436992e+00
245;2.450000;7.600128e-02;-5.154010e+00
246;2.460000;8.903190e-02;-4.837521e+00
247;2.470000;9.922434e-02;-4.620744e+00
248;2.480000;1.036575e-01;-4.533327e+00
