frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-8.695351e+00
1;0.010000;-8.964821e+00
2;0.020000;-9.344323e+00
3;0.030000;-9.750440e+00
4;0.040000;-1.029440e+01
5;0.050000;-1.106201e+01
6;0.060000;-1.208811e+01
7;0.070000;-1.293823e+01
8;0.080000;-1.328009e+01
9;0.090000;-1.290486e+01
10;0.100000;-1.233397e+01
11;0.110000;-1.241785e+01
12;0.120000;-1.246840e+01
13;0.130000;-1.248496e+01
14;0.140000;-8.835458e+00
15;0.150000;-8.353710e+00
16;0.160000;-7.793659e+00
17;0.170000;-7.309020e+00
18;0.180000;-7.057998e+00
19;0.190000;-6.087528e+00
20;0.200000;-4.999817e+00
21;0.210000;-4.307138e+00
22;0.220000;-3.855687e+00
23;0.230000;-3.613670e+00
24;0.240000;-3.537574e+00
25;0.250000;-3.602937e+00
26;0.260000;-3.818735e+00
27;0.270000;-4.210391e+00
28;0.280000;-4.668635e+00
29;0.290000;-5.099933e+00
30;0.300000;-5.542348e+00
31;0.310000;-5.754963e+00
32;0.320000;-5.581007e+00
33;0.330000;-5.068173e+00
34;0.340000;-4.546024e+00
35;0.350000;-4.192857e+00
36;0.360000;-3.942933e+00
37;0.370000;-3.740502e+00
38;0.380000;-3.692320e+00
39;0.390000;-3.791189e+00
40;0.400000;-3.969127e+00
41;0.410000;-4.221095e+00
42;0.420000;-4.641780e+00
43;0.430000;-4.993233e+00
44;0.440000;-5.160460e+00
45;0.450000;-5.173738e+00
46;0.460000;-5.134474e+00
47;0.470000;-5.083541e+00
48;0.480000;-5.164308e+00
49;0.490000;-5.280427e+00
50;0.500000;-5.387938e+00
51;0.510000;-5.409450e+00
52;0.520000;-5.362296e+00
53;0.530000;-5.348781e+00
54;0.540000;-5.193780e+00
55;0.550000;-5.056731e+00
56;0.560000;-5.055457e+00
57;0.570000;-5.055119e+00
58;0.580000;-5.073217e+00
59;0.590000;-5.217777e+00
60;0.600000;-5.475956e+00
61;0.610000;-5.665997e+00
62;0.620000;-5.951049e+00
63;0.630000;-6.158765e+00
64;0.640000;-6.236947e+00
65;0.650000;-6.151103e+00
66;0.660000;-6.060814e+00
67;0.670000;-6.040342e+00
68;0.680000;-5.928903e+00
69;0.690000;-5.663340e+00
70;0.700000;-5.056092e+00
71;0.710000;-4.702194e+00
72;0.720000;-4.407117e+00
73;0.730000;-4.184896e+00
74;0.740000;-4.019742e+00
75;0.750000;-4.020986e+00
76;0.760000;-4.056915e+00
77;0.770000;-4.153353e+00
78;0.780000;-4.263824e+00
79;0.790000;-4.504412e+00
80;0.800000;-4.867797e+00
81;0.810000;-5.287732e+00
82;0.820000;-5.784925e+00
83;0.830000;-6.856378e+00
84;0.840000;-1.050218e+01
85;0.850000;-1.017889e+01
86;0.860000;-9.208494e+00
87;0.870000;-8.443054e+00
88;0.880000;-8.329906e+00
89;0.890000;-8.054429e+00
90;0.900000;-7.852456e+00
91;0.910000;-7.823524e+00
92;0.920000;-7.907546e+00
93;0.930000;-7.740027e+00
94;0.940000;-7.785294e+00
95;0.950000;-7.840883e+00
96;0.960000;-7.922404e+00
97;0.970000;-5.903424e+00
98;0.980000;-4.990447e+00
99;0.990000;-4.398289e+00
100;1.000000;-4.064936e+00
101;1.010000;-3.828007e+00
102;1.020000;-3.774002e+00
103;1.030000;-3.847629e+00
104;1.040000;-4.029363e+00
105;1.050000;-4.258057e+00
106;1.060000;-4.525167e+00
107;1.070000;-4.927192e+00
108;1.080000;-5.320452e+00
109;1.090000;-5.843800e+00
110;1.100000;-6.447780e+00
111;1.110000;-8.226014e+00
112;1.120000;-8.388550e+00
113;1.130000;-8.800992e+00
114;1.140000;-7.401141e+00
115;1.150000;-6.521323e+00
116;1.160000;-5.946612e+00
117;1.170000;-5.441165e+00
118;1.180000;-5.045151e+00
119;1.190000;-4.891108e+00
120;1.200000;-4.933034e+00
121;1.210000;-5.007860e+00
122;1.220000;-5.176411e+00
123;1.230000;-5.551149e+00
124;1.240000;-5.984883e+00
125;1.250000;-6.191549e+00
126;1.260000;-5.542411e+00
127;1.270000;-5.059796e+00
128;1.280000;-4.716502e+00
129;1.290000;-4.442491e+00
130;1.300000;-4.184245e+00
131;1.310000;-4.094812e+00
132;1.320000;-4.071953e+00
133;1.330000;-4.173630e+00
134;1.340000;-4.264880e+00
135;1.350000;-4.393951e+00
136;1.360000;-4.578639e+00
137;1.370000;-4.815750e+00
138;1.380000;-4.802482e+00
139;1.390000;-4.755222e+00
140;1.400000;-4.693451e+00
141;1.410000;-4.692585e+00
142;1.420000;-4.567540e+00
143;1.430000;-4.487541e+00
144;1.440000;-4.520686e+00
145;1.450000;-4.562325e+00
146;1.460000;-4.614202e+00
147;1.470000;-4.807348e+00
148;1.480000;-5.061970e+00
149;1.490000;-5.275066e+00
150;1.500000;-5.604560e+00
151;1.510000;-5.846507e+00
152;1.520000;-6.041204e+00
153;1.530000;-5.795724e+00
154;1.540000;-5.608913e+00
155;1.550000;-5.491515e+00
156;1.560000;-5.267746e+00
157;1.570000;-4.757571e+00
158;1.580000;-4.348094e+00
159;1.590000;-4.085422e+00
160;1.600000;-3.919374e+00
161;1.610000;-3.828507e+00
162;1.620000;-3.877128e+00
163;1.630000;-4.044147e+00
164;1.640000;-4.209161e+00
165;1.650000;-4.295480e+00
166;1.660000;-4.306283e+00
167;1.670000;-4.307957e+00
168;1.680000;-4.339108e+00
169;1.690000;-4.361722e+00
170;1.700000;-4.478896e+00
171;1.710000;-4.720884e+00
172;1.720000;-5.016514e+00
173;1.730000;-5.328292e+00
174;1.740000;-5.819622e+00
175;1.750000;-6.285573e+00
176;1.760000;-6.523534e+00
177;1.770000;-6.473300e+00
178;1.780000;-6.065862e+00
179;1.790000;-5.773956e+00
180;1.800000;-5.646606e+00
181;1.810000;-5.606390e+00
182;1.820000;-5.520107e+00
183;1.830000;-5.351290e+00
184;1.840000;-5.087636e+00
185;1.850000;-4.795065e+00
186;1.860000;-4.535752e+00
187;1.870000;-4.391090e+00
188;1.880000;-4.337013e+00
189;1.890000;-4.338232e+00
190;1.900000;-4.492696e+00
191;1.910000;-4.792416e+00
192;1.920000;-5.148473e+00
193;1.930000;-5.671622e+00
194;1.940000;-6.813428e+00
195;1.950000;-8.078309e+00
196;1.960000;-7.697242e+00
197;1.970000;-7.497957e+00
198;1.980000;-7.352164e+00
199;1.990000;-7.198386e+00
200;2.000000;-6.642455e+00
201;2.010000;-5.664869e+00
202;2.020000;-4.981279e+00
203;2.030000;-4.396342e+00
204;2.040000;-4.049908e+00
205;2.050000;-3.830369e+00
206;2.060000;-3.733874e+00
207;2.070000;-3.681719e+00
208;2.080000;-3.716709e+00
209;2.090000;-3.756771e+00
210;2.100000;-3.787763e+00
211;2.110000;-3.823909e+00
212;2.120000;-3.880800e+00
213;2.130000;-3.943620e+00
214;2.140000;-3.930386e+00
215;2.150000;-3.970384e+00
216;2.160000;-4.029534e+00
217;2.170000;-4.097548e+00
218;2.180000;-4.276691e+00
219;2.190000;-4.654184e+00
220;2.200000;-5.099342e+00
221;2.210000;-5.688719e+00
222;2.220000;-6.773929e+00
223;2.230000;-6.913693e+00
224;2.240000;-6.060771e+00
225;2.250000;-5.261431e+00
226;2.260000;-4.696396e+00
227;2.270000;-4.375484e+00
228;2.280000;-4.180926e+00
229;2.290000;-4.084645e+00
230;2.300000;-4.088823e+00
231;2.310000;-4.187259e+00
232;2.320000;-4.298608e+00
233;2.330000;-4.467100e+00
234;2.340000;-4.709394e+00
235;2.350000;-5.037302e+00
236;2.360000;-5.454579e+00
237;2.370000;-6.033661e+00
238;2.380000;-6.516299e+00
239;2.390000;-6.562885e+00
240;2.400000;-6.234290e+00
241;2.410000;-5.749483e+00
242;2.420000;-5.282400e+00
243;2.430000;-4.919383e+00
244;2.440000;-4.639693e+00
245;2.450000;-4.431324e+00
246;2.460000;-4.298997e+00
247;2.470000;-4.249350e+00
248;2.480000;-4.310804e+00
249;2.490000;-4.514258e+00
250;2.500000;-4.823432e+00
251;2.510000;-5.300665e+00
252;2.520000;-6.085141e+00
253;2.530000;-7.266312e+00
254;2.540000;-7.976944e+00
255;2.550000;-8.413335e+00
256;2.560000;-6.753163e+00
257;2.570000;-5.460370e+00
258;2.580000;-4.604752e+00
259;2.590000;-4.305376e+00
260;2.600000;-4.160787e+00
261;2.610000;-4.069558e+00
262;2.620000;-4.176126e+00
263;2.630000;-4.480350e+00
264;2.640000;-4.747705e+00
265;2.650000;-4.965742e+00
266;2.660000;-5.358160e+00
267;2.670000;-5.698164e+00
268;2.680000;-6.431309e+00
269;2.690000;-7.185333e+00
270;2.700000;-8.180827e+00
271;2.710000;-1.024439e+01
272;2.720000;-1.191410e+01
273;2.730000;-1.255740e+01
274;2.740000;-1.353958e+01
275;2.750000;-1.391473e+01
276;2.760000;-1.507243e+01
277;2.770000;-1.457527e+01
278;2.780000;-1.345496e+01
279;2.790000;-1.288944e+01
280;2.800000;-1.265506e+01
281;2.810000;-1.206706e+01
282;2.820000;-1.156059e+01
283;2.830000;-1.073548e+01
284;2.840000;-1.034564e+01
285;2.850000;-9.886312e+00
286;2.860000;-9.745486e+00
287;2.870000;-9.552973e+00
288;2.880000;-9.466524e+00
289;2.890000;-8.782730e+00
290;2.900000;-8.616277e+00
291;2.910000;-8.330967e+00
292;2.920000;-8.259819e+00
293;2.930000;-8.171661e+00
294;2.940000;-8.411125e+00
295;2.950000;-8.389916e+00
296;2.960000;-8.596538e+00
297;2.970000;-8.584572e+00
298;2.980000;-8.649837e+00
299;2.990000;-8.660510e+00
300;3.000000;-8.713772e+00
301;3.010000;-8.609486e+00
302;3.020000;-8.577722e+00
303;3.030000;-8.580038e+00
304;3.040000;-8.526796e+00
305;3.050000;-8.596646e+00
306;3.060000;-8.761653e+00
307;3.070000;-8.935618e+00
308;3.080000;-9.074037e+00
309;3.090000;-9.321265e+00
310;3.100000;-9.655912e+00
311;3.110000;-9.933662e+00
312;3.120000;-1.036662e+01
313;3.130000;-1.096438e+01
314;3.140000;-1.190233e+01
315;3.150000;-1.282868e+01
316;3.160000;-1.420713e+01
317;3.170000;-1.006452e+01
318;3.180000;-6.857454e+00
319;3.190000;-6.177368e+00
320;3.200000;-5.602166e+00
321;3.210000;-5.205726e+00
322;3.220000;-4.833965e+00
323;3.230000;-4.565564e+00
324;3.240000;-4.006586e+00
325;3.250000;-3.795050e+00
326;3.260000;-3.650323e+00
327;3.270000;-3.542932e+00
328;3.280000;-3.495004e+00
329;3.290000;-3.690165e+00
330;3.300000;-3.781949e+00
331;3.310000;-3.954554e+00
332;3.320000;-4.274868e+00
333;3.330000;-4.681929e+00
334;3.340000;-5.128170e+00
335;3.350000;-6.074761e+00
336;3.360000;-7.231561e+00
337;3.370000;-7.191738e+00
338;3.380000;-6.461569e+00
339;3.390000;-5.601705e+00
340;3.400000;-5.022246e+00
341;3.410000;-4.776384e+00
342;3.420000;-4.702913e+00
343;3.430000;-4.748464e+00
344;3.440000;-4.934238e+00
345;3.450000;-5.263509e+00
346;3.460000;-5.454442e+00
347;3.470000;-5.398343e+00
348;3.480000;-5.346183e+00
349;3.490000;-5.392229e+00
350;3.500000;-5.545643e+00
351;3.510000;-5.769839e+00
352;3.520000;-6.101684e+00
353;3.530000;-6.439764e+00
354;3.540000;-6.666660e+00
355;3.550000;-6.633204e+00
356;3.560000;-6.396503e+00
357;3.570000;-5.687044e+00
358;3.580000;-5.168548e+00
359;3.590000;-4.852295e+00
360;3.600000;-4.590115e+00
361;3.610000;-4.357442e+00
362;3.620000;-4.288883e+00
363;3.630000;-4.360243e+00
364;3.640000;-4.353763e+00
365;3.650000;-4.405162e+00
366;3.660000;-4.478727e+00
367;3.670000;-4.597552e+00
368;3.680000;-4.447104e+00
369;3.690000;-4.428667e+00
370;3.700000;-4.401228e+00
371;3.710000;-4.385463e+00
372;3.720000;-4.354034e+00
373;3.730000;-4.478921e+00
374;3.740000;-4.566877e+00
375;3.750000;-4.627524e+00
376;3.760000;-4.739825e+00
377;3.770000;-4.820013e+00
378;3.780000;-4.864592e+00
379;3.790000;-4.881908e+00
380;3.800000;-4.879491e+00
381;3.810000;-4.856663e+00
382;3.820000;-4.803489e+00
383;3.830000;-4.730028e+00
384;3.840000;-4.701847e+00
385;3.850000;-4.830323e+00
386;3.860000;-4.983245e+00
387;3.870000;-5.177737e+00
388;3.880000;-5.531795e+00
389;3.890000;-6.107096e+00
390;3.900000;-6.423115e+00
391;3.910000;-6.555097e+00
392;3.920000;-6.580139e+00
393;3.930000;-6.685555e+00
394;3.940000;-6.696191e+00
395;3.950000;-6.663055e+00
396;3.960000;-6.501342e+00
397;3.970000;-6.004293e+00
398;3.980000;-5.452782e+00
399;3.990000;-4.971178e+00
400;4.000000;-4.597865e+00
401;4.010000;-4.331087e+00
402;4.020000;-4.228088e+00
403;4.030000;-4.321842e+00
404;4.040000;-4.544760e+00
405;4.050000;-4.912297e+00
406;4.060000;-5.613818e+00
407;4.070000;-7.196683e+00
408;4.080000;-9.586258e+00
409;4.090000;-1.152127e+01
410;4.100000;-9.874483e+00
411;4.110000;-9.310405e+00
412;4.120000;-7.590446e+00
