frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-5.257108e+00
1;0.010000;-5.643806e+00
2;0.020000;-5.972924e+00
3;0.030000;-6.211206e+00
4;0.040000;-6.620736e+00
5;0.050000;-7.240670e+00
6;0.060000;-7.885902e+00
7;0.070000;-8.741553e+00
8;0.080000;-9.867091e+00
9;0.090000;-8.226580e+00
10;0.100000;-7.670732e+00
11;0.110000;-7.430467e+00
12;0.120000;-7.403829e+00
13;0.130000;-7.394309e+00
14;0.140000;-6.711111e+00
15;0.150000;-6.485011e+00
16;0.160000;-6.501010e+00
17;0.170000;-5.552612e+00
18;0.180000;-4.263485e+00
19;0.190000;-3.845449e+00
20;0.200000;-3.632357e+00
21;0.210000;-3.554980e+00
22;0.220000;-3.630353e+00
23;0.230000;-4.115581e+00
24;0.240000;-4.806851e+00
25;0.250000;-5.956349e+00
26;0.260000;-7.945179e+00
27;0.270000;-1.019688e+01
28;0.280000;-8.321738e+00
29;0.290000;-6.012423e+00
30;0.300000;-5.647696e+00
31;0.310000;-5.472764e+00
32;0.320000;-5.313173e+00
33;0.330000;-5.250597e+00
34;0.340000;-5.433914e+00
35;0.350000;-5.614079e+00
36;0.360000;-5.644753e+00
37;0.370000;-5.679046e+00
38;0.380000;-5.645422e+00
39;0.390000;-5.629953e+00
40;0.400000;-5.573046e+00
41;0.410000;-4.941847e+00
42;0.420000;-4.480902e+00
43;0.430000;-4.217607e+00
44;0.440000;-4.091795e+00
45;0.450000;-3.950994e+00
46;0.460000;-4.066921e+00
47;0.470000;-4.314360e+00
48;0.480000;-4.612680e+00
49;0.490000;-5.016029e+00
50;0.500000;-5.642833e+00
51;0.510000;-6.348760e+00
52;0.520000;-7.208241e+00
53;0.530000;-8.825773e+00
54;0.540000;-9.146490e+00
55;0.550000;-8.460198e+00
56;0.560000;-8.098861e+00
57;0.570000;-7.993639e+00
58;0.580000;-8.028218e+00
59;0.590000;-8.143524e+00
60;0.600000;-8.667323e+00
61;0.610000;-9.552127e+00
62;0.620000;-1.145606e+01
63;0.630000;-8.484814e+00
64;0.640000;-7.390999e+00
65;0.650000;-7.079984e+00
66;0.660000;-7.040714e+00
67;0.670000;-7.024761e+00
68;0.680000;-6.195698e+00
69;0.690000;-5.408536e+00
70;0.700000;-4.974245e+00
71;0.710000;-4.707932e+00
72;0.720000;-4.554512e+00
73;0.730000;-4.621049e+00
74;0.740000;-4.931455e+00
75;0.750000;-5.278785e+00
76;0.760000;-5.629813e+00
77;0.770000;-5.961090e+00
78;0.780000;-6.153024e+00
79;0.790000;-6.230517e+00
80;0.800000;-6.502734e+00
81;0.810000;-6.934770e+00
82;0.820000;-7.581934e+00
83;0.830000;-8.068096e+00
84;0.840000;-8.238120e+00
85;0.850000;-8.436563e+00
86;0.860000;-8.831322e+00
87;0.870000;-8.411942e+00
88;0.880000;-7.965991e+00
89;0.890000;-7.796912e+00
90;0.900000;-5.131904e+00
91;0.910000;-4.429763e+00
92;0.920000;-3.988756e+00
93;0.930000;-3.759207e+00
94;0.940000;-3.588519e+00
95;0.950000;-3.641150e+00
96;0.960000;-3.739501e+00
97;0.970000;-3.886684e+00
98;0.980000;-3.967287e+00
99;0.990000;-4.072951e+00
100;1.000000;-4.172894e+00
101;1.010000;-4.198030e+00
102;1.020000;-4.150102e+00
103;1.030000;-4.183082e+00
104;1.040000;-4.210313e+00
105;1.050000;-4.223298e+00
106;1.060000;-4.316700e+00
107;1.070000;-4.466297e+00
108;1.080000;-4.466750e+00
109;1.090000;-4.417283e+00
110;1.100000;-4.468006e+00
111;1.110000;-4.606960e+00
112;1.120000;-4.866945e+00
113;1.130000;-5.324812e+00
114;1.140000;-6.129522e+00
115;1.150000;-7.637687e+00
116;1.160000;-9.614432e+00
117;1.170000;-1.077589e+01
118;1.180000;-1.020645e+01
119;1.190000;-9.409780e+00
120;1.200000;-8.224015e+00
121;1.210000;-7.246044e+00
122;1.220000;-6.429897e+00
123;1.230000;-6.139146e+00
124;1.240000;-5.844016e+00
125;1.250000;-5.592481e+00
126;1.260000;-5.600343e+00
127;1.270000;-5.778541e+00
128;1.280000;-5.796690e+00
129;1.290000;-5.836906e+00
130;1.300000;-6.052700e+00
131;1.310000;-5.962898e+00
132;1.320000;-5.800128e+00
133;1.330000;-5.761683e+00
134;1.340000;-5.765940e+00
135;1.350000;-5.394459e+00
136;1.360000;-5.177463e+00
137;1.370000;-4.928410e+00
138;1.380000;-4.830425e+00
139;1.390000;-4.721287e+00
140;1.400000;-4.742402e+00
141;1.410000;-4.723732e+00
142;1.420000;-4.926007e+00
143;1.430000;-5.054499e+00
144;1.440000;-5.219714e+00
145;1.450000;-5.402489e+00
146;1.460000;-5.651666e+00
147;1.470000;-5.634595e+00
148;1.480000;-5.566284e+00
149;1.490000;-5.634727e+00
150;1.500000;-5.764657e+00
151;1.510000;-5.850977e+00
152;1.520000;-5.967810e+00
153;1.530000;-5.982159e+00
154;1.540000;-5.895495e+00
155;1.550000;-5.755878e+00
156;1.560000;-5.858570e+00
157;1.570000;-5.827313e+00
158;1.580000;-5.954186e+00
159;1.590000;-5.995074e+00
160;1.600000;-6.137318e+00
161;1.610000;-5.946925e+00
162;1.620000;-6.014277e+00
163;1.630000;-6.041332e+00
164;1.640000;-6.103294e+00
165;1.650000;-6.092684e+00
