frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;7.446047e-02;-5.194974e+00
1;0.010000;7.445505e-02;-5.195119e+00
2;0.020000;7.361928e-02;-5.217697e+00
3;0.030000;7.074901e-02;-5.297233e+00
4;0.040000;6.740445e-02;-5.394088e+00
5;0.050000;6.415944e-02;-5.492768e+00
6;0.060000;6.256481e-02;-5.543105e+00
7;0.070000;6.028571e-02;-5.617321e+00
8;0.080000;6.144826e-02;-5.579119e+00
9;0.090000;6.244416e-02;-5.546965e+00
10;0.100000;5.968183e-02;-5.637455e+00
11;0.110000;5.716117e-02;-5.723761e+00
12;0.120000;5.377870e-02;-5.845756e+00
13;0.130000;5.259833e-02;-5.890141e+00
14;0.140000;5.446891e-02;-5.820251e+00
15;0.150000;5.674893e-02;-5.738237e+00
16;0.160000;5.884682e-02;-5.665635e+00
17;0.170000;5.893403e-02;-5.662673e+00
18;0.180000;5.715958e-02;-5.723816e+00
19;0.190000;5.788856e-02;-5.698471e+00
20;0.200000;5.635111e-02;-5.752306e+00
21;0.210000;5.701696e-02;-5.728813e+00
22;0.220000;1.518710e-01;-3.769447e+00
23;0.230000;1.736569e-01;-3.501348e+00
24;0.240000;1.837030e-01;-3.388870e+00
25;0.250000;1.938599e-01;-3.281240e+00
26;0.260000;2.014595e-01;-3.204334e+00
27;0.270000;1.533739e-01;-3.749753e+00
28;0.280000;1.333106e-01;-4.030147e+00
29;0.290000;1.185012e-01;-4.265665e+00
30;0.300000;9.962866e-02;-4.612611e+00
31;0.310000;7.961756e-02;-5.061041e+00
32;0.320000;6.010485e-02;-5.623329e+00
33;0.330000;5.163769e-02;-5.927007e+00
34;0.340000;4.942897e-02;-6.014437e+00
35;0.350000;5.312783e-02;-5.870109e+00
36;0.360000;5.289612e-02;-5.878850e+00
37;0.370000;5.000753e-02;-5.991163e+00
38;0.380000;4.058598e-02;-6.408665e+00
39;0.390000;3.694835e-02;-6.596468e+00
40;0.400000;3.000364e-02;-7.012873e+00
41;0.410000;3.534998e-02;-6.684915e+00
42;0.420000;5.196893e-02;-5.914218e+00
43;0.430000;9.418228e-02;-4.725047e+00
44;0.440000;1.165308e-01;-4.299200e+00
45;0.450000;1.271329e-01;-4.125044e+00
46;0.460000;1.412979e-01;-3.913770e+00
47;0.470000;1.499441e-01;-3.794985e+00
48;0.480000;1.381767e-01;-3.958444e+00
49;0.490000;1.241584e-01;-4.172394e+00
50;0.500000;1.133932e-01;-4.353788e+00
51;0.510000;9.417356e-02;-4.725232e+00
52;0.520000;7.078607e-02;-5.296186e+00
53;0.530000;4.641868e-02;-6.140107e+00
54;0.540000;3.569975e-02;-6.665223e+00
55;0.550000;7.279869e-02;-5.240115e+00
56;0.560000;9.905326e-02;-4.624195e+00
57;0.570000;1.192330e-01;-4.253351e+00
58;0.580000;1.375868e-01;-3.967001e+00
59;0.590000;1.501739e-01;-3.791923e+00
60;0.600000;1.499840e-01;-3.794453e+00
61;0.610000;1.488861e-01;-3.809147e+00
62;0.620000;1.459535e-01;-3.848934e+00
63;0.630000;1.393210e-01;-3.941949e+00
64;0.640000;1.306572e-01;-4.070356e+00
65;0.650000;1.168670e-01;-4.293438e+00
66;0.660000;9.996200e-02;-4.605930e+00
67;0.670000;8.106684e-02;-5.024962e+00
68;0.680000;6.262992e-02;-5.541024e+00
69;0.690000;5.502493e-02;-5.799938e+00
70;0.700000;8.258341e-02;-4.987893e+00
71;0.710000;1.068584e-01;-4.472502e+00
72;0.720000;1.223658e-01;-4.201480e+00
73;0.730000;1.352449e-01;-4.001336e+00
74;0.740000;1.412637e-01;-3.914254e+00
75;0.750000;1.343011e-01;-4.015342e+00
76;0.760000;1.250281e-01;-4.158434e+00
77;0.770000;1.210167e-01;-4.223654e+00
78;0.780000;1.176253e-01;-4.280502e+00
79;0.790000;1.193388e-01;-4.251578e+00
80;0.800000;1.093037e-01;-4.427250e+00
81;0.810000;9.467924e-02;-4.714521e+00
82;0.820000;7.770931e-02;-5.109560e+00
83;0.830000;5.765698e-02;-5.706488e+00
84;0.840000;2.349609e-02;-7.501842e+00
85;0.850000;1.969657e-02;-7.854621e+00
86;0.860000;3.265930e-02;-6.843251e+00
87;0.870000;6.157519e-02;-5.574993e+00
88;0.880000;9.061374e-02;-4.802299e+00
89;0.890000;1.095345e-01;-4.423032e+00
90;0.900000;1.236571e-01;-4.180486e+00
91;0.910000;1.346226e-01;-4.010559e+00
92;0.920000;1.346377e-01;-4.010335e+00
93;0.930000;1.287742e-01;-4.099389e+00
94;0.940000;1.266377e-01;-4.132849e+00
95;0.950000;1.237832e-01;-4.178448e+00
96;0.960000;1.171020e-01;-4.289420e+00
97;0.970000;1.110879e-01;-4.394866e+00
98;0.980000;1.014251e-01;-4.576869e+00
99;0.990000;8.858740e-02;-4.847531e+00
100;1.000000;7.689739e-02;-5.130567e+00
101;1.010000;6.769406e-02;-5.385514e+00
102;1.020000;6.442751e-02;-5.484429e+00
103;1.030000;6.306291e-02;-5.527245e+00
104;1.040000;6.437571e-02;-5.486038e+00
105;1.050000;1.169414e-01;-4.292164e+00
106;1.060000;1.436331e-01;-3.880986e+00
107;1.070000;1.542144e-01;-3.738822e+00
108;1.080000;1.599188e-01;-3.666178e+00
109;1.090000;1.652089e-01;-3.601089e+00
110;1.100000;1.412971e-01;-3.913781e+00
111;1.110000;1.230409e-01;-4.190476e+00
112;1.120000;1.194207e-01;-4.250205e+00
113;1.130000;1.202771e-01;-4.235914e+00
114;1.140000;1.212622e-01;-4.219601e+00
115;1.150000;1.192421e-01;-4.253199e+00
116;1.160000;1.183877e-01;-4.267581e+00
117;1.170000;1.120562e-01;-4.377510e+00
118;1.180000;1.024533e-01;-4.556695e+00
119;1.190000;8.980356e-02;-4.820261e+00
120;1.200000;8.006067e-02;-5.049941e+00
121;1.210000;6.864702e-02;-5.357555e+00
122;1.220000;6.666573e-02;-5.416129e+00
123;1.230000;7.642459e-02;-5.142901e+00
124;1.240000;1.028370e-01;-4.549220e+00
125;1.250000;1.124360e-01;-4.370743e+00
126;1.260000;1.235610e-01;-4.182041e+00
127;1.270000;1.288775e-01;-4.097785e+00
128;1.280000;1.354852e-01;-3.997785e+00
129;1.290000;1.268347e-01;-4.129741e+00
130;1.300000;1.314723e-01;-4.057918e+00
131;1.310000;1.309107e-01;-4.066479e+00
132;1.320000;1.358700e-01;-3.992114e+00
133;1.330000;1.350643e-01;-4.004008e+00
134;1.340000;1.406434e-01;-3.923055e+00
135;1.350000;1.385520e-01;-3.953019e+00
136;1.360000;1.421020e-01;-3.902420e+00
137;1.370000;1.407844e-01;-3.921051e+00
138;1.380000;1.440812e-01;-3.874756e+00
139;1.390000;1.394436e-01;-3.940190e+00
140;1.400000;1.398191e-01;-3.934812e+00
141;1.410000;1.336384e-01;-4.025236e+00
142;1.420000;1.293891e-01;-4.089863e+00
143;1.430000;1.148791e-01;-4.327750e+00
144;1.440000;1.011066e-01;-4.583160e+00
145;1.450000;8.178092e-02;-5.007422e+00
146;1.460000;6.502672e-02;-5.465914e+00
147;1.470000;4.108662e-02;-6.384145e+00
148;1.480000;2.822077e-02;-7.135394e+00
149;1.490000;2.514681e-02;-7.366048e+00
150;1.500000;2.491011e-02;-7.384964e+00
151;1.510000;2.326547e-02;-7.521570e+00
152;1.520000;2.091623e-02;-7.734460e+00
153;1.530000;5.574272e-02;-5.774017e+00
154;1.540000;5.885772e-02;-5.665265e+00
155;1.550000;6.127871e-02;-5.584646e+00
156;1.560000;8.245915e-02;-4.990904e+00
157;1.570000;1.075716e-01;-4.459198e+00
158;1.580000;1.068072e-01;-4.473459e+00
159;1.590000;1.189015e-01;-4.258921e+00
160;1.600000;1.294374e-01;-4.089116e+00
161;1.610000;1.281549e-01;-4.109030e+00
162;1.620000;1.213454e-01;-4.218229e+00
163;1.630000;1.239210e-01;-4.176222e+00
164;1.640000;1.211213e-01;-4.221925e+00
