frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-6.116615e+00
1;0.010000;-6.168889e+00
2;0.020000;-6.253615e+00
3;0.030000;-6.485239e+00
4;0.040000;-6.856905e+00
5;0.050000;-7.277407e+00
6;0.060000;-7.960014e+00
7;0.070000;-9.150625e+00
8;0.080000;-8.564161e+00
9;0.090000;-7.605974e+00
10;0.100000;-7.232091e+00
11;0.110000;-7.121222e+00
12;0.120000;-7.116060e+00
13;0.130000;-7.270579e+00
14;0.140000;-7.910584e+00
15;0.150000;-8.894487e+00
16;0.160000;-9.709467e+00
17;0.170000;-1.006596e+01
18;0.180000;-1.011387e+01
19;0.190000;-1.026305e+01
20;0.200000;-1.038654e+01
21;0.210000;-1.053499e+01
22;0.220000;-1.042733e+01
23;0.230000;-1.033971e+01
24;0.240000;-6.749892e+00
25;0.250000;-5.527285e+00
26;0.260000;-4.943396e+00
27;0.270000;-4.689521e+00
28;0.280000;-4.467529e+00
29;0.290000;-4.153757e+00
30;0.300000;-4.138364e+00
31;0.310000;-4.348957e+00
32;0.320000;-4.515219e+00
33;0.330000;-4.734868e+00
34;0.340000;-5.642973e+00
35;0.350000;-7.393426e+00
36;0.360000;-7.368303e+00
37;0.370000;-6.012041e+00
38;0.380000;-5.113406e+00
39;0.390000;-4.792262e+00
40;0.400000;-4.561611e+00
41;0.410000;-4.496232e+00
42;0.420000;-4.639499e+00
43;0.430000;-5.087860e+00
44;0.440000;-5.568825e+00
45;0.450000;-6.401536e+00
46;0.460000;-7.004285e+00
47;0.470000;-7.619736e+00
48;0.480000;-8.167743e+00
49;0.490000;-8.374729e+00
50;0.500000;-9.118007e+00
51;0.510000;-1.163282e+01
52;0.520000;-1.170529e+01
53;0.530000;-1.122052e+01
54;0.540000;-1.041793e+01
55;0.550000;-9.868805e+00
56;0.560000;-9.567953e+00
57;0.570000;-7.758746e+00
58;0.580000;-7.143141e+00
59;0.590000;-6.737292e+00
60;0.600000;-6.415566e+00
61;0.610000;-6.315721e+00
62;0.620000;-6.514088e+00
63;0.630000;-6.783739e+00
64;0.640000;-7.233155e+00
65;0.650000;-8.296477e+00
66;0.660000;-9.744613e+00
67;0.670000;-1.063622e+01
68;0.680000;-1.249301e+01
69;0.690000;-1.168497e+01
70;0.700000;-1.118334e+01
71;0.710000;-8.078630e+00
72;0.720000;-6.450368e+00
73;0.730000;-5.995124e+00
74;0.740000;-5.810456e+00
75;0.750000;-5.688338e+00
76;0.760000;-5.749176e+00
77;0.770000;-6.257413e+00
78;0.780000;-6.902416e+00
79;0.790000;-7.615950e+00
80;0.800000;-9.232119e+00
81;0.810000;-1.324640e+01
82;0.820000;-1.016100e+01
83;0.830000;-1.011243e+01
84;0.840000;-9.901392e+00
85;0.850000;-9.664582e+00
86;0.860000;-9.669682e+00
87;0.870000;-1.057307e+01
88;0.880000;-1.008128e+01
89;0.890000;-9.144397e+00
90;0.900000;-8.757040e+00
91;0.910000;-8.308900e+00
92;0.920000;-7.790704e+00
93;0.930000;-7.441971e+00
94;0.940000;-7.308875e+00
95;0.950000;-7.186151e+00
96;0.960000;-7.139398e+00
97;0.970000;-7.295395e+00
98;0.980000;-7.615930e+00
99;0.990000;-8.001482e+00
100;1.000000;-8.601468e+00
101;1.010000;-9.744902e+00
102;1.020000;-1.203052e+01
103;1.030000;-1.236181e+01
104;1.040000;-1.042788e+01
105;1.050000;-1.038399e+01
106;1.060000;-1.023801e+01
107;1.070000;-9.515080e+00
108;1.080000;-8.885661e+00
109;1.090000;-9.046494e+00
110;1.100000;-9.055314e+00
111;1.110000;-9.098107e+00
112;1.120000;-9.513456e+00
113;1.130000;-1.201380e+01
114;1.140000;-1.394792e+01
115;1.150000;-1.047871e+01
116;1.160000;-1.035782e+01
117;1.170000;-1.027628e+01
118;1.180000;-9.203350e+00
119;1.190000;-6.902733e+00
120;1.200000;-6.119811e+00
121;1.210000;-5.774021e+00
122;1.220000;-5.559381e+00
123;1.230000;-5.500501e+00
124;1.240000;-5.706661e+00
125;1.250000;-6.068022e+00
126;1.260000;-6.369867e+00
127;1.270000;-6.490105e+00
128;1.280000;-6.152895e+00
129;1.290000;-5.894463e+00
130;1.300000;-5.735730e+00
131;1.310000;-5.738891e+00
132;1.320000;-5.874555e+00
133;1.330000;-6.220686e+00
134;1.340000;-6.693170e+00
135;1.350000;-7.266995e+00
136;1.360000;-7.768070e+00
137;1.370000;-8.182266e+00
138;1.380000;-8.550366e+00
139;1.390000;-8.670539e+00
140;1.400000;-1.057560e+01
141;1.410000;-1.241337e+01
142;1.420000;-1.211432e+01
143;1.430000;-1.160676e+01
144;1.440000;-1.089286e+01
145;1.450000;-1.047970e+01
146;1.460000;-1.018500e+01
147;1.470000;-9.967670e+00
148;1.480000;-9.106715e+00
149;1.490000;-8.599743e+00
150;1.500000;-8.250769e+00
151;1.510000;-8.057449e+00
152;1.520000;-8.052913e+00
153;1.530000;-8.289037e+00
154;1.540000;-8.681188e+00
155;1.550000;-9.370942e+00
156;1.560000;-1.048211e+01
157;1.570000;-1.082865e+01
158;1.580000;-1.018808e+01
159;1.590000;-9.995124e+00
160;1.600000;-9.689035e+00
161;1.610000;-9.750957e+00
162;1.620000;-9.568771e+00
163;1.630000;-9.791520e+00
164;1.640000;-9.961353e+00
165;1.650000;-8.636140e+00
166;1.660000;-8.382143e+00
167;1.670000;-8.397553e+00
168;1.680000;-6.867328e+00
169;1.690000;-5.975575e+00
170;1.700000;-5.601273e+00
171;1.710000;-5.218426e+00
172;1.720000;-4.837202e+00
173;1.730000;-4.629312e+00
174;1.740000;-4.481886e+00
175;1.750000;-4.288920e+00
176;1.760000;-4.169210e+00
177;1.770000;-4.191354e+00
178;1.780000;-4.286608e+00
179;1.790000;-4.428128e+00
180;1.800000;-4.748515e+00
181;1.810000;-5.267964e+00
182;1.820000;-5.819121e+00
183;1.830000;-6.381176e+00
184;1.840000;-7.682585e+00
185;1.850000;-1.016450e+01
186;1.860000;-1.053651e+01
187;1.870000;-1.045013e+01
188;1.880000;-1.041034e+01
189;1.890000;-9.707818e+00
190;1.900000;-8.917868e+00
191;1.910000;-8.637066e+00
192;1.920000;-8.494790e+00
193;1.930000;-8.401261e+00
194;1.940000;-8.431211e+00
195;1.950000;-7.827286e+00
196;1.960000;-7.459064e+00
197;1.970000;-7.294550e+00
198;1.980000;-7.205286e+00
199;1.990000;-7.148557e+00
200;2.000000;-7.383777e+00
201;2.010000;-7.596089e+00
202;2.020000;-7.601836e+00
203;2.030000;-6.945590e+00
204;2.040000;-6.384930e+00
205;2.050000;-5.785124e+00
206;2.060000;-5.481407e+00
207;2.070000;-5.239500e+00
208;2.080000;-5.193356e+00
209;2.090000;-5.256651e+00
210;2.100000;-5.542175e+00
211;2.110000;-5.895137e+00
212;2.120000;-6.510748e+00
213;2.130000;-7.276482e+00
214;2.140000;-8.312078e+00
215;2.150000;-9.483482e+00
216;2.160000;-9.628844e+00
217;2.170000;-9.639544e+00
218;2.180000;-9.309372e+00
219;2.190000;-9.299645e+00
220;2.200000;-9.566305e+00
221;2.210000;-9.810598e+00
222;2.220000;-9.861342e+00
223;2.230000;-9.264576e+00
224;2.240000;-6.898194e+00
225;2.250000;-6.228323e+00
226;2.260000;-5.777269e+00
227;2.270000;-5.441214e+00
228;2.280000;-5.287216e+00
229;2.290000;-5.399187e+00
230;2.300000;-5.604355e+00
231;2.310000;-5.942066e+00
232;2.320000;-6.557086e+00
233;2.330000;-7.322351e+00
234;2.340000;-8.100787e+00
235;2.350000;-8.534365e+00
236;2.360000;-8.931999e+00
237;2.370000;-9.181051e+00
238;2.380000;-9.380771e+00
239;2.390000;-9.412446e+00
240;2.400000;-9.176645e+00
241;2.410000;-8.856948e+00
242;2.420000;-8.590906e+00
243;2.430000;-8.394998e+00
244;2.440000;-7.320018e+00
245;2.450000;-6.467445e+00
246;2.460000;-5.957542e+00
247;2.470000;-5.520149e+00
248;2.480000;-5.160713e+00
249;2.490000;-4.927131e+00
250;2.500000;-4.809038e+00
251;2.510000;-4.778924e+00
252;2.520000;-4.789407e+00
253;2.530000;-4.817194e+00
254;2.540000;-4.816315e+00
255;2.550000;-4.827844e+00
256;2.560000;-4.882104e+00
257;2.570000;-5.044216e+00
258;2.580000;-5.313980e+00
259;2.590000;-5.827390e+00
260;2.600000;-6.729461e+00
261;2.610000;-8.154368e+00
262;2.620000;-1.007486e+01
263;2.630000;-1.193867e+01
264;2.640000;-1.268522e+01
265;2.650000;-1.277518e+01
