frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-5.633816e+00
1;0.010000;-5.634708e+00
2;0.020000;-5.445940e+00
3;0.030000;-5.490994e+00
4;0.040000;-5.783405e+00
5;0.050000;-6.508268e+00
6;0.060000;-6.814398e+00
7;0.070000;-8.131226e+00
8;0.080000;-8.867365e+00
9;0.090000;-8.907346e+00
10;0.100000;-8.982882e+00
11;0.110000;-8.907411e+00
12;0.120000;-8.850601e+00
13;0.130000;-8.883394e+00
14;0.140000;-8.706542e+00
15;0.150000;-8.651328e+00
16;0.160000;-7.323161e+00
17;0.170000;-5.643979e+00
18;0.180000;-4.990042e+00
19;0.190000;-4.608213e+00
20;0.200000;-4.407318e+00
21;0.210000;-4.285761e+00
22;0.220000;-4.308842e+00
23;0.230000;-4.276758e+00
24;0.240000;-4.344550e+00
25;0.250000;-4.368330e+00
26;0.260000;-4.437727e+00
27;0.270000;-4.602687e+00
28;0.280000;-5.042371e+00
29;0.290000;-5.482739e+00
30;0.300000;-6.106688e+00
31;0.310000;-6.916304e+00
32;0.320000;-8.540134e+00
33;0.330000;-1.060152e+01
34;0.340000;-1.065496e+01
35;0.350000;-1.045015e+01
36;0.360000;-9.873750e+00
37;0.370000;-9.648088e+00
38;0.380000;-9.395175e+00
39;0.390000;-9.181820e+00
40;0.400000;-9.102631e+00
41;0.410000;-9.103805e+00
42;0.420000;-9.023083e+00
43;0.430000;-9.019259e+00
44;0.440000;-9.035649e+00
45;0.450000;-8.970849e+00
46;0.460000;-8.932940e+00
47;0.470000;-8.948359e+00
48;0.480000;-8.968228e+00
49;0.490000;-9.107335e+00
50;0.500000;-9.223489e+00
51;0.510000;-9.509159e+00
52;0.520000;-9.814179e+00
53;0.530000;-1.023478e+01
54;0.540000;-1.060302e+01
55;0.550000;-1.142131e+01
56;0.560000;-1.237497e+01
57;0.570000;-1.342564e+01
58;0.580000;-1.114082e+01
59;0.590000;-1.016101e+01
60;0.600000;-8.165854e+00
61;0.610000;-5.636414e+00
62;0.620000;-4.914207e+00
63;0.630000;-4.533891e+00
64;0.640000;-4.250476e+00
65;0.650000;-4.076337e+00
66;0.660000;-4.120780e+00
67;0.670000;-4.262408e+00
68;0.680000;-4.491841e+00
69;0.690000;-4.864820e+00
70;0.700000;-5.341442e+00
71;0.710000;-6.097606e+00
72;0.720000;-7.368198e+00
73;0.730000;-8.928749e+00
74;0.740000;-9.131429e+00
75;0.750000;-9.434799e+00
76;0.760000;-9.416476e+00
77;0.770000;-9.511395e+00
78;0.780000;-9.587537e+00
79;0.790000;-8.104073e+00
80;0.800000;-6.211484e+00
81;0.810000;-5.475975e+00
82;0.820000;-5.028603e+00
83;0.830000;-4.730467e+00
84;0.840000;-4.588779e+00
85;0.850000;-4.523522e+00
86;0.860000;-4.523412e+00
87;0.870000;-4.595332e+00
88;0.880000;-4.793283e+00
89;0.890000;-4.978671e+00
90;0.900000;-5.400740e+00
91;0.910000;-6.060783e+00
92;0.920000;-7.239646e+00
93;0.930000;-8.341616e+00
94;0.940000;-1.033927e+01
95;0.950000;-1.176291e+01
96;0.960000;-1.279993e+01
97;0.970000;-1.356811e+01
98;0.980000;-1.386802e+01
99;0.990000;-7.913980e+00
100;1.000000;-5.891057e+00
101;1.010000;-4.726642e+00
102;1.020000;-4.136270e+00
103;1.030000;-3.757029e+00
104;1.040000;-3.441662e+00
105;1.050000;-3.365450e+00
106;1.060000;-3.477231e+00
107;1.070000;-3.672834e+00
108;1.080000;-3.942188e+00
109;1.090000;-4.504784e+00
110;1.100000;-5.030694e+00
111;1.110000;-5.365531e+00
112;1.120000;-5.568401e+00
113;1.130000;-5.954770e+00
114;1.140000;-6.201632e+00
115;1.150000;-6.366274e+00
116;1.160000;-6.703891e+00
117;1.170000;-7.537988e+00
118;1.180000;-7.719199e+00
119;1.190000;-7.804684e+00
120;1.200000;-7.813073e+00
121;1.210000;-7.778339e+00
122;1.220000;-7.681310e+00
123;1.230000;-6.927078e+00
124;1.240000;-5.843459e+00
125;1.250000;-5.202318e+00
126;1.260000;-4.896447e+00
127;1.270000;-4.520788e+00
128;1.280000;-4.355457e+00
129;1.290000;-4.476758e+00
130;1.300000;-4.743195e+00
131;1.310000;-5.009047e+00
132;1.320000;-5.759805e+00
133;1.330000;-7.387932e+00
134;1.340000;-9.227657e+00
135;1.350000;-9.863835e+00
136;1.360000;-1.109095e+01
137;1.370000;-1.219440e+01
138;1.380000;-1.315160e+01
139;1.390000;-1.387438e+01
140;1.400000;-1.397765e+01
141;1.410000;-9.845743e+00
142;1.420000;-9.583133e+00
143;1.430000;-8.666669e+00
144;1.440000;-6.975945e+00
145;1.450000;-5.969965e+00
146;1.460000;-5.189522e+00
147;1.470000;-4.569464e+00
148;1.480000;-4.230727e+00
149;1.490000;-4.060885e+00
150;1.500000;-3.990842e+00
151;1.510000;-4.027677e+00
152;1.520000;-4.249539e+00
153;1.530000;-4.565691e+00
154;1.540000;-4.908134e+00
155;1.550000;-5.330704e+00
156;1.560000;-5.948822e+00
157;1.570000;-6.516772e+00
158;1.580000;-6.669652e+00
159;1.590000;-6.270141e+00
160;1.600000;-5.432068e+00
161;1.610000;-4.839426e+00
162;1.620000;-4.500900e+00
163;1.630000;-4.342730e+00
164;1.640000;-4.178305e+00
165;1.650000;-4.160251e+00
166;1.660000;-4.276308e+00
167;1.670000;-4.534859e+00
168;1.680000;-4.732958e+00
169;1.690000;-5.181639e+00
170;1.700000;-5.896603e+00
171;1.710000;-6.945658e+00
172;1.720000;-6.911329e+00
173;1.730000;-6.948068e+00
174;1.740000;-7.033572e+00
175;1.750000;-7.222095e+00
176;1.760000;-7.442749e+00
177;1.770000;-7.554629e+00
178;1.780000;-5.723426e+00
179;1.790000;-4.631900e+00
180;1.800000;-4.107617e+00
181;1.810000;-3.701686e+00
182;1.820000;-3.469615e+00
183;1.830000;-3.393302e+00
184;1.840000;-3.371881e+00
185;1.850000;-3.404334e+00
186;1.860000;-3.554416e+00
187;1.870000;-3.703389e+00
188;1.880000;-3.881763e+00
189;1.890000;-4.169729e+00
190;1.900000;-4.420935e+00
191;1.910000;-4.494274e+00
192;1.920000;-4.466250e+00
193;1.930000;-4.310638e+00
194;1.940000;-4.239836e+00
195;1.950000;-4.190847e+00
196;1.960000;-4.178068e+00
197;1.970000;-4.164144e+00
198;1.980000;-4.157859e+00
199;1.990000;-4.171654e+00
200;2.000000;-4.229931e+00
201;2.010000;-4.349630e+00
202;2.020000;-4.570715e+00
203;2.030000;-4.896335e+00
204;2.040000;-5.249235e+00
205;2.050000;-5.576142e+00
206;2.060000;-5.807932e+00
207;2.070000;-5.862534e+00
208;2.080000;-5.888729e+00
209;2.090000;-5.781976e+00
210;2.100000;-5.450961e+00
211;2.110000;-5.043746e+00
212;2.120000;-4.607963e+00
213;2.130000;-4.231456e+00
214;2.140000;-4.098711e+00
215;2.150000;-3.958854e+00
216;2.160000;-3.894902e+00
217;2.170000;-3.894528e+00
218;2.180000;-4.016715e+00
