frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-7.471203e+00
1;0.010000;-6.679933e+00
2;0.020000;-5.959518e+00
3;0.030000;-5.652617e+00
4;0.040000;-5.494971e+00
5;0.050000;-5.455421e+00
6;0.060000;-5.591070e+00
7;0.070000;-5.857746e+00
8;0.080000;-5.569916e+00
9;0.090000;-5.191516e+00
10;0.100000;-4.867377e+00
11;0.110000;-4.748875e+00
12;0.120000;-4.768001e+00
13;0.130000;-5.005405e+00
14;0.140000;-5.435824e+00
15;0.150000;-6.334705e+00
16;0.160000;-7.510650e+00
17;0.170000;-8.203608e+00
18;0.180000;-8.663441e+00
19;0.190000;-8.873651e+00
20;0.200000;-8.820577e+00
21;0.210000;-8.832216e+00
22;0.220000;-8.883045e+00
23;0.230000;-8.431741e+00
24;0.240000;-7.889446e+00
25;0.250000;-7.155924e+00
26;0.260000;-6.467049e+00
27;0.270000;-6.006996e+00
28;0.280000;-5.737443e+00
29;0.290000;-5.519691e+00
30;0.300000;-5.492255e+00
31;0.310000;-5.673572e+00
32;0.320000;-5.988576e+00
33;0.330000;-6.398335e+00
34;0.340000;-7.257376e+00
35;0.350000;-8.715195e+00
36;0.360000;-9.902191e+00
37;0.370000;-9.695030e+00
38;0.380000;-8.685685e+00
39;0.390000;-7.120845e+00
40;0.400000;-6.302629e+00
41;0.410000;-5.945059e+00
42;0.420000;-5.707390e+00
43;0.430000;-5.614129e+00
44;0.440000;-5.783768e+00
45;0.450000;-6.174279e+00
46;0.460000;-6.639523e+00
47;0.470000;-7.428448e+00
48;0.480000;-8.704323e+00
49;0.490000;-8.796945e+00
50;0.500000;-7.465446e+00
51;0.510000;-5.668724e+00
52;0.520000;-4.462668e+00
53;0.530000;-3.891930e+00
54;0.540000;-3.565004e+00
55;0.550000;-3.383955e+00
56;0.560000;-3.389401e+00
57;0.570000;-3.644552e+00
58;0.580000;-4.054659e+00
59;0.590000;-4.659708e+00
60;0.600000;-5.664490e+00
61;0.610000;-7.062205e+00
62;0.620000;-6.163918e+00
63;0.630000;-5.113343e+00
64;0.640000;-4.806156e+00
65;0.650000;-4.533857e+00
66;0.660000;-4.370454e+00
67;0.670000;-4.401124e+00
68;0.680000;-4.746047e+00
69;0.690000;-4.986832e+00
70;0.700000;-5.412832e+00
71;0.710000;-5.921710e+00
72;0.720000;-6.221429e+00
73;0.730000;-5.800291e+00
74;0.740000;-5.545118e+00
75;0.750000;-5.190315e+00
76;0.760000;-4.998509e+00
77;0.770000;-4.906519e+00
78;0.780000;-5.029006e+00
79;0.790000;-5.188986e+00
80;0.800000;-5.590244e+00
81;0.810000;-6.048808e+00
82;0.820000;-6.839446e+00
83;0.830000;-7.546301e+00
84;0.840000;-7.912053e+00
85;0.850000;-7.550896e+00
86;0.860000;-6.408823e+00
87;0.870000;-5.521204e+00
88;0.880000;-5.192002e+00
89;0.890000;-4.998914e+00
90;0.900000;-4.840846e+00
91;0.910000;-4.912593e+00
92;0.920000;-5.222051e+00
93;0.930000;-5.431118e+00
94;0.940000;-5.637630e+00
95;0.950000;-5.998543e+00
96;0.960000;-6.135479e+00
97;0.970000;-6.270122e+00
98;0.980000;-6.519073e+00
99;0.990000;-6.704243e+00
100;1.000000;-6.653435e+00
101;1.010000;-6.595619e+00
102;1.020000;-6.435859e+00
103;1.030000;-6.254498e+00
104;1.040000;-6.133028e+00
105;1.050000;-6.075350e+00
106;1.060000;-5.945351e+00
107;1.070000;-5.646701e+00
108;1.080000;-5.021151e+00
109;1.090000;-4.641734e+00
110;1.100000;-4.451509e+00
111;1.110000;-4.201169e+00
112;1.120000;-4.011752e+00
