frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;1.415385e-02;-8.515537e+00
1;0.010000;1.477012e-02;-8.430298e+00
2;0.020000;1.551302e-02;-8.332150e+00
3;0.030000;1.563890e-02;-8.315989e+00
4;0.040000;1.579014e-02;-8.296740e+00
5;0.050000;1.580761e-02;-8.294527e+00
6;0.060000;1.548443e-02;-8.335840e+00
7;0.070000;1.564581e-02;-8.315104e+00
8;0.080000;1.604712e-02;-8.264452e+00
9;0.090000;1.655755e-02;-8.201826e+00
10;0.100000;1.724845e-02;-8.120066e+00
11;0.110000;1.736270e-02;-8.106862e+00
12;0.120000;1.733562e-02;-8.109984e+00
13;0.130000;1.771520e-02;-8.066665e+00
14;0.140000;1.711757e-02;-8.135300e+00
15;0.150000;1.685295e-02;-8.166459e+00
16;0.160000;1.691149e-02;-8.159525e+00
17;0.170000;1.657923e-02;-8.199209e+00
18;0.180000;1.565016e-02;-8.314548e+00
19;0.190000;1.537134e-02;-8.350501e+00
20;0.200000;1.428502e-02;-8.497087e+00
21;0.210000;1.350789e-02;-8.608962e+00
22;0.220000;1.235241e-02;-8.787809e+00
23;0.230000;1.199663e-02;-8.846259e+00
24;0.240000;1.150388e-02;-8.930142e+00
25;0.250000;1.135171e-02;-8.956774e+00
26;0.260000;1.095733e-02;-9.027493e+00
27;0.270000;1.066119e-02;-9.082292e+00
28;0.280000;9.593545e-03;-9.293329e+00
29;0.290000;8.459501e-03;-9.544930e+00
30;0.300000;7.249171e-03;-9.853736e+00
31;0.310000;6.070661e-03;-1.020858e+01
32;0.320000;4.670863e-03;-1.073282e+01
33;0.330000;3.872541e-03;-1.110769e+01
34;0.340000;3.044765e-03;-1.158866e+01
35;0.350000;1.927250e-03;-1.250332e+01
36;0.360000;1.444329e-03;-1.308022e+01
37;0.370000;2.099026e-03;-1.233256e+01
38;0.380000;7.853615e-03;-9.693563e+00
39;0.390000;1.185467e-02;-8.870067e+00
40;0.400000;1.580840e-02;-8.294428e+00
41;0.410000;2.719385e-02;-7.209529e+00
42;0.420000;3.120541e-02;-6.934328e+00
43;0.430000;4.426708e-02;-6.235028e+00
44;0.440000;5.045712e-02;-5.973263e+00
45;0.450000;6.118807e-02;-5.587606e+00
46;0.460000;6.768017e-02;-5.385924e+00
47;0.470000;7.003550e-02;-5.317506e+00
48;0.480000;6.265970e-02;-5.540074e+00
49;0.490000;5.747217e-02;-5.712909e+00
50;0.500000;4.470863e-02;-6.215178e+00
51;0.510000;2.594651e-02;-7.303436e+00
52;0.520000;1.088980e-02;-9.039858e+00
53;0.530000;8.185873e-03;-9.610691e+00
54;0.540000;6.960922e-03;-9.934887e+00
55;0.550000;1.009906e-02;-9.190626e+00
56;0.560000;1.913153e-02;-7.912835e+00
57;0.570000;2.946505e-02;-7.049101e+00
58;0.580000;3.450658e-02;-6.733211e+00
59;0.590000;3.970608e-02;-6.452502e+00
60;0.600000;4.437545e-02;-6.230137e+00
61;0.610000;4.701231e-02;-6.114691e+00
62;0.620000;4.741986e-02;-6.097428e+00
63;0.630000;5.063152e-02;-5.966362e+00
64;0.640000;5.569971e-02;-5.775560e+00
65;0.650000;6.639841e-02;-5.424164e+00
66;0.660000;8.749472e-02;-4.872354e+00
67;0.670000;1.150330e-01;-4.325073e+00
68;0.680000;1.390263e-01;-3.946184e+00
69;0.690000;1.499304e-01;-3.795168e+00
70;0.700000;1.531965e-01;-3.752067e+00
71;0.710000;1.455363e-01;-3.854660e+00
72;0.720000;1.261660e-01;-4.140314e+00
73;0.730000;9.833480e-02;-4.638754e+00
74;0.740000;7.720993e-02;-5.122455e+00
75;0.750000;5.865948e-02;-5.672012e+00
76;0.760000;4.727480e-02;-6.103556e+00
77;0.770000;4.030192e-02;-6.422712e+00
78;0.780000;3.862995e-02;-6.507455e+00
79;0.790000;4.367051e-02;-6.262165e+00
80;0.800000;5.939256e-02;-5.647173e+00
81;0.810000;7.651114e-02;-5.140638e+00
82;0.820000;8.967808e-02;-4.823058e+00
83;0.830000;9.629605e-02;-4.680656e+00
84;0.840000;1.017033e-01;-4.571390e+00
85;0.850000;1.105535e-01;-4.404512e+00
86;0.860000;1.222409e-01;-4.203524e+00
87;0.870000;1.360267e-01;-3.989808e+00
88;0.880000;1.449348e-01;-3.862943e+00
89;0.890000;1.496925e-01;-3.798344e+00
90;0.900000;1.418464e-01;-3.906021e+00
91;0.910000;1.282231e-01;-4.107966e+00
92;0.920000;1.107788e-01;-4.400439e+00
93;0.930000;1.022422e-01;-4.560822e+00
94;0.940000;9.403789e-02;-4.728115e+00
95;0.950000;9.473389e-02;-4.713367e+00
96;0.960000;1.040038e-01;-4.526656e+00
97;0.970000;1.127448e-01;-4.365257e+00
98;0.980000;1.110905e-01;-4.394820e+00
99;0.990000;1.136123e-01;-4.349927e+00
100;1.000000;1.174579e-01;-4.283350e+00
101;1.010000;1.154196e-01;-4.318362e+00
102;1.020000;1.049863e-01;-4.507852e+00
103;1.030000;1.020133e-01;-4.565303e+00
104;1.040000;9.717312e-02;-4.662522e+00
105;1.050000;8.854797e-02;-4.848422e+00
106;1.060000;7.280178e-02;-5.240030e+00
107;1.070000;6.548031e-02;-5.452012e+00
108;1.080000;5.891104e-02;-5.663454e+00
109;1.090000;6.330099e-02;-5.519709e+00
110;1.100000;8.490904e-02;-4.932349e+00
111;1.110000;1.086862e-01;-4.438581e+00
112;1.120000;1.251143e-01;-4.157055e+00
113;1.130000;1.343842e-01;-4.014105e+00
114;1.140000;1.375619e-01;-3.967362e+00
115;1.150000;1.316630e-01;-4.055019e+00
116;1.160000;1.208997e-01;-4.225589e+00
117;1.170000;1.121202e-01;-4.376368e+00
118;1.180000;1.074265e-01;-4.461897e+00
119;1.190000;1.027222e-01;-4.551455e+00
120;1.200000;9.995866e-02;-4.605997e+00
121;1.210000;1.015221e-01;-4.574958e+00
122;1.220000;1.047566e-01;-4.512231e+00
123;1.230000;1.043361e-01;-4.520277e+00
124;1.240000;9.744048e-02;-4.657027e+00
125;1.250000;8.722447e-02;-4.878541e+00
126;1.260000;7.042091e-02;-5.306530e+00
127;1.270000;4.567762e-02;-6.172294e+00
128;1.280000;1.846639e-02;-7.983606e+00
129;1.290000;1.729314e-02;-8.114891e+00
130;1.300000;1.837817e-02;-7.993184e+00
131;1.310000;1.958885e-02;-7.865590e+00
132;1.320000;2.166999e-02;-7.663654e+00
133;1.330000;2.207393e-02;-7.626716e+00
134;1.340000;1.755577e-02;-8.084745e+00
135;1.350000;1.707093e-02;-8.140757e+00
136;1.360000;1.644734e-02;-8.215183e+00
137;1.370000;2.125579e-02;-7.702251e+00
138;1.380000;4.883438e-02;-6.038641e+00
139;1.390000;8.093250e-02;-5.028280e+00
140;1.400000;1.006842e-01;-4.591534e+00
141;1.410000;1.174877e-01;-4.282844e+00
142;1.420000;1.316665e-01;-4.054967e+00
143;1.430000;1.381619e-01;-3.958658e+00
144;1.440000;1.332997e-01;-4.030310e+00
145;1.450000;1.228485e-01;-4.193607e+00
146;1.460000;1.087270e-01;-4.437830e+00
147;1.470000;8.970099e-02;-4.822547e+00
148;1.480000;6.579205e-02;-5.442513e+00
149;1.490000;3.763598e-02;-6.559589e+00
150;1.500000;2.153410e-02;-7.676235e+00
151;1.510000;7.740602e-03;-9.722551e+00
152;1.520000;9.025732e-03;-9.415351e+00
153;1.530000;1.112966e-02;-8.996284e+00
154;1.540000;1.148534e-02;-8.933369e+00
155;1.550000;1.514946e-02;-8.379580e+00
156;1.560000;1.578343e-02;-8.297589e+00
157;1.570000;1.513620e-02;-8.381332e+00
