frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-4.673304e+00
1;0.010000;-4.523072e+00
2;0.020000;-4.609293e+00
3;0.030000;-4.781417e+00
4;0.040000;-5.106142e+00
5;0.050000;-5.818352e+00
6;0.060000;-6.385581e+00
7;0.070000;-6.323836e+00
8;0.080000;-5.422466e+00
9;0.090000;-4.830533e+00
10;0.100000;-4.413599e+00
11;0.110000;-4.093908e+00
12;0.120000;-3.856711e+00
13;0.130000;-3.802389e+00
14;0.140000;-3.820987e+00
15;0.150000;-3.893507e+00
16;0.160000;-3.999541e+00
17;0.170000;-4.105530e+00
18;0.180000;-4.163454e+00
19;0.190000;-4.214476e+00
20;0.200000;-4.345868e+00
21;0.210000;-4.554916e+00
22;0.220000;-4.710734e+00
23;0.230000;-4.639884e+00
24;0.240000;-4.517443e+00
25;0.250000;-4.139366e+00
26;0.260000;-4.013306e+00
27;0.270000;-4.047671e+00
28;0.280000;-4.279935e+00
29;0.290000;-4.575912e+00
30;0.300000;-5.474541e+00
31;0.310000;-6.375821e+00
32;0.320000;-7.036091e+00
33;0.330000;-7.299106e+00
34;0.340000;-8.465795e+00
35;0.350000;-8.674933e+00
36;0.360000;-8.946971e+00
37;0.370000;-9.149398e+00
38;0.380000;-9.501989e+00
39;0.390000;-9.829000e+00
40;0.400000;-1.016926e+01
41;0.410000;-1.051427e+01
42;0.420000;-1.090612e+01
43;0.430000;-1.080018e+01
44;0.440000;-1.046221e+01
45;0.450000;-1.027201e+01
46;0.460000;-9.925343e+00
47;0.470000;-9.674047e+00
48;0.480000;-9.483207e+00
49;0.490000;-9.168288e+00
50;0.500000;-9.072976e+00
51;0.510000;-8.965222e+00
52;0.520000;-8.737446e+00
53;0.530000;-8.605989e+00
54;0.540000;-8.531840e+00
55;0.550000;-8.379918e+00
56;0.560000;-8.296846e+00
57;0.570000;-8.369390e+00
58;0.580000;-8.391633e+00
59;0.590000;-8.350424e+00
60;0.600000;-8.406136e+00
61;0.610000;-8.445614e+00
62;0.620000;-8.216454e+00
63;0.630000;-8.093885e+00
64;0.640000;-8.298064e+00
65;0.650000;-8.462610e+00
66;0.660000;-8.682007e+00
67;0.670000;-9.386580e+00
68;0.680000;-1.106311e+01
69;0.690000;-1.118994e+01
70;0.700000;-1.060264e+01
71;0.710000;-1.005862e+01
72;0.720000;-9.532755e+00
73;0.730000;-9.191429e+00
74;0.740000;-8.698275e+00
75;0.750000;-8.286442e+00
76;0.760000;-7.882589e+00
